"ID","TOKEN","UPOS"
"1","ΚΑΤΑ","ADP"
"2","ΜΑΘΘΑΙΟΝ","PROPN"
"3","ΒΙΒΛΟΣ","PROPN"
"4","γενέσεως","NOUN"
"5","Ἰησοῦ","PROPN"
"6","Χριστοῦ","PROPN"
"7","υἱοῦ","NOUN"
"8","Δαυεὶδ","PROPN"
"9","υἱοῦ","NOUN"
"10","Ἀβρααμ","PROPN"
"11",".","PUNCT"
"12","Ἀβραὰμ","PROPN"
"13","ἐγέννησεν","VERB"
"14","τὸν","DET"
"15","Ἰσαάκ","PROPN"
"16",",","PUNCT"
"17","Ἰσαὰκ","PROPN"
"18","δὲ","ADV"
"19","ἐγέννησεν","VERB"
"20","τὸν","DET"
"21","Ἰακώβ","PROPN"
"22",",","PUNCT"
"23","Ἰακὼβ","PROPN"
"24","δὲ","ADV"
"25","ἐγέννησεν","VERB"
"26","τὸν","DET"
"27","Ἰούδαν","PROPN"
"28","καὶ","CCONJ"
"29","τοὺς","DET"
"30","ἀδελφοὺς","NOUN"
"31","αὐτοῦ","PRON"
"32",",","PUNCT"
"33","Ἰούδας","PROPN"
"34","δὲ","ADV"
"35","ἐγέννησεν","VERB"
"36","τὸν","DET"
"37","Φαρὲς","PROPN"
"38","καὶ","CCONJ"
"39","τὸν","DET"
"40","Ζαρὰ","PROPN"
"41","ἐκ","ADP"
"42","τῆς","DET"
"43","Θάμαρ","PROPN"
"44",",","PUNCT"
"45","Φαρὲς","PROPN"
"46","δὲ","ADV"
"47","ἐγέννησεν","VERB"
"48","τὸν","DET"
"49","Ἑσρώμ","PROPN"
"50",",","PUNCT"
"51","Ἑσρὼμ","PROPN"
"52","δὲ","ADV"
"53","ἐγέννησεν","VERB"
"54","τὸν","DET"
"55","Ἀράμ","PROPN"
"56",",","PUNCT"
"57","Ἀρὰμ","PROPN"
"58","δὲ","ADV"
"59","ἐγέννησεν","VERB"
"60","τὸν","DET"
"61","Ἀμιναδάβ","PROPN"
"62",",","PUNCT"
"63","Ἀμιναδὰβ","PROPN"
"64","δὲ","ADV"
"65","ἐγέννησεν","VERB"
"66","τὸν","DET"
"67","Ναασσών","PROPN"
"68",",","PUNCT"
"69","Ναασσὼν","PROPN"
"70","δὲ","ADV"
"71","ἐγέννησεν","VERB"
"72","τὸν","DET"
"73","Σαλμών","PROPN"
"74",",","PUNCT"
"75","Σαλμὼν","PROPN"
"76","δὲ","ADV"
"77","ἐγέννησεν","VERB"
"78","τὸν","DET"
"79","Βοὲς","PROPN"
