"ID","TOKEN","UPOS"
"1","γ′.","PUNCT"
"2","Λύσις","NOUN"
"3","Ἱππάρχῳ","PROPN"
"4",".","PUNCT"
"5","Μετὰ","ADP"
"6","τὸ","DET"
"7","Πυθαγόραν","PROPN"
"8","ἐξ","ADP"
"9","ἀνθρώπων","NOUN"
"10","γενέσθαι","VERB"
"11","οὐδέποκα","ADV"
"12","διασκεδασθήσεσθαι","VERB"
"13","τὸ","DET"
"14","τῶν","DET"
"15","ὁμιλητᾶν","NOUN"
"16","ἄθροισμα","NOUN"
"17","ἐς","ADP"
"18","τὸν","DET"
"19","ἐμαυτοῦ","PRON"
"20","θυμὸν","NOUN"
"21","ἐβαλόμαν","VERB"
"22","·","PUNCT"
"23","ἐπεὶ","SCONJ"
"24","δὲ","ADV"
"25","παρ","ADP"
"26","ἐλπίδας","NOUN"
"27","ὥσπερ","ADV"
"28","ἀπὸ","ADP"
"29","ναὸς","NOUN"
"30","φορτίδος","NOUN"
"31","ἐν","ADP"
"32","ἐρήμῳ","ADJ"
"33","πελάγει","NOUN"
"34","λυθείσας","VERB"
"35","ἄλλος","ADJ"
"36","ἄλλοσε","ADV"
"37","φορεύμενοι","VERB"
"38","διεσπάρημες","VERB"
"39",",","PUNCT"
"40","ὅσιον","ADJ"
"41","κἀμὲ","PRON"
"42","μεμνᾶσθαι","VERB"
"43","τῶν","DET"
"44","τήνῳ","PRON"
"45","θείων","ADJ"
"46","καὶ","CCONJ"
"47","σεπτῶν","ADJ"
"48","παραγγελμάτων","NOUN"
"49",",","PUNCT"
"50","μηδὲ","CCONJ"
"51","κοινὰ","ADJ"
"52","ποιῆσθαι","VERB"
"53","τὰ","DET"
"54","σοφίας","NOUN"
"55","ἀγαθὰ","ADJ"
"56","τοῖς","DET"
"57","μηδ","ADV"
"58","ὄναρ","NOUN"
"59","τὰν","DET"
"60","ψυχὰν","NOUN"
"61","κεκαθαρμένοις","VERB"
"62",".","PUNCT"
"63","οὐ","ADV"
"64","γὰρ","ADV"
"65","θέμις","NOUN"
"66","ὀρέγεν","VERB"
"67","τοῖς","DET"
"68","ἀπαντῶσι","VERB"
"69","τὰ","DET"
"70","μετὰ","ADP"
"71","τοσούτων","DET"
"72","ἀγώνων","NOUN"
"73","ποριχθέντα","VERB"
"74",",","PUNCT"
"75","οὐδὲ","CCONJ"
"76","μὰν","ADV"
"77","βεβάλοις","ADJ"
"78","τὰ","DET"
"79","ταῖν","DET"
"80","Ἐλευσινίαιν","ADJ"
"81","θεαῖν","NOUN"
"82","μύστήρια","NOUN"
"83","διαγέεσθαι","VERB"
"84","·","PUNCT"
"85","κατ","ADP"
"86","ἰσότατα","ADJ"
"87","γὰρ","ADV"
"88","ἄδικοι","ADJ"
"89","καὶ","CCONJ"
"90","ἀσεβέες","ADJ"
"91","ἑκάτεροι","ADJ"
"92","τοὶ","PRON"
"93","ταῦτα","ADJ"
"94","πράττοντες","VERB"
"95",".","PUNCT"
"96","καλὸν","ADJ"
"97","δὲ","ADV"
"98","ἀναλογίζεσθαι","VERB"
"99",",","PUNCT"
"100","ὅσον","PRON"
"101","χρόνω","NOUN"
"102","μᾶκος","ADJ"
"103","διαγάγομες","VERB"
"104","ἐκμετρήσαντες","VERB"
"105",",","PUNCT"
"106","ἀπορρυπτόμενοι","VERB"
"107","σπίλως","ADV"
"108","τὼς","DET"
"109","ἐν","ADP"
"110","τοῖς","DET"
"111","στάθεσιν","NOUN"
"112","ἁμῶν","PRON"
"113","ἐγκεκολαμμένως","ADV"
"114",",","PUNCT"
"115","ἕως","SCONJ"
"116","ποκὰ","ADV"
"117","διελθόντων","VERB"
"118","ἐτέων","NOUN"
"119","ἐγενόμεθα","VERB"
"120","δεκτικοὶ","ADJ"
"121","τῶν","DET"
"122","τήνω","DET"
"123","λόγων","NOUN"
"124",".","PUNCT"
"125","καθάπερ","ADV"
"126","γὰρ","ADV"
"127","οἱ","DET"
"128","βαφεῖς","NOUN"
"129","προεκκαθάραντες","VERB"
"130","ἔστυψαν","VERB"
"131","τὰ","DET"
"132","βάψιμα","NOUN"
"133","τῶν","DET"
"134","ἱματίων","NOUN"
"135",",","PUNCT"
"136","ὅπως","SCONJ"
"137","ἀνέκπλυτον","ADJ"
"138","τὰν","DET"
"139","βαφὰν","NOUN"
"140","ἀναπίωντι","VERB"
"141","καὶ","CCONJ"
"142","μηδέποκα","ADV"
"143","γενησουμέναν","AUX"
"144","ἐξίταλον","VERB"
"145",",","PUNCT"
"146","τὸν","DET"
"147","αὐτὸν","DET"
"148","τρόπον","NOUN"
"149","ὁ","DET"
"150","δαιμόνιος","ADJ"
"151","ἀνὴρ","NOUN"
"152","παρεσκεύαζε","VERB"
"153","τὼς","DET"
"154","φιλοσοφίας","NOUN"
"155","ἐρασθέντας","VERB"
"156",",","PUNCT"
"157","ὅπως","SCONJ"
"158","μὴ","ADV"
"159","διαψευσθῇ","VERB"
"160","περί","ADP"
"161","τινα","ADJ"
"162","τῶν","DET"
"163","ἐλπιζομένων","VERB"
"164","ἐσεῖσθαι","VERB"
"165","καλῶν","ADJ"
"166","τε","CCONJ"
"167","κἀγαθῶν","ADJ"
"168",".","PUNCT"
"169","οὐ","ADV"
"170","γὰρ","ADV"
"171","κιβδήλως","ADV"
"172","ἐνεπορεύετο","VERB"
"173","λόγως","NOUN"
"174",",","PUNCT"
"175","οὐδὲ","CCONJ"
"176","πάγας","NOUN"
"177","ταῖς","PRON"
"178","τοὶ","PRON"
"179","πολλοὶ","ADJ"
"180","τῶν","DET"
"181","σοφιστᾶν","NOUN"
"182","τὼς","DET"
"183","νέως","NOUN"
"184","ἐμπλέκοντι","VERB"
"185","ποι","ADV"
"186","οὐδὲν","DET"
"187","κράγυον","ADJ"
"188","σχολά","NOUN"
"189","ζοντες","VERB"
"190",",","PUNCT"
"191","ἀλλὰ","CCONJ"
"192","θείων","ADJ"
"193","τε","CCONJ"
"194","καὶ","CCONJ"
"195","ἀνθρωπίνων","ADJ"
"196","πραγμάτων","NOUN"
"197","ἦς","AUX"
"198","ἐπιστάμων","NOUN"
"199",".","PUNCT"
"200","τοὶ","PRON"
"201","δὲ","ADV"
"202","πρόσχημα","NOUN"
"203","ποιησάμενοι","VERB"
"204","τὰν","DET"
"205","τήνω","DET"
"206","διδασκαλίαν","NOUN"
"207","πολλὰ","ADJ"
"208","καὶ","CCONJ"
"209","δεινὰ","ADJ"
"210","δρῶντι","VERB"
"211",",","PUNCT"
"212","σαγανεύοντες","VERB"
"213","οὐ","ADV"
"214","κατὰ","ADP"
"215","κόσμον","NOUN"
"216","τὼς","DET"
"217","νέως","NOUN"
"218",".","PUNCT"
"219","τοιγαροῦν","ADV"
"220","χαλεπώς","ADV"
"221","τε","CCONJ"
"222","καὶ","CCONJ"
"223","προαλεῖς","ADJ"
"224","ἀπεργάζονται","VERB"
"225","τὼς","DET"
"226","ἀκούοντας","VERB"
"227","·","PUNCT"
"228","ἐγκίρναντι","VERB"
"229","γὰρ","ADV"
"230","ἤθεσι","NOUN"
"231","τεταραγμένοις","VERB"
"232","τε","CCONJ"
"233","καὶ","CCONJ"
"234","θολεροῖς","ADJ"
"235","θεωρήματα","NOUN"
"236","καὶ","CCONJ"
"237","λόγως","NOUN"
"238","ἐλευθέρως","ADV"
"239",",","PUNCT"
"240","καθάπερ","ADV"
"241","εἴ","SCONJ"
"242","τις","ADJ"
"243","εἰς","ADP"
"244","φρέαρ","NOUN"
"245","βαθὺ","ADJ"
"246","βορβόρω","NOUN"
"247","πλῆρες","ADJ"
"248","ἐγχέας","VERB"
"249","καθαρὸν","ADJ"
"250","καὶ","CCONJ"
"251","διειδὲς","ADJ"
"252","ὕδωρ","NOUN"
"253","τόν","DET"
"254","τε","CCONJ"
"255","βόρβορον","NOUN"
"256","ἀνετάραξε","VERB"
"257","καὶ","CCONJ"
"258","τὸ","DET"
"259","ὕδωρ","NOUN"
"260","ἀφάνιξεν","VERB"
"261",".","PUNCT"
"262","ὁ","DET"
"263","αὐτὸς","DET"
"264","δὴ","ADV"
"265","τρόπος","NOUN"
"266","τῶν","DET"
"267","οὕτω","ADV"
"268","διδασκόντων","VERB"
"269","τε","CCONJ"
"270","καὶ","CCONJ"
"271","διδασκομένων","VERB"
"272","·","PUNCT"
"273","πυκναὶ","ADJ"
"274","γὰρ","ADV"
"275","καὶ","CCONJ"
"276","δασεῖαι","ADJ"
"277","λόχμαι","NOUN"
"278","περὶ","ADP"
"279","τὰς","DET"
"280","φρένας","NOUN"
"281","καὶ","CCONJ"
"282","τὰν","DET"
"283","καρδίαν","NOUN"
"284","πεφύκαντι","VERB"
"285","τῶν","DET"
"286","μὴ","ADV"
"287","καθαρῶς","ADV"
"288","ὀργιασθέντων","VERB"
"289",",","PUNCT"
"290","πᾶν","DET"
"291","τὸ","DET"
"292","ἅμερον","ADJ"
"293","καὶ","CCONJ"
"294","πρᾷον","ADJ"
"295","καὶ","CCONJ"
"296","λογιστικὸν","ADJ"
"297","ἐπισκιάζουσαι","VERB"
"298","καὶ","CCONJ"
"299","κωλύουσαι","VERB"
"300","προφανῆμεν","VERB"
"301","αὐξηθέν","VERB"
"302",".","PUNCT"
"303","ἐγκαταδεδύκαντι","VERB"
"304","δὲ","ADV"
"305","τῷ","DET"
"306","δάσει","ADJ"
"307","τούτῳ","DET"
"308","παντοῖαι","ADJ"
"309","κακότατες","NOUN"
"310","ἐκβοσκόμεναι","VERB"
"311","καὶ","CCONJ"
"312","μηδαμῶς","ADV"
"313","ἐῶσαι","VERB"
