"ID","TOKEN","UPOS"
"1","äü","CCONJ"
"2","Ἀρτάπανος","PROPN"
"3","γοῦν","ADV"
"4","ἐν","ADP"
"5","τῷ","DET"
"6","περὶ","ADP"
"7","Ἰουδαίων","ADJ"
"8","συγγράμματι","NOUN"
"9","ἱστορεῖ","VERB"
"10","κατακλεισθέντα","VERB"
"11","εἰς","ADP"
"12","φυλακὴν","NOUN"
"13","Μωυσέα","PROPN"
"14","ὑπὸ","ADP"
"15","Χενεφρέους","PROPN"
"16","τοῦ","DET"
"17","Αἰγυπτίων","ADJ"
"18","βασιλέως","NOUN"
"19","ἐπὶ","ADP"
"20","τῷ","DET"
"21","παραιτεῖσθαι","VERB"
"22","τὸν","DET"
"23","λαὸν","NOUN"
"24","ἐξ","ADP"
"25","Αἰγύπτου","PROPN"
"26","ἀπολυθῆναι","VERB"
"27",",","PUNCT"
"28","νύκτωρ","ADV"
"29","ἀνοιχθέντος","VERB"
"30","τοῦ","DET"
"31","δεσμυτηρίου","NOUN"
"32","κατὰ","ADP"
"33","βούλησιν","NOUN"
"34","τοῦ","DET"
"35","θεοῦ","NOUN"
"36","ἐξελθόντα","VERB"
"37","καὶ","CCONJ"
"38","εἰς","ADP"
"39","τὰ","DET"
"40","βασίλεια","NOUN"
"41","παρελθόντα","VERB"
"42","ἐπιστῆναι","VERB"
"43","κοιμωμένῳ","VERB"
"44","τῷ","DET"
"45","βασιλεῖ","NOUN"
"46","καὶ","CCONJ"
"47","ἐξεγεῖραι","VERB"
"48","αὐτόν","PRON"
"49",",","PUNCT"
"50","τὸν","PRON"
"51","δὲ","ADV"
"52","καταπλαγέντα","VERB"
"53","τῷ","DET"
"54","γεγονότι","VERB"
"55","κελεῦσαι","VERB"
"56","τῷ","DET"
"57","Μωυσεῖ","PROPN"
"58","τὸ","DET"
"59","τοῦ","DET"
"60","πέμψαντος","VERB"
"61","εἰπεῖν","VERB"
"62","ὄνομα","NOUN"
"63","θεοῦ","NOUN"
"64","καὶ","CCONJ"
"65","τὸν","PRON"
"66","μὲν","ADV"
"67","προσκύψαντα","VERB"
"68","πρὸς","ADP"
"69","τὸ","DET"
"70","οὖς","NOUN"
"71","εἰπεῖν","VERB"
"72",",","PUNCT"
"73","ἀκούσαντα","VERB"
"74","δὲ","ADV"
"75","τὸν","DET"
"76","βασιλέα","NOUN"
"77","ἄφωνον","ADJ"
"78","πεσεῖν","VERB"
"79",",","PUNCT"
"80","διακρατηθέντα","VERB"
"81","δὲ","ADV"
"82","ὑπὸ","ADP"
"83","τοῦ","DET"
"84","Μωυσέως","PROPN"
"85","πάλιν","ADV"
"86","ἀναβιῶναι","VERB"
"87",".","PUNCT"
