"ID","TOKEN","LEMMA"
"1","ἡγεῖσθαι","ἡγέομαι"
"2","μὲν","μέν"
"3","τῆς","ὁ"
"4","πάσης","πᾶς"
"5","στρατιᾶς","στρατιά"
"6","τοὺς","ὁ"
"7","κατασκόπους","κατάσκοπος"
"8","ἱππέας","ἱππεύς"
"9","ἐπὶ","ἐπί"
"10","δυοῖν","δύο"
"11","τεταγμένους","τάσσω"
"12","σὺν","σύν"
"13","τῷ","ὁ"
"14","οἰκείῳ","οἰκεῖος"
"15","ἡγεμόνι","ἡγεμών"
"16",".","."
"17","ἐπὶ","ἐπί"
"18","τούτοις","οὗτος"
"19","δὲ","δέ"
"20","τοὺς","ὁ"
"21","ἱπποτοξότας","ἱπποτοξότης"
"22","τοὺς","ὁ"
"23","Πετραίους","Πετραίοι"
"24",",",","
"25","καὶ","καί"
"26","τούτους","οὗτος"
"27","ἐπὶ","ἐπί"
"28","δυοῖν","δύο"
"29",".","."
"30","ἀγόντων","ἄγω"
"31","δὲ","δέ"
"32","αὐτοὺς","αὐτός"
"33","οἱ","ὁ"
"34","δεκάδαρχοι","δεκάδαρχος"
"35",".","."
"36","ἐπὶ","ἐπί"
"37","δὲ","δέ"
"38","τούτοις","οὗτος"
"39","ἐπιτετάχθων","ἐπιτετάχθος"
"40","οἱ","ὁ"
"41","ἀπὸ","ἀπό"
"42","τῆς","ὁ"
"43","ἴλης","ἴλη"
"44","ᾗτινι","ὅστις"
"45","Αὐριανοὶ","Αὐριανοί"
"46","ὄνομα","ὄνομα"
"47",".","."
"48","συντετάχθων","συντετάχθω"
"49","δὲ","δέ"
"50","αὐτοῖς","αὐτός"
"51","οἱ","ὁ"
"52","τῆς","ὁ"
"53","σπείρας","σπείρω"
"54","τῆς","ὁ"
"55","τετάρτης","τέταρτος"
"56","τῶν","ὁ"
"57","Ῥαιτῶν","Ῥαίτης"
"58",",",","
"59","ἧς","ὅς"
"60","ἄρχων","ἄρχων"
"61","Δάφνης","Δάφνης"
"62","Κορίνθιος","Κορίνθιος"
"63",",",","
"64","ἐπὶ","ἐπί"
"65","τούτοις","οὗτος"
"66","δὲ","δέ"
"67","οἱ","ὁ"
"68","ἀπὸ","ἀπό"
"69","τῆς","ὁ"
"70","ἴλης","ἴλη"
"71","ᾗ","ὅς"
"72","ὄνομα","ὄνομα"
"73","Κολῶνες","Κολῶνες"
"74",".","."
"75","συντετάχθων","συντετάχθω"
"76","δὲ","δέ"
"77","αὐτοῖς","αὐτός"
"78","Ἰτουραῖοι","Ἰτουραῖος"
"79","καὶ","καί"
"80","Κυρηναῖοι","Κυρηναῖος"
"81","καὶ","καί"
"82","οἱ","ὁ"
"83","ἀπὸ","ἀπό"
"84","τῆς","ὁ"
"85","πρώτης","πρῶτος"
"86","Ῥαιτικῆς","Ῥαιτικός"
"87",".","."
"88","συμπάντων","σύμπας"
"89","δὲ","δέ"
"90","τούτων","οὗτος"
"91","ἀρχέτω","ἄρχω"
"92","Δημήτριος","Δημήτριος"
"93",".","."
"94","ἐπὶ","ἐπί"
"95","τούτοις","οὗτος"
"96","δὲ","δέ"
"97","οἱ","ὁ"
"98","Κελτοὶ","Κελτός"
"99","ἱππῆς","ἱππεύς"
"100",",",","
"101","καὶ","καί"
"102","οὗτοι","οὗτος"
"103","ἐπὶ","ἐπί"
"104","δυοῖν","δύο"
"105",",",","
"106","καὶ","καί"
"107","τούτων","οὗτος"
"108","ἡγείσθω","ἡγέομαι"
"109","ἑκατόνταρχος","ἑκατόνταρχος"
"110",",",","
"111","ὥσπερ","ὥσπερ"
"112","ἐπὶ","ἐπί"
"113","στρατοπέδου","στρατόπεδον"
"114",".","."
"115","πεζοὶ","πεζός"
"116","δὲ","δέ"
"117","ἐπὶ","ἐπί"
"118","τούτοις","οὗτος"
"119","τετάχθων","τετάχθω"
"120",",",","
"121","τὰ","ὁ"
"122","σημεῖα","σημεῖον"
"123","ἀνατεταμένα","ἀνατεταμένοι"
"124","πρὸ","πρό"
"125","σφῶν","σφεῖς"
"126","ἔχοντες","ἔχω"
"127",",",","
"128","οἵ","ὅς"
"129","τε","τε"
"130","Ἰταλοὶ","Ἰταλός"
"131","καὶ","καί"
"132","Κυρηναίων","Κυρηναῖος"
"133","οἱ","ὁ"
"134","παρόντες","πάρειμι"
"135",".","."
"136","πάντων","πᾶς"
"137","δὲ","δέ"
"138","ἡγείσθω","ἡγέομαι"
"139","Πούλχερ","Πούλχερ"
"140",",",","
"141","ὅσπερ","ὅς"
"142","ἄρχει","ἄρχω"
"143","τοῖς","ὁ"
"144","Ἰταλοῖς","Ἰταλός"
"145",".","."
"146","Βοσπορανοὶ","Βοσπορανοί"
"147","δὲ","δέ"
"148","ἐπὶ","ἐπί"
"149","τούτοις","οὗτος"
"150","πεζοὶ","πεζός"
"151","ἰόντων","εἶμι"
"152",",",","
"153","ἡγεμόνα","ἡγεμών"
"154","παρεχόμενοι","παρέχω"
"155","Λαμπροκλέα","Λαμπροκλέας"
"156",",",","
"157","καὶ","καί"
"158","οἱ","ὁ"
"159","Νομάδες","Νομάς"
"160","ἐπὶ","ἐπί"
"161","τούτοις","οὗτος"
"162","ὑποτεταγμένοι","ὑποτεταγμένοι"
"163","Οὐήρῳ","Οὐῆρος"
"164","τῷ","ὁ"
"165","σφετέρῳ","σφέτερος"
"166","ἄρχοντι","ἄρχων"
"167",".","."
"168","ἡ","ὁ"
"169","τάξις","τάξις"
"170","δὲ","δέ"
"171","ἔστω","εἰμί"
"172","ἐς","εἰς"
"173","ὁπλίτας","ὁπλίτης"
"174","τέσσαρας","τέσσαρες"
"175",".","."
"176","αὐτῶν","αὐτός"
"177","δὲ","δέ"
"178","τούτων","οὗτος"
"179","ὅσοι","ὅσος"
"180","τοξόται","τοξότης"
"181","ἡγείσθων","ἡγέομαι"
"182",".","."
"183","τὰς","ὁ"
"184","δὲ","δέ"
"185","πλευρὰς","πλευρά"
"186","τῆς","ὁ"
"187","τάξεως","τάξις"
"188","φυλασσόντων","φυλάσσω"
"189","ἑκατέρωθεν","ἑκατέρωθεν"
"190","οἱ","ὁ"
"191","ἱππεῖς","ἱππεύς"
"192","οἱ","ὁ"
"193","Ἀκεῖοι","Ἀκεῖος"
"194",".","."
"195","ἐπὶ","ἐπί"
"196","δὲ","δέ"
"197","τούτοις","οὗτος"
"198","οἱ","ὁ"
"199","ἐπίλεκτοι","ἐπίλεκτος"
"200","ἱππεῖς","ἱππεύς"
"201","ἰόντων","εἶμι"
"202",",",","
"203","καὶ","καί"
"204","ἐπὶ","ἐπί"
"205","τούτοις","οὗτος"
"206","οἱ","ὁ"
"207","ἀπὸ","ἀπό"
"208","τῆς","ὁ"
"209","φάλαγγος","φάλαγξ"
"210","ἱππῆς","ἱππεύς"
"211",",",","
"212","ἔπειτα","ἔπειτα"
"213","οἱ","ὁ"
"214","καταπέλται","καταπέλμι"
"215",",",","
"216","ἔπειτα","ἔπειτα"
"217","τὸ","ὁ"
"218","σημεῖον","σημεῖον"
"219","τῆς","ὁ"
"220","πεντεκαιδεκάτης","πεντεκαιδεκάτη"
"221","φάλαγγος","φάλαγξ"
"222",",",","
"223","καὶ","καί"
"224","ἀμφʼ","ἀμφί"
"225","αὐτῷ","αὐτός"
"226","ὁ","ὁ"
"227","ἡγεμὼν","ἡγεμών"
"228","τῆς","ὁ"
"229","φάλαγγος","φάλαγξ"
"230","Οὐάλης","Οὐάλη"
"231",",",","
"232","καὶ","καί"
"233","ὁ","ὁ"
"234","ὕπαρχος","ὕπαρχος"
"235","καὶ","καί"
"236","οἱ","ὁ"
"237","χιλίαρχοι","χιλίαρχος"
"238","οἷς","ὅς"
"239","τέτακται","τάσσω"
"240",",",","
"241","καὶ","καί"
"242","οἱ","ὁ"
"243","ἑκατόνταρχοι","ἑκατόνταρχος"
"244","οἱ","ὁ"
"245","τῆς","ὁ"
"246","πρώτης","πρῶτος"
"247","σπείρας","σπείρω"
"248","ἐπιστάται","ἐφίστημι"
"249",".","."
