"ID","TOKEN","NER"
"1","Μαρτύριον","O"
"2","τῆς","O"
"3","ἁγίας","O"
"4","Περπετούας","NORP"
"5","καὶ","O"
"6","τῶν","O"
"7","σὺν","O"
"8","αὐτῇ","O"
"9","τελειωθέντων","O"
"10","ἐν","O"
"11","Ἀφρικῇ","LOC"
"12","·","O"
"13","τῇ","O"
"14","πρὸ","O"
"15","τεσσάρων","O"
"16","νονῶν","O"
"17","Φευρουαρίων","O"
"18",".","O"
"19","Εὐλόγησον","O"
"20",".","O"
"21","Ἐπὶ","O"
"22","Οὐαλεριάνου","PERSON"
"23","καὶ","O"
"24","Γαλιηνοῦ","LOC"
"25","διωγμὸς","O"
"26","ἐγένετο","O"
"27",",","O"
"28","ἐν","O"
"29","ᾧ","O"
"30","ἐμαρτύρησαν","O"
"31","οἱ","O"
"32","ἅγιοι","O"
"33","Σάτυρος","PERSON"
"34",",","O"
"35","Σατουρνῖλος","NORP"
"36",",","O"
"37","Ῥεουκάτος","NORP"
"38",",","O"
"39","Περπετούα","NORP"
"40",",","O"
"41","Φηλικητάτη","NORP"
"42",",","O"
"43","νόναις","LOC"
"44","Φεουρουαρίαις","LOC"
"45",".","O"
"46","Εἰ","O"
"47","τὰ","O"
"48","παλαιὰ","O"
"49","τῆς","O"
"50","πίστεως","O"
"51","δόγματα","O"
"52",",","O"
"53","καὶ","O"
"54","δόξαν","O"
"55","θεοῦ","O"
"56","φανεροῦντα","O"
"57","καὶ","O"
"58","οἰκοδομὴν","O"
"59","ἀνθρώποις","O"
"60","ἀποτελοῦντα","O"
"61",",","O"
"62","διὰ","O"
"63","τοῦτό","O"
"64","ἐστιν","O"
"65","γεγρααμμένα","O"
"66",",","O"
"67","ἴνα","O"
"68","τῇ","O"
"69","ἀναγνώσει","O"
"70","αὑτῶν","O"
"71","ὡς","O"
"72","παρουσίᾳ","O"
"73","τῶν","O"
"74","πραγμάτων","O"
"75","χρώμεθα","O"
"76","καὶ","O"
"77","ὁ","O"
"78","θεὸς","O"
"79","δοξασθῇ","O"
"80",",","O"
"81","διατί","O"
"82","μὴ","O"
"83","καὶ","O"
"84","τὰ","O"
"85","καινὰ","O"
"86","παραδείγματα","O"
"87",",","O"
"88","ἅτε","O"
"89","δὴ","O"
"90","ἑκάτερα","O"
"91","ἐργαζόμενα","O"
"92","ὠφέλειαν","O"
"93",",","O"
"94","ὡσαύτως","O"
"95","γραφῇ","O"
"96","παραδοθείη","O"
"97",";","O"
"98","ἢ","O"
"99","γὰρ","O"
"100","τὰ","O"
"101","νῦν","O"
"102","πραχθέντα","O"
"103","οὐ","O"
"104","τὴν","O"
"105","αὐτὴν","O"
"106","παρρησίαν","O"
