"ID","TOKEN","IS_PUNCT"
"1",".","TRUE"
"2","Ἐκ","FALSE"
"3","τῶν","FALSE"
"4","περὶ","FALSE"
"5","τοῦ","FALSE"
"6","πάσχα","FALSE"
"7","Ἀνατολίου","FALSE"
"8","κανόνων","FALSE"
"9","Ἔχει","FALSE"
"10","τοίνυν","FALSE"
"11","ἐν","FALSE"
"12","τῷ","FALSE"
"13","πρώτῳ","FALSE"
"14","ἔτει","FALSE"
"15","τὴν","FALSE"
"16","νουμηνίαν","FALSE"
"17","τοῦ","FALSE"
"18","πρώτου","FALSE"
"19","μηνός","FALSE"
"20",",","TRUE"
"21","ἥτις","FALSE"
"22","ἁπάσης","FALSE"
"23","ἐστὶν","FALSE"
"24","ἀρξὴ","FALSE"
"25","τῆς","FALSE"
"26","ἐννεακαιδεκαετηρίδος","FALSE"
"27",",","TRUE"
"28","τὴν","FALSE"
"29","κατ","FALSE"
"30","Αἰγυπτίους","FALSE"
"31","μὲν","FALSE"
"32","Φαμενὼθ","FALSE"
"33","κςʹ","FALSE"
"34",",","TRUE"
"35","κατὰ","FALSE"
"36","δὲ","FALSE"
"37","τοὺς","FALSE"
"38","Μακεδόνων","FALSE"
"39","μῆνας","FALSE"
"40","Δύστρου","FALSE"
"41","κβʹ","FALSE"
"42",",","TRUE"
"43","ὡς","FALSE"
"44","δ","FALSE"
"45","ἂν","FALSE"
"46","εἴποιεν","FALSE"
"47","Ῥωμαῖοι","FALSE"
"48",",","TRUE"
"49","πρὸ","FALSE"
"50","ιαʹ","FALSE"
"51","Καλενδῶν","FALSE"
"52","Ἀπριλίων","FALSE"
"53",".","TRUE"
"54","εὑρίσκεται","FALSE"
"55","δὲ","FALSE"
"56","ὁ","FALSE"
"57","ἥλιος","FALSE"
"58","ἐν","FALSE"
"59","τῇ","FALSE"
"60","προκειμένῃ","FALSE"
"61","Φαμενὼθ","FALSE"
"62","κςʹ","FALSE"
"63","οὐ","FALSE"
"64","μόνον","FALSE"
"65","ἐπιβὰς","FALSE"
"66","τοῦ","FALSE"
"67","πρότου","FALSE"
"68","τμήματος","FALSE"
"69",",","TRUE"
"70","ἀλλ","FALSE"
"71","ἤδη","FALSE"
"72","καὶ","FALSE"
"73","τετάρτην","FALSE"
"74","ἡμέραν","FALSE"
"75","ἐν","FALSE"
"76","αὐτῷ","FALSE"
"77","διαπορευόμενος","FALSE"
"78",".","TRUE"
"79","τοῦτο","FALSE"
"80","δὲ","FALSE"
"81","τὸ","FALSE"
"82","τμῆμα","FALSE"
"83","πρῶτον","FALSE"
"84","δωδεκατημόριον","FALSE"
"85","καὶ","FALSE"
"86","ἰσημερινὸν","FALSE"
"87","καὶ","FALSE"
"88","μηνῶν","FALSE"
"89","ἀρχὴν","FALSE"
"90","καὶ","FALSE"
"91","κεφαλὴν","FALSE"
"92","τοῦ","FALSE"
"93","κύκλου","FALSE"
"94","καὶ","FALSE"
"95","ἄφεσιν","FALSE"
"96","τοῦ","FALSE"
"97","τῶν","FALSE"
"98","πλανητῶν","FALSE"
"99","φρόμου","FALSE"
"100","καλεῖν","FALSE"
"101","εἰώθασιν","FALSE"
"102",",","TRUE"
"103","τὸ","FALSE"
"104","δὲ","FALSE"
"105","πρὸ","FALSE"
"106","τούτου","FALSE"
"107","μηνῶν","FALSE"
"108","ἔσχατον","FALSE"
"109","καὶ","FALSE"
"110","τμῆμα","FALSE"
"111","δωδέκατον","FALSE"
"112","καὶ","FALSE"
"113","τελευταῖον","FALSE"
"114","δωδεκατημόριον","FALSE"
"115","καὶ","FALSE"
"116","τέλος","FALSE"
"117","τῆς","FALSE"
"118","τῶν","FALSE"
"119","πλανητῶν","FALSE"
"120","περιόδου","FALSE"
"121","·","TRUE"
"122","δι","FALSE"
"123","ὃ","FALSE"
"124","καὶ","FALSE"
"125","τοὺς","FALSE"
"126","ἐν","FALSE"
"127","αὐτῷ","FALSE"
"128","τιθεμένους","FALSE"
