"ID","TOKEN","NER"
"1",".","O"
"2","Ἐκ","O"
"3","τῶν","O"
"4","περὶ","O"
"5","τοῦ","O"
"6","πάσχα","O"
"7","Ἀνατολίου","PERSON"
"8","κανόνων","O"
"9","Ἔχει","O"
"10","τοίνυν","O"
"11","ἐν","O"
"12","τῷ","O"
"13","πρώτῳ","O"
"14","ἔτει","O"
"15","τὴν","O"
"16","νουμηνίαν","O"
"17","τοῦ","O"
"18","πρώτου","O"
"19","μηνός","O"
"20",",","O"
"21","ἥτις","O"
"22","ἁπάσης","O"
"23","ἐστὶν","O"
"24","ἀρξὴ","O"
"25","τῆς","O"
"26","ἐννεακαιδεκαετηρίδος","O"
"27",",","O"
"28","τὴν","O"
"29","κατ","O"
"30","Αἰγυπτίους","NORP"
"31","μὲν","O"
"32","Φαμενὼθ","O"
"33","κςʹ","O"
"34",",","O"
"35","κατὰ","O"
"36","δὲ","O"
"37","τοὺς","O"
"38","Μακεδόνων","NORP"
"39","μῆνας","O"
"40","Δύστρου","O"
"41","κβʹ","O"
"42",",","O"
"43","ὡς","O"
"44","δ","O"
"45","ἂν","O"
"46","εἴποιεν","O"
"47","Ῥωμαῖοι","NORP"
"48",",","O"
"49","πρὸ","O"
"50","ιαʹ","O"
"51","Καλενδῶν","O"
"52","Ἀπριλίων","LOC"
"53",".","O"
"54","εὑρίσκεται","O"
"55","δὲ","O"
"56","ὁ","O"
"57","ἥλιος","O"
"58","ἐν","O"
"59","τῇ","O"
"60","προκειμένῃ","O"
"61","Φαμενὼθ","LOC"
"62","κςʹ","O"
"63","οὐ","O"
"64","μόνον","O"
"65","ἐπιβὰς","O"
"66","τοῦ","O"
"67","πρότου","O"
"68","τμήματος","O"
"69",",","O"
"70","ἀλλ","O"
"71","ἤδη","O"
"72","καὶ","O"
"73","τετάρτην","O"
"74","ἡμέραν","O"
"75","ἐν","O"
"76","αὐτῷ","O"
"77","διαπορευόμενος","O"
"78",".","O"
"79","τοῦτο","O"
"80","δὲ","O"
"81","τὸ","O"
"82","τμῆμα","O"
"83","πρῶτον","O"
"84","δωδεκατημόριον","O"
"85","καὶ","O"
"86","ἰσημερινὸν","O"
"87","καὶ","O"
"88","μηνῶν","O"
"89","ἀρχὴν","O"
"90","καὶ","O"
"91","κεφαλὴν","O"
"92","τοῦ","O"
"93","κύκλου","O"
"94","καὶ","O"
"95","ἄφεσιν","O"
"96","τοῦ","O"
"97","τῶν","O"
"98","πλανητῶν","O"
"99","φρόμου","O"
"100","καλεῖν","O"
"101","εἰώθασιν","O"
"102",",","O"
"103","τὸ","O"
"104","δὲ","O"
"105","πρὸ","O"
