"ID","TOKEN","LEMMA"
"1",".","."
"2","Ἐκ","ἐκ"
"3","τῶν","ὁ"
"4","περὶ","περί"
"5","τοῦ","ὁ"
"6","πάσχα","πάσχα"
"7","Ἀνατολίου","Ἀνατολῖος"
"8","κανόνων","κανών"
"9","Ἔχει","ἔχω"
"10","τοίνυν","τοίνυν"
"11","ἐν","ἐν"
"12","τῷ","ὁ"
"13","πρώτῳ","πρῶτος"
"14","ἔτει","ἔτος"
"15","τὴν","ὁ"
"16","νουμηνίαν","νουμηνία"
"17","τοῦ","ὁ"
"18","πρώτου","πρῶτος"
"19","μηνός","μείς"
"20",",",","
"21","ἥτις","ὅστις"
"22","ἁπάσης","ἅπας"
"23","ἐστὶν","εἰμί"
"24","ἀρξὴ","ἀρξὴ"
"25","τῆς","ὁ"
"26","ἐννεακαιδεκαετηρίδος","ἐννεακαιδεκαετηρίς"
"27",",",","
"28","τὴν","ὁ"
"29","κατ","κατ"
"30","Αἰγυπτίους","Αἰγύπτιος"
"31","μὲν","μέν"
"32","Φαμενὼθ","Φαμενὼθς"
"33","κςʹ","κςʹ"
"34",",",","
"35","κατὰ","κατά"
"36","δὲ","δέ"
"37","τοὺς","ὁ"
"38","Μακεδόνων","Μακεδών"
"39","μῆνας","μείς"
"40","Δύστρου","Δύστρος"
"41","κβʹ","κβʹ"
"42",",",","
"43","ὡς","ὡς"
"44","δ","δ"
"45","ἂν","ἄν"
"46","εἴποιεν","λέγω"
"47","Ῥωμαῖοι","Ῥωμαῖος"
"48",",",","
"49","πρὸ","πρό"
"50","ιαʹ","ιαʹ"
"51","Καλενδῶν","Καλενδῶν"
"52","Ἀπριλίων","Ἀπριλῖος"
"53",".","."
"54","εὑρίσκεται","εὑρίσκω"
"55","δὲ","δέ"
"56","ὁ","ὁ"
"57","ἥλιος","ἥλιος"
"58","ἐν","ἐν"
"59","τῇ","ὁ"
"60","προκειμένῃ","πρόκειμαι"
"61","Φαμενὼθ","Φαμενὼθς"
"62","κςʹ","κςʹ"
"63","οὐ","οὐ"
