"ID","TOKEN","LEMMA"
"1","ΓΑΛΗΝΟΥ","ΓΑΛΗΝΟΥ"
"2","ΠΕΡΙ","ΠΕΡΙ"
"3","ΜΥΩΝ","ΜΥΩΝ"
"4","ΚΙΝΗΣΕΩΣ","ΚΙΝΗΣΕΩΣ"
"5","ΒΙΒΛΙΟΝ","ΒΙΒΛΙΟΝ"
"6","Α","Α"
"7",".","."
"8","Ὄργανα","Ὄργανα"
"9","κινήσεως","κίνησις"
"10","τῆς","ὁ"
"11","καθ","καθ"
"12","ὁρμὴν","ὁρμή"
"13","οἱ","ὁ"
"14","μύες","μῦς"
"15","εἰσὶν","εἰμί"
"16",",",","
"17","οὕτω","οὕτως"
"18","δή","δή"
"19","τι","τίς"
"20","πολὺ","πολύς"
"21","πλῆθος","πλῆθος"
"22","ὄντες","εἰμί"
"23",",",","
"24","ὡς","ὡς"
"25","οὐδ","οὐδ"
"26","ἀριθμῆσαι","ἀριθμέω"
"27","ῥᾴδιον","ῥᾴδιος"
"28","αὐτούς","αὐτός"
"29",".","."
"30","καὶ","καί"
"31","γὰρ","γάρ"
"32","καὶ","καί"
"33","συμφύονταί","συμφύο"
"34","τινες","τίς"
"35","ἀλλήλοις","ἀλλήλων"
"36",",",","
"37","ὡς","ὡς"
"38","δοκεῖν","δοκέω"
"39","εἷς","εἷς"
"40","εἶναι","εἰμί"
"41",",",","
"42","καί","καί"
"43","τις","τίς"
"44","εἷς","εἷς"
"45","ὢν","εἰμί"
"46","εἰς","εἰς"
"47","πολλοὺς","πολύς"
"48","τελευτήσας","τελευτάω"
"49","τένοντας","τένων"
"50","οὐχ","οὐ"
"51","εἷς","εἷς"
"52","ἔτι","ἔτι"
"53","μόνος","μόνος"
"54",",",","
"55","ἀλλ","ἀλλ"
"56","ὅσοι","ὅσος"
"57","περ","πέρ"
"58","οἱ","ὁ"
"59","τένοντες","τένονς"
"60","εἶναι","εἰμί"
"61","δοκεῖ","δοκέω"
"62",".","."
"63","διὰ","διά"
"64","τοῦτ","τοῦτ"
"65","οὖν","οὖν"
"66","καὶ","καί"
"67","ὅτι","ὅτι"
"68","πολυειδεῖς","πολυειδέω"
"69","εἶσι","εἶμι"
"70","τοῖς","ὁ"
"71","σχήμασιν","σχῆμα"
"72",",",","
"73","εἰς","εἰς"
"74","ἀνόμοιά","ἀνόμοιος"
"75","τε","τε"
"76","καταφύονται","καταφύω"
"77","μόρια","μόριον"
"78",",",","
"79","δυσφώρατον","δυσφώρατος"
"80","ἔχουσι","ἔχω"
"81","τὸν","ὁ"
