"ID","TOKEN","NER"
"1","ἀρχὴ","O"
"2","δὲ","O"
"3","αὐτῶι","O"
"4","τοῦ","O"
"5","συγγράμματος","O"
"6","ἥδε","O"
"7","·","O"
"8","λόγου","O"
"9","παντὸς","O"
"10","ἀρχόμενον","O"
"11","δοκεῖ","O"
"12","μοι","O"
"13",".","O"
"14","χρεὼν","O"
"15","εἶναι","O"
"16","τὴν","O"
"17","ἀρχὴν","O"
"18","ἀναμφισβήτητον","O"
"19","παρέχεσθαι","O"
"20",",","O"
"21","τὴν","O"
"22","δὲ","O"
"23","ἑρμηνείαν","O"
"24","ἁπλῆν","O"
"25","καὶ","O"
"26","σεμνήν","O"
"27",".","O"
"28","—.","O"
"29","ἐν","O"
"30","δέ","O"
"31","γε","O"
"32","τῶι","O"
"33","Περὶ","O"
"34","φύσεως","O"
"35",",","O"
"36","ὅ","O"
"37","τῶν","O"
"38","αὑτοῦ","O"
"39","μόνον","O"
"40","εἰς","O"
"41","ἑμὲ","O"
"42","ἦλθε","O"
"43",",","O"
"44","πρστίθεται","O"
"45","μὲν","O"
"46","διὰ","O"
"47","πολλῶν","O"
"48","δεῖξαι","O"
"49","ὅτι","O"
"50","ἐν","O"
"51","τῆι","O"
"52","ὑπ","O"
"53","αὐτοῦ","O"
"54","τεθείσηι","O"
"55","ἀρχῆι","O"
"56","ἐστι","O"
"57","νόησις","O"
"58","πολλή","O"
"59",".","O"
"60","γράφει","O"
"61","δὲ","O"
"62","εὐθὺς","O"
"63","μετὰ","O"
"64","τὸ","O"
"65","προοίμιον","O"
"66","τάδε","O"
"67","·","O"
"68","ἐμοὶ","O"
"69","δὲ","O"
"70","δοκεῖ","O"
"71","τὸ","O"
"72","μὲν","O"
"73","ξὐμπαν","O"
"74","εἰπεῖν","O"
"75","πάντα","O"
"76","τὰ","O"
"77","ὄντα","O"
"78","ἀπὸ","O"
"79","τοῦ","O"
"80","αὐτοῦ","O"
"81","ἑτεροιοῦσθαι","O"
"82","καὶ","O"
"83","τὸ","O"
"84","αὐτὸ","O"
"85","εἶναι","O"
"86",".","O"
"87","καὶ","O"
"88","τοῦτο","O"
"89","εὔδηλον","O"
"90","·","O"
"91","εἰ","O"
"92","γὰρ","O"
"93","τὰ","O"
"94","ἐν","O"
"95","τῶιδε","O"
"96","τῶι","O"
"97","κόσμωι","O"
"98","ἐόντα","O"
"99","νῦν","O"
"100",",","O"
"101","γῆ","O"
"102","καὶ","O"
"103","ὕδωρ","O"
"104","καὶ","O"
"105","ἀὴρ","O"
"106","καὶ","O"
"107","πῦρ","O"
"108","καὶ","O"
"109","τὰ","O"
"110","ἄλλα","O"
"111","ὅσα","O"
"112","φαίνεται","O"
"113","ἐν","O"
"114","τῶιδε","O"
"115","τῶι","O"
"116","κόσμωι","O"
"117","ἐόντα","O"
"118",",","O"
"119","εἰ","O"
"120","τούτων","O"
"121","τι","O"
"122","ἦν","O"
"123","ἕτερον","O"
"124","τοῦ","O"
"125","ἑτέρου","O"
"126",",","O"
"127","ἕτερον","O"
"128","ὂν","O"
"129","τῆι","O"
"130","ἰδίαι","O"
"131","φύσει","O"
"132",",","O"
"133","καὶ","O"
"134","μὴ","O"
"135","τὸ","O"
"136","αὐτὸ","O"
"137","ἐὸν","O"
"138","μετέπιπτε","O"
"139","πολλαχῶς","O"
"140","καὶ","O"
"141","ἑτεροιοῦτο","O"
"142",",","O"
"143","οὐδαμῆι","O"
"144","οὔτε","O"
"145","μίσγεσθαι","O"
"146","ἀλλήλοις","O"
"147","ἠδύνατο","O"
"148",",","O"
"149","οὔτε","O"
"150","ὠφέλησις","O"
"151","τῶι","O"
"152","ἑτέρωι","O"
"153","γενέσθαι","O"
"154","ἀπὸ","O"
"155","τοῦ","O"
"156","ἑτέρου","O"
"157","οὔτε","O"
"158","βλάβη","O"
"159",",","O"
"160","οὐδ","O"
"161","ἂν","O"
"162","οὔτε","O"
"163","φυτὸν","O"
"164","ἐκ","O"
"165","τῆς","O"
"166","γῆς","O"
"167","φῦναι","O"
"168","οὔτε","O"
"169","ζῶιον","O"
"170","οὔτε","O"
"171","ἄλλο","O"
"172","γενέσθαι","O"
"173","οὐδέν","O"
"174",",","O"
"175","εἰ","O"
"176","μὴ","O"
"177","οὕτω","O"
"178","συνίστατο","O"
"179","ὥστε","O"
"180","ταὐτὸ","O"
"181","εἶναι","O"
"182",".","O"
"183","ἀλλὰ","O"
"184","πάντα","O"
"185","ταῦτα","O"
"186","ἐκ","O"
"187","τοῦ","O"
"188","αὐτοῦ","O"
"189","ἑτεροιούμενα","O"
"190","ἄλλοτε","O"
"191","ἀλλοῖα","O"
"192","γίνεται","O"
"193","καὶ","O"
"194","εἰς","O"
"195","τὸ","O"
"196","αὐτὸ","O"
"197","ἀναχωρεῖ","O"
"198",".","O"
"199","τούτοις","O"
"200","καὶ","O"
"201","ἐγὼ","O"
"202","πρώτοις","O"
"203","ἐντυχὼν","O"
"204","ὠιήθην","O"
"205","ἄλλο","O"
"206","τι","O"
"207","λέγειν","O"
"208","αὐτὸν","O"
"209","παρὰ","O"
"210","τὰ","O"
"211","τέτταρα","O"
"212","στοιχεῖα","O"
"213","τὸ","O"
"214","κοινὸν","O"
"215","ὑποκείμενον","O"
"216",",","O"
"217","εἴπερ","O"
"218","φησὶν","O"
"219","μὴ","O"
"220","ἀναμίγνυσθαι","O"
"221","ταῦτα","O"
"222","μηδὲ","O"
"223","μεταπίπτειν","O"
"224","εἰς","O"
"225","ἄλληλα","O"
"226",",","O"
"227","εἴπερ","O"
"228","ἕν","O"
"229","τι","O"
"230","αὐτῶν","O"
"231","ἦν","O"
"232","ἡ","O"
"233","ἀρχὴ","O"
"234","ἰδίαν","O"
"235","φύσιν","O"
"236","ἔχον","O"
"237",",","O"
"238","καὶ","O"
"239","μὴ","O"
"240","τὸ","O"
"241","αὐτὸ","O"
"242","πᾶσιν","O"
"243","ὑπέκειτο","O"
"244",",","O"
"245","ἀφ","O"
"246","οὗ","O"
"247","πάντα","O"
"248","ἑτεροιοῦται","O"
"249",".","O"
"250","ἐφεξῆς","O"
"251","δὲ","O"
"252","δείξας","O"
"253",",","O"
"254","ὅτι","O"
"255","ἐστὶν","O"
"256","ἐν","O"
"257","τῆι","O"
"258","ἀρχῆι","O"
"259","ταύτηι","O"
"260","νόησις","O"
"261","πολλή","O"
"262","—","O"
"263","οὐ","O"
"264","γὰρ","O"
"265","ἄν","O"
"266",",","O"
"267","φησίν","O"
"268",",","O"
"269","οἷόν","O"
"270","τε","O"
"271","ἦν","O"
"272","οὕτω","O"
"273","δεδάσθαι","O"
"274","ἄνευ","O"
"275","νοήσιος","O"
"276",",","O"
"277","ὥστε","O"
"278","πάντων","O"
"279","μέτρα","O"
"280","ἔχειν","O"
"281",",","O"
"282","χειμῶνός","O"
"283","τε","O"
"284","καὶ","O"
"285","θέρους","O"
"286","καὶ","O"
"287","νυκτὸς","O"
"288","καὶ","O"
"289","ἡμέρας","O"
"290","καὶ","O"
"291","ὑετῶν","O"
"292","καὶ","O"
"293","ἀνέμων","O"
"294","καὶ","O"
"295","εὐδιῶν","O"
"296","·","O"
"297","καὶ","O"
"298","τὰ","O"
"299","ἄλλα","O"
"300",",","O"
"301","εἴ","O"
"302","τις","O"
"303","βούλεται","O"
"304","ἐννοεῖσθαι","O"
"305",",","O"
"306","εὑρίσκοι","O"
"307","ἂν","O"
"308","οὕτω","O"
"309","διακείμενα","O"
"310","ὡς","O"
"311","ἀνυστὸν","O"
"312","κάλλιστα","O"
"313","—","O"
"314","ἐπάγει","O"
"315",",","O"
"316","ὅτι","O"
"317","καὶ","O"
"318","ἄνθρωποι","O"
"319","καὶ","O"
"320","τὰ","O"
"321","ἄλλα","O"
"322","ζῶια","O"
"323","ἐκ","O"
"324","τῇς","O"
"325","ἀρχῆς","O"
"326","ταύτης","O"
"327",",","O"
"328","ἥτις","O"
"329","ἐστὶν","O"
"330","ὁ","O"
"331","ἀήρ","O"
"332",".","O"
"333","καὶ","O"
"334","ζῆι","O"
"335","καὶ","O"
"336","ψυχὴν","O"
"337","ἔχει","O"
"338","καὶ","O"
"339","νόησιν","O"
"340",",","O"
"341","λέγων","O"
"342","οὕτως","O"
"343","·","O"
"344","ἔτι","O"
"345","δὲ","O"
"346","πρὸς","O"
"347","τούτοις","O"
"348","καὶ","O"
"349","τάδε","O"
"350","μεγάλα","O"
"351","σημεῖα","O"
"352",".","O"
"353","ἄνθρωποι","O"
"354","γὰρ","O"
"355","καὶ","O"
"356","τὰ","O"
"357","ἄλλα","O"
"358","ζῶια","O"
"359","ἀναπνέοντα","O"
"360","ζώει","O"
"361","τῶι","O"
"362","ἀέρι","O"
"363",".","O"
"364","καὶ","O"
"365","τοῦτο","O"
"366","αὐτοῖς","O"
"367","καὶ","O"
"368","ψυχή","O"
"369","ἐστι","O"
"370","καὶ","O"
"371","νόησις","O"
"372",",","O"
"373","ὡς","O"
"374","δεδηλώσεται","O"
"375","ἐν","O"
"376","τῆιδε","O"
"377","τῆι","O"
"378","συγγραφῆι","O"
"379","ἐμφανῶς","O"
"380",",","O"
"381","καὶ","O"
"382","ἐὰν","O"
"383","τοῦτο","O"
"384","ἀπαλλαχθῆι","O"
"385",",","O"
"386","ἀποθνήισκει","O"
"387","καὶ","O"
"388","ἡ","O"
"389","νόησις","O"
"390","ἐπιλείπει","O"
"391",".","O"
"392","εἰτα","O"
"393","μετ","O"
"394","ὀλίγα","O"
"395","σαφῶς","O"
"396","ἑπήγαγε","O"
"397","·","O"
"398","καί","O"
"399","μοι","O"
"400","δοκεῖ","O"
"401","τὸ","O"
"402","τὴν","O"
"403","νόησιν","O"
"404","ἔχον","O"
"405","εἶναι","O"
"406","ὁ","O"
"407","ἀὴρ","O"
"408","καλούμενος","O"
"409","ὑπὸ","O"
"410","τῶν","O"
"411","ἀνθρώπων","O"
"412",",","O"
"413","καὶ","O"
"414","ὑπὸ","O"
"415","τούτου","O"
"416","πάντας","O"
"417","καὶ","O"
"418","κυβερνᾶσθαι","O"
"419","καὶ","O"
"420","πάντων","O"
"421","κρατεῖν","O"
"422","·","O"
"423","αὐτὸ","O"
"424","γάρ","O"
"425","μοι","O"
"426","τοῦτο","O"
"427","θεὸς","O"
"428","δοκεῖ","O"
"429","εἶναι","O"
"430","καὶ","O"
"431","ἐπὶ","O"
"432","πᾶν","O"
"433","ἀφῖχθαι","O"
"434","καὶ","O"
"435","πάντα","O"
"436","διατιθέναι","O"
"437","καὶ","O"
"438","ἐν","O"
"439","παντὶ","O"
"440","ἐνεῖναι","O"
"441",".","O"
"442","καὶ","O"
"443","ἔστιν","O"
"444","οὐδὲ","O"
"445","ἓν","O"
"446","ὃ","O"
"447","τι","O"
"448","μὴ","O"
"449","μετέχει","O"
"450","τούτου","O"
"451","·","O"
"452","μετέχει","O"
"453","δὲ","O"
"454","οὐδὲ","O"
"455","ἓν","O"
"456","ὁμοίως","O"
"457","τὸ","O"
"458","ἕτερον","O"
"459","τῶι","O"
"460","ἑτέρωι","O"
"461",",","O"
"462","ἀλλὰ","O"
"463","πολλοὶ","O"
"464","τρόποι","O"
"465","καὶ","O"
"466","αὐτοῦ","O"
"467","τοῦ","O"
"468","ἀέρος","O"
"469","καὶ","O"
