"ID","TOKEN","UPOS"
"1",".","PUNCT"
"2","ἄνδρες","NOUN"
"3","δ","ADV"
"4","ἐξ","ADP"
"5","αὐτῆς","DET"
"6","τῆς","DET"
"7","Ταρσοῦ","PROPN"
"8","γεγόνασι","VERB"
"9","τῶν","DET"
"10","μὲν","ADV"
"11","Στωϊκῶν","ADJ"
"12","Ἀντίπατρός","PROPN"
"13","τε","CCONJ"
"14","καὶ","CCONJ"
"15","Ἀρχέδημος","PROPN"
"16","καὶ","CCONJ"
"17","Νέστωρ","PROPN"
"18",",","PUNCT"
"19","ἔτι","ADV"
"20","δ","ADV"
"21","Ἀθηνόδωροι","ADJ"
"22","δύο","NUM"
"23",".","PUNCT"
"24","τοῦ","PRON"
"25","δὲ","ADV"
"26","Διογένης","PROPN"
"27","ὁ","DET"
"28","Βαβυλώνιος","ADJ"
"29","ἀκροατὴς","NOUN"
"30","γεγονὼς","VERB"
"31","Ἀντιπάτρου","PROPN"
"32","καθηγητὴς","NOUN"
"33","γέγονε","VERB"
"34",".","PUNCT"
"35","τούτου","ADJ"
"36","δὲ","ADV"
"37","Ποσειδώνιος","PROPN"
"38","ἠκροᾶτο","VERB"
"39",".","PUNCT"
"40","－","CCONJ"
"41",",","PUNCT"
"42","－","CCONJ"
"43","－","CCONJ"
"44",",","PUNCT"
"45",",","PUNCT"
"46",",","PUNCT"
"47","－","CCONJ"
"48","－.","PUNCT"
"49","ὁ","DET"
"50","μὲν","ADV"
"51","γὰρ","ADV"
"52","Στωϊκὸς","ADJ"
"53","Ἀντίπατρος","PROPN"
"54",",","PUNCT"
"55","ὡς","ADV"
"56","ἔοικε","VERB"
"57",",","PUNCT"
"58","μὴ","ADV"
"59","δυνάμενος","VERB"
"60","μηδὲ","CCONJ"
"61","βουλόμενος","VERB"
"62","ὁμόσε","ADV"
"63","χωρεῖν","VERB"
"64","τῷ","DET"
"65","Καρνεάδῃ","PROPN"
"66","μετὰ","ADP"
"67","πολλοῦ","ADJ"
"68","ῥεύματος","NOUN"
"69","εἰς","ADP"
"70","τὴν","DET"
"71","στοὰν","NOUN"
"72","φερομένῳ","VERB"
"73",",","PUNCT"
"74","γράφων","VERB"
"75","δὲ","ADV"
"76","καὶ","CCONJ"
"77","πληρῶν","VERB"
"78","τὰ","DET"
"79","βιβλία","NOUN"
"80","τῶν","DET"
"81","πρὸς","ADP"
"82","αὐτὸν","PRON"
"83","ἀντιλογιῶν","NOUN"
"84","καλαμοβόας","NOUN"
"85","ἐπεκλήθη","VERB"
"86",".","PUNCT"
"87",",,,.","NOUN"
"88","πᾶσα","DET"
"89","γοῦν","ADV"
"90","Καρνεάδου","PROPN"
"91","διάνοια","NOUN"
"92","ἐνίκα","VERB"
"93","καὶ","CCONJ"
"94","οὐδεμία","DET"
"95","ἡτισοῦν","VERB"
"96","ἄλλως","ADV"
"97",",","PUNCT"
"98","ἐπεὶ","SCONJ"
"99","καὶ","ADV"
"100","οἷς","PRON"
"101","ἐπολέμει","VERB"
"102","ἦσαν","AUX"
"103","εἰπεῖν","VERB"
"104","ἀδυνατώτεροι","ADJ"
"105",".","PUNCT"
"106","Ἀντίπατρος","PROPN"
"107","γοῦν","ADV"
"108","ὁ","DET"
"109","κατ","ADP"
"110","αὐτὸν","PRON"
"111","γενόμενος","VERB"
"112","ἔμελλε","VERB"
"113","μὲν","ADV"
"114","ἀγωνιᾶν","NOUN"
"115","τι","ADJ"
"116","γράφειν","VERB"
"117",",","PUNCT"
"118","πρὸς","ADP"
"119","δ","ADV"
"120","οὖν","ADV"
"121","τοὺς","DET"
"122","ἀπὸ","ADP"
"123","Καρνεάδου","PROPN"
"124","καθ","ADP"
"125","ἡμέραν","NOUN"
"126","ἀποφερομένους","VERB"
"127","λόγους","NOUN"
"128","οὔποτε","ADV"
"129","ἐδημοσίευσεν","VERB"
"130",",","PUNCT"
"131","οὐκ","ADV"
"132","ἐν","ADP"
"133","ταῖς","DET"
"134","διατριβαῖς","NOUN"
"135",",","PUNCT"
"136","οὐκ","ADV"
"137","ἐν","ADP"
"138","τοῖς","DET"
"139","περιπάτοις","NOUN"
"140",",","PUNCT"
"141","οὐδὲ","CCONJ"
"142","εἶπεν","VERB"
"143","οὐδὲ","CCONJ"
"144","ἐφθέγξατο","VERB"
"145",",","PUNCT"
"146","οὐδʹ","CCONJ"
"147","ἤκουσέ","VERB"
"148","τις","ADJ"
"149","αὐτοῦ","PRON"
"150",",","PUNCT"
"151","φασίν","VERB"
"152",",","PUNCT"
"153","οὐδὲ","ADV"
"154","γρῦ","NOUN"
"155","·","PUNCT"
"156","ἀντιγραφὰς","NOUN"
"157","δὲ","ADV"
"158","ἐπανετείνετο","VERB"
"159","καὶ","CCONJ"
"160","γωνίαν","NOUN"
"161","λαβὼν","VERB"
"162","βιβλία","NOUN"
"163","κατέλιπε","VERB"
"164","γράψας","VERB"
"165","τοῖς","DET"
"166","ὕστερον","ADJ"
"167",",","PUNCT"
"168","οὔτε","CCONJ"
"169","νῦν","ADV"
"170","δυνάμενα","VERB"
"171","καὶ","CCONJ"
"172","τότε","ADV"
"173","ἦν","AUX"
"174","ἀδυνατώτερα","ADJ"
"175","πρὸς","ADP"
"176","οὕτως","ADV"
"177","ἄνδρα","NOUN"
"178","ὑπέρμεγαν","ADJ"
"179","φανέντα","VERB"
"180","καὶ","CCONJ"
"181","καταδόξαντα","VERB"
"182","εἶναι","AUX"
"183","τοῖς","DET"
"184","τότε","ADV"
"185","ἀνθρώποις","NOUN"
"186",",","PUNCT"
"187","τὸν","DET"
"188","Καρνεάδην","PROPN"
"189","·","PUNCT"
"190","ὅμως","ADV"
"191","δὲ","ADV"
"192","καίτοι","ADV"
"193","κ","ADJ"
"194","αὐτὸς","ADJ"
"195","ὑπὸ","ADP"
"196","τῆς","DET"
"197","Στωϊκῆς","ADJ"
"198","φιλοτιμίας","NOUN"
"199","εἰς","ADP"
"200","τὸ","DET"
"201","φανερὸν","ADJ"
"202","κυκῶν","VERB"
"203",",","PUNCT"
"204","πρός","ADP"
"205","γε","ADV"
"206","τοὺς","DET"
"207","ἑαυτοῦ","PRON"
"208","ἑταίρους","NOUN"
"209","δι","ADP"
"210","ἀποῤῥήτων","ADJ"
"211","ὡμολόγει","VERB"
"212","τε","CCONJ"
"213","καὶ","CCONJ"
"214","ἠλήθευε","VERB"
"215","καὶ","CCONJ"
"216","ἀπεφαίνετο","VERB"
"217","ἃ","PRON"
"218","κἂν","ADV"
"219","ἄλλος","ADJ"
"220","τῶν","DET"
"221","ἐπιτυχόντων","VERB"
"222",".","PUNCT"
"223","μαθών","VERB"
"224","τε","CCONJ"
"225","ὁ","DET"
"226","Καρνεάδης","PROPN"
"227","Ἀντίπατρον","PROPN"
"228","φάρμακον","NOUN"
"229","πιόντα","VERB"
"230","ἀποθανεῖν","VERB"
"231",",","PUNCT"
"232","παρωρμήθη","VERB"
"233","πρὸς","ADP"
"234","τὸ","DET"
"235","εὐθαρσὲς","ADJ"
"236","τῆς","DET"
"237","ἀπαλλαγῆς","NOUN"
"238","καί","CCONJ"
"239","φησι","VERB"
"240","·","PUNCT"
"241","δότε","VERB"
"242","οὖν","ADV"
"243","κἀμοί","PRON"
"244",".","PUNCT"
"245","τῶν","PRON"
"246","δὲ","ADV"
"247","εἰπόντων","VERB"
"248","·","PUNCT"
"249","τί","PRON"
"250",";","PUNCT"
"251","οἰνόμελι","NOUN"
"252",",","PUNCT"
"253","εἰπεῖν","VERB"
"254",".","PUNCT"
"255","Καρνεάδης","PROPN"
"256","Ἀντιπάτρου","PROPN"
"257","αὑτὸν","PRON"
"258","ἐξαγαγόντος","VERB"
"259","γέρων","NOUN"
"260","ὢν","AUX"
"261","δύο","NUM"
"262","κύλικας","NOUN"
"263","ἐκέρασε","VERB"
"264",",","PUNCT"
"265","τὴν","PRON"
"266","μὲν","ADV"
"267","κωνείου","NOUN"
"268",",","PUNCT"
"269","τὴν","PRON"
"270","δὲ","ADV"
"271","οἰνομέλιτος","NOUN"
"272",".","PUNCT"
"273","Καὶ","CCONJ"
"274","τὴν","DET"
"275","τοῦ","DET"
"276","κωνείου","NOUN"
"277","τοῖς","DET"
"278","λοιποῖς","ADJ"
"279","Στωϊκοῖς","ADJ"
"280","εἰπὼν","VERB"
"281","προπίνειν","VERB"
"282",",","PUNCT"
"283","τὴν","DET"
"284","τοῦ","DET"
"285","οἰνομέλιτος","NOUN"
"286","ἐξέπιε","VERB"
"287",",","PUNCT"
"288","διαπαίζων","VERB"
"289","τὴν","DET"
"290","σπουδὴν","NOUN"
"291","τῶν","DET"
"292","ἑκουσίως","ADV"
"293","ἐκλειπόντων","VERB"
"294","τὸν","DET"
"295","βιόν","NOUN"
"296",".","PUNCT"
"297",",.","PUNCT"
"298","εἰ","SCONJ"
"299","Χρύσιππον","PROPN"
"300","ἀνέγνως","VERB"
"301","ἢ","CCONJ"
"302","Ἀντίπατρον","PROPN"
"303",";","PUNCT"
"304","εἰ","SCONJ"
"305","μὲν","ADV"
"306","γὰρ","ADV"
"307","καὶ","ADV"
"308","Ἀρχέδημον","PROPN"
"309",",","PUNCT"
"310","ἀπέχεις","VERB"
"311","ἅπαντα","ADJ"
"312",".","PUNCT"
"313","καὶ","CCONJ"
"314","μὴν","ADV"
"315","ἐγὼ","PRON"
"316","ὑμῖν","PRON"
"317","ἐξηγήσομαι","VERB"
"318","τὰ","DET"
"319","Χρυσίππεια","ADJ"
"320",",","PUNCT"
"321","ὡς","ADV"
"322","οὐδείς","ADJ"
"323","·","PUNCT"
"324","τὴν","DET"
"325","λέξιν","NOUN"
"326","διαλύσω","VERB"
"327","καθαρώτατα","ADJ"
"328","·","PUNCT"
"329","προσθήσω","VERB"
"330","ἄν","ADV"
"331","που","ADV"
"332","καὶ","ADV"
"333","Ἀντιπάτρου","PROPN"
"334","καὶ","CCONJ"
"335","Ἀρχεδήμου","PROPN"
"336","φοράν","NOUN"
"337",".","PUNCT"
"338","οὐδ","ADV"
"339","ἐγγὺς","ADV"
"340","ἐσόμεθα","AUX"
"341","τοῦ","DET"
"342","προκόψαι","VERB"
"343",",","PUNCT"
"344","κἂν","SCONJ"
"345","πάσας","DET"
"346","τὰς","DET"
"347","εἰσαγωγὰς","NOUN"
"348","καὶ","CCONJ"
"349","τὰς","DET"
"350","συντάξεις","NOUN"
"351","τὰς","DET"
"352","Χρυσίππου","PROPN"
"353","μετὰ","ADP"
"354","τῶν","DET"
"355","Ἀντιπάτρου","PROPN"
"356","καὶ","CCONJ"
"357","Ἀρχεδήμου","PROPN"
"358","διέλθωμεν","VERB"
"359",".","PUNCT"
"360","διακηκόει","VERB"
"361","καὶ","CCONJ"
"362","διάδοχος","NOUN"
"363","ἐγένετο","VERB"
"364","τῆς","DET"
"365","Ἀντιπάτρου","PROPN"
"366","σχολῆς","NOUN"
"367","·","PUNCT"
"368","Δάρδανος","PROPN"
"369","Ἀνδρομάχου","PROPN"
"370","Ἀθηναῖος","ADJ"
"371",",","PUNCT"
"372","καὶ","ADV"
"373","οὗτος","ADJ"
"374",".","PUNCT"
"375","ναι","INTJ"
"376",".","PUNCT"
"377","σχολὴν","NOUN"
"378",".","PUNCT"
"379","ἑμενος̣","PROPN"
"380","·","PUNCT"
"381","Ἀπολλόδωρος","PROPN"
"382","Ἀθηναῖος","ADJ"
"383","·","PUNCT"
"384","Δ.,,,","ADV"
"385",".","PUNCT"
"386",",.","PUNCT"
"387","καὶ","CCONJ"
"388","διὰ","ADP"
"389","μεγάλην","ADJ"
"390","ἕξιν","NOUN"
"391","ἰδιοπραγεῖν","VERB"
"392","δυνάμενος","VERB"
"393",",","PUNCT"
"394","οὐκ","ADV"
"395","ἔκρινεν","VERB"
"396",",","PUNCT"
"397","ἀλλ","CCONJ"
"398","ἀ","PRON"
"399","εἰ","ADV"
"400","προεξάγειν","VERB"
"401","Ἀντιπάτρῳ","PROPN"
"402","·","PUNCT"
"403","καὶ","CCONJ"
"404","τοῦτο","ADJ"
"405","ποιῶν","VERB"
"406","μέχρι","ADP"
"407","τέλους","NOUN"
"408","ἀμελέτητος","ADJ"
"409","ἐγένετο","VERB"
"410","·","PUNCT"
"411","χρόνῳ","NOUN"
"412","δὲ","ADV"
"413","ὁ","PRON"
"414","μὲν","ADV"
"415","διὰ","ADP"
"416","τὸ","DET"
"417","γῆρας","NOUN"
"418","οὐ","ADV"
"419","σχολάζων","VERB"
"420",".","PUNCT"
"421","ατο","INTJ"
"422",".","PUNCT"
"423","κ","ADV"
"424",".","PUNCT"
"425","Διοφάνους","PROPN"
"426","τοῦ","DET"
"427","ῥήτορος","NOUN"
"428","καὶ","CCONJ"
"429","Βλοσσίου","PROPN"
"430","τοῦ","DET"
"431","φιλοσόφου","NOUN"
"432","παρορμησάντων","VERB"
"433","αὐτόν","PRON"
"434",",","PUNCT"
"435","ὧν","PRON"
"436","ὁ","PRON"
"437","μὲν","ADV"
"438","－","CCONJ"
"439","－","CCONJ"
"440","ὁ","PRON"
"441","δὲ","ADV"
"442","αὐτόθεν","ADV"
"443","ἐξ","ADP"
"444","Ἰταλίας","PROPN"
"445","Κυμαῖος","ADJ"
"446",",","PUNCT"
"447","Ἀντιπάτρου","PROPN"
"448","τοῦ","DET"
"449","Ταρσέως","PROPN"
"450","γεγονὼς","VERB"
"451","ἐν","ADP"
"452","ἄστει","NOUN"
"453","συνήθης","ADJ"
"454","καὶ","CCONJ"
"455","τετιμημένος","VERB"
"456","ὑπ","ADP"
"457","αὐτοῦ","PRON"
"458","προσφωνήσεσι","NOUN"
"459","γραμμάτων","NOUN"
"460","φιλοσόφων","NOUN"
"461",".","PUNCT"
"462","Ἀντίπατρος","PROPN"
"463","δ","ADV"
"464","ὁ","DET"
"465","φιλόσοφος","NOUN"
"466","συμπόσιόν","NOUN"
"467","ποτε","ADV"
"468","συνάγων","VERB"
"469","συνέταξε","VERB"
"470","τοῖς","DET"
"471","ἐρχομένοις","VERB"
"472","ὡς","ADV"
"473","περὶ","ADP"
"474","σοφισμάτων","NOUN"
"475","ἐροῦσιν","VERB"
"476",".","PUNCT"
"477","πολλῶν","ADJ"
"478","γοῦν","ADV"
"479","εἰσι","AUX"
"480","φιλοσόφων","NOUN"
"481","ἐν","ADP"
"482","ἄστει","NOUN"
"483","σύνοδοι","NOUN"
"484","τῶν","DET"
"485","μὲν","ADV"
"486","Διογενιστῶν","NOUN"
"487",",","PUNCT"
"488","τῶν","DET"
"489","δὲ","ADV"
"490","Ἀντιπατριστῶν","ADJ"
"491","λεγομένων","VERB"
"492",",","PUNCT"
"493","τῶν","DET"
"494","δὲ","ADV"
"495","Παναιτιαστῶν","ADJ"
"496",".","PUNCT"
"497","Ἀντίπατρος","PROPN"
"498","δὲ","ADV"
"499","ὁ","DET"
"500","Ταρσεὺς","NOUN"
"501","πρὸς","ADP"
"502","τῷ","DET"
"503","τελευτᾶν","VERB"
"504","ὧν","PRON"
"505","ἔτυχεν","VERB"
"506","ἀγαθῶν","ADJ"
"507","ἀναλογιζόμενος","VERB"
"508","οὐδὲ","CCONJ"
"509","τὴν","DET"
"510","εὔπλοιαν","NOUN"
"511","παρέλιπε","VERB"
"512","τὴν","DET"
"513","ἐκ","ADP"
"514","Κιλικίας","PROPN"
"515","αὐτῷ","PRON"
"516","γενομένην","VERB"
"517","εἰς","ADP"
"518","Ἀθήνας","PROPN"
"519",".","PUNCT"
"520","καὶ","CCONJ"
"521","νὴ","ADV"
"522","Δία","PROPN"
"523","τὸν","DET"
"524","Ταρσέα","PROPN"
"525","λέγουσιν","VERB"
"526","Ἀντίπατρον","PROPN"
"527","ὡσαύτως","ADV"
"528","ὑπὸ","ADP"
"529","τὴν","DET"
"530","τελευτὴν","NOUN"
"531","ἀναλογιζόμενον","VERB"
