"ID","TOKEN","UPOS"
"1","Εἲς","ADP"
"2","Μητέρα","NOUN"
"3","Θεῶν","NOUN"
"4","μητέρα","NOUN"
"5","μοι","PRON"
"6","πάντων","DET"
"7","τε","CCONJ"
"8","θεῶν","NOUN"
"9","πάντων","DET"
"10","τʼ","CCONJ"
"11","ἀνθρώπων","NOUN"
"12","ὕμνει","VERB"
"13",",","PUNCT"
"14","Μοῦσα","PROPN"
"15","λίγεια","ADJ"
"16",",","PUNCT"
"17","Διὸς","PROPN"
"18","θυγάτηρ","NOUN"
"19","μεγάλοιο","ADJ"
"20",",","PUNCT"
"21","ᾗ","PRON"
"22","κροτάλων","NOUN"
"23","τυπάνων","NOUN"
"24","τʼ","CCONJ"
"25","ἰαχὴ","NOUN"
"26","σύν","ADV"
"27","τε","CCONJ"
"28","βρόμος","NOUN"
"29","αὐλῶν","NOUN"
"30","εὔαδεν","VERB"
"31","ἠδὲ","CCONJ"
"32","λύκων","NOUN"
"33","κλαγγὴ","NOUN"
"34","χαροπῶν","ADJ"
"35","τε","CCONJ"
"36","λεόντων","NOUN"
"37","οὔρεά","NOUN"
"38","τʼ","CCONJ"
"39","ἠχήεντα","VERB"
"40","καὶ","CCONJ"
"41","ὑλήεντες","ADJ"
"42","ἔναυλοι","NOUN"
"43",".","PUNCT"
"44","καὶ","CCONJ"
"45","σὺ","PRON"
"46","μὲν","ADV"
"47","οὕτω","ADV"
"48","χαῖρε","VERB"
"49","θεαί","NOUN"
"50","θʼ","CCONJ"
"51","ἅμα","ADV"
"52","πᾶσαι","DET"
"53","ἀοιδῇ","NOUN"
"54",".","PUNCT"
