"ID","TOKEN","NER"
"1",".","O"
"2","α΄","O"
"3",".","O"
"4","Περὶ","O"
"5","τῆς","O"
"6","τῶν","O"
"7","ἀστέρων","O"
"8","φύσεως","O"
"9",".","O"
"10","Ὁ","O"
"11","μὲν","O"
"12","οὖν","O"
"13","παντεπόπτης","O"
"14","Ἥλιος","O"
"15",",","O"
"16","πυρώδης","O"
"17","ὑπάρχμν","O"
"18","καὶ","O"
"19","φῶς","O"
"20","νοερόν","O"
"21",",","O"
"22","ψυχικῆς","O"
"23","αἰσθήσεως","O"
"24","ὄργανον","O"
"25",",","O"
"26","σημαίνει","O"
"27","μὲν","O"
"28","ἐπὶ","O"
"29","γενέσεως","O"
"30","βασιλείαν","O"
"31",",","O"
"32","ἡγεμονίαν","O"
"33",",","O"
"34","νοῦν","O"
"35",",","O"
"36","φρόνησιν","O"
"37",",","O"
"38","μορφήν","O"
"39",",","O"
"40","κίνησιν","O"
"41",",","O"
"42","ὕψος","O"
"43","τύχης","O"
"44",",","O"
"45","θεῶν","O"
"46","χρηματισμόν","O"
"47",",","O"
"48","κρίσιν","O"
"49",",","O"
"50","δημοσίωσιν","O"
"51",",","O"
"52","πρᾶξιν","O"
"53",",","O"
"54","προστασίαν","O"
"55","ὀχλικήν","NORP"
"56",",","O"
"57","πατέρα","O"
"58",",","O"
"59","δεσπότην","O"
"60",",","O"
"61","φιλίαν","O"
"62",",","O"
"63","ἔνδοξα","O"
"64","πρόσωπα","O"
"65",",","O"
"66","τιμὰς","O"
"67","εἰκόνων","O"
"68","ἀνδριάντων","O"
"69","στεμμάτων","O"
"70",",","O"
"71","ἀρχιερατείας","O"
"72","πατρίδος","O"
"73",",","O"
"74","τόπων","O"
"75","τῶν","O"
"76","δὲ","O"
"77","τοῦ","O"
"78","σώματος","O"
"79","μερῶν","O"
"80","κυριεύει","O"
"81","κεφαλῆς","O"
"82","αἰσθητηρίων","O"
"83",",","O"
"84","ὀφθαλμοῦ","O"
"85","δεξιοῦ","O"
"86",",","O"
"87","πλευρῶν","O"
"88","καρδίας","O"
"89",",","O"
"90","πνευματικῆς","O"
"91","ἤτοι","O"
"92","αἰσθητικῆς","O"
"93","κινήσεως","O"
"94",",","O"
"95","νεύρων","O"
"96","·","O"
"97","οὐσίας","O"
"98","δὲ","O"
"99","χρυσοῦ","O"
"100",",","O"
"101","καρπῶν","O"
"102","δὲ","O"
"103","σίτου","O"
"104","καὶ","O"
"105","κριθῶν","O"
"106","·","O"
"107","ἐστὶ","O"
"108","δὲ","O"
"109","τῆς","O"
"110","ἡμερινῆς","O"
"111","αἱρέσεως","O"
"112",",","O"
"113","τῇ","O"
"114","μὲν","O"
"115","χρόᾳ","O"
"116","κάτοινος","O"
"117",",","O"
"118","τῇ","O"
"119","δὲ","O"
"120","γεύσει","O"
"121","δριμύς","O"
"122",".","O"
"123","Ἡ","O"
"124","δὲ","O"
"125","Σελήνη","O"
"126","γενομένη","O"
"127","μὲν","O"
"128","ἐκ","O"
"129","τῆς","O"
"130","ἀντανακλάσεως","O"
"131","τοῦ","O"
"132","ἡλιακοῦ","O"
"133","φωτὸς","O"
"134","καὶ","O"
"135","νόθον","O"
"136","φῶς","O"
"137","κεκτημένη","O"
"138","σημαίνει","O"
"139","μὲν","O"
"140","κατὰ","O"
"141","γένεσιν","O"
"142","ἀνθρώποις","O"
"143","ζωήν","O"
"144",",","O"
"145","σῶμα","O"
"146",",","O"
"147","μητέρα","O"
"148",",","O"
"149","σύλληψιν","O"
"150",",","O"
"151","μορφήν","O"
"152","πρόσωπον","O"
"153",",","O"
"154","θέαν","O"
"155",",","O"
"156","συμβίωσιν","O"
"157","ἤτοι","O"
"158","γάμον","O"
"159","νομικόν","O"
"160",",","O"
"161","τροφόν","O"
"162",",","O"
"163","ἀδελφὸν","O"
"164","μείζονα","O"
"165",",","O"
"166","οἰκουρίαν","O"
"167",",","O"
"168","βασίλισσαν","O"
"169",",","O"
"170","δέσποιναν","O"
"171",",","O"
"172","χρήματα","O"
"173",",","O"
"174","τύχην","O"
"175",",","O"
"176","πόλιν","O"
"177",",","O"
"178","ὄχλων","O"
"179","συστροφήν","O"
"180",",","O"
"181","λήμματα","O"
"182",",","O"
"183","ἀναλώματα","O"
"184",",","O"
"185","οἰκίαν","O"
"186",",","O"
"187","πλοῖα","O"
"188",",","O"
"189","ξενιτείας","O"
"190",",","O"
"191","πλάνας","O"
"192","·","O"
"193","οὐ","O"
"194","γὰρ","O"
"195","εὐθείας","O"
"196","παρέχει","O"
"197","διὰ","O"
"198","τὸν","O"
"199","Καρκίνον","O"
"200",".","O"
"201","τῶν","O"
"202","δὲ","O"
"203","τοῦ","O"
"204","σώματος","O"
"205","μερῶν","O"
"206","κυριεύει","O"
"207","ὀφθαλμοῦ","O"
"208","ἀριστεροῦ","O"
"209",",","O"
"210","στομάχου","O"
"211",",","O"
"212","μαζῶν","O"
"213",",","O"
"214","φύσης","O"
"215",",","O"
"216","σπληνῶν","O"
"217",",","O"
"218","μηνίγγων","O"
"219",",","O"
"220","μυελοῦ","O"
"221",",","O"
"222","ἔνθεν","O"
"223","καὶ","O"
"224","ὑδρωπικοὺς","O"
"225","ἀποτελεῖ","O"
"226","·","O"
"227","οὐσίας","O"
"228","δὲ","O"
"229","ἀσήμου","O"
"230","καὶ","O"
"231","ὑέλου","O"
"232",".","O"
"233","ἐστὶ","O"
"234","δὲ","O"
"235","τῆς","O"
"236","νυκτερινῆς","O"
"237","αἱρέσεως","O"
"238",",","O"
"239","τῇ","O"
"240","μὲν","O"
"241","χρόᾳ","O"
"242","πράσινος","O"
"243",",","O"
"244","τῇ","O"
"245","δὲ","O"
"246","γεύσει","O"
"247","ἁλμυρά","O"
"248",".","O"
"249","Ὁ","O"
"250","δὲ","O"
"251","τοῦ","O"
"252","Κρόνου","GOD"
"253","ποιεῖ","O"
"254","μὲν","O"
"255","τούς","O"
"256","ὐπʼ","O"
"257","αὐτὸν","O"
"258","γεννωμένους","O"
"259","μικρολόγους","O"
"260",",","O"
"261","βασκάνους","O"
"262",",","O"
"263","πολυμερίμνους","NORP"
"264",",","O"
"265","ἑαυτοὺς","O"
"266","καταρρίπτοντας","O"
"267",",","O"
"268","μονοτρόπους","O"
"269",",","O"
"270","τυφώδεις","NORP"
"271",",","O"
"272","ἀποκρύπτοντας","O"
"273","τὴν","O"
"274","δολιότητα","O"
"275",",","O"
"276","αὐστηρούς","O"
"277",",","O"
"278","κατανενευκότας","O"
"279",",","O"
"280","ὑποκρινομένην","O"
"281","τὴν","O"
"282","ὁρασιν","O"
"283","ἔχοντας","O"
"284",",","O"
"285","αὐχμηρούς","O"
"286",",","O"
"287","μελανοείμονας","O"
"288",",","O"
"289","προσαιτητικούς","O"
"290",",","O"
"291","καταστύγνους","O"
"292",",","O"
"293","κακοπαθεῖς","O"
"294",",","O"
"295","πλαστικούς","O"
"296",",","O"
"297","πάρυγρα","O"
"298","πράσσοντας","O"
"299",".","O"
"300","ποιεῖ","O"
"301","δὲ","O"
"302","καὶ","O"
"303","ταπεινότητας","O"
"304",",","O"
"305","νωχελίας","O"
"306",",","O"
"307","ἀπραξίας","O"
"308",",","O"
"309","ἐγκοπάς","O"
"310","τῶν","O"
"311","πρασσομένων","O"
"312",",","O"
"313","πολυχρονίους","O"
"314","δίκας","O"
"315",",","O"
"316","ἀνασκευὰς","O"
"317","πραγμάτων","O"
"318",",","O"
"319","κρυβάς","O"
"320",",","O"
"321","συνοχάς","O"
"322",",","O"
"323","δεσμά","O"
"324",",","O"
"325","πένθη","O"
"326",",","O"
"327","καταιτιασμούς","O"
"328",",","O"
"329","δάκρυα","O"
"330",",","O"
"331","ὀρφανίας","O"
"332",",","O"
"333","αἰχμαλωσίας","O"
"334",",","O"
"335","ἐκθέσεις","O"
"336","·","O"
"337","γεηπόνους","NORP"
"338","δὲ","O"
"339","καὶ","O"
"340","γεωργοὺς","O"
"341","ποιεῖ","O"
"342","διὰ","O"
"343","τῆς","O"
"344","γῆς","O"
"345","αὐτὸν","O"
"346","κυριεύειν","O"
"347",",","O"
"348","μισθωτάς","O"
"349","τε","O"
"350","κτημάτων","O"
"351","καὶ","O"
"352","τελώνας","O"
"353","καὶ","O"
"354","βιαίους","O"
"355","πράξεις","O"
"356","ἀποτελεῖ","O"
"357",",","O"
"358","δόξας","O"
"359","περιποιεῖ","O"
"360","μεγάλας","O"
"361","καὶ","O"
"362","τάξεις","O"
"363","ἐπισήμους","O"
"364","καὶ","O"
"365","ἐπιτροπείας","O"
"366","καὶ","O"
"367","ἀλλοτρίων","O"
"368","διοικητάς","O"
"369","καὶ","O"
"370","ἀλλοτρίων","O"
"371","τέκνων","O"
"372","πατέρας","O"
"373",".","O"
"374","οὐσίας","O"
"375","δὲ","O"
"376","κυριεύει","O"
"377","μολύβδου","O"
"378",",","O"
"379","ξύλων","O"
"380","καὶ","O"
"381","λίθων","O"
"382","·","O"
"383","τῶν","O"
"384","δὲ","O"
"385","τοῦ","O"
"386","σώματος","O"
"387","μελῶν","O"
"388","κυριεύει","O"
"389","σκελῶν","O"
"390",",","O"
"391","γονάτων","O"
"392","νεύρων","O"
"393",",","O"
"394","ἰχώρων","O"
"395",",","O"
"396","φλέγματος","O"
"397",",","O"
"398","κύστεως","O"
"399",",","O"
"400","νεφρῶν","O"
"401","καὶ","O"
"402","τῶν","O"
"403","ἐντὸς","O"
"404","ἀποκρύφων","O"
"405",".","O"
"406","σινῶν","O"
"407","δὲ","O"
"408","δηλωτικὸς","O"
"409","ὅσα","O"
"410","συνίσταται","O"
"411","ἐκ","O"
"412","ψύξεως","O"
"413","καὶ","O"
"414","ὑγρότητος","O"
"415",",","O"
"416","οἷον","O"
"417","ὑδρωπικῶν","O"
"418",",","O"
"419","νεύρων","O"
"420","ἀλγηδόνων","O"
"421",",","O"
"422","ποδάγρας","O"
"423",",","O"
"424","βηχός","O"
"425",",","O"
"426","δυσεντερίας","O"
"427",",","O"
"428","κηλῶν","O"
"429",",","O"
"430","σπασμῶν","O"
"431",",","O"
"432","παθῶν","O"
"433","δὲ","O"
"434","δαιμονισμοῦ","O"
"435",",","O"
"436","κιναιδίας","O"
"437",",","O"
"438","ἀκαθαρσίας","O"
"439",".","O"
"440","ποιεῖ","O"
"441","δὲ","O"
"442","καὶ","O"
"443","ἀγάμους","O"
"444","καὶ","O"
"445","χηρείας","O"
"446",",","O"
"447","ὀρφανίας","O"
"448",",","O"
"449","ἀτεκνίας","O"
"450",".","O"
"451","τοὺς","O"
"452","δὲ","O"
"453","θανάτους","O"
"454","ἀποτελεῖ","O"
"455","βιαίους","O"
"456","ὕδατι","O"
"457","ἢ","O"
"458","διʼ","O"
"459","ἀγχόνης","O"
"460","ἢ","O"
"461","δεσμῶν","O"
"462","ἢ","O"
"463","δυσεντερίας","O"
"464",".","O"
"465","ποιεῖ","O"
"466","δὲ","O"
"467","καὶ","O"
"468","πτώσεις","O"
"469","ἐπὶ","O"
"470","στόμα","O"
"471",".","O"
"472","ἐστὶ","O"
"473","δὲ","O"
"474","Νεμέσεως","O"
"475","ἀστὴρ","O"
"476","καὶ","O"
"477","τῆς","O"
"478","ἡμερινῆς","O"
"479","αἱρέσεως","O"
"480",",","O"
"481","τῇ","O"
"482","μὲν","O"
"483","χρόᾳ","O"
"484","καστορίζων","O"
"485",",","O"
"486","τῇ","O"
"487","δὲ","O"
"488","γεύσει","O"
"489","στυφός","O"
"490",".","O"
"491","Ὁ","O"
"492","δὲ","O"
"493","τοῦ","O"
"494","Διὸς","GOD"
"495","σημαίνει","O"
"496","τέκνωσιν","O"
"497",",","O"
"498","γονήν","O"
"499",",","O"
"500","ἐπιθυμίαν","O"
"501",",","O"
"502","ἔρωτας","O"
"503",",","O"
