"ID","TOKEN","LEMMA"
"1","ΕΡΜΟΓΕΝΟΥΣ","ΕΡΜΟΓΕΝΟΥΣ"
"2","ΠΡΟΓΥΜΝΑΣΜΑΤΑ","ΠΡΟΓΥΜΝΑΣΜΑΤΑ"
"3","Περὶ","περί"
"4","μύθου","μῦθος"
"5",".","."
"6","Τὸν","ὁ"
"7","μῦθον","μῦθος"
"8","πρῶτον","πρῶτος"
"9","ἀξιοῦσι","ἀξιόω"
"10","προσάγειν","προσάγω"
"11","τοῖς","ὁ"
"12","νέοις","νέος"
"13",",",","
"14","διότι","διότι"
"15","τὰς","ὁ"
"16","ψυχὰς","ψυχή"
"17","αὐτῶν","αὐτός"
"18","πρὸς","πρός"
"19","τὸ","ὁ"
"20","βέλτιον","βελτίων"
"21","ῥυθμίζειν","ῥυθμίζω"
"22","δύναται","δύναμαι"
"23","·","·"
"24","ἔτι","ἔτι"
"25","οὖν","οὖν"
"26","αὐτοὺς","αὐτός"
"27","ἁπαλοὺς","ἁπαλός"
"28","ὄντας","εἰμί"
"29","ἀξιοῦσι","ἀξιόω"
"30","πλάττειν","πλήσσω"
"31",".","."
"32","Φαίνονται","φαίνω"
"33","δὲ","δέ"
"34","τούτῳ","οὗτος"
"35","χρησάμενοι","χράω"
"36","καὶ","καί"
"37","οἱ","ὁ"
"38","ἀρχαῖοι","ἀρχαῖος"
"39",",",","
"40","Ἡσίοδος","Ἡσίοδος"
"41","μὲν","μέν"
"42","τὸν","ὁ"
"43","τῆς","ὁ"
"44","ἀηδόνος","ἀηδών"
"45","εἰπών","λέγω"
"46",",",","
"47","Ἀρχίλοχος","Ἀρχίλοχος"
"48","δὲ","δέ"
"49","τὸν","ὁ"
"50","τῆς","ὁ"
"51","ἀλώπεκος","ἀλώπηξ"
"52",".","."
"53","Ὀνομάζονται","Ὀνομάζονται"
"54","δὲ","δέ"
"55","ἀπὸ","ἀπό"
"56","τῶν","ὁ"
"57","εὑρόντων","εὑρίσκω"
"58","οἳ","ὁ"
"59","μὲν","μέν"
"60","Κύπριοι","Κύπριος"
"61",",",","
"62","οἳ","ὁ"
"63","δὲ","δέ"
"64","Λιβυκοί","Λιβυκός"
"65",",",","
"66","οἳ","ὁ"
"67","δὲ","δέ"
"68","Συβαριτικοί","Συβαριτικός"
"69","·","·"
"70","πάντες","πᾶς"
"71","δὲ","δέ"
"72","κοινῶς","κοινός"
"73","Αἰσώπειοι","Αἰσώπειος"
"74","λέγονται","λέγω"
"75",",",","
"76","διότι","διότι"
