"ID","TOKEN","UPOS"
"1","Ὁ","DET"
"2","πρεσβύτερος","ADJ"
"3","Γαΐῳ","PROPN"
"4","τῷ","DET"
"5","ἀγαπητῷ","ADJ"
"6",",","PUNCT"
"7","ὃν","PRON"
"8","ἐγὼ","PRON"
"9","ἀγαπῶ","VERB"
"10","ἐν","ADP"
"11","ἀληθείᾳ","NOUN"
"12",".","PUNCT"
"13","Ἀγαπητέ","ADJ"
"14",",","PUNCT"
"15","περὶ","ADP"
"16","πάντων","ADJ"
"17","εὔχομαί","VERB"
"18","σε","PRON"
"19","εὐοδοῦσθαι","VERB"
"20","καὶ","CCONJ"
"21","ὑγιαίνειν","VERB"
"22",",","PUNCT"
"23","καθὼς","ADV"
"24","εὐοδοῦταί","VERB"
"25","σου","PRON"
"26","ἡ","DET"
"27","ψυχή","NOUN"
"28",".","PUNCT"
"29","ἐχάρην","VERB"
"30","γὰρ","ADV"
"31","λίαν","ADV"
"32","ἐρχομένων","VERB"
"33","ἀδελφῶν","NOUN"
"34","καὶ","CCONJ"
"35","μαρτυρούντων","VERB"
"36","σου","PRON"
"37","τῇ","DET"
"38","ἀληθείᾳ","NOUN"
"39",",","PUNCT"
"40","καθὼς","ADV"
"41","σὺ","PRON"
"42","ἐν","ADP"
"43","ἀληθείᾳ","NOUN"
"44","περιπατεῖς","VERB"
"45",".","PUNCT"
"46","μειζοτέραν","ADJ"
"47","τούτων","ADJ"
"48","οὐκ","ADV"
"49","ἔχω","VERB"
"50","χαράν","NOUN"
"51",",","PUNCT"
"52","ἵνα","SCONJ"
"53","ἀκούω","VERB"
"54","τὰ","DET"
"55","ἐμὰ","ADJ"
"56","τέκνα","NOUN"
"57","ἐν","ADP"
"58","τῇ","DET"
"59","ἀληθείᾳ","NOUN"
"60","περιπατοῦντα","VERB"
"61",".","PUNCT"
"62","Ἀγαπητέ","ADJ"
"63",",","PUNCT"
"64","πιστὸν","ADJ"
"65","ποιεῖς","VERB"
"66","ὃ","PRON"
"67","ἐὰν","ADV"
"68","ἐργάσῃ","VERB"
"69","εἰς","ADP"
"70","τοὺς","DET"
"71","ἀδελφοὺς","NOUN"
"72","καὶ","CCONJ"
"73","τοῦτο","ADJ"
"74","ξένους","ADJ"
"75",",","PUNCT"
"76","οἳ","PRON"
"77","ἐμαρτύρησάν","VERB"
"78","σου","PRON"
"79","τῇ","DET"
"80","ἀγάπῃ","NOUN"
"81","ἐνώπιον","ADP"
"82","ἐκκλησίας","NOUN"
"83",",","PUNCT"
"84","οὓς","PRON"
"85","καλῶς","ADV"
"86","ποιήσεις","VERB"
"87","προπέμψας","VERB"
"88","ἀξίως","ADV"
"89","τοῦ","DET"
"90","θεοῦ","NOUN"
"91","·","PUNCT"
"92","ὑπὲρ","ADP"
"93","γὰρ","ADV"
"94","τοῦ","DET"
"95","ὀνόματος","NOUN"
"96","ἐξῆλθον","VERB"
"97","μηδὲν","ADJ"
"98","λαμβάνοντες","VERB"
"99","ἀπὸ","ADP"
"100","τῶν","DET"
