"ID","TOKEN","IS_PUNCT"
"1","Ὁ","FALSE"
"2","πρεσβύτερος","FALSE"
"3","Γαΐῳ","FALSE"
"4","τῷ","FALSE"
"5","ἀγαπητῷ","FALSE"
"6",",","TRUE"
"7","ὃν","FALSE"
"8","ἐγὼ","FALSE"
"9","ἀγαπῶ","FALSE"
"10","ἐν","FALSE"
"11","ἀληθείᾳ","FALSE"
"12",".","TRUE"
"13","Ἀγαπητέ","FALSE"
"14",",","TRUE"
"15","περὶ","FALSE"
"16","πάντων","FALSE"
"17","εὔχομαί","FALSE"
"18","σε","FALSE"
"19","εὐοδοῦσθαι","FALSE"
"20","καὶ","FALSE"
"21","ὑγιαίνειν","FALSE"
"22",",","TRUE"
"23","καθὼς","FALSE"
"24","εὐοδοῦταί","FALSE"
"25","σου","FALSE"
"26","ἡ","FALSE"
"27","ψυχή","FALSE"
"28",".","TRUE"
"29","ἐχάρην","FALSE"
"30","γὰρ","FALSE"
"31","λίαν","FALSE"
"32","ἐρχομένων","FALSE"
"33","ἀδελφῶν","FALSE"
"34","καὶ","FALSE"
"35","μαρτυρούντων","FALSE"
"36","σου","FALSE"
"37","τῇ","FALSE"
"38","ἀληθείᾳ","FALSE"
"39",",","TRUE"
"40","καθὼς","FALSE"
"41","σὺ","FALSE"
"42","ἐν","FALSE"
"43","ἀληθείᾳ","FALSE"
"44","περιπατεῖς","FALSE"
"45",".","TRUE"
"46","μειζοτέραν","FALSE"
"47","τούτων","FALSE"
"48","οὐκ","FALSE"
"49","ἔχω","FALSE"
"50","χαράν","FALSE"
"51",",","TRUE"
"52","ἵνα","FALSE"
"53","ἀκούω","FALSE"
"54","τὰ","FALSE"
"55","ἐμὰ","FALSE"
"56","τέκνα","FALSE"
"57","ἐν","FALSE"
"58","τῇ","FALSE"
"59","ἀληθείᾳ","FALSE"
"60","περιπατοῦντα","FALSE"
"61",".","TRUE"
"62","Ἀγαπητέ","FALSE"
"63",",","TRUE"
"64","πιστὸν","FALSE"
"65","ποιεῖς","FALSE"
"66","ὃ","FALSE"
"67","ἐὰν","FALSE"
