"ID","TOKEN","NER"
"1","Ὁ","O"
"2","πρεσβύτερος","O"
"3","Γαΐῳ","O"
"4","τῷ","O"
"5","ἀγαπητῷ","O"
"6",",","O"
"7","ὃν","O"
"8","ἐγὼ","O"
"9","ἀγαπῶ","O"
"10","ἐν","O"
"11","ἀληθείᾳ","O"
"12",".","O"
"13","Ἀγαπητέ","O"
"14",",","O"
"15","περὶ","O"
"16","πάντων","O"
"17","εὔχομαί","O"
"18","σε","O"
"19","εὐοδοῦσθαι","O"
"20","καὶ","O"
"21","ὑγιαίνειν","O"
"22",",","O"
"23","καθὼς","O"
"24","εὐοδοῦταί","O"
"25","σου","O"
"26","ἡ","O"
"27","ψυχή","O"
"28",".","O"
"29","ἐχάρην","O"
"30","γὰρ","O"
"31","λίαν","O"
"32","ἐρχομένων","O"
"33","ἀδελφῶν","O"
"34","καὶ","O"
"35","μαρτυρούντων","O"
"36","σου","O"
"37","τῇ","O"
"38","ἀληθείᾳ","O"
"39",",","O"
"40","καθὼς","O"
"41","σὺ","O"
"42","ἐν","O"
"43","ἀληθείᾳ","O"
"44","περιπατεῖς","O"
"45",".","O"
"46","μειζοτέραν","O"
"47","τούτων","O"
"48","οὐκ","O"
"49","ἔχω","O"
"50","χαράν","O"
"51",",","O"
"52","ἵνα","O"
"53","ἀκούω","O"
"54","τὰ","O"
"55","ἐμὰ","O"
"56","τέκνα","O"
"57","ἐν","O"
"58","τῇ","O"
"59","ἀληθείᾳ","O"
"60","περιπατοῦντα","O"
"61",".","O"
"62","Ἀγαπητέ","O"
"63",",","O"
"64","πιστὸν","O"
"65","ποιεῖς","O"
"66","ὃ","O"
"67","ἐὰν","O"
"68","ἐργάσῃ","O"
"69","εἰς","O"
"70","τοὺς","O"
"71","ἀδελφοὺς","O"
"72","καὶ","O"
"73","τοῦτο","O"
"74","ξένους","O"
"75",",","O"
"76","οἳ","O"
"77","ἐμαρτύρησάν","O"
"78","σου","O"
"79","τῇ","O"
"80","ἀγάπῃ","O"
"81","ἐνώπιον","O"
"82","ἐκκλησίας","O"
"83",",","O"
"84","οὓς","O"
"85","καλῶς","O"
"86","ποιήσεις","O"
"87","προπέμψας","O"
"88","ἀξίως","O"
"89","τοῦ","O"
"90","θεοῦ","O"
"91","·","O"
"92","ὑπὲρ","O"
"93","γὰρ","O"
"94","τοῦ","O"
"95","ὀνόματος","O"
"96","ἐξῆλθον","O"
"97","μηδὲν","O"
"98","λαμβάνοντες","O"
"99","ἀπὸ","O"
"100","τῶν","O"
"101","ἐθνικῶν","O"
"102",".","O"
"103","ἡμεῖς","O"
"104","οὖν","O"
"105","ὀφείλομεν","O"
"106","ὑπολαμβάνειν","O"
"107","τοὺς","O"
"108","τοιούτους","O"
"109",",","O"
"110","ἵνα","O"
"111","συνεργοὶ","O"
"112","γινώμεθα","O"
"113","τῇ","O"
"114","ἀληθείᾳ","O"
"115",".","O"
"116","Ἔγραψά","O"
"117","τι","O"
"118","τῇ","O"
"119","ἐκκλησίᾳ","O"
"120","·","O"
"121","ἀλλʼ","O"
"122","ὁ","O"
"123","φιλοπρωτεύων","O"
"124","αὐτῶν","O"
"125","Διοτρέφης","PERSON"
"126","οὐκ","O"
"127","ἐπιδέχεται","O"
"128","ἡμᾶς","O"
"129",".","O"
"130","διὰ","O"
"131","τοῦτο","O"
"132",",","O"
"133","ἐὰν","O"
"134","ἔλθω","O"
"135",",","O"
"136","ὑπομνήσω","O"
"137","αὐτοῦ","O"
"138","τὰ","O"
"139","ἔργα","O"
"140","ἃ","O"
"141","ποιεῖ","O"
"142",",","O"
"143","λόγοις","O"
"144","πονηροῖς","O"
