"ID","TOKEN","NER"
"1","Παῦλος","PERSON"
"2","δέσμιος","O"
"3","Χριστοῦ","GOD"
"4","Ἰησοῦ","O"
"5","καὶ","O"
"6","Τιμόθεος","PERSON"
"7","ὁ","O"
"8","ἀδελφὸς","O"
"9","Φιλήμονι","PERSON"
"10","τῷ","O"
"11","ἀγαπητῷ","O"
"12","καὶ","O"
"13","συνεργῷ","O"
"14","ἡμῶν","O"
"15","καὶ","O"
"16","Ἀπφίᾳ","PERSON"
"17","τῇ","O"
"18","ἀδελφῇ","O"
"19","καὶ","O"
"20","Ἀρχίππῳ","PERSON"
"21","τῷ","O"
"22","συστρατιώτῃ","O"
"23","ἡμῶν","O"
"24","καὶ","O"
"25","τῇ","O"
"26","κατʼ","O"
"27","οἶκόν","O"
"28","σου","O"
"29","ἐκκλησίᾳ","O"
"30","·","O"
"31","χάρις","O"
"32","ὑμῖν","O"
"33","καὶ","O"
"34","εἰρήνη","O"
"35","ἀπὸ","O"
"36","θεοῦ","O"
"37","πατρὸς","O"
"38","ἡμῶν","O"
"39","καὶ","O"
"40","κυρίου","O"
"41","Ἰησοῦ","LOC"
"42","Χριστοῦ","LOC"
"43",".","O"
"44","Εὐχαριστῶ","O"
"45","τῷ","O"
"46","θεῷ","O"
"47","μου","O"
"48","πάντοτε","O"
"49","μνείαν","O"
"50","σου","O"
"51","ποιούμενος","O"
"52","ἐπὶ","O"
"53","τῶν","O"
"54","προσευχῶν","O"
"55","μου","O"
"56",",","O"
"57","ἀκούων","O"
"58","σου","O"
"59","τὴν","O"
"60","ἀγάπην","O"
"61","καὶ","O"
"62","τὴν","O"
"63","πίστιν","O"
"64","ἣν","O"
"65","ἔχεις","O"
"66","πρὸς","O"
"67","τὸν","O"
"68","κύριον","O"
"69","Ἰησοῦν","LOC"
"70","καὶ","LOC"
"71","εἰς","O"
"72","πάντας","O"
"73","τοὺς","O"
"74","ἁγίους","O"
"75",",","O"
"76","ὅπως","O"
"77","ἡ","O"
"78","κοινωνία","O"
"79","τῆς","O"
"80","πίστεώς","O"
"81","σου","O"
"82","ἐνεργὴς","O"
"83","γένηται","O"
"84","ἐν","O"
"85","ἐπιγνώσει","O"
"86","παντὸς","O"
"87","ἀγαθοῦ","O"
"88","τοῦ","O"
"89","ἐν","O"
"90","ἡμῖν","O"
"91","εἰς","O"
"92","Χριστόν","LOC"
"93","·","LOC"
"94","χαρὰν","O"
"95","γὰρ","O"
"96","πολλὴν","O"
"97","ἔσχον","O"
"98","καὶ","O"
"99","παράκλησιν","O"
"100","ἐπὶ","O"
"101","τῇ","O"
"102","ἀγάπῃ","O"
"103","σου","O"
"104",",","O"
"105","ὅτι","O"
"106","τὰ","O"
"107","σπλάγχνα","O"
"108","τῶν","O"
"109","ἁγίων","O"
"110","ἀναπέπαυται","O"
"111","διὰ","O"
"112","σοῦ","O"
"113",",","O"
"114","ἀδελφέ","O"
"115",".","O"
"116","Διό","O"
"117",",","O"
"118","πολλὴν","O"
"119","ἐν","O"
"120","Χριστῷ","LOC"
"121","παρρησίαν","LOC"
"122","ἔχων","LOC"
"123","ἐπιτάσσειν","LOC"
"124","σοι","LOC"
"125","τὸ","LOC"
"126","ἀνῆκον","LOC"
"127",",","LOC"
"128","διὰ","LOC"
"129","τὴν","LOC"
"130","ἀγάπην","LOC"
"131","μᾶλλον","LOC"
"132","παρακαλῶ","LOC"
"133",",","LOC"
"134","τοιοῦτος","LOC"
"135","ὢν","LOC"
"136","ὡς","LOC"
"137","Παῦλος","LOC"
"138","πρεσβύτης","LOC"
"139","νυνὶ","O"
"140","δὲ","O"
"141","καὶ","O"
"142","δέσμιος","O"
