"ID","TOKEN","LEMMA"
"1","Παῦλος","Παῦλος"
"2","δέσμιος","δέσμιος"
"3","Χριστοῦ","Χριστός"
"4","Ἰησοῦ","Ἰησοῦς"
"5","καὶ","καί"
"6","Τιμόθεος","Τιμόθεος"
"7","ὁ","ὁ"
"8","ἀδελφὸς","ἀδελφός"
"9","Φιλήμονι","Φιλήμων"
"10","τῷ","ὁ"
"11","ἀγαπητῷ","ἀγαπητός"
"12","καὶ","καί"
"13","συνεργῷ","συνεργός"
"14","ἡμῶν","ἡμεῖς"
"15","καὶ","καί"
"16","Ἀπφίᾳ","Ἀπφία"
"17","τῇ","ὁ"
"18","ἀδελφῇ","ἀδελφή"
"19","καὶ","καί"
"20","Ἀρχίππῳ","Ἄρχιππος"
"21","τῷ","ὁ"
"22","συστρατιώτῃ","συστρατιώτης"
"23","ἡμῶν","ἡμεῖς"
"24","καὶ","καί"
"25","τῇ","ὁ"
"26","κατʼ","κατά"
"27","οἶκόν","οἶκος"
"28","σου","σύ"
"29","ἐκκλησίᾳ","ἐκκλησία"
"30","·","·"
"31","χάρις","χάρις"
"32","ὑμῖν","ὑμεῖς"
"33","καὶ","καί"
"34","εἰρήνη","εἰρήνη"
"35","ἀπὸ","ἀπό"
"36","θεοῦ","θεός"
"37","πατρὸς","πατήρ"
"38","ἡμῶν","ἡμεῖς"
"39","καὶ","καί"
"40","κυρίου","κύριος"
"41","Ἰησοῦ","Ἰησοῦς"
"42","Χριστοῦ","Χριστός"
"43",".","."
"44","Εὐχαριστῶ","εὐχαριστέω"
"45","τῷ","ὁ"
"46","θεῷ","θεός"
"47","μου","ἐγώ"
"48","πάντοτε","πάντοτε"
"49","μνείαν","μνεία"
"50","σου","σύ"
"51","ποιούμενος","ποιέω"
"52","ἐπὶ","ἐπί"
"53","τῶν","ὁ"
"54","προσευχῶν","προσευχή"
"55","μου","ἐγώ"
"56",",",","
"57","ἀκούων","ἀκούω"
"58","σου","σύ"
"59","τὴν","ὁ"
"60","ἀγάπην","ἀγάπη"
"61","καὶ","καί"
"62","τὴν","ὁ"
"63","πίστιν","πίστις"
"64","ἣν","ὅς"
"65","ἔχεις","ἔχω"
"66","πρὸς","πρός"
"67","τὸν","ὁ"
"68","κύριον","κύριος"
"69","Ἰησοῦν","Ἰησοῦς"
"70","καὶ","καί"
"71","εἰς","εἰς"
"72","πάντας","πᾶς"
"73","τοὺς","ὁ"
"74","ἁγίους","ἅγιος"
"75",",",","
"76","ὅπως","ὅπως"
"77","ἡ","ὁ"
"78","κοινωνία","κοινωνία"
"79","τῆς","ὁ"
"80","πίστεώς","πίστις"
"81","σου","σύ"
"82","ἐνεργὴς","ἐνεργής"
"83","γένηται","γίγνομαι"
"84","ἐν","ἐν"
"85","ἐπιγνώσει","ἐπίγνωσις"
