"ID","TOKEN","UPOS"
"1","Παῦλος","NOUN"
"2","δέσμιος","NOUN"
"3","Χριστοῦ","PROPN"
"4","Ἰησοῦ","PROPN"
"5","καὶ","CCONJ"
"6","Τιμόθεος","NOUN"
"7","ὁ","DET"
"8","ἀδελφὸς","NOUN"
"9","Φιλήμονι","NOUN"
"10","τῷ","DET"
"11","ἀγαπητῷ","ADJ"
"12","καὶ","CCONJ"
"13","συνεργῷ","ADJ"
"14","ἡμῶν","PRON"
"15","καὶ","CCONJ"
"16","Ἀπφίᾳ","NOUN"
"17","τῇ","DET"
"18","ἀδελφῇ","NOUN"
"19","καὶ","CCONJ"
"20","Ἀρχίππῳ","NOUN"
"21","τῷ","DET"
"22","συστρατιώτῃ","NOUN"
"23","ἡμῶν","PRON"
"24","καὶ","CCONJ"
"25","τῇ","DET"
"26","κατʼ","ADP"
"27","οἶκόν","NOUN"
"28","σου","PRON"
"29","ἐκκλησίᾳ","NOUN"
"30","·","PUNCT"
"31","χάρις","NOUN"
"32","ὑμῖν","PRON"
"33","καὶ","CCONJ"
"34","εἰρήνη","NOUN"
"35","ἀπὸ","ADP"
"36","θεοῦ","NOUN"
"37","πατρὸς","NOUN"
"38","ἡμῶν","PRON"
"39","καὶ","CCONJ"
"40","κυρίου","NOUN"
"41","Ἰησοῦ","PROPN"
"42","Χριστοῦ","PROPN"
"43",".","PUNCT"
"44","Εὐχαριστῶ","VERB"
"45","τῷ","DET"
"46","θεῷ","NOUN"
"47","μου","PRON"
"48","πάντοτε","ADV"
"49","μνείαν","NOUN"
"50","σου","PRON"
"51","ποιούμενος","VERB"
"52","ἐπὶ","ADP"
"53","τῶν","DET"
"54","προσευχῶν","NOUN"
"55","μου","PRON"
"56",",","PUNCT"
"57","ἀκούων","VERB"
"58","σου","PRON"
"59","τὴν","DET"
"60","ἀγάπην","NOUN"
"61","καὶ","CCONJ"
"62","τὴν","DET"
"63","πίστιν","NOUN"
"64","ἣν","PRON"
"65","ἔχεις","VERB"
"66","πρὸς","ADP"
"67","τὸν","DET"
"68","κύριον","NOUN"
"69","Ἰησοῦν","PROPN"
"70","καὶ","CCONJ"
"71","εἰς","ADP"
"72","πάντας","DET"
"73","τοὺς","DET"
