"ID","TOKEN","NER"
"1","ΠΡΟΤΑϹΕΙϹ","O"
"2",".","O"
"3","νεοίη","O"
"4","ὡϲ","O"
"5","ὁμοίη","O"
"6","λέγει","O"
"7","δὲ","O"
"8","τὴν","O"
"9","νεότητα","O"
"10",".","O"
"11","οἱ","O"
"12","μέντοι","O"
"13","μετ᾿","O"
"14","αὐτὸν","O"
"15","ὡϲ","O"
"16","ἐπὶ","O"
"17","τὸ","O"
"18","πλεῖϲτον","O"
"19","τὴν","O"
"20","ἄνοιαν","O"
"21","λέγουϲιν","O"
"22",".","O"
"23","περὶ","O"
"24","δὲ","O"
"25","τῆϲ","O"
"26","λέξεωϲ","O"
"27","εἰ","O"
"28","ὑγιῶϲ","O"
"29","ἐϲχήματιϲται","O"
"30",",","O"
"31","ἐν","O"
"32","τῷ","O"
"33","προτατικῷ","O"
"34","ἐζήτηϲα","O"
"35",".","O"
"36","ποϲϲῆμαρ","O"
"37","ὑφ᾿","O"
"38","ἕν","O"
"39",".","O"
"40","προείρηται","O"
"41","δὲ","O"
"42","ἤδη","O"
"43","περὶ","O"
"44","τῆϲ","O"
"45","λέξεωϲ","O"
"46",",","O"
"47","ἀλλὰ","O"
"48","καὶ","O"
"49","ἐζήτητο","O"
"50","ἐν","O"
"51","ταῖϲ","O"
"52","προτάϲεϲι","O"
"53",".","O"
