"ID","TOKEN","NER"
"1","Τῆς","O"
"2","Ῥωμαϊκῆς","NORP"
"3","βασιλείας","O"
"4","ἐν","O"
"5","προοιμίοις","O"
"6","οὐδὲν","O"
"7","ἐγένετο","O"
"8","μεῖόν","O"
"9","τε","O"
"10","καὶ","O"
"11","ταπεινότερον","O"
"12","τῇ","O"
"13","δὲ","O"
"14","κατὰ","O"
"15","μικρὸν","O"
"16","αὐξήσει","O"
"17","καὶ","O"
"18","ταῖς","O"
"19","ἀεὶ","O"
"20","προσθήκαις","O"
"21","κατὰ","O"
"22","τὴν","O"
"23","οἰκουμένην","O"
"24","ἅπασαν","O"
"25","οὐδὲν","O"
"26","οὔτε","O"
"27","μεῖζον","O"
"28","οὔτε","O"
"29","δυνατώτερον","O"
"30","ἡ","O"
"31","μνήμη","O"
"32","τῶν","O"
"33","ἀνθρώπων","O"
"34","φέρει","O"
"35","ταύτης","O"
"36","τὴν","O"
"37","πρώτην","O"
"38","κρηπῖδα","O"
"39","κατεβάλετο","O"
"40","Ῥωμύλος","GOD"
"41","ὃς","O"
"42","ἐκ","O"
"43","Ῥέας","GOD"
"44","Σιλβίας","LOC"
"45",",","O"
"46","οὕτω","O"
"47","καλουμένης","O"
"48","Ἑστιακῆς","NORP"
"49","παρθένου","O"
"50",",","O"
"51","τῷ","O"
"52","Ἄρει","GOD"
"53","συνελθούσης","O"
"54",",","O"
"55","ὡς","O"
"56","ὁ","O"
"57","πολὺς","O"
"58","κατεῖχε","O"
"59","λόγος","O"
"60",",","O"
"61","ἐκ","O"
"62","διδύμου","PERSON"
"63","γονῆς","O"
"64","σὺν","O"
"65","ἀδελφῷ","O"
"66","Ῥέμῳ","PERSON"
"67","προῆλθεν","O"
"68","εἰς","O"
"69","φῶς","O"
"70","οὗτος","O"
"71","ὀκτωκαίδεκα","O"
"72","γεγονὼς","O"
"73","ἔτη","O"
"74","βίον","O"
"75","τε","O"
"76","ἔχων","O"
"77","τοῖς","O"
"78","ποιμέσι","O"
"79","συλλῃστεύειν","O"
"80","ἐλάχιστόν","O"
"81","τι","O"
"82","πολίχνιον","O"
"83","ἐπὶ","O"
"84","τοῦ","O"
"85","ὅρους","O"
"86","τοῦ","O"
"87","Παλλαντίου","NORP"
"88","κατεστήσατο","O"
"89","πρώτῃ","O"
"90","τοῦ","O"
"91","Μαΐου","O"
"92","μηνὸς","O"
"93","ἔτει","O"
"94","τρίτῳ","O"
"95","τῆς","O"
"96","ἕκτης","O"
"97","ʽʼλυμπιάδος","LOC"
"98","τῆς","O"
"99","δὲ","O"
"100","Ἰλίου","LOC"
"101","καταστροφῆς","O"
"102","κατὰ","O"
"103","τοὺς","O"
"104","τὸ","O"
"105","πλεῖστόν","O"
"106","τε","O"
"107","καὶ","O"
"108","ἐλάχιστον","O"
"109","παραδεδωκότας","O"
"110","ἔτει","O"
"111","τετάρτῳ","O"
"112","καὶ","O"
"113","ἐννενηκοστῷ","O"
"114","καὶ","O"
"115","τριακοσιοστῷ","O"
"116",".","O"
"117","Οἰκίσας","O"
"118","δὲ","O"
"119","τὴν","O"
"120","πόλιν","O"
"121","καὶ","O"
