"ID","TOKEN","NER"
"1","ΓΑΛΗΝΟΥ","O"
"2","ΠΕΡΙ","O"
"3","ΜΗΤΡΑΣ","O"
"4","ΑΝΑΤΟΜΗΣ","O"
"5","ΒΙΒΛΙΟΝ","O"
"6",".","O"
"7","Περὶ","O"
"8","μήτρας","O"
"9","ὁ","O"
"10","λόγος","O"
"11","θέσεώς","O"
"12","τε","O"
"13","καὶ","O"
"14","μεγέθους","O"
"15",",","O"
"16","καὶ","O"
"17","σχήματος","O"
"18","αὐτῆς","O"
"19",",","O"
"20","ὅθεν","O"
"21","τε","O"
"22","ἤρτηται","O"
"23",",","O"
"24","καὶ","O"
"25","ὅθεν","O"
"26","τρέφεται","O"
"27",",","O"
"28","καὶ","O"
"29","ὅσοις","O"
"30","συμφύεται","O"
"31",",","O"
"32","καὶ","O"
"33","τίνων","O"
"34","ψαύει","O"
"35",",","O"
"36","καὶ","O"
"37","περὶ","O"
"38","τῶν","O"
"39","πλεκόντων","O"
"40","αὐτὴν","O"
"41",",","O"
"42","καὶ","O"
"43","ὅσα","O"
"44","κυούσης","O"
"45","τῆς","O"
"46","γυναικὸς","O"
"47","ἐντὸς","O"
"48","τῆς","O"
"49","μήτρας","O"
"50","φύεται","O"
"51","κατὰ","O"
"52","τὸν","O"
"53","χορίον","O"
"54","ἢ","O"
"55","τοὺς","O"
"56","τὸ","O"
"57","ἔμβρυον","O"
"58","περιέχοντας","O"
"59","ὑμένας","O"
"60",".","O"
"61","κεῖται","O"
"62","μὲν","O"
"63","δὴ","O"
"64","ἐντὸς","O"
"65","τοῦ","O"
"66","περιτοναίου","O"
"67",",","O"
"68","μεταξὺ","O"
"69","κύστεως","O"
"70","τε","O"
"71","καὶ","O"
"72","ἀπευθυσμένου","O"
"73",",","O"
"74","τούτῳ","O"
"75","μὲν","O"
"76","ἐπικειμένη","O"
"77","σχεδὸν","O"
"78","ὅλῳ","O"
"79",",","O"
"80","κύστεως","O"
"81","δὲ","O"
"82","κατὰ","O"
"83","μὲν","O"
"84","τὸ","O"
"85","πρὸς","O"
"86","τὸν","O"
"87","ὀμφαλὸν","O"
"88",",","O"
"89","ἔνθα","O"
"90","ὁ","O"
"91","πυθμήν","O"
"92","ἐστιν","O"
"93","αὐτῆς","O"
"94",",","O"
"95","ὑπερέχουσα","O"
"96","ὡς","O"
"97","τὰ","O"
"98","πολλὰ","O"
"99",",","O"
"100","κατὰ","O"
"101","δὲ","O"
"102","τὸ","O"
"103","πρὸς","O"
"104","τὸ","O"
"105","αἰδοῖον","O"
"106","ἡ","O"
"107","κύστις","O"
"108","μήτρας","O"
"109","ὑπερέχει","O"
"110","τῷ","O"
"111","αὐχένι","O"
"112",".","O"
"113","αὐτῶν","O"
"114","δὲ","O"
"115","γυναικῶν","O"
"116","ἡ","O"
"117","μὲν","O"
"118","κύστις","O"
