"ID","TOKEN","IS_STOP"
"1","ἙΡΜΗΝΕΙΑ","FALSE"
"2","ΤΩΝ","FALSE"
"3","ΠΡΑΞΕΩΝ","FALSE"
"4","ΧΡΥΣΟΣΤΟΜΟΥ","FALSE"
"5","ΚΑΙ","FALSE"
"6","ἙΤΕΡΩΝ","FALSE"
"7","ΔΙΑΦΟΡΩΝ","FALSE"
"8",".","FALSE"
"9","ΑΝΤΙΟΧΕΥΣ","FALSE"
"10","ὑπάρχων","FALSE"
"11","τὸ","TRUE"
"12","γένος","FALSE"
"13","ὁ","TRUE"
"14","Λουκᾶς","FALSE"
"15",",","FALSE"
"16","ἰατρὸς","FALSE"
"17","τὴν","TRUE"
"18","ἐπιστήμην","FALSE"
"19",",","FALSE"
"20","ὁ","TRUE"
"21","ὑπὸ","TRUE"
"22","Παύλου","FALSE"
"23","μαθητευθεὶς","FALSE"
"24",",","FALSE"
"25","δύο","FALSE"
"26","βίβλους","FALSE"
"27","συνεγράψατο","FALSE"
"28",",","FALSE"
"29","μίαν","FALSE"
"30","μὲν","TRUE"
"31","προτέραν","FALSE"
"32","τὴν","TRUE"
"33","τοῦ","TRUE"
"34","Εὐαγγελίου","FALSE"
"35",",","FALSE"
"36","δευτέραν","FALSE"
"37","δὲ","TRUE"
"38","ταύτην","TRUE"
"39","τὴν","TRUE"
"40","περὶ","TRUE"
"41","τῶν","TRUE"
"42","Ἀποστολικῶν","FALSE"
"43","Πραξέων","FALSE"
"44",".","FALSE"
"45","Ἔστιν","TRUE"
"46","οὖν","TRUE"
"47","ὁ","TRUE"
"48","πᾶς","FALSE"
"49","λόγος","FALSE"
"50","τοῦδε","TRUE"
"51","τοῦ","TRUE"
"52","τεύχους","FALSE"
"53","περὶ","TRUE"
"54","τῆς","TRUE"
"55","μετὰ","TRUE"
"56","τὴν","TRUE"
"57","ἀνάστασιν","FALSE"
"58","εἰς","TRUE"
"59","οὐρανοὺς","FALSE"
"60","ἀνόδου","FALSE"
"61","Χριστοῦ","FALSE"
"62",",","FALSE"
"63","καὶ","TRUE"
"64","περὶ","TRUE"
"65","τῆς","TRUE"
"66","τοῦ","TRUE"
"67","Ἀγίου","FALSE"
"68","Πνεύματος","FALSE"
"69","εἰς","TRUE"
"70","τοὺς","TRUE"
"71","Ἀποστόλους","FALSE"
"72","ἐπιφοιτήσεως","FALSE"
"73","·","FALSE"
"74","ὅπως","FALSE"
"75","καὶ","TRUE"
"76","ὅποι","FALSE"
"77","τὴν","TRUE"
"78","εἰς","TRUE"
