"ID","TOKEN","LEMMA"
"1","Ὃ","ὅς"
"2","ἦν","εἰμί"
"3","ἀπʼ","ἀπό"
"4","ἀρχῆς","ἀρχή"
"5",",",","
"6","ὃ","ὁ"
"7","ἀκηκόαμεν","ἀκούω"
"8",",",","
"9","ὃ","ὁ"
"10","ἑωράκαμεν","ὁράω"
"11","τοῖς","ὁ"
"12","ὀφθαλμοῖς","ὀφθαλμός"
"13","ἡμῶν","ἡμεῖς"
"14",",",","
"15","ὃ","ὁ"
"16","ἐθεασάμεθα","θεάομαι"
"17","καὶ","καί"
"18","αἱ","ὁ"
"19","χεῖρες","χείρ"
"20","ἡμῶν","ἡμεῖς"
"21","ἐψηλάφησαν","ἐψηλάφης"
"22",",",","
"23","περὶ","περί"
"24","τοῦ","ὁ"
"25","λόγου","λόγος"
"26","τῆς","ὁ"
"27","ζωῆς","ζωή"
"28","—καὶ","—κός"
"29","ἡ","ὁ"
"30","ζωὴ","ζωή"
"31","ἐφανερώθη","φανερόω"
"32",",",","
"33","καὶ","καί"
"34","ἑωράκαμεν","ὁράω"
"35","καὶ","καί"
"36","μαρτυροῦμεν","μαρτυροῦμεν"
"37","καὶ","καί"
"38","ἀπαγγέλλομεν","ἀπαγγέλλο"
"39","ὑμῖν","ὑμεῖς"
"40","τὴν","ὁ"
"41","ζωὴν","ζωή"
"42","τὴν","ὁ"
"43","αἰώνιον","αἰώνιος"
"44","ἥτις","ὅστις"
"45","ἦν","εἰμί"
"46","πρὸς","πρός"
"47","τὸν","ὁ"
"48","πατέρα","πατήρ"
"49","καὶ","καί"
"50","ἐφανερώθη","φανερόω"
"51","ἡμῖν","ἡμεῖς"
"52","—ὃ","—ὃ"
"53","ἑωράκαμεν","ὁράω"
"54","καὶ","καί"
"55","ἀκηκόαμεν","ἀκούω"
"56","ἀπαγγέλλομεν","ἀπαγγέλλο"
"57","καὶ","καί"
"58","ὑμῖν","ὑμεῖς"
"59",",",","
"60","ἵνα","ἵνα"
"61","καὶ","καί"
"62","ὑμεῖς","ὑμεῖς"
"63","κοινωνίαν","κοινωνία"
"64","ἔχητε","ἔχω"
"65","μεθʼ","μετά"
"66","ἡμῶν","ἡμεῖς"
"67","·","·"
"68","καὶ","καί"
"69","ἡ","ὁ"
"70","κοινωνία","κοινωνία"
