"ID","TOKEN","IS_PUNCT"
"1","οἷς","FALSE"
"2","μετ᾽","FALSE"
"3","ὀλίγα","FALSE"
"4","ἐπιφέρει","FALSE"
"5","·","TRUE"
"6","Ἀρτίχερος","FALSE"
"7","θηκτοῖο","FALSE"
"8","ξιφηφόρον","FALSE"
"9","ἐντύνοντος","FALSE"
"10","λήματι","FALSE"
"11","καὶ","FALSE"
"12","σφαράγοιο","FALSE"
"13","παρακλιδὸν","FALSE"
"14","ἀθροισθέντος","FALSE"
"15","·","TRUE"
"16","ἀλλ᾽","FALSE"
"17","ὁ","FALSE"
"18","μὲν","FALSE"
"19","ἐν","FALSE"
"20","χείρεσσι","FALSE"
"21","κερασφόρον","FALSE"
"22","ὤπασε","FALSE"
"23","κριόν","FALSE"
"24",",","TRUE"
"25","καὶ","FALSE"
"26","τὰ","FALSE"
"27","τούτοις","FALSE"
"28","ἑπόμενα","FALSE"
"29",".","TRUE"
"30","Ταῦτα","FALSE"
"31","μὲν","FALSE"
"32","δὴ","FALSE"
"33","ἀπὸ","FALSE"
"34","τῆς","FALSE"
"35","προειρημένης","FALSE"
"36","τοῦ","FALSE"
"37","Πολυΐστορος","FALSE"
"38","γραφῆς","FALSE"
"39",".","TRUE"
