"ID","TOKEN","NER"
"1","Εὐθυκομίδης","O"
"2","Βλεπαίῳ","O"
"3",".","O"
"4","Διαψύχοντί","O"
"5","μοι","O"
"6","πρὸς","O"
"7","τὴν","O"
"8","εἵλην","O"
"9","τοὺς","O"
"10","βότρυς","O"
"11","ἡ","O"
"12","μανία","O"
"13","προσελθοῦσα","O"
"14","ἐθρύπτετο","O"
"15","καὶ","O"
"16","ὡραϊζομένη","O"
"17","πολλοῖς","O"
"18","ἔβαλλε","O"
"19","τοῖς","O"
"20","σκώμμασιν","O"
"21",".","O"
"22","ἐγὼ","O"
"23","δὲ","O"
"24","παλαιὸν","O"
"25","δή","O"
"26","τι","O"
"27","ἐπιτεθυμμένος","O"
"28","αὐτῆς","O"
"29","διενοούμην","O"
"30","τι","O"
"31","δρᾶσαι","O"
"32","θερμόν","O"
"33",".","O"
"34","ὡς","O"
"35","οὖν","O"
"36","ἄσμενος","O"
"37","ἐλαβόμην","O"
"38",",","O"
"39","πλησιάσας","O"
"40","τὰς","O"
"41","μὲν","O"
"42","ῥᾶγας","O"
"43","εἴασα","O"
"44",",","O"
"45","ἐφερπύσας","O"
"46","δὲ","O"
"47","καὶ","O"
"48","μάλα","O"
"49","ἀσμένως","O"
"50","τῆς","O"
"51","ὥρας","O"
"52","ἐτρύγησα","O"
"53",".","O"
"54","ταῦτά","O"
"55","σοι","O"
"56","πρὸς","O"
"57","τοῦ","O"
"58","Πανὸς","GOD"
"59","μυστήρια","O"
"60","τὰ","O"
"61","μεγάλα","O"
"62","ἔστω","O"
"63",".","O"
"64","Κωμαρχίδης","PERSON"
"65","Δρωπαίῳ","O"
"66",".","O"
"67","ἡμέρων","O"
"68","ὁ","O"
"69","μαλακὸς","O"
"70","φελλεῖ","O"
"71","ἐπέκοψε","O"
"72","τὸ","O"
"73","σκέλος","O"
"74","πάνυ","O"
"75","ἰσχυρῶς","O"
"76",",","O"
"77","καὶ","O"
"78","θέρμη","O"
"79","ἐπέλαβεν","O"
"80","αὐτοῦ","O"
"81",",","O"
"82","καὶ","O"
"83","βουβὼν","O"
"84","ἐπήρθη","O"
"85",".","O"
"86","βουλοίμην","O"
"87","δʼ","O"
"88","ἂν","O"
"89","αὐτὸν","O"
"90","ἀναρρωσθῆναι","O"
"91","ἤ","O"
"92","μοι","O"
"93","μεδίμνους","O"
"94","ἰσχάδων","O"
"95","ὑπάρξαι","O"
"96","τέτταρας","O"
"97",".","O"
"98","τὴν","O"
"99","οἶν","O"
"100","τὴν","O"
"101","τὰ","O"
"102","μαλακὰ","O"
"103","ἔρια","O"
"104",",","O"
"105","ἣν","O"
"106","ἐπαινῶ","O"
"107","πρὸς","O"
"108","σέ","O"
"109",",","O"
"110","παρʼ","O"
"111","ἐμοῦ","O"
"112","πρόσειπε","O"
"113","καὶ","O"
"114","τὼ","O"
"115","βοϊδίω","O"
"116","καὶ","O"
"117","τὴν","O"
"118","κύνα","O"
"119",",","O"
"120","καὶ","O"
"121","τὴν","O"
"122","Μανίαν","O"
"123","καὶ","O"
"124","αὐτὴν","O"
"125","χαίρειν","O"
"126","κέλευε","O"
"127",".","O"
"128","Εὐπειθίδης","PERSON"
"129","Τιμωνίδῃ","PERSON"
"130",".","O"
"131","ἀδικεῖ","O"
"132","με","O"
"133","ἡ","O"
"134","παρὰ","O"
"135","σοὶ","O"
"136","Σηκύλη","O"
"137","παραιρουμένη","O"
"138","τῶν","O"
"139","δραγμάτων","O"
"140","καὶ","O"
"141","παρακλέπτουσα","O"
"142",".","O"
"143","ἐὰν","O"
"144","μὲν","O"
"145","οὖν","O"
"146","παύσηται","O"
"147",",","O"
"148","καλά","O"
"149","σοι","O"
"150","καὶ","O"
"151","μενοῦμεν","O"
"152","φίλοι","O"
"153","·","O"
"154","ἐὰν","O"
"155","δὲ","O"
"156","ἔχηται","O"
"157","ἔργου","O"
"158",",","O"
"159","δικάσομαί","O"
"160","σε","O"
"161","βλάβης","O"
"162",".","O"
"163","καὶ","O"
"164","γὰρ","O"
"165","ἂν","O"
"166","εἰκότως","O"
"167","μοι","O"
"168","στενάζειε","O"
"169","τὰ","O"
"170","τῶν","O"
"171","προγόνων","O"
"172","ἠρία","O"
"173",",","O"
"174","εἰ","O"
"175","Εὐπειθίδης","PERSON"
"176","ὁ","O"
"177","Κορυδαλλεὺς","PERSON"
"178","ἐμαυτὸν","O"
"179","περιόψομαι","O"
"180","προσελούμενον","O"
"181",",","O"
"182","καὶ","O"
"183","ταῦτα","O"
"184","ὑπʼ","O"
"185","ἀνδραπόδου","O"
"186","ἴσως","O"
"187","δυοῖν","O"
"188","μναῖν","O"
"189","ἀξίου","O"
"190",".","O"
"191","Ἀνθεμίων","O"
"192","Δράκητι","O"
"193",".","O"
"194","τί","O"
"195","σοι","O"
"196","καλὸν","O"
"197","εἴργασται","O"
"198","καὶ","O"
"199","τί","O"
"200","σοι","O"
"201","πεπόνηται","O"
"202","χρηστόν","O"
"203",";","O"
"204","ἐγὼ","O"
"205","γὰρ","O"
"206","ἀμπελίδος","O"
"207","ὄρχον","O"
"208","ἐλάσας","O"
"209",",","O"
"210","εἶτα","O"
"211","μοσχίδια","O"
"212","συκίδων","O"
"213","παραφυτεύσας","O"
"214","ἁπαλά","O"
"215",",","O"
"216","καὶ","O"
"217","ἐν","O"
"218","κύκλῳ","O"
"219","περὶ","O"
"220","τὸ","O"
"221","αὔλιον","O"
"222","κατέπηξα","O"
"223","ἐλᾷδας","O"
"224",".","O"
"225","εἶτά","O"
"226","μοι","O"
"227","δεῖπνον","O"
"228","καὶ","O"
"229","πίσινον","NORP"
"230","ἔτνος","O"
"231",",","O"
"232","καὶ","O"
"233","τρεῖς","O"
"234","ἁδρὰς","O"
"235","ἐξεκάναξα","O"
"236","κύλικας","O"
"237",",","O"
"238","καὶ","O"
"239","ἄσμενος","O"
"240","κατέδαρθον","O"
"241",".","O"
"242","Βαίτων","O"
"243","Ἀνθεμίωνι","O"
"244",".","O"
"245","τὰ","O"
"246","σμήνη","O"
"247","μοι","O"
"248","τῶν","O"
"249","μελιττῶν","O"
"250","κενά","O"
"251",",","O"
"252","καὶ","O"
"253","ἀπεφοίτησαν","O"
"254","τῆς","O"
"255","ἑστίας","O"
"256","οὐκ","O"
"257","οὖσαι","O"
