"ID","TOKEN","NER"
"1","Ἔζησεν","O"
"2","Ἁβραὰμ","PERSON"
"3","τὸ","O"
"4","μέτρον","O"
"5","τῆς","O"
"6","ζωῆς","O"
"7","αὐτοῦ","O"
"8",",","O"
"9","ἔτη","O"
"10","ἐννακόσια","O"
"11","ἐνενήκοντα","O"
"12","πέντε","O"
"13",",","O"
"14","πάντα","O"
"15","δὲ","O"
"16","τὰ","O"
"17","ἔτη","O"
"18","τῆς","O"
"19","ζωῆς","O"
"20","αὐτοῦ","O"
"21","ζήσας","O"
"22","ἐν","O"
"23","ἡσυχίᾳ","O"
"24","καὶ","O"
"25","πραότητι","O"
"26","καὶ","O"
"27","δικαιοσύνῃ","O"
"28",",","O"
"29","πάνυ","O"
"30","ὑπῆρχε","O"
"31","φιλόξενος","O"
"32","ὁ","O"
"33","δίκαιος","O"
"34","·","O"
"35","πήξας","O"
"36","γὰρ","O"
"37","τὴν","O"
"38","σκηνὴν","O"
"39","αὐτοῦ","O"
"40","ἐν","O"
"41","τετραοδίῳ","O"
"42","τῆς","O"
"43","δρυὸς","O"
"44","τῆς","O"
"45","Μαμβρῆ","O"
"46",",","O"
"47","τοὺς","O"
"48","πάντας","O"
"49","ὑπεδέχετο","O"
"50",",","O"
"51","πλουσίους","O"
"52","καὶ","O"
"53","πένητας","O"
"54",",","O"
"55","βασιλεῖς","O"
"56","τε","O"
"57","καὶ","O"
"58","ἄρχοντας","O"
"59",",","O"
"60","ἀναπήρους","O"
"61","καὶ","O"
"62","ἀδυνάτους","O"
"63",",","O"
"64","φίλους","O"
"65","καὶ","O"
"66","ξένους","O"
"67",",","O"
"68","γείτονας","O"
"69","καὶ","O"
"70","παροδίτας","O"
"71",",","O"
"72","ἴσον","O"
"73","ὑπεδέχετο","O"
"74","ὁ","O"
"75","ὅσιος","O"
"76","καὶ","O"
"77","πανίερος","NORP"
"78","καὶ","O"
"79","δίκαιος","O"
"80","καὶ","O"
"81","φιλόξενος","O"
"82","Ἁβραάμ","PERSON"
"83",".","O"
"84","ἔφθασεν","O"
"85","δὲ","O"
"86","καὶ","O"
"87","ἐπὶ","O"
"88","τοῦτον","O"
"89","τὸ","O"
"90","κοινὸν","O"
"91","καὶ","O"
"92","ἀπαραίτητον","O"
"93","τοῦ","O"
"94","θανάτου","O"
"95","πικρὸν","O"
"96","ποτήριον","O"
"97",",","O"
"98","καὶ","O"
"99","τὸ","O"
"100","ἄδηλον","O"
"101","τοῦ","O"
"102","βίου","O"
"103","πέρας","O"
"104",".","O"
"105","προσκαλεσάμενος","O"
"106","τοίνυν","O"
"107","ὁ","O"
"108","δεσπότης","O"
"109","θεὸς","O"
"110","τὸν","O"
"111","ἀρχάγγελον","O"
"112","αὐτοῦ","O"
"113","Μιχαὴλ","PERSON"
"114","εἶπεν","O"
"115","πρὸς","O"
"116","αὐτόν","O"
"117","·","O"
"118","Κάτελθε","O"
"119",",","O"
"120","Μιχαὴλ","PERSON"
"121","ἀρχιστράτηγε","O"
"122",",","O"
"123","πρὸς","O"
"124","Ἁβραάμ","PERSON"
"125",",","O"
"126","καὶ","O"
"127","εἰπὲ","O"
"128","αὐτὸν","O"
"129","περὶ","O"
"130","τοῦ","O"
"131","θανάτου","O"
"132",",","O"
"133","ἵνα","O"
"134","διατάξεται","O"
"135","περὶ","O"
"136","τῶν","O"
"137","πραγμάτων","O"
"138","αὐτοῦ","O"
"139","·","O"
"140","ὅτι","O"
"141","ηὐλόγησα","O"
"142","αὐτὸν","O"
"143","ὡς","O"
"144","τοὺς","O"
"145","ἀστέρας","O"
"146","τοῦ","O"
"147","οὐρανοῦ","O"
"148",",","O"
"149","καὶ","O"
"150","ὡς","O"
"151","τὴν","O"
"152","ἄμμον","O"
"153","τὴν","O"
"154","παρὰ","O"
"155","τὸ","O"
"156","χεῖλος","O"
"157","τῆς","O"
"158","θαλάσσης","O"
"159","·","O"
"160","καὶ","O"
"161","ἔστιν","O"
"162","ἐν","O"
"163","εὐπορίᾳ","O"
"164","βίου","O"
"165","πολλοῦ","O"
"166","καὶ","O"
"167","πραγμάτων","O"
"168","πολλῶν","O"
"169",",","O"
"170","καὶ","O"
"171","ὑπάρχει","O"
"172","πλούσιος","O"
"173","πάνυ","O"
"174","·","O"
"175","παρὰ","O"
"176","πάντων","O"
"177","δὲ","O"
"178","δίκαιος","O"
"179","ἐν","O"
"180","πάσῃ","O"
"181","ἀγαθωσύνῃ","O"
"182",",","O"
"183","φιλόξενος","O"
"184","καὶ","O"
"185","φιλόστοργος","O"
"186","ἕως","O"
"187","τέλους","O"
"188","τῆς","O"
"189","ζωῆς","O"
"190","αὐτοῦ","O"
"191","·","O"
"192","σὺ","O"
"193","δέ","O"
"194",",","O"
"195","ἀρχάγγελε","O"
"196","Μιχαήλ","PERSON"
"197",",","O"
"198","ἄπελθε","O"
"199","πρὸς","O"
"200","τὸν","O"
"201","Ἁβραάμ","PERSON"
"202",",","O"
"203","τὸν","O"
"204","ἠγαπημένον","O"
"205","μου","O"
"206","φίλον","O"
"207",",","O"
"208","καὶ","O"
"209","ἀνάγγειλον","O"
"210","αὐτῷ","O"
"211","περὶ","O"
"212","τοῦ","O"
"213","θανάτου","O"
"214","αὐτοῦ","O"
"215",",","O"
"216","καὶ","O"
"217","πληροφόρησον","O"
"218","αὐτὸν","O"
"219","ὅτι","O"
"220","Μέλλεις","O"
"221","ἐν","O"
"222","τῷ","O"
"223","καιρῷ","O"
"224","τούτῳ","O"
"225","ἐξέρχεσθαι","O"
"226","ἐκ","O"
"227","τοῦ","O"
"228","ματαίου","O"
"229","κόσμου","O"
"230","τούτου","O"
"231","καὶ","O"
"232","μέλλεις","O"
"233","ἐκδημεῖν","O"
"234","ἐκ","O"
"235","τοῦ","O"
"236","σώματος","O"
"237","καὶ","O"
"238","πρὸς","O"
"239","τὸν","O"
"240","ἴδιον","O"
"241","δεσπότην","O"
"242","ἐλεύσῃ","O"
"243","ἐν","O"
"244","ἀγαθοῖς","O"
"245",".","O"
"246","Ἐξελθὼν","O"
"247","δὲ","O"
"248","ὁ","O"
"249","ἀρχιστράτηγος","O"
"250","ἐκ","O"
"251","προσώπου","O"
"252","τοῦ","O"
"253","θεοῦ","O"
"254","κατῆλθεν","O"
"255","πρὸς","O"
"256","τὸν","O"
"257","Ἁβραὰμ","PERSON"
"258","ἐπὶ","O"
"259","τὴν","O"
"260","δρῦν","O"
"261","τὴν","O"
"262","Μαμβρῆ","LOC"
"263",",","LOC"
