"ID","TOKEN","UPOS"
"1","τῆς","DET"
"2","περὶ","ADP"
"3","θεῶν","NOUN"
"4","ἀμαθίας","NOUN"
"5","καὶ","CCONJ"
"6","ἀγνοίας","NOUN"
"7","εὐθὺς","ADV"
"8","ἐξ","ADP"
"9","ἀρχῆς","NOUN"
"10","δίχα","ADV"
"11","ῥυείσης","VERB"
"12",";","PUNCT"
"13","τὸ","PRON"
"14","μὲν","ADV"
"15","ὥσπερ","ADV"
"16","ἐν","ADP"
"17","χωρίοις","NOUN"
"18","σκληροῖς","ADJ"
"19","τοῖς","DET"
"20","ἀντιτύποις","ADJ"
"21","ἤθεσι","NOUN"
"22","τὴν","DET"
"23","ἀθεότητα","NOUN"
"24",",","PUNCT"
"25","τὸ","PRON"
"26","δʼ","ADV"
"27","ὥσπερ","ADV"
"28","ἐν","ADP"
"29","ὑγροῖς","ADJ"
"30","τοῖς","DET"
"31","ἁπαλοῖς","ADJ"
"32","τὴν","DET"
"33","δεισιδαιμονίαν","NOUN"
"34","πεποίηκεν","VERB"
"35",".","PUNCT"
"36","ἅπασα","ADJ"
"37","μὲν","ADV"
"38","οὖν","ADV"
"39","κρίσις","NOUN"
"40","ψευδής","ADJ"
"41",",","PUNCT"
"42","ἄλλως","ADV"
"43","τε","CCONJ"
"44","κἂν","ADV"
"45","περὶ","ADP"
"46","ταῦτα","ADJ"
"47",",","PUNCT"
"48","μοχθηρόν","ADJ"
"49","δὲ","ADV"
"50","καὶ","ADV"
"51","πάθος","NOUN"
"52","πρόσεστι","VERB"
"53",",","PUNCT"
"54","μοχθηρότατον","ADJ"
"55",".","PUNCT"
"56","πᾶν","DET"
"57","γὰρ","ADV"
"58","πάθος","NOUN"
"59","ἔοικε","VERB"
"60","πληγὴ","NOUN"
"61","φλεγμαίνουσα","VERB"
"62","εἶναι","AUX"
"63","καὶ","CCONJ"
"64","καθάπερ","ADV"
"65","αἱ","DET"
"66","μετὰ","ADP"
"67","τραύματος","NOUN"
"68","ἐκβολαὶ","NOUN"
"69","τῶν","DET"
"70","ἄρθρων","NOUN"
"71",",","PUNCT"
"72","οὕτως","ADV"
"73","αἱ","DET"
"74","μετὰ","ADP"
"75","πάθους","NOUN"
"76","διαστροφαὶ","NOUN"
"77","τῆς","DET"
"78","ψυχῆς","NOUN"
"79","χαλεπώτεραι","ADJ"
"80",".","PUNCT"
"81","ἀτόμους","NOUN"
"82","τις","ADJ"
"83","οἴεται","VERB"
"84","καὶ","CCONJ"
"85","κενὸν","ADJ"
"86","ἀρχὰς","NOUN"
"87","εἶναι","AUX"
"88","τῶν","DET"
"89","ὅλων","ADJ"
"90","ψευδὴς","ADJ"
"91","ἡ","DET"
"92","ὑπόληψις","NOUN"
