"ID","TOKEN","LEMMA"
"1","Ὅτι","ὅτι"
"2","τῷ","ὁ"
"3","μέλλοντι","μέλλω"
"4","ἐντεύξεσθαι","ἐντυγχάνω"
"5","τοῖς","ὁ"
"6","Πλάτωνος","Πλάτων"
"7","διαλόγοις","διάλογος"
"8","προσήκει","προσήκω"
"9","πρότερον","πρότερος"
"10","ἐπίστασθαι","ἐπίσταμαι"
"11","αὐτὸ","αὐτός"
"12","τοῦτο","οὗτος"
"13",",",","
"14","τί","τίς"
"15","ποτέ","ποτε"
"16","ἐστιν","εἰμί"
"17","ὁ","ὁ"
"18","διάλογος","διάλογος"
"19",".","."
"20","οὔτε","οὔτε"
"21","γὰρ","γάρ"
"22","ἄνευ","ἄνευ"
"23","τέχνης","τέχνη"
"24","τινὸς","τίς"
"25","καὶ","καί"
"26","δυνάμεως","δύναμις"
"27","γεγραμμένοι","γράφω"
"28","εἰσίν","εἰμί"
"29",",",","
"30","οὔτε","οὔτε"
"31","τεχνικῶς","τεχνικός"
"32","γνωρίσαι","γνωρίζω"
"33","ῥᾴδιον","ῥᾴδιος"
"34","τῷ","ὁ"
"35","γε","γε"
"36","θεωρίας","θεωρία"
"37","ἀπείρως","ἄπειρος"
"38","ἔχοντι","ἔχω"
"39",".","."
"40","ἀρέσκει","ἀρέσκω"
"41","δὲ","δέ"
"42","τῷ","ὁ"
"43","φιλοσόφῳ","φιλόσοφος"
"44","περὶ","περί"
"45","παντὸς","πᾶς"
"46","οὑτινοσοῦν","ὁστισοῦν"
"47","τὴν","ὁ"
"48","σκέψιν","σκέψις"
"49","ποιούμενον","ποιέω"
"50","τὴν","ὁ"
"51","οὐσίαν","οὐσία"
"52","τοῦ","ὁ"
"53","πράγματος","πρᾶγμα"
"54","ἐξετάζειν","ἐξετάζω"
"55",",",","
"56","ἔπειτα","ἔπειτα"
"57","τί","τίς"
"58","τοῦτο","οὗτος"
"59","δύναται","δύναμαι"
"60","καὶ","καί"
"61","τί","τίς"
"62","μή","μή"
"63",",",","
"64","πρὸς","πρός"
"65","ὅ","ὅς"
"66","τί","τίς"
"67","τε","τε"
"68","χρήσιμον","χρήσιμος"
"69","πέφυκε","φύω"
"70","καὶ","καί"
"71","πρὸς","πρός"
"72","ὃ","ὁ"
"73","μή","μή"
"74",".","."
"75","λέγει","λέγω"
"76","δὲ","δέ"
"77","ὧδε","ὧδε"
"78","·","·"
"79","περὶ","περί"
"80","παντός","πᾶς"
"81",",",","
"82","ὦ","ὦ"
"83","παῖ","παῖς"
"84",",",","
"85","μία","εἷς"
"86","ἀρχὴ","ἀρχή"
"87","τοῖς","ὁ"
"88","μέλλουσι","μέλλω"
"89","καλῶς","καλῶς"
"90","βουλεύεσθαι","βουλεύω"
"91","·","·"
"92","εἰδέναι","οἶδα"
"93","δεῖ","δεῖ"
"94","περὶ","περί"
"95","οὐ","οὐ"
"96","ἂν","ἄν"
"97","ἡ","ὁ"
"98","βουλὴ","βουλή"
"99","ᾖ","εἰμί"
"100",",",","
"101","ἢ","ἤ"
"102","παρὰ","παρά"
"103","τοῦτο","οὗτος"
"104","ἁμαρτάνειν","ἁμαρτάνω"
"105","ἀνάγκη","ἀνάγκη"
"106","·","·"
"107","τοὺς","ὁ"
"108","δὲ","δέ"
"109","πολλοὺς","πολύς"
"110","λέηθεν","λέηθεν"
"111",",",","
"112","ὅτι","ὅτι"
"113","οὐκ","οὐ"
"114","ἴσασι","οἶδα"
"115","τὴν","ὁ"
"116","οὐσίαν","οὐσία"
"117","ἑκάστου","ἕκαστος"
"118","·","·"
"119","ὡς","ὡς"
"120","οὖν","οὖν"
"121","οὐκ","οὐ"
"122","εἰδότες","οἶδα"
"123","οὐ","οὐ"
"124","διομολογοῦνται","διομολογοῦνται"
"125","ἐν","ἐν"
"126","ἀρχῇ","ἀρχή"
"127","τῆς","ὁ"
"128","σκέψεως","σκέψις"
"129",",",","
"130","προελθόντες","προέρχομαι"
"131","δὲ","δέ"
"132","τὸ","ὁ"
"133","εἰκὸς","ἔοικα"
"134","ἀποδιδόασιν","ἀποδίδωμι"
"135","·","·"
"136","οὔτε","οὔτε"
"137","γὰρ","γάρ"
"138","ἑαυτοῖς","ἑαυτοῦ"
"139","οὔτʼ","οὔτε"
"140","ἄλλοις","ἄλλος"
"141","ὁμολογοῦσιν","ὁμολογέω"
"142",".","."
"143","ἵνα","ἵνα"
"144","οὐν","οὐν"
"145","μὴ","μή"
"146","τοῦτο","οὗτος"
"147","πάθωμεν","πάσχω"
"148","ἐντυγχάνοντες","ἐντυγχάνω"
"149","τοῖς","ὁ"
"150","Πλάτωνος","Πλάτων"
"151","διαλόοις","διαλόω"
"152",",",","
"153","αὐτὸ","αὐτός"
"154","τοῦτο","οὗτος"
"155",",",","
"156","ὅπερ","ὅς"
"157","ἔφην","φημί"
"158",",",","
"159","σκεψόμεθα","σκοπέω"
"160",",",","
"161","τί","τίς"
"162","ποι᾽","ποι᾽ς"
"163","ἔστιν","εἰμί"
"164","ὁ","ὁ"
"165","διάλογος","διάλογος"
"166",".","."
"167","ἔστι","εἰμί"
"168","τοίνυν","τοίνυν"
"169","οὐκ","οὐ"
"170","ἄλλο","ἄλλος"
"171","τι","τίς"
"172","ἢ","ἤ"
"173","λόγος","λόγος"
"174","ἐξ","ἐκ"
"175","ἐρωτήσεως","ἐρώτησις"
"176","καὶ","καί"
"177","ἀποκρίσεως","ἀπόκρισις"
"178","συγκείμενος","σύγκειμαι"
"179","περί","περί"
"180","τινος","τίς"
"181","τῶν","ὁ"
"182","πολιτικῶν","πολιτικός"
"183","καὶ","καί"
"184","φιλοσόφων","φιλόσοφος"
"185","πραγμάτων","πρᾶγμα"
"186",",",","
"187","μετὰ","μετά"
