"ID","TOKEN","LEMMA"
"1","ΙΟΥΛΙΑΝΟΥ","ΙΟΥΛΙΑΝΟΥ"
"2","ΑΥΤΟΚΡΑΤΟΡΟΣ","ΑΥΤΟΚΡΑΤΟΡΟΣ"
"3","ΚΑΤΑ","ΚΑΤΑ"
"4","ΓΑΛΙΛΑΙΩΝ","ΓΑΛΙΛΑΙΩΝ"
"5","ΛΟΓΟΣ","ΛΟΓΟΣ"
"6","α","α"
"7","Καλῶς","καλός"
"8","ἔχειν","ἔχω"
"9","ἔμοιγε","ἐγώ"
"10","φαίνεται","φαίνω"
"11","τὰς","ὁ"
"12","αἰτίας","αἰτία"
"13","ἐκθέσθαι","ἐκθέσθαι"
"14","πᾶσιν","πᾶς"
"15","ἀνθρώποις","ἄνθρωπος"
"16",",",","
"17","ὑφ̓","ὑφ̓"
"18","ὧν","ὅς"
"19","ἐπείσθην","πείθω"
"20","ὅτι","ὅτι"
"21","τῶν","ὁ"
"22","Γαλιλαίων","Γαλιλαῖος"
"23","ἡ","ὁ"
"24","σκευωρία","σκευωρία"
"25","πλάσμα","πλάσμα"
"26","ἐστὶν","εἰμί"
"27","ἀνθρώπων","ἄνθρωπος"
"28","ὑπὸ","ὑπό"
"29","κακουργίας","κακουργία"
"30","συντεθέν","συντεθεν"
"31",".","."
"32","ἔχουσα","ἔχω"
"33","μὲν","μέν"
"34","οὐδὲν","οὐδείς"
"35","θεῖον","θεῖον"
"36",",",","
"37","ἀποχρησαμένη","ἀποχρησαμένη"
"38","δὲ","δέ"
"39","τῷ","ὁ"
"40","φιλομύθῳ","φιλομῦθος"
"41","καὶ","καί"
"42","παιδαριώδει","παιδαριώδω"
"43","καὶ","καί"
"44","ἀνοήτῳ","ἀνόητος"
"45","τῆς","ὁ"
"46","ψυχῆς","ψυχή"
"47","μορίῳ","μόριον"
"48",",",","
"49","τὴν","ὁ"
"50","τερατολογίαν","τερατολογία"
"51","εἰς","εἰς"
"52","πίστιν","πίστις"
"53","ἤγαγεν","ἄγω"
"54","ἀληθείας","ἀλήθεια"
"55",".","."
"56","Μέλλων","Μέλλων"
"57","δὲ","δέ"
"58","ὑπὲρ","ὑπέρ"
"59","τῶν","ὁ"
"60","πρώτων","πρῶτος"
"61","λεγομένων","λέγω"
"62","δογμάτων","δόγμα"
"63","ἁπάντων","ἅπας"
"64","ποιεῖσθαι","ποιέω"
"65","τὸν","ὁ"
"66","λόγον","λόγος"
"67",",",","
"68","ἐκεῖνο","ἐκεῖνος"
"69","βούλομαι","βούλομαι"
"70","πρῶτον","πρῶτος"
"71","εἰπεῖν","λέγω"
"72",",",","
"73","ὅτι","ὅτι"
"74","χρὴ","χρή"
"75","τοὺς","ὁ"
"76","ἐντυγχάνοντας","ἐντυγχάνω"
"77",",",","
"78","εἴπερ","εἴπερ"
