"ID","TOKEN","LEMMA"
"1","Κρίτων","Κρίτων"
"2","ΣΩ","ΣΩ"
"3",".","."
"4","τί","τίς"
"5","τηνικάδε","τηνικάδε"
"6","ἀφῖξαι","ἀφικνέομαι"
"7",",",","
"8","ὦ","ὦ"
"9","Κρίτων","Κρίτων"
"10",";",";"
"11","ἢ","ἤ"
"12","οὐ","οὐ"
"13","πρῲ","πρωΐ"
"14","ἔτι","ἔτι"
"15","ἐστίν","εἰμί"
"16",";",";"
"17","ΚΡ","ΚΡ"
"18",".","."
"19","πάνυ","πάνυ"
"20","μὲν","μέν"
"21","οὖν","οὖν"
"22",".","."
"23","ΣΩ","ΣΩ"
"24",".","."
"25","πηνίκα","πηνίκα"
"26","μάλιστα","μάλα"
"27",";",";"
"28","ΚΡ","ΚΡ"
"29",".","."
"30","ὄρθρος","ὄρθρος"
"31","βαθύς","βαθύς"
"32",".","."
"33","ΣΩ","ΣΩ"
"34",".","."
"35","θαυμάζω","θαυμάζω"
"36","ὅπως","ὅπως"
"37","ἠθέλησέ","ἐθέλω"
"38","σοι","σύ"
"39","ὁ","ὁ"
"40","τοῦ","ὁ"
"41","δεσμωτηρίου","δεσμωτήριον"
"42","φύλαξ","φύλαξ"
"43","ὑπακοῦσαι","ὑπακούω"
"44",".","."
"45","ΚΡ","ΚΡ"
"46",".","."
"47","συνήθης","συνήθης"
"48","ἤδη","ἤδη"
"49","μοί","ἐγώ"
"50","ἐστιν","εἰμί"
"51",",",","
"52","ὦ","ὦ"
"53","Σώκρατες","Σωκράτης"
"54",",",","
"55","διὰ","διά"
"56","τὸ","ὁ"
"57","πολλάκις","πολλάκις"
"58","δεῦρο","δεῦρο"
"59","φοιτᾶν","φοιτάω"
"60",",",","
"61","καί","καί"
"62","τι","τίς"
"63","καὶ","καί"
"64","εὐεργέτηται","εὐεργετέω"
"65","ὑπʼ","ὑπό"
"66","ἐμοῦ","ἐμός"
"67",".","."
"68","ΣΩ","ΣΩ"
"69",".","."
"70","ἄρτι","ἄρτι"
"71","δὲ","δέ"
"72","ἥκεις","ἥκω"
"73","ἢ","ἤ"
"74","πάλαι","πάλαι"
"75",";",";"
"76","ΚΡ","ΚΡ"
"77",".","."
"78","ἐπιεικῶς","ἐπιεικής"
"79","πάλαι","πάλαι"
"80",".","."
"81","ΣΩ","ΣΩ"
"82",".","."
"83","εἶτα","εἶτα"
"84","πῶς","πῶς"
"85","οὐκ","οὐ"
"86","εὐθὺς","εὐθύς"
"87","ἐπήγειράς","ἐπεγείρω"
"88","με","ἐγώ"
"89",",",","
"90","ἀλλὰ","ἀλλά"
"91","σιγῇ","σιγή"
"92","παρακάθησαι","παρακάθημαι"
"93",";",";"
"94","ΚΡ","ΚΡ"
"95",".","."
"96","οὐ","οὐ"
"97","μὰ","μά"
"98","τὸν","ὁ"
"99","Δία","διά"
"100",",",","
"101","ὦ","ὦ"
"102","Σώκρατες","Σωκράτης"
"103",",",","
"104","οὐδʼ","οὐδέ"
"105","ἂν","ἄν"
"106","αὐτὸς","αὐτός"
"107","ἤθελον","ἐθέλω"
"108","ἐν","ἐν"
"109","τοσαύτῃ","τοσοῦτος"
"110","τε","τε"
"111","ἀγρυπνίᾳ","ἀγρυπνία"
"112","καὶ","καί"
"113","λύπῃ","λύπη"
"114","εἶναι","εἰμί"
"115",",",","
"116","ἀλλὰ","ἀλλά"
"117","καὶ","καί"
"118","σοῦ","σύ"
"119","πάλαι","πάλαι"
"120","θαυμάζω","θαυμάζω"
"121","αἰσθανόμενος","αἰσθάνομαι"
"122","ὡς","ὡς"
"123","ἡδέως","ἡδέως"
"124","καθεύδεις","καθεύδω"
"125","·","·"
"126","καὶ","καί"
"127","ἐπίτηδές","ἐπίτηδής"
"128","σε","σύ"
"129","οὐκ","οὐ"
"130","ἤγειρον","ἀγείρω"
"131","ἵνα","ἵνα"
"132","ὡς","ὡς"
"133","ἥδιστα","ἡδέως"
"134","διάγῃς","διάγω"
"135",".","."
"136","καὶ","καί"
"137","πολλάκις","πολλάκις"
"138","μὲν","μέν"
"139","δή","δή"
"140","σε","σύ"
"141","καὶ","καί"
"142","πρότερον","πρότερος"
"143","ἐν","ἐν"
"144","παντὶ","πᾶς"
"145","τῷ","ὁ"
"146","βίῳ","βίος"
"147","ηὐδαιμόνισα","εὐδαιμονίζω"
"148","τοῦ","ὁ"
"149","τρόπου","τρόπος"
"150",",",","
"151","πολὺ","πολύς"
"152","δὲ","δέ"
"153","μάλιστα","μάλα"
"154","ἐν","ἐν"
"155","τῇ","ὁ"
"156","νῦν","νῦν"
"157","παρεστώσῃ","παρεστόω"
"158","συμφορᾷ","συμφορά"
"159",",",","
"160","ὡς","ὡς"
"161","ῥᾳδίως","ῥᾴδιος"
"162","αὐτὴν","αὐτός"
"163","καὶ","καί"
"164","πρᾴως","πρᾶος"
"165","φέρεις","φέρω"
"166",".","."
"167","ΣΩ","ΣΩ"
"168",".","."
"169","καὶ","καί"
"170","γὰρ","γάρ"
"171","ἄν","ἄν"
"172",",",","
"173","ὦ","ὦ"
"174","Κρίτων","Κρίτων"
"175",",",","
"176","πλημμελὲς","πλημμελής"
"177","εἴη","εἰμί"
"178","ἀγανακτεῖν","ἀγανακτέω"
"179","τηλικοῦτον","τηλικοῦτος"
"180","ὄντα","εἰμί"
"181","εἰ","εἰ"
"182","δεῖ","δεῖ"
"183","ἤδη","ἤδη"
"184","τελευτᾶν","τελευτάω"
"185",".","."
"186","ΚΡ","ΚΡ"
"187",".","."
"188","καὶ","καί"
"189","ἄλλοι","ἄλλος"
"190",",",","
"191","ὦ","ὦ"
"192","Σώκρατες","Σωκράτης"
"193",",",","
"194","τηλικοῦτοι","τηλικοῦτος"
"195","ἐν","ἐν"
"196","τοιαύταις","τοιοῦτος"
"197","συμφοραῖς","συμφορά"
"198","ἁλίσκονται","ἁλίσκομαι"
"199",",",","
"200","ἀλλʼ","ἀλλά"
"201","οὐδὲν","οὐδείς"
"202","αὐτοὺς","αὐτός"
"203","ἐπιλύεται","ἐπιλύεται"
"204","ἡ","ὁ"
"205","ἡλικία","ἡλικία"
"206","τὸ","ὁ"
"207","μὴ","μή"
"208","οὐχὶ","οὐχί"
"209","ἀγανακτεῖν","ἀγανακτέω"
"210","τῇ","ὁ"
"211","παρούσῃ","πάρειμι"
"212","τύχῃ","τύχη"
"213",".","."
"214","ΣΩ","ΣΩ"
"215",".","."
"216","ἔστι","εἰμί"
"217","ταῦτα","οὗτος"
"218",".","."
"219","ἀλλὰ","ἀλλά"
"220","τί","τίς"
"221","δὴ","δή"
"222","οὕτω","οὕτως"
"223","πρῲ","πρωΐ"
"224","ἀφῖξαι","ἀφικνέομαι"
"225",";",";"
"226","ΚΡ","ΚΡ"
"227",".","."
"228","ἀγγελίαν","ἀγγελία"
"229",",",","
"230","ὦ","ὦ"
"231","Σώκρατες","Σωκράτης"
"232",",",","
"233","φέρων","φέρω"
"234","χαλεπήν","χαλεπή"
"235",",",","
"236","οὐ","οὐ"
"237","σοί","σύ"
"238",",",","
"239","ὡς","ὡς"
"240","ἐμοὶ","ἐγώ"
"241","φαίνεται","φαίνω"
"242",",",","
"243","ἀλλʼ","ἀλλά"
"244","ἐμοὶ","ἐγώ"
"245","καὶ","καί"
"246","τοῖς","ὁ"
"247","σοῖς","σός"
"248","ἐπιτηδείοις","ἐπιτήδειος"
"249","πᾶσιν","πᾶς"
"250","καὶ","καί"
"251","χαλεπὴν","χαλεπός"
"252","καὶ","καί"
"253","βαρεῖαν","βαρύς"
"254",",",","
"255","ἣν","ὅς"
"256","ἐγώ","ἐγώ"
"257",",",","
"258","ὡς","ὡς"
"259","ἐμοὶ","ἐγώ"
"260","δοκῶ","δοκέω"
"261",",",","
"262","ἐν","ἐν"
"263","τοῖς","ὁ"
"264","βαρύτατʼ","βαρύς"
"265","ἂν","ἄν"
"266","ἐνέγκαιμι","φέρω"
"267",".","."
"268","ΣΩ","ΣΩ"
"269",".","."
"270","τίνα","τίς"
"271","ταύτην","οὗτος"
"272",";",";"
"273","ἢ","ἤ"
"274","τὸ","ὁ"
"275","πλοῖον","πλοῖον"
"276","ἀφῖκται","ἀφικνέομαι"
"277","ἐκ","ἐκ"
"278","Δήλου","Δῆλος"
"279",",",","
"280","οὗ","ὅς"
"281","δεῖ","δεῖ"
"282","ἀφικομένου","ἀφικνέομαι"
"283","τεθνάναι","θνῄσκω"
"284","με","ἐγώ"
"285",";",";"
"286","ΚΡ","ΚΡ"
"287",".","."
"288","οὔτοι","οὔτοι"
"289","δὴ","δή"
"290","ἀφῖκται","ἀφικνέομαι"
"291",",",","
"292","ἀλλὰ","ἀλλά"
"293","δοκεῖν","δοκέω"
"294","μέν","μέν"
"295","μοι","ἐγώ"
"296","ἥξει","ἥκω"
"297","τήμερον","σήμερον"
"298","ἐξ","ἐκ"
"299","ὧν","ὅς"
"300","ἀπαγγέλλουσιν","ἀπαγγέλλω"
"301","ἥκοντές","ἥκω"
"302","τινες","τίς"
"303","ἀπὸ","ἀπό"
"304","Σουνίου","Σούνιον"
"305","καὶ","καί"
"306","καταλιπόντες","καταλείπω"
"307","ἐκεῖ","ἐκεῖ"
"308","αὐτό","αὐτός"
"309",".","."
"310","δῆλον","δῆλος"
"311","οὖν","οὖν"
"312","ἐκ","ἐκ"
"313","τούτων","οὗτος"
"314","τῶν","ὁ"
"315","ἀγγέλων","ἄγγελος"
"316","ὅτι","ὅτι"
"317","ἥξει","ἥκω"
"318","τήμερον","σήμερον"
"319",",",","
"320","καὶ","καί"
"321","ἀνάγκη","ἀνάγκη"
"322","δὴ","δή"
"323","εἰς","εἰς"
"324","αὔριον","αὔριον"
"325","ἔσται","εἰμί"
"326",",",","
"327","ὦ","ὦ"
"328","Σώκρατες","Σωκράτης"
"329",",",","
"330","τὸν","ὁ"
"331","βίον","βίος"
"332","σε","σύ"
"333","τελευτᾶν","τελευτάω"
"334",".","."
"335","ΣΩ","ΣΩ"
"336",".","."
"337","ἀλλʼ","ἀλλά"
"338",",",","
"339","ὦ","ὦ"
"340","Κρίτων","Κρίτων"
"341",",",","
"342","τύχῃ","τύχη"
"343","ἀγαθῇ","ἀγαθός"
"344",",",","
"345","εἰ","εἰ"
"346","ταύτῃ","ταύτῃ"
"347","τοῖς","ὁ"
"348","θεοῖς","θεός"
"349","φίλον","φίλος"
"350",",",","
"351","ταύτῃ","ταύτῃ"
"352","ἔστω","εἰμί"
"353","·","·"
"354","οὐ","οὐ"
"355","μέντοι","μέντοι"
"356","οἶμαι","οἴομαι"
"357","ἥξειν","ἥκω"
"358","αὐτὸ","αὐτός"
"359","τήμερον","σήμερον"
"360",".","."
"361","ΚΡ","ΚΡ"
"362",".","."
"363","πόθεν","πόθεν"
"364","τοῦτο","οὗτος"
"365","τεκμαίρῃ","τεκμαίρῃ"
"366",";",";"
"367","ΣΩ","ΣΩ"
"368",".","."
"369","ἐγώ","ἐγώ"
"370","σοι","σύ"
"371","ἐρῶ","λέγω"
"372",".","."
"373","τῇ","ὁ"
"374","γάρ","γάρ"
"375","που","ποῦ"
"376","ὑστεραίᾳ","ὑστεραῖος"
"377","δεῖ","δεῖ"
"378","με","ἐγώ"
"379","ἀποθνῄσκειν","ἀποθνῄσκω"
