"ID","TOKEN","IS_PUNCT"
"1",".","TRUE"
"2","ὥρα","FALSE"
"3","α","FALSE"
"4","´","FALSE"
"5","καλεῖται","FALSE"
"6","איאהכ","FALSE"
"7","ἐν","FALSE"
"8","ᾗ","FALSE"
"9","ἀγαθόν","FALSE"
"10","ἐστιν","FALSE"
"11","προσεύχεσθαι","FALSE"
"12",".","TRUE"
"13","ὥρα","FALSE"
"14","β","FALSE"
"15","´","FALSE"
"16","καλεῖται","FALSE"
"17","נַכוּת","FALSE"
"18","ἐν","FALSE"
"19","ᾗ","FALSE"
"20","εὐχαὶ","FALSE"
"21","τῶν","FALSE"
"22","ἀγγέλων","FALSE"
"23","καὶ","FALSE"
"24","ὕμνοι","FALSE"
"25",".","TRUE"
"26","ὥρα","FALSE"
"27","γ","FALSE"
"28","´","FALSE"
"29","καλεῖται","FALSE"
"30","ףַרַש","FALSE"
"31","ἐν","FALSE"
"32","ᾗ","FALSE"
"33","εὐχαριστοῦσι","FALSE"
"34","τὰ","FALSE"
"35","πετεινὰ","FALSE"
"36","τῷ","FALSE"
"37","θεῷ","FALSE"
"38","·","TRUE"
"39","ἐν","FALSE"
"40","αὐτῇ","FALSE"
"41","τῇ","FALSE"
"42","ὥρᾳ","FALSE"
"43","ἀποτελεῖται","FALSE"
"44","πᾶν","FALSE"
"45","στοιχεῖον","FALSE"
"46",".","TRUE"
"47","ὥρα","FALSE"
"48","δ","FALSE"
"49","´","FALSE"
"50","καλεῖται","FALSE"
"51",".","TRUE"
"52","ἐν","FALSE"
"53","ᾗ","FALSE"
"54","εὐχαριστοῦσιν","FALSE"
"55","πάντα","FALSE"
"56","τὰ","FALSE"
"57","ποιήματα","FALSE"
"58","τοῦ","FALSE"
"59","θεοῦ","FALSE"
"60",",","TRUE"
"61","ἐν","FALSE"
"62","ᾗ","FALSE"
"63","στοιχειοῦνται","FALSE"
"64",".","TRUE"
"65","καὶ","FALSE"
"66","πάντα","FALSE"
"67","τὰ","FALSE"
"68","ἰοβόλα","FALSE"
"69",".","TRUE"
"70","ὥρα","FALSE"
"71","ε","FALSE"
"72","´","FALSE"
"73","καλεῖται","FALSE"
"74",".","TRUE"
"75","ἐν","FALSE"
"76","ᾗ","FALSE"
"77","αἰνεῖ","FALSE"
"78","πᾶν","FALSE"
"79","ζῶον","FALSE"
"80","τὸν","FALSE"
"81","θεόν","FALSE"
"82","·","TRUE"
"83","ἐν","FALSE"
"84","ᾗ","FALSE"
"85","ἀποτελεῖται","FALSE"
"86","πᾶν","FALSE"
"87",".","TRUE"
"88","ὥρα","FALSE"
"89","ϛ","FALSE"
