"ID","TOKEN","NER"
"1",".","O"
"2","ὥρα","O"
"3","α","O"
"4","´","O"
"5","καλεῖται","O"
"6","איאהכ","O"
"7","ἐν","O"
"8","ᾗ","O"
"9","ἀγαθόν","O"
"10","ἐστιν","O"
"11","προσεύχεσθαι","O"
"12",".","O"
"13","ὥρα","O"
"14","β","O"
"15","´","O"
"16","καλεῖται","O"
"17","נַכוּת","O"
"18","ἐν","O"
"19","ᾗ","O"
"20","εὐχαὶ","O"
"21","τῶν","O"
"22","ἀγγέλων","O"
"23","καὶ","O"
"24","ὕμνοι","O"
"25",".","O"
"26","ὥρα","O"
"27","γ","O"
"28","´","O"
"29","καλεῖται","O"
"30","ףַרַש","O"
"31","ἐν","O"
"32","ᾗ","O"
"33","εὐχαριστοῦσι","O"
"34","τὰ","O"
"35","πετεινὰ","O"
"36","τῷ","O"
"37","θεῷ","O"
"38","·","O"
"39","ἐν","O"
"40","αὐτῇ","O"
"41","τῇ","O"
"42","ὥρᾳ","O"
"43","ἀποτελεῖται","O"
"44","πᾶν","O"
"45","στοιχεῖον","O"
"46",".","O"
"47","ὥρα","O"
"48","δ","O"
"49","´","O"
"50","καλεῖται","O"
"51",".","O"
"52","ἐν","O"
"53","ᾗ","O"
"54","εὐχαριστοῦσιν","O"
"55","πάντα","O"
"56","τὰ","O"
"57","ποιήματα","O"
"58","τοῦ","O"
"59","θεοῦ","O"
"60",",","O"
"61","ἐν","O"
"62","ᾗ","O"
"63","στοιχειοῦνται","O"
"64",".","O"
"65","καὶ","O"
"66","πάντα","O"
"67","τὰ","O"
"68","ἰοβόλα","NORP"
"69",".","O"
"70","ὥρα","O"
"71","ε","O"
"72","´","O"
"73","καλεῖται","O"
"74",".","O"
"75","ἐν","O"
"76","ᾗ","O"
"77","αἰνεῖ","O"
"78","πᾶν","O"
"79","ζῶον","O"
"80","τὸν","O"
"81","θεόν","O"
"82","·","O"
"83","ἐν","O"
"84","ᾗ","O"
"85","ἀποτελεῖται","O"
"86","πᾶν","O"
"87",".","O"
"88","ὥρα","O"
"89","ϛ","O"
"90","´","O"
"91","καλεῖται","O"
"92",".","O"
"93","ἐνᾗ","O"
