"ID","TOKEN","LEMMA"
"1","Περὶ","περί"
"2","τοῦ","ὁ"
"3","πέμπειν","πέμπω"
"4","βοήθειαν","βοήθεια"
"5","τοῖς","ὁ"
"6","ἐν","ἐν"
"7","Σικελίᾳ","Σικελία"
"8","τὸ","ὁ"
"9","μὲν","μέν"
"10","κατηγορεῖν","κατηγορέω"
"11",",",","
"12","ὦ","ὦ"
"13","Ἀθηναῖοι","Ἀθηναῖος"
"14",",",","
"15","Νικίου","Νικίας"
"16","καὶ","καί"
"17","λέγειν","λέγω"
"18","ὡς","ὡς"
"19","οὔτʼ","οὔτε"
"20","ἐξ","ἐκ"
"21","ἀρχῆς","ἀρχή"
"22","ἐκπλεῖν","ἐκπλέω"
"23","ἐνθένδε","ἐνθένδε"
"24","ἐβούλετο","βούλομαι"
"25","νῦν","νῦν"
"26","τε","τε"
"27","δυοῖν","δύο"
"28","θάτερον","ἕτερος"
"29",",",","
"30","ἢ","ἤ"
"31","πλείω","πολύς"
"32","καὶ","καί"
"33","μείζω","μέγας"
"34","τὰ","ὁ"
"35","δυσχερῆ","δυσχερής"
"36","ποιεῖ","ποιέω"
"37","τῷ","ὁ"
"38","λόγῳ","λόγος"
"39",",",","
"40","ἢ","ἤ"
"41","εἰ","εἰ"
"42","τὰ","ὁ"
"43","μάλιστα","μάλα"
"44","ταῦθʼ","οὗτος"
"45","οὕτως","οὕτως"
"46","ἔχει","ἔχω"
"47",",",","
"48","πάντως","πάντως"
"49","αὐτός","αὐτός"
"50","ἐστʼ","εἰμί"
"51","αἴτιος","αἴτιος"
"52",",",","
"53","ἄλλῳ","ἄλλος"
"54","παρίημι","παρίημι"
"55",".","."
"56","καὶ","καί"
"57","γὰρ","γάρ"
"58","οὔτε","οὔτε"
"59","φύσει","φύσις"
"60","πρὸς","πρός"
"61","ἀνδρὸς","ἀνήρ"
"62","σώφρονος","σώφρων"
"63","προχείρως","πρόχειρος"
"64","ἐθέλειν","ἐθέλω"
"65","αἰτιᾶσθαι","αἰτιάομαι"
"66","καὶ","καί"
"67","ὁντιναοῦν","ὁστισοῦν"
"68","τῶν","ὁ"
"69","πολιτῶν","πολίτης"
"70",",",","
"71","Νικίᾳ","Νικίας"
"72","τε","τε"
"73","εἰς","εἰς"
"74","εὔνοιαν","εὔνοια"
"75","πλείων","πολύς"
"76","μερὶς","μερίς"
"77","παρὰ","παρά"
"78","πάντων","πᾶς"
"79","ἡμῶν","ἡμεῖς"
"80","ἐκ","ἐκ"
"81","τῶν","ὁ"
"82","ὑπαρχόντων","ὑπάρχω"
"83",",",","
"84","ἂν","ἄν"
"85","τὰ","ὁ"
"86","δίκαια","δίκαιος"
"87","ποιῶμεν","ποιέω"
"88",",",","
"89","ὀφείλεται","ὀφείλω"
"90",".","."
"91","καὶ","καί"
"92","ὅπως","ὅπως"
"93","γε","γε"
"94","εἰδῆτε","οἶδα"
"95",",",","
"96","ὦ","ὦ"
"97","Ἀθηναῖοι","Ἀθηναῖος"
"98",",",","
"99","ὅσον","ὅσος"
"100","φιλονεικίας","φιλονικία"
"101","ἢ","ἤ"
"102","τοῦ","ὁ"
"103","βασκαίνειν","βασκαίνω"
"104","τὸν","ὁ"
"105","ἄνδρα","ἀνήρ"
"106","ἀφέστηκα","ἀφέστηκα"
"107",",",","
"108","τὴν","ὁ"
"109","ἀρχὴν","ἀρχή"
"110","ἀπὸ","ἀπό"
"111","τούτου","οὗτος"
"112","ποιήσομαι","ποιέω"
"113",".","."
"114","δυοῖν","δύο"
"115","γὰρ","γάρ"
"116","ὄντοιν","εἰμί"
"117","ὑπὲρ","ὑπέρ"
"118","ὧν","ὅς"
"119","βουλεύεσθε","βουλεύω"
"120",",",","
"121","ἑνὸς","εἷς"
"122","μὲν","μέν"
"123","καὶ","καί"
"124","πρώτου","πρῶτος"
"125","πότερα","πότερος"
"126","χρὴ","χρή"
"127","μεταπέμπεσθαι","μεταπέμπω"
"128","τὴν","ὁ"
"129","στρατιὰν","στρατιά"
"130",",",","
"131","ἢ","ἤ"
"132","πέμπειν","πέμπω"
"133","βοήθειαν","βοήθεια"
"134",",",","
"135","ἑτέρου","ἕτερος"
"136","δὲ","δέ"
"137","τοῦ","ὁ"
"138","παραλύειν","παραλύω"
"139","ἢ","ἤ"
"140","μὴ","μή"
"141","Νικίαν","Νικίας"
"142","τῆς","ὁ"
"143","ἀρχῆς","ἀρχή"
"144",",",","
"145","ἐὰν","ἐάν"
"146","τὸ","ὁ"
"147","πέμπειν","πέμπω"
"148","κρατῇ","κρατέω"
"149",",",","
