"ID","TOKEN","LEMMA"
"1","Αὐτοκράτορι","Αὐτοκράτωρ"
"2","Καίσαρι","Καῖσαρ"
"3","Τραϊανῷ","Τραϊανῷς"
"4","Ἀδριανῷ","Ἀδριανῷ"
"5","Σεβαστῷ","σεβαστός"
"6","Ἀρριανὸς","Ἀρριανός"
"7","χαίρειν","χαίρω"
"8",".","."
"9","ἐς","εἰς"
"10","Τραπεζοῦντα","Τραπεζοῦς"
"11","ἥκομεν","ἥκω"
"12",",",","
"13","πόλιν","πόλις"
"14","Ἑλληνίδα","Ἑλληνίς"
"15",",",","
"16","ὡς","ὡς"
"17","λέγει","λέγω"
"18","ὁ","ὁ"
"19","Ξενοφῶν","Ξενοφῶν"
"20","ἐκεῖνος","ἐκεῖνος"
"21",",",","
"22","ἐπὶ","ἐπί"
"23","θαλάσσῃ","θάλασσα"
"24","ᾠκισμένην","οἰκίζω"
"25",",",","
"26","Σινωπέων","Σινωπεύς"
"27","ἄποικον","ἄποικος"
"28",",",","
"29","καὶ","καί"
"30","τὴν","ὁ"
"31","θάλασσαν","θάλασσα"
"32","τὴν","ὁ"
"33","τοῦ","ὁ"
"34","Εὐξείνου","εὔξενος"
"35","ἄσμενοι","ἄσμενος"
"36","κατείδομεν","κατείδω"
"37","ὅθενπερ","ὅθεν"
"38","καὶ","καί"
"39","Ξενοφῶν","Ξενοφῶν"
"40","καὶ","καί"
"41","σύ","σύ"
"42",".","."
"43","καὶ","καί"
"44","οἱ","ὁ"
"45","βωμοὶ","βωμός"
"46","ἀνεστᾶσιν","ἀνεστᾶσις"
"47","ἤδη","ἤδη"
"48",",",","
"49","λίθου","λίθος"
"50","μέντοι","μέντοι"
"51","γε","γε"
"52","τοῦ","ὁ"
"53","τραχέος","τραχής"
"54",",",","
"55","καὶ","καί"
"56","τὰ","ὁ"
"57","γράμματα","γράμμα"
"58","διὰ","διά"
"59","τοῦτο","οὗτος"
"60","οὐκ","οὐ"
"61","εὔδηλα","εὔδηλος"
"62","κεχάρακται","κεχάρακμαι"
"63",",",","
"64","τὸ","ὁ"
"65","δὲ","δέ"
"66","Ἑλληνικὸν","Ἑλληνικός"
"67","ἐπίγραμμα","ἐπίγραμμα"
"68","καὶ","καί"
"69","ἡμαρτημένως","ἡμαρτημένως"
"70","γέγραπται","γράφω"
"71",",",","
"72","οἷα","οἷος"
"73","δὴ","δή"
"74","ὑπὸ","ὑπό"
"75","βαρβάρων","βάρβαρος"
"76","γραφέν","γράφω"
"77",".","."
"78","ἔγνωκα","γιγνώσκω"
"79","οὖν","οὖν"
"80","τούς","ὁ"
"81","τε","τε"
"82","βωμοὺς","βωμός"
"83","λίθου","λίθος"
"84","λευκοῦ","λευκόν"
"85","ἀναθεῖναι","ἀνατίθημι"
"86",",",","
"87","καὶ","καί"
"88","τὰ","ὁ"
"89","ἐπιγράμματα","ἐπίγραμμα"
"90","ἐγχαράξαι","ἐγχαράχω"
"91","εὐσήμοις","εὐσήμοος"
"92","τοῖς","ὁ"
"93","γράμμασιν","γράμμα"
"94",".","."
"95","ὁ","ὁ"
"96","μὲν","μέν"
"97","γὰρ","γάρ"
"98","ἀνδριὰς","ἀνδριάς"
"99","ἕστηκεν","ἵστημι"
"100","ὁ","ὁ"
"101","σὸς","σός"
"102","τὸ","ὁ"
"103","μὲν","μέν"
"104","σχῆμα","σχῆμα"
"105","ἐπιτηδείως","ἐπιτήδειος"
"106","—","—"
"107","ἀποδείκνυσιν","ἀποδείκνυμι"
"108","γὰρ","γάρ"
"109","τὴν","ὁ"
"110","θάλασσαν","θάλασσα"
"111","—","—"
"112",",",","
"113","τὴν","ὁ"
"114","δὲ","δέ"
"115","ἐργασίαν","ἐργασία"
"116","οὔτε","οὔτε"
"117","ὅμοιός","ὅμοιος"
"118","σοι","σύ"
"119","οὔτε","οὔτε"
"120","ἄλλως","ἄλλως"
"121","καλός","καλός"
"122","·","·"
"123","ὥστε","ὥστε"
"124","πέμψον","πέμπω"
"125","ἀνδριάντα","ἀνδριάς"
"126","ἄξιον","ἄξιος"
"127","ἐπονομάζεσθαι","ἐπονομάζω"
"128","σὸν","σός"
"129","ἐν","ἐν"
"130","τῷ","ὁ"
"131","αὐτῷ","αὐτός"
"132","τούτῳ","οὗτος"
"133","σχήματι","σχῆμα"
"134","·","·"
"135","τὸ","ὁ"
"136","γὰρ","γάρ"
"137","χωρίον","χωρίον"
"138","ἐπιτηδειότατον","ἐπιτήδειος"
"139","ἐς","εἰς"
"140","μνήμην","μνήμη"
"141","αἰώνιον","αἰώνιος"
"142",".","."
"143","πεποίηται","ποιέω"
"144","δὲ","δέ"
"145","καὶ","καί"
"146","ὁ","ὁ"
"147","νεὼς","ναός"
"148","λίθου","λίθος"
"149","τετραγώνου","τετράγωνος"
"150","οὐ","οὐ"
"151","φαύλως","φαῦλος"
"152","·","·"
"153","ἀλλὰ","ἀλλά"
"154","τὸ","ὁ"
"155","τοῦ","ὁ"
"156","Ἑρμοῦ","Ἑρμῆς"
"157","ἄγαλμα","ἄγαλμα"
"158","οὔτε","οὔτε"
"159","τοῦ","ὁ"
"160","νεὼ","ναός"
"161","ἄξιόν","ἄξιος"
"162","ἐστιν","εἰμί"
"163","οὔτε","οὔτε"
"164","αὐτοῦ","αὐτός"
"165","τοῦ","ὁ"
"166","χωρίου","χωρίον"
"167",".","."
"168","εἰ","εἰ"
"169","δέ","δέ"
"170","σοι","σύ"
"171","δοκεῖ","δοκέω"
"172",",",","
"173","πέμψον","πέμπω"
"174","μοι","ἐγώ"
"175","πεντάπουν","πεντάποος"
"176","μάλιστα","μάλα"
"177","Ἑρμοῦ","Ἑρμῆς"
"178","ἄγαλμα","ἄγαλμα"
"179","·","·"
"180","τηλικοῦτον","τηλικοῦτος"
"181","γάρ","γάρ"
"182","μοι","ἐγώ"
"183","δοκεῖ","δοκέω"
"184","ἔσεσθαι","εἰμί"
"185","ὥς","ὡς"
"186","γε","γε"
"187","πρὸς","πρός"
"188","τὸν","ὁ"
"189","νεὼν","ναός"
"190","σύμμετρον","σύμμετρος"
"191",".","."
"192","καὶ","καί"
"193","ἄλλο","ἄλλος"
"194","τοῦ","ὁ"
"195","Φιλησίου","Φιλησίας"
"196","τετράπουν","τετράπους"
"197","·","·"
"198","οὐ","οὐ"
"199","γὰρ","γάρ"
"200","ἀπὸ","ἀπό"
"201","τρόπου","τρόπος"
"202","δοκεῖ","δοκέω"
"203","μοι","ἐγώ"
"204","σύνναος","σύνναος"
"205","καὶ","καί"
"206","σύμβωμος","σύμβωμος"
"207","ἔσεσθαι","εἰμί"
"208","τῷ","ὁ"
"209","προπάτορι","προπάτωρ"
"210",".","."
"211","καὶ","καί"
"212","ὃ","ὁ"
"213","μέν","μέν"
"214","τις","τίς"
"215","τῷ","ὁ"
"216","Ἑρμῇ","Ἑρμῆς"
"217",",",","
"218","ὃ","ὁ"
"219","δὲ","δέ"
"220","τῷ","ὁ"
"221","Φιλησίῳ","Φιλήσιος"
"222",",",","
"223","ὃ","ὁ"
"224","δὲ","δέ"
"225","καὶ","καί"
"226","ἀμφοῖν","ἄμφω"
"227","θύσει","θύω"
"228","παριών","πάρειμι"
"229",".","."
"230","χαριοῦνται","χαρίζομαι"
"231","δὲ","δέ"
"232","καὶ","καί"
"233","οὗτοι","οὗτος"
"234","κἀκεῖνοι","ἐκεῖνος"
"235","τῷ","ὁ"
"236","τε","τε"
"237","Ἑρμῇ","Ἑρμῆς"
"238","καὶ","καί"
"239","τῷ","ὁ"
"240","Φιλησίῳ","Φιλήσιος"
"241","·","·"
"242","τῷ","ὁ"
"243","μέν","μέν"
"244","Ἑρμῇ","Ἑρμῆς"
"245",",",","
"246","ὅτι","ὅτι"
"247","τὸν","ὁ"
"248","ἔγγονον","ἔγγονος"
"249","αὐτοῦ","αὐτός"
"250","τιμῶσιν","τιμάω"
"251",",",","
"252","τῷ","ὁ"
"253","δὲ","δέ"
"254","Φιλησίῳ","Φιλήσιος"
"255",",",","
"256","ὅτι","ὅτι"
"257","τὸν","ὁ"
"258","αὐτοῦ","αὐτός"
"259","προπάτορα","πατήρ"
"260",".","."
"261","ὡς","ὡς"
"262","ἔγωγε","ἐγώ"
"263","καὶ","καί"
"264","ἐβουθύτησα","βουθυτέω"
"265","ἐνταῦθα","ἐνταῦθα"
"266",",",","
"267","οὐχ","οὐ"
"268","ὥσπερ","ὥσπερ"
"269","ὁ","ὁ"
"270","Ξενοφῶν","Ξενοφῶν"
"271","ἐκεῖνος","ἐκεῖνος"
"272","ἐν","ἐν"
"273","Κάλπης","Κάλπη"
"274","λιμένι","λιμήν"
"275","ὑφʼ","ὑπό"
"276","ἁμάξης","ἄμαξα"
"277","βοῦν","βοῦς"
"278","λαβὼν","λαμβάνω"
"279","διʼ","διά"
"280","ἀπορίαν","ἀπορία"
"281","ἱερείων","ἱερεῖον"
"282",",",","
"283","ἀλλὰ","ἀλλά"
"284","τῶν","ὁ"
"285","Τραπεζουντίων","Τραπεζούντιος"
"286","αὐτῶν","αὐτός"
"287","παρασκευασάντων","παρασκευάζω"
"288","ἱερεῖον","ἱερεῖον"
"289","οὐκ","οὐ"
"290","ἀγεννές","ἀγεννής"
"291",".","."
"292","καὶ","καί"
"293","ἐσπλαγχνευσάμεθα","ἐσπλαγχνευσάμεθα"
"294","αὐτόθι","αὐτόθι"
"295","καὶ","καί"
"296","τοῖς","ὁ"
"297","σπλάγχνοις","σπλάγχνοις"
"298","ἐπεσπείσαμεν","ἐπεσπείσα"
"299",".","."
"300","ὅτῳ","ὅστις"
"301","δὲ","δέ"
"302","πρώτῳ","πρῶτος"
"303","τἀγαθὰ","ἀγαθός"
"304","ηὐχόμεθα","εὔχομαι"
"305",",",","
"306","οὐ","οὐ"
"307","λανθάνομέν","λανθάνω"
"308","σε","σύ"
"309","τόν","ὁ"
"310","τε","τε"
"311","τρόπον","τρόπος"
"312","τὸν","ὁ"
"313","ἡμέτερον","ἡμέτερος"
"314","οὐκ","οὐ"
"315","ἀγνοοῦντα","ἀγνοέω"
"316","καὶ","καί"
"317","σαυτῷ","σεαυτοῦ"
"318","συνειδότα","σύνοιδα"
"319","ὅτι","ὅτι"
"320","ἄξιος","ἄξιος"
"321","εἶ","εἰμί"
"322","ὑπὲρ","ὑπέρ"
"323","ὅτου","ὅστις"
"324","πάντες","πᾶς"
"325","ἃν","ὅς"
"326","εὔξαιντο","εὔχομαι"
"327","τἀγαθὰ","ἀγαθός"
"328","κἂν","ἐάν"
"329","ὅσοι","ὅσος"
"330","ἡμῶν","ἡμεῖς"
"331","ἔλαττον","ἐλάσσων"
"332","ὑπὸ","ὑπό"
"333","σοῦ","σύ"
"334","εὖ","εὖ"
"335","πεπόνθασιν","πάσχω"
"336",".","."
"337","ἔκ","ἐκ"
"338","Τραπεζοῦντος","Τραπεζοῦς"
"339","δὲ","δέ"
"340","ὁρμηθέντες","ὁρμάω"
"341","τῇ","ὁ"
"342","μὲν","μέν"
"343","πρώτῃ","πρῶτος"
"344","ἐς","εἰς"
"345","Ὕσσου","Ὕσσος"
"346","λιμένα","λιμήν"
"347","κατήραμεν","καταίρω"
"348","καὶ","καί"
"349","τοὺς","ὁ"
"350","πεζοὺς","πεζός"
"351","τοὺς","ὁ"
"352","ταύτῃ","ταύτῃ"
"353","ἐγυμνάσαμεν","ἐγυμνάσλα"
"354","·","·"
"355","ἡ","ὁ"
"356","γὰρ","γάρ"
"357","τάξις","τάξις"
"358","αὕτη","οὗτος"
"359",",",","
"360","ὡς","ὡς"
"361","οἶσθα","οἶδα"
"362",",",","
"363","πεζῶν","πεζός"
"364","ἐστιν","εἰμί"
"365","καὶ","καί"
"366","ἱππέας","ἱππεύς"
"367","εἴκοσιν","εἴκοσι"
"368","ἐς","εἰς"
"369","διακονίαν","διακονία"
"370","ἔχει","ἔχω"
"371",".","."
"372","ἀλλὰ","ἀλλά"
"373","καὶ","καί"
"374","τούτους","οὗτος"
"375","τὰς","ὁ"
"376","λόγχας","λόγχη"
"377","ἀκοντίσαι","ἀκοντίζω"
"378","ἐδέησεν","δεῖ"
"379",".","."
"380","ἐνθένδε","ἐνθένδε"
"381","ἐπλέομεν","πλέω"
"382",",",","
"383","τὰ","ὁ"
"384","μὲν","μέν"
"385","πρῶτα","πρῶτος"
"386","ταῖς","ὁ"
"387","αὔραις","αὔρα"
"388","ταῖς","ὁ"
"389","ἐκ","ἐκ"
"390","τῶν","ὁ"
"391","ποταμῶν","ποταμός"
"392","πνεούσαις","πνεούσης"
"393","ἕωθεν","ἠώς"
"394","καὶ","καί"
"395","ἅμα","ἅμα"
"396","ταῖς","ὁ"
"397","κώπαις","κώπη"
"398","διαχρώμενοι","διαχρώμενος"
"399","·","·"
"400","ψυχραὶ","ψυχρός"
"401","μὲν","μέν"
"402","γὰρ","γάρ"
"403","ἦσαν","εἰμί"
"404","αἱ","ὁ"
"405","αὖραι","αὔρα"
"406",",",","
"407","ὡς","ὡς"
"408","λέγει","λέγω"
"409","καὶ","καί"
"410","Ὅμηρος","Ὅμηρος"
"411",",",","
"412","οὐχ","οὐ"
"413","ἱκαναὶ","ἱκανός"
"414","δὲ","δέ"
"415","τοῖς","ὁ"
"416","ταχυναυτεῖν","ταχυναυτέω"
"417","βουλομένοις","βούλομαι"
"418",".","."
"419","εἶτα","εἶτα"
"420","γαλήνη","γαλήνη"
"421","ἐπέλαβεν","ἐπιλαμβάνω"
"422",",",","
"423","ὥστε","ὥστε"
"424","τῇ","ὁ"
"425","εἰρεσίᾳ","εἰρεσία"
"426","μόνῃ","μονή"
"427","ἐχρώμεθα","χράω"
"428",".","."
"429","ἔπειτα","ἔπειτα"
"430","δὲ","δέ"
"431","ἄφνω","ἄφνω"
"432","νεφέλη","νεφέλη"
"433","ἐπαναστᾶσα","ἐπανασταίνω"
"434","ἐξερράγη","ἐξαρρήγνυμι"
"435","κατʼ","κατά"
"436","εὖρον","εὖρος"
"437","μάλιστα","μάλα"
"438",",",","
"439","καὶ","καί"
"440","ἐπήνεγκεν","ἐπιφέρω"
"441","πνεῦμα","πνεῦμα"
"442","ἐξαίσιον","ἐξαίσιος"
"443","καὶ","καί"
"444","τοῦτο","οὗτος"
"445","ἀκριβῶς","ἀκριβῶς"
"446","ἐναντίον","ἐναντίον"
"447",",",","
"448","ὅπερ","ὅς"
"449","κἂν","ἐάν"
"450","μόνον","μόνος"
"451","ἀπώλεσεν","ἀπόλλυμι"
"452","ἡμᾶς","ἡμεῖς"
"453","·","·"
"454","κοίλην","κοῖλος"
"455","μὲν","μέν"
"456","γὰρ","γάρ"
"457","διʼ","διά"
"458","ὀλίγου","ὀλίγος"
"459","τὴν","ὁ"
"460","θάλασσαν","θάλασσα"
"461","ἐποίησεν","ποιέω"
"462",",",","
"463","ὡς","ὡς"
"464","μὴ","μή"
"465","κατὰ","κατά"
"466","τὰς","ὁ"
"467","κώπας","κώπη"
"468","μόνον","μόνος"
"469","ἀλλὰ","ἀλλά"
"470","καὶ","καί"
"471","ὑπὲρ","ὑπέρ"
"472","τὰς","ὁ"
"473","παρεξειρεσίας","παρεξειρεσία"
"474","ἐπεσρεῖν","ἐπεσρέω"
"475","ἡμῖν","ἡμεῖς"
"476","ἑκατέρωθεν","ἑκατέρωθεν"
"477","ἀφθόνως","ἄφθονος"
"478","τοῦ","ὁ"
"479","ὕδατος","ὕδωρ"
"480",",",","
"481","τοῦτο","οὗτος"
"482","δὴ","δή"
"483","τὸ","ὁ"
"484","τραγικόν","τραγικός"
"485",",",","
"486","ʽκαὶ","ʽκός"
"487","τὴν","ὁ"
"488","μὲν","μέν"
"489","ἐξηντλοῦμεν","ἐξηντλέω"
"490",",",","
"491","ἣ","ὁ"
"492","δʼ","δέ"
"493","ἐπεσρέει","ἐπεσρέω"
"494",".","."
"495","ʼ","ʼ"
"496","ἀλλʼ","ἀλλά"
"497","οὐ","οὐ"
"498","πλάγιόν","πλάγιος"
"499","γε","γε"
"500","ἦν","εἰμί"
"501","τὸ","ὁ"
"502","κλυδώνιον","κλυδώνιον"
"503",".","."
"504","ταύτῃ","ταύτῃ"
"505","καὶ","καί"
"506","ἠνύτομεν","ἠνύτω"
"507","μόλις","μόλις"
"508","καὶ","καί"
"509","χαλεπῶς","χαλεπῶς"
"510","τῇ","ὁ"
