"ID","TOKEN","UPOS"
"1","ΜΩΣ","VERB"
"2",".","PUNCT"
"3","ἔα","INTJ"
"4","·","PUNCT"
"5","τί","PRON"
"6","μοι","PRON"
"7","σημεῖον","NOUN"
"8","ἐκ","ADP"
"9","βάτου","NOUN"
"10","τόδε","DET"
"11",",","PUNCT"
"12","τεράστιόν","NOUN"
"13","τε","CCONJ"
"14","καὶ","CCONJ"
"15","βροτοῖς","NOUN"
"16","ἀπιστία","NOUN"
"17",";","PUNCT"
"18","ἄφνω","ADV"
"19","βάτος","NOUN"
"20","μὲν","ADV"
"21","καίεται","VERB"
"22","πολλῷ","ADJ"
"23","πυρί","NOUN"
"24",",","PUNCT"
"25","αὐτοῦ","PRON"
"26","δὲ","ADV"
"27","χλωρὸν","ADJ"
"28","πᾶν","DET"
"29","μένει","VERB"
"30","τὸ","DET"
"31","βλαστάνον","VERB"
"32",".","PUNCT"
"33","τί","PRON"
"34","δή","ADV"
"35",";","PUNCT"
"36","προελθὼν","VERB"
"37","ὄψομαι","VERB"
"38","τεράστιον","NOUN"
"39","μέγιστον","ADJ"
"40","·","PUNCT"
"41","οὐ","ADV"
"42","γὰρ","ADV"
"43","πίστιν","NOUN"
"44","ἀνθρώποις","NOUN"
"45","φέρει","VERB"
"46",".","PUNCT"
