"ID","TOKEN","LEMMA"
"1","ΕΠΙΔΗΜΙΩΝ","ΕΠΙΔΗΜΙΩΝ"
"2","ΤΟ","ΤΟ"
"3","ΠΡΩΤΟΝ","ΠΡΩΤΟΝ"
"4",".","."
"5","ΤΜΗΜΑ","ΤΜΗΜΑ"
"6","ΠΡΩΤΟΝ","ΠΡΩΤΟΝ"
"7",".","."
"8","ΚΑΤΑΣΤΑΣΙΣ","ΚΑΤΑΣΤΑΣΙΣ"
"9","ΠΡΩΤΗ","ΠΡΩΤΗ"
"10",".","."
"11","Ἐν","ἐν"
"12","Θάσῳ","Θάσος"
"13",",",","
"14","φθινοπώρου","φθινοπώρος"
"15","περὶ","περί"
"16","ἰσημερίην","ἰσημερία"
"17","καὶ","καί"
"18","ὑπὸ","ὑπό"
"19","πληϊάδα","πληϊάς"
"20",",",","
"21","ὕδατα","ὕδωρ"
"22","πουλλὰ","πουλλά"
"23",",",","
"24","ξυνεχέα","ξυνεχέα"
"25","μαλθακῶς","μαλθακός"
"26",",",","
"27","ἐν","ἐν"
"28","νοτίοισι","νοτίος"
"29",",",","
"30","χειμὼν","χειμών"
"31","νότιος","νότιος"
"32",",",","
"33","σμικρὰ","μικρός"
"34","πνεύματα","πνεῦμα"
"35","βόρεια","βόρεια"
"36",",",","
"37","αὐχμοὶ","αὐχμός"
"38",",",","
"39","τὸ","ὁ"
"40","ξύνολον","σύνολον"
"41","ἔς","εἰς"
"42","γε","γε"
"43","χειμῶνα","χειμών"
"44","ὁκοῖον","ὁποῖος"
"45","ἦρ","ἔαρ"
"46","γίγνεται","γίγνομαι"
"47",".","."
"48","Ἦρ","Ἦρ"
"49","δὲ","δέ"
"50","νότιον","νότιος"
"51",",",","
"52","ψυχινὸν","ψυχινός"
"53",",",","
"54","σμικρὰ","μικρός"
"55","ὕσματα","ὕσματα"
"56",".","."
"57","Θέρος","Θέρος"
"58","ὡς","ὡς"
"59","τὸ","ὁ"
"60","πουλὺ","πολύς"
"61","ἐπινέφελον","ἐπινέφελος"
"62",",",","
"63","ἀνυδρίαι","ἀνυδρία"
"64",",",","
"65","ἐτησίαι","ἐτησία"
"66","ὀλίγα","ὀλίγος"
"67",",",","
"68","σμικρὰ","μικρός"
"69",",",","
"70","διεσπαρμένως","διεσπαρμένως"
"71","ἔπνευσαν","πνέω"
"72",".","."
"73","Γενομένης","γίγνομαι"
"74","δὲ","δέ"
"75","τῆς","ὁ"
"76","ἀγωγῆς","ἀγωγή"
"77","ὅλης","ὅλος"
"78","ἐπὶ","ἐπί"
"79","τά","ὁ"
"80","νότια","νότιος"
"81",",",","
"82","καὶ","καί"
"83","μετὰ","μετά"
"84","αὐχμῶν","αὐχμός"
"85",",",","
"86","πρωῒ","πρωΐ"
"87","μὲν","μέν"
"88","τοῦ","ὁ"
"89","ἦρος","ἔαρ"
"90",",",","
"91","ἐκ","ἐκ"
"92","τῆς","ὁ"
"93","πρόσθεν","πρόσθεν"
"94","καταστάσιος","καταστάσιος"
"95","ὑπεναντίης","ὑπεναντία"
"96","καὶ","καί"
"97","βορείου","βόρειος"
