"ID","TOKEN","LEMMA"
"1","Παῦλος","Παῦλος"
"2","καὶ","καί"
"3","Σιλουανὸς","Σιλουανός"
"4","καὶ","καί"
"5","Τιμόθεος","Τιμόθεος"
"6","τῇ","ὁ"
"7","ἐκκλησίᾳ","ἐκκλησία"
"8","Θεσσαλονικέων","Θεσσαλονικεύς"
"9","ἐν","ἐν"
"10","θεῷ","θεός"
"11","πατρὶ","πατήρ"
"12","καὶ","καί"
"13","κυρίῳ","κύριος"
"14","Ἰησοῦ","Ἰησοῦς"
"15","Χριστῷ","Χριστός"
"16","·","·"
"17","χάρις","χάρις"
"18","ὑμῖν","ὑμεῖς"
"19","καὶ","καί"
"20","εἰρήνη","εἰρήνη"
"21",".","."
"22","Εὐχαριστοῦμεν","εὐχαριστέω"
"23","τῷ","ὁ"
"24","θεῷ","θεός"
"25","πάντοτε","πάντοτε"
"26","περὶ","περί"
"27","πάντων","πᾶς"
"28","ὑμῶν","ὑμεῖς"
"29","μνείαν","μνεία"
"30","ποιούμενοι","ποιέω"
"31","ἐπὶ","ἐπί"
"32","τῶν","ὁ"
"33","προσευχῶν","προσευχή"
"34","ἡμῶν","ἡμεῖς"
"35",",",","
"36","ἀδιαλείπτως","ἀδιαλείπτως"
"37","μνημονεύοντες","μνημονεύω"
"38","ὑμῶν","ὑμεῖς"
"39","τοῦ","ὁ"
"40","ἔργου","ἔργον"
"41","τῆς","ὁ"
"42","πίστεως","πίστις"
"43","καὶ","καί"
"44","τοῦ","ὁ"
"45","κόπου","κόπος"
"46","τῆς","ὁ"
"47","ἀγάπης","ἀγάπη"
"48","καὶ","καί"
"49","τῆς","ὁ"
"50","ὑπομονῆς","ὑπομονή"
"51","τῆς","ὁ"
"52","ἐλπίδος","ἐλπίς"
"53","τοῦ","ὁ"
"54","κυρίου","κύριος"
"55","ἡμῶν","ἡμεῖς"
"56","Ἰησοῦ","Ἰησοῦς"
"57","Χριστοῦ","Χριστός"
"58","ἔμπροσθεν","ἔμπροσθεν"
"59","τοῦ","ὁ"
"60","θεοῦ","θεός"
"61","καὶ","καί"
"62","πατρὸς","πατήρ"
"63","ἡμῶν","ἡμεῖς"
"64",",",","
"65","εἰδότες","οἶδα"
"66",",",","
"67","ἀδελφοὶ","ἀδελφός"
"68","ἠγαπημένοι","ἀγαπάω"
"69","ὑπὸ","ὑπό"
"70","θεοῦ","θεός"
"71",",",","
"72","τὴν","ὁ"
"73","ἐκλογὴν","ἐκλογή"
"74","ὑμῶν","ὑμεῖς"
"75",",",","
"76","ὅτι","ὅτι"
"77","τὸ","ὁ"
"78","εὐαγγέλιον","εὐαγγέλιον"
"79","ἡμῶν","ἡμεῖς"
"80","οὐκ","οὐ"
"81","ἐγενήθη","γίγνομαι"
"82","εἰς","εἰς"
"83","ὑμᾶς","ὑμεῖς"
"84","ἐν","ἐν"
"85","λόγῳ","λόγος"
"86","μόνον","μόνος"
"87","ἀλλὰ","ἀλλά"
"88","καὶ","καί"
"89","ἐν","ἐν"
"90","δυνάμει","δύναμις"
"91","καὶ","καί"
"92","ἐν","ἐν"
"93","πνεύματι","πνεῦμα"
"94","ἁγίῳ","ἅγιος"
"95","καὶ","καί"
"96","πληροφορίᾳ","πληροφορία"
"97","πολλῇ","πολύς"
"98",",",","
"99","καθὼς","καθώς"
"100","οἴδατε","οἶδα"
"101","οἷοι","οἷος"
"102","ἐγενήθημεν","γίγνομαι"
"103","ἐν","ἐν"
"104","ὑμῖν","ὑμεῖς"
"105","διʼ","διά"
"106","ὑμᾶς","ὑμεῖς"
"107","·","·"
"108","καὶ","καί"
"109","ὑμεῖς","ὑμεῖς"
"110","μιμηταὶ","μιμητής"
"111","ἡμῶν","ἡμεῖς"
"112","ἐγενήθητε","γίγνομαι"
"113","καὶ","καί"
"114","τοῦ","ὁ"
"115","κυρίου","κύριος"
"116",",",","
"117","δεξάμενοι","δέχομαι"
"118","τὸν","ὁ"
"119","λόγον","λόγος"
"120","ἐν","ἐν"
"121","θλίψει","θλῖψις"
"122","πολλῇ","πολύς"
"123","μετὰ","μετά"
"124","χαρᾶς","χαρά"
"125","πνεύματος","πνεῦμα"
"126","ἁγίου","ἅγιος"
"127",",",","
"128","ὥστε","ὥστε"
"129","γενέσθαι","γίγνομαι"
"130","ὑμᾶς","ὑμεῖς"
"131","τύπον","τύπος"
"132","πᾶσιν","πᾶς"
