"ID","TOKEN","NER"
"1","Παῦλος","PERSON"
"2","καὶ","O"
"3","Σιλουανὸς","PERSON"
"4","καὶ","O"
"5","Τιμόθεος","PERSON"
"6","τῇ","O"
"7","ἐκκλησίᾳ","O"
"8","Θεσσαλονικέων","NORP"
"9","ἐν","O"
"10","θεῷ","O"
"11","πατρὶ","O"
"12","καὶ","O"
"13","κυρίῳ","O"
"14","Ἰησοῦ","LOC"
"15","Χριστῷ","LOC"
"16","·","O"
"17","χάρις","O"
"18","ὑμῖν","O"
"19","καὶ","O"
"20","εἰρήνη","O"
"21",".","O"
"22","Εὐχαριστοῦμεν","O"
"23","τῷ","O"
"24","θεῷ","O"
"25","πάντοτε","O"
"26","περὶ","O"
"27","πάντων","O"
"28","ὑμῶν","O"
"29","μνείαν","O"
"30","ποιούμενοι","O"
"31","ἐπὶ","O"
"32","τῶν","O"
"33","προσευχῶν","O"
"34","ἡμῶν","O"
"35",",","O"
"36","ἀδιαλείπτως","O"
"37","μνημονεύοντες","O"
"38","ὑμῶν","O"
"39","τοῦ","O"
"40","ἔργου","O"
"41","τῆς","O"
"42","πίστεως","O"
"43","καὶ","O"
"44","τοῦ","O"
"45","κόπου","O"
"46","τῆς","O"
"47","ἀγάπης","O"
"48","καὶ","O"
"49","τῆς","O"
"50","ὑπομονῆς","O"
"51","τῆς","O"
"52","ἐλπίδος","O"
"53","τοῦ","O"
"54","κυρίου","O"
"55","ἡμῶν","O"
"56","Ἰησοῦ","LOC"
"57","Χριστοῦ","LOC"
"58","ἔμπροσθεν","O"
"59","τοῦ","O"
"60","θεοῦ","O"
"61","καὶ","O"
"62","πατρὸς","O"
"63","ἡμῶν","O"
"64",",","O"
"65","εἰδότες","O"
"66",",","O"
"67","ἀδελφοὶ","O"
"68","ἠγαπημένοι","O"
"69","ὑπὸ","O"
"70","θεοῦ","O"
"71",",","O"
"72","τὴν","O"
"73","ἐκλογὴν","O"
"74","ὑμῶν","O"
"75",",","O"
"76","ὅτι","O"
"77","τὸ","O"
"78","εὐαγγέλιον","O"
"79","ἡμῶν","O"
"80","οὐκ","O"
"81","ἐγενήθη","O"
"82","εἰς","O"
"83","ὑμᾶς","O"
"84","ἐν","O"
"85","λόγῳ","O"
"86","μόνον","O"
"87","ἀλλὰ","O"
"88","καὶ","O"
"89","ἐν","O"
"90","δυνάμει","O"
"91","καὶ","O"
"92","ἐν","O"
"93","πνεύματι","O"
"94","ἁγίῳ","O"
"95","καὶ","O"
"96","πληροφορίᾳ","O"
"97","πολλῇ","O"
"98",",","O"
"99","καθὼς","O"
"100","οἴδατε","O"
"101","οἷοι","O"
"102","ἐγενήθημεν","O"
"103","ἐν","O"
"104","ὑμῖν","O"
"105","διʼ","O"
"106","ὑμᾶς","O"
"107","·","O"
"108","καὶ","O"
"109","ὑμεῖς","O"
"110","μιμηταὶ","O"
"111","ἡμῶν","O"
"112","ἐγενήθητε","O"
"113","καὶ","O"
"114","τοῦ","O"
"115","κυρίου","O"
"116",",","O"
"117","δεξάμενοι","O"
"118","τὸν","O"
"119","λόγον","O"
"120","ἐν","O"
"121","θλίψει","O"
"122","πολλῇ","O"
"123","μετὰ","O"
"124","χαρᾶς","O"
"125","πνεύματος","O"
"126","ἁγίου","O"
"127",",","O"
"128","ὥστε","O"
"129","γενέσθαι","O"
"130","ὑμᾶς","O"
"131","τύπον","O"
"132","πᾶσιν","O"
"133","τοῖς","O"
"134","πιστεύουσιν","O"
"135","ἐν","O"
"136","τῇ","O"
"137","Μακεδονίᾳ","LOC"
"138","καὶ","O"
"139","ἐν","O"
"140","τῇ","O"
"141","Ἀχαΐᾳ","LOC"
"142",".","O"
"143","ἀφʼ","O"
"144","ὑμῶν","O"
"145","γὰρ","O"
"146","ἐξήχηται","O"
"147","ὁ","O"
"148","λόγος","O"
"149","τοῦ","O"
"150","κυρίου","O"
"151","οὐ","O"
"152","μόνον","O"
"153","ἐν","O"
"154","τῇ","O"
"155","Μακεδονίᾳ","LOC"
"156","καὶ","O"
"157","Ἀχαΐᾳ","LOC"
"158",",","O"
"159","ἀλλʼ","O"
"160","ἐν","O"
"161","παντὶ","O"
"162","τόπῳ","O"
"163","ἡ","O"
"164","πίστις","O"
"165","ὑμῶν","O"
"166","ἡ","O"
"167","πρὸς","O"
"168","τὸν","O"
"169","θεὸν","O"
"170","ἐξελήλυθεν","O"
"171",",","O"
"172","ὥστε","O"
"173","μὴ","O"
"174","χρείαν","O"
"175","ἔχειν","O"
"176","ἡμᾶς","O"
"177","λαλεῖν","O"
"178","τι","O"
"179","·","O"
"180","αὐτοὶ","O"
"181","γὰρ","O"
"182","περὶ","O"
"183","ἡμῶν","O"
"184","ἀπαγγέλλουσιν","O"
"185","ὁποίαν","O"
"186","εἴσοδον","O"
