"ID","TOKEN","UPOS"
"1","χαίρειν","VERB"
"2","ἐπιστολήν","NOUN"
"3","τινα","DET"
"4","παρὰ","ADP"
"5","σοῦ","PRON"
"6","κομισθεῖσαν","VERB"
"7","ἐδεξάμην","VERB"
"8","εὐπαίδευτόν","ADJ"
"9","τε","CCONJ"
"10","καὶ","CCONJ"
"11","πάνυ","ADV"
"12","μοι","PRON"
"13","κεχαρισμένην","VERB"
"14",",","PUNCT"
"15","ἐν","ADP"
"16","ᾗ","PRON"
"17","γράφεις","VERB"
"18",",","PUNCT"
"19","ὅτι","SCONJ"
"20","τὰς","DET"
"21","συντάξεις","NOUN"
"22","τὰς","DET"
"23","ἐμὰς","ADJ"
"24","ἐπιχορηγοῦντός","VERB"
"25","σοι","PRON"
"26","Ζήνωνος","PROPN"
"27","τοῦ","DET"
"28","κοινοῦ","ADJ"
"29","φίλου","NOUN"
"30","διαπορευόμενος","VERB"
"31","καὶ","CCONJ"
"32","πάνυ","ADV"
"33","διατιθέμενος","VERB"
"34","οἰκείως","ADV"
"35",",","PUNCT"
"36","ἐν","ADP"
"37","αὐταῖς","PRON"
"38","τὰ","DET"
"39","μὲν","ADV"
"40","ἄλλα","ADJ"
"41","θαυμάζεις","VERB"
"42",",","PUNCT"
"43","ἑνὶ","NUM"
"44","δὲ","ADV"
"45","μέρει","NOUN"
"46","δυσχεραίνεις","VERB"
"47","τῶν","DET"
"48","ἐν","ADP"
"49","αὐταῖς","PRON"
"50","κατακεχωρισμένων","VERB"
"51",",","PUNCT"
"52","τῇ","DET"
"53","Πλάτωνος","PROPN"
"54","κατηγορίᾳ","NOUN"
"55",".","PUNCT"
"56","ὅτι","SCONJ"
"57","μὲν","ADV"
"58","οὖν","ADV"
"59","σεβαστικῶς","ADV"
"60","διάκεισαι","VERB"
"61","πρὸς","ADP"
"62","τὸν","DET"
"63","ἄνδρα","NOUN"
"64",",","PUNCT"
"65","ὀρθῶς","ADV"
"66","ποιεῖς","VERB"
"67","·","PUNCT"
"68","ὅτι","SCONJ"
"69","δὲ","ADV"
"70","περὶ","ADP"
"71","ἡμῶν","PRON"
"72","τἀναντία","ADJ"
"73","ὑπείληφας","VERB"
"74",",","PUNCT"
"75","οὐκ","ADV"
"76","ὀρθῶς","ADV"
"77",".","PUNCT"
"78","εἰ","SCONJ"
"79","γάρ","ADV"
"80","τις","DET"
"81","ἄλλος","ADJ"
"82","ἐκπλήττεται","VERB"
"83","ταῖς","DET"
"84","Πλατωνικαῖς","ADJ"
"85","ἑρμηνείαις","NOUN"
"86",",","PUNCT"
"87","εὖ","ADV"
"88","ἴσθι","VERB"
"89","νῦν","ADV"
"90",",","PUNCT"
"91","κἀ","PRON"
"92","γὼ","PRON"
"93","τούτων","ADJ"
"94","εἷς","NUM"
"95","εἰμι","AUX"
"96",".","PUNCT"
"97","ὃ","PRON"
"98","δὲ","ADV"
"99","πέπονθα","VERB"
"100","πρὸς","ADP"
"101","ἅπαντας","ADJ"
"102",",","PUNCT"
"103","ὅσοι","PRON"
"104","τὰς","DET"
"105","αὑτῶν","PRON"
"106","ἐπινοίας","NOUN"
"107","εἰς","ADP"
"108","τὴν","DET"
"109","κοινὴν","ADJ"
"110","φέρουσιν","VERB"
"111","ὠφέλειαν","NOUN"
"112","ἐπανορθοῦντες","VERB"
"113","ἡμῶν","PRON"
"114","βίους","NOUN"
"115","τε","CCONJ"
"116","καὶ","CCONJ"
"117","λόγους","NOUN"
"118",",","PUNCT"
"119","ἐρῶ","VERB"
"120","σοι","PRON"
"121",",","PUNCT"
"122","καὶ","CCONJ"
"123","πείσω","VERB"
"124","γε","ADV"
"125","νὴ","ADV"
"126","Δία","PROPN"
"127",",","PUNCT"
"128","πιστεύων","VERB"
"129","καινὸν","ADJ"
"130","οὐδὲν","DET"
"131","ἐρεῖν","VERB"
"132","οὐδὲ","CCONJ"
"133","παράδοξον","ADJ"
"134","οὐδʼ","CCONJ"
"135","ὃ","PRON"
"136","μὴ","ADV"
"137","πᾶσιν","ADJ"
"138","ὁμοίως","ADV"
"139","δοκεῖ","VERB"
"140",".","PUNCT"
"141","ἐγὼ","PRON"
"142","οὖν","ADV"
"143","νομίζω","VERB"
"144","δεῖν","VERB"
"145",",","PUNCT"
"146","ὅταν","ADV"
"147","μὲν","ADV"
"148","ἔπαινον","NOUN"
"149","προέληται","VERB"
"150","γράφειν","VERB"
"151","τις","ADJ"
"152","πράγματος","NOUN"
"153","εἴτε","CCONJ"
"154","σώματος","NOUN"
"155","ὁποίου","PRON"
"156","γέ","ADV"
"157","τινος","DET"
"158",",","PUNCT"
"159","τὰς","DET"
"160","ἀρετὰς","NOUN"
"161","αὐτοῦ","PRON"
"162","καὶ","CCONJ"
"163","οὐ","ADV"
"164","τἀτυχήματα","NOUN"
"165",",","PUNCT"
"166","εἴ","SCONJ"
"167","τινα","ADJ"
"168","πρόσεστι","VERB"
"169",",","PUNCT"
"170","τῷ","DET"
"171","πράγματι","NOUN"
"172","ἢ","CCONJ"
"173","τῷ","DET"
"174","σώματι","NOUN"
"175","δεῖν","VERB"
"176","προφέρειν","VERB"
"177","·","PUNCT"
"178","ὅταν","ADV"
"179","δὲ","ADV"
"180","βουληθῇ","VERB"
"181","διαγνῶναι","VERB"
"182",",","PUNCT"
"183","τί","PRON"
"184","τὸ","DET"
"185","κράτιστον","ADJ"
"186","ἐν","ADP"
"187","ὅτῳ","PRON"
"188","δή","ADV"
"189","ποτε","ADV"
"190","βίῳ","NOUN"
"191","καὶ","CCONJ"
"192","τί","PRON"
"193","τὸ","DET"
"194","βέλτιστον","ADJ"
"195","τῶν","DET"
"196","ὑπὸ","ADP"
"197","ταὐτὸ","DET"
"198","γένος","NOUN"
"199","ἔργων","NOUN"
"200",",","PUNCT"
"201","τὴν","DET"
"202","ἀκριβεστάτην","ADJ"
"203","ἐξέτασιν","NOUN"
"204","προσφέρειν","VERB"
"205","καὶ","CCONJ"
"206","μηδὲν","ADJ"
"207","παραλείπειν","VERB"
"208","τῶν","DET"
"209","προσόντων","VERB"
"210","αὐτοῖς","PRON"
"211","εἴτε","CCONJ"
"212","κακῶν","ADJ"
"213","εἴτε","CCONJ"
"214","ἀγαθῶν","ADJ"
"215","·","PUNCT"
"216","ἡ","DET"
"217","γὰρ","ADV"
"218","ἀλήθεια","NOUN"
"219","οὕτως","ADV"
"220","εὑρίσκεται","VERB"
"221","μάλιστα","ADV"
"222",",","PUNCT"
"223","ἧς","PRON"
"224","οὐδὲν","ADJ"
"225","χρῆμα","NOUN"
"226","τιμιώτερον","ADJ"
"227",".","PUNCT"
"228","τοῦτο","ADJ"
"229","δὴ","ADV"
"230","προθέμενος","VERB"
"231","ἐκεῖνο","ADJ"
"232","λέγω","VERB"
"233","·","PUNCT"
"234","εἰ","SCONJ"
"235","μὲν","ADV"
"236","ἔστι","AUX"
"237","μοι","PRON"
"238","κατὰ","ADP"
"239","Πλάτωνος","PROPN"
"240","λόγος","NOUN"
"241","τις","DET"
"242","καταδρομὴν","NOUN"
"243","περιέχων","VERB"
"244","τοῦ","DET"
"245","ἀνδρὸς","NOUN"
"246","ὥς","ADV"
"247","περ","ADV"
"248","Ζωΐλῳ","PROPN"
"249","τῷ","DET"
"250","ῥήτορι","NOUN"
"251",",","PUNCT"
"252","ἀσεβεῖν","VERB"
"253","ὁμολογῶ","VERB"
"254","·","PUNCT"
"255","καὶ","CCONJ"
"256","εἴ","SCONJ"
"257","γε","ADV"
"258","βουληθεὶς","VERB"
"259","ἐγκώμιον","NOUN"
"260","αὐτοῦ","PRON"
"261","γράφειν","VERB"
"262","ψόγους","NOUN"
"263","τινὰς","DET"
"264","συγκαταπλέκω","VERB"
"265","τοῖς","DET"
"266","ἐπαίνοις","NOUN"
"267",",","PUNCT"
"268","ἀδικεῖν","VERB"
"269","φημι","VERB"
