"ID","TOKEN","LEMMA"
"1","Εἶτα","εἶτα"
"2","μεταξύ","μεταξύ"
"3","τινα","τίς"
"4","εἰπὼν","λέγω"
"5","ἐπιφέρει","ἐπιφέρω"
"6","λέγων","λέγω"
"7","·","·"
"8","Δεῖ","Δεῖ"
"9","γὰρ","γάρ"
"10","λαμβάνειν","λαμβάνω"
"11","τὴν","ὁ"
"12","θείαν","θεία"
"13","φωνὴν","φωνή"
"14","οὐ","οὐ"
"15","ῥητὸν","ῥητός"
"16","λόγον","λόγος"
"17",",",","
"18","ἀλλ᾽","ἀλλ᾽"
"19","ἔργων","ἔργον"
"20","κατασκευάς","κατασκευή"
"21",",",","
"22","καθὼς","καθώς"
"23","καὶ","καί"
"24","διὰ","διά"
"25","τῆς","ὁ"
"26","νομοθεσίας","νομοθεσία"
"27","ἡμῖν","ἡμεῖς"
"28","ὅλην","ὅλος"
"29","τὴν","ὁ"
"30","γένεσιν","γένεσις"
"31","τοῦ","ὁ"
"32","κόσμου","κόσμος"
"33","θεοῦ","θεός"
"34","λόγους","λόγος"
"35","εἴρηκεν","λέγω"
"36","ὁ","ὁ"
"37","Μωσῆς","Μωσῆς"
"38",".","."
"39","συνεχῶς","συνεχής"
"40","γάρ","γάρ"
"41","φησιν","φημί"
"42","ἐφ᾽","ἐφ᾽"
"43","ἑκάστου","ἕκαστος"
"44","·","·"
"45","καὶ","καί"
"46","εἶπεν","λέγω"
"47","ὁ","ὁ"
"48","θεὸς","θεός"
"49",",",","
"50","καὶ","καί"
"51","ἐγένετο","γίγνομαι"
"52",".","."
"53","δοκοῦσι","δοκέω"
"54","δέ","δέ"
"55","μοι","ἐγώ"
"56","περιειργασμένοι","περιειργασμένοι"
"57","πάντα","πᾶς"
"58","κατηκολουθηκέναι","κατηκολουθηκέναι"
"59","τούτῳ","οὗτος"
"60","Πυθαγόρας","Πυθαγόρας"
"61","τε","τε"
"62","καὶ","καί"
"63","Σωκράτης","Σωκράτης"
"64","καὶ","καί"
"65","Πλάτων","Πλάτων"
"66","λέγοντες","λέγω"
"67","ἀκούειν","ἀκούω"
"68","φωνῆς","φωνή"
"69","θεοῦ","θεός"
"70",",",","
"71","τὴν","ὁ"
"72","κατασκευὴν","κατασκευή"
"73","τῶν","ὁ"
"74","ὅλων","ὅλος"
"75","συνθεωροῦντες","συνθεωρέω"
"76","ἀκριβῶς","ἀκριβῶς"
"77","ὑπὸ","ὑπό"
"78","θεοῦ","θεός"
"79","γεγονυῖαν","γίγνομαι"
"80","καὶ","καί"
"81","συνεχομένην","συνεχομένη"
"82","ἀδιαλείπτως","ἀδιαλείπτως"
"83",".","."
"84","ἔτι","ἔτι"
"85","δὲ","δέ"
"86","καὶ","καί"
"87","Ὀρφεὺς","Ὀρφεύς"
"88","ἐν","ἐν"
"89","ποιήμασι","ποίημα"
"90","τῶν","ὁ"
"91","κατὰ","κατά"
"92","τὸν","ὁ"
"93","Ἱερὸν","Ἱερὸς"
"94","Λόγον","Λόγος"
"95","αὐτῷ","αὐτός"
"96","λεγομένων","λέγω"
"97","οὕτως","οὕτως"
"98","ἐκτίθεται","ἐκτίθημι"
"99","περὶ","περί"
"100","τοῦ","ὁ"
"101","διακρατεῖσθαι","διακρατέομαι"
"102","θείᾳ","θεῖος"
"103","δυνάμει","δύναμις"
"104","τὰ","ὁ"
"105","πάντα","πᾶς"
"106","καὶ","καί"
