"ID","TOKEN","LEMMA"
"1","Ἀποκάλυψις","Ἀποκάλυψις"
"2","Ἰησοῦ","Ἰησοῦς"
"3","Χριστοῦ","Χριστός"
"4",",",","
"5","ἣν","ὅς"
"6","ἔδωκεν","δίδωμι"
"7","αὐτῷ","αὐτός"
"8","ὁ","ὁ"
"9","θεὸς","θεός"
"10","δεῖξαι","δείκνυμι"
"11","τοῖς","ὁ"
"12","δούλοις","δοῦλος"
"13","αὐτοῦ","αὐτός"
"14",",",","
"15","ἃ","ὅς"
"16","δεῖ","δεῖ"
"17","γενέσθαι","γίγνομαι"
"18","ἐν","ἐν"
"19","τάχει","τάχος"
"20",",",","
"21","καὶ","καί"
"22","ἐσήμανεν","σημαίνω"
"23","ἀποστείλας","ἀποστέλλω"
"24","διὰ","διά"
"25","τοῦ","ὁ"
"26","ἀγγέλου","ἄγγελος"
"27","αὐτοῦ","αὐτός"
"28","τῷ","ὁ"
"29","δούλῳ","δοῦλος"
"30","αὐτοῦ","αὐτός"
"31","Ἰωάννῃ","Ἰωάννῃ"
"32",",",","
"33","ὃς","ὅς"
"34","ἐμαρτύρησεν","μαρτυρέω"
"35","τὸν","ὁ"
"36","λόγον","λόγος"
"37","τοῦ","ὁ"
"38","θεοῦ","θεός"
"39","καὶ","καί"
"40","τὴν","ὁ"
"41","μαρτυρίαν","μαρτυρία"
"42","Ἰησοῦ","Ἰησοῦς"
"43","Χριστοῦ","Χριστός"
"44",",",","
"45","ὅσα","ὅσος"
"46","εἶδεν","ὁράω"
"47",".","."
"48","μακάριος","μακάριος"
"49","ὁ","ὁ"
"50","ἀναγινώσκων","ἀναγιγνώσκω"
"51","καὶ","καί"
"52","οἱ","ὁ"
"53","ἀκούοντες","ἀκούω"
"54","τοὺς","ὁ"
"55","λόγους","λόγος"
"56","τῆς","ὁ"
"57","προφητείας","προφητεία"
"58","καὶ","καί"
"59","τηροῦντες","τηρέω"
"60","τὰ","ὁ"
"61","ἐν","ἐν"
"62","αὐτῇ","αὐτός"
"63","γεγραμμένα","γράφω"
"64",",",","
"65","ὁ","ὁ"
"66","γὰρ","γάρ"
"67","καιρὸς","καιρός"
"68","ἐγγύς","ἐγγύς"
"69",".","."
"70","Ἰωάννης","Ἰωάννης"
"71","ταῖς","ὁ"
"72","ἑπτὰ","ἑπτά"
"73","ἐκκλησίαις","ἐκκλησία"
"74","ταῖς","ὁ"
"75","ἐν","ἐν"
"76","τῇ","ὁ"
"77","Ἀσίᾳ","Ἀσία"
"78","·","·"
"79","χάρις","χάρις"
"80","ὑμῖν","ὑμεῖς"
"81","καὶ","καί"
"82","εἰρήνη","εἰρήνη"
"83","ἀπὸ","ἀπό"
"84","ὁ","ὁ"
"85","ὢν","εἰμί"
"86","καὶ","καί"
"87","ὁ","ὁ"
"88","ἦν","εἰμί"
"89","καὶ","καί"
"90","ὁ","ὁ"
"91","ἐρχόμενος","ἔρχομαι"
"92",",",","
"93","καὶ","καί"
"94","ἀπὸ","ἀπό"
"95","τῶν","ὁ"
"96","ἑπτὰ","ἑπτά"
"97","πνευμάτων","πνεῦμα"
"98","ἃ","ὅς"
"99","ἐνώπιον","ἐνώπιον"
"100","τοῦ","ὁ"
"101","θρόνου","θρόνος"
"102","αὐτοῦ","αὐτός"
"103",",",","
"104","καὶ","καί"
"105","ἀπὸ","ἀπό"
"106","Ἰησοῦ","Ἰησοῦς"
"107","Χριστοῦ","Χριστός"
"108",",",","
"109","ὁ","ὁ"
"110","μάρτυς","μάρτυς"
"111","ὁ","ὁ"
"112","πιστός","πιστός"
"113",",",","
"114","ὁ","ὁ"
"115","πρωτότοκος","πρωτότοκος"
"116","τῶν","ὁ"
"117","νεκρῶν","νεκρός"
"118","καὶ","καί"
"119","ὁ","ὁ"
"120","ἄρχων","ἄρχων"
"121","τῶν","ὁ"
"122","βασιλέων","βασιλεύς"
"123","τῆς","ὁ"
"124","γῆς","γῆ"
"125",".","."
"126","Τῷ","ὁ"
"127","ἀγαπῶντι","ἀγαπάω"
"128","ἡμᾶς","ἡμεῖς"
"129","καὶ","καί"
"130","λύσαντι","λύω"
"131","ἡμᾶς","ἡμεῖς"
"132","ἐκ","ἐκ"
"133","τῶν","ὁ"
"134","ἁμαρτιῶν","ἁμαρτία"
"135","ἡμῶν","ἡμεῖς"
"136","ἐν","ἐν"
"137","τῷ","ὁ"
"138","αἵματι","αἷμα"
"139","αὐτοῦ","αὐτός"
"140","—καὶ","—καί"
"141","ἐποίησεν","ποιέω"
"142","ἡμᾶς","ἡμεῖς"
"143","βασιλείαν","βασιλεία"
"144",",",","
"145","ἱερεῖς","ἱερεύς"
"146","τῷ","ὁ"
"147","θεῷ","θεός"
"148","καὶ","καί"
"149","πατρὶ","πατήρ"
"150","αὐτοῦ","αὐτός"
"151","—αὐτῷ","—αὐτῷ"
"152","ἡ","ὁ"
"153","δόξα","δόξα"
"154","καὶ","καί"
"155","τὸ","ὁ"
"156","κράτος","κράτος"
"157","εἰς","εἰς"
"158","τοὺς","ὁ"
"159","αἰῶνας","αἰών"
"160","τῶν","ὁ"
"161","αἰώνων","αἰών"
"162","·","·"
"163","ἀμήν","ἀμήν"
"164",".","."
"165","Ἰδοὺ","ἰδού"
"166","ἔρχεται","ἔρχομαι"
"167","μετὰ","μετά"
"168","τῶν","ὁ"
"169","νεφελῶν","νεφέλη"
"170",",",","
"171","καὶ","καί"
"172","ὄψεται","ὁράω"
"173","αὐτὸν","αὐτός"
"174","πᾶς","πᾶς"
"175","ὀφθαλμὸς","ὀφθαλμός"
"176","καὶ","καί"
"177","οἵτινες","ὅστις"
"178","αὐτὸν","αὐτός"
"179","ἐξεκέντησαν","ἐκκεντέω"
"180",",",","
"181","καὶ","καί"
"182","κόψονται","κόπτω"
"183","ἐπʼ","ἐπί"
"184","αὐτὸν","αὐτός"
"185","πᾶσαι","πᾶς"
"186","αἱ","ὁ"
"187","φυλαὶ","φυλή"
"188","τῆς","ὁ"
"189","γῆς","γῆ"
"190",".","."
"191","ναί","ναί"
"192",",",","
"193","ἀμήν","ἀμήν"
"194",".","."
"195","Ἐγώ","ἐγώ"
"196","εἰμι","εἰμί"
"197","τὸ","ὁ"
"198","Ἄλφα","Ἄλφα"
"199","καὶ","καί"
"200","τὸ","ὁ"
"201","Ὦ","ὦ"
"202",",",","
"203","λέγει","λέγω"
