"ID","TOKEN","IS_PUNCT"
"1","Ἀποκάλυψις","FALSE"
"2","Ἰησοῦ","FALSE"
"3","Χριστοῦ","FALSE"
"4",",","TRUE"
"5","ἣν","FALSE"
"6","ἔδωκεν","FALSE"
"7","αὐτῷ","FALSE"
"8","ὁ","FALSE"
"9","θεὸς","FALSE"
"10","δεῖξαι","FALSE"
"11","τοῖς","FALSE"
"12","δούλοις","FALSE"
"13","αὐτοῦ","FALSE"
"14",",","TRUE"
"15","ἃ","FALSE"
"16","δεῖ","FALSE"
"17","γενέσθαι","FALSE"
"18","ἐν","FALSE"
"19","τάχει","FALSE"
"20",",","TRUE"
"21","καὶ","FALSE"
"22","ἐσήμανεν","FALSE"
"23","ἀποστείλας","FALSE"
"24","διὰ","FALSE"
"25","τοῦ","FALSE"
"26","ἀγγέλου","FALSE"
"27","αὐτοῦ","FALSE"
"28","τῷ","FALSE"
"29","δούλῳ","FALSE"
"30","αὐτοῦ","FALSE"
"31","Ἰωάννῃ","FALSE"
"32",",","TRUE"
"33","ὃς","FALSE"
"34","ἐμαρτύρησεν","FALSE"
"35","τὸν","FALSE"
"36","λόγον","FALSE"
"37","τοῦ","FALSE"
"38","θεοῦ","FALSE"
"39","καὶ","FALSE"
"40","τὴν","FALSE"
"41","μαρτυρίαν","FALSE"
"42","Ἰησοῦ","FALSE"
"43","Χριστοῦ","FALSE"
"44",",","TRUE"
"45","ὅσα","FALSE"
"46","εἶδεν","FALSE"
"47",".","TRUE"
"48","μακάριος","FALSE"
"49","ὁ","FALSE"
"50","ἀναγινώσκων","FALSE"
"51","καὶ","FALSE"
"52","οἱ","FALSE"
"53","ἀκούοντες","FALSE"
"54","τοὺς","FALSE"
"55","λόγους","FALSE"
"56","τῆς","FALSE"
"57","προφητείας","FALSE"
"58","καὶ","FALSE"
"59","τηροῦντες","FALSE"
"60","τὰ","FALSE"
"61","ἐν","FALSE"
"62","αὐτῇ","FALSE"
"63","γεγραμμένα","FALSE"
"64",",","TRUE"
"65","ὁ","FALSE"
"66","γὰρ","FALSE"
"67","καιρὸς","FALSE"
"68","ἐγγύς","FALSE"
"69",".","TRUE"
"70","Ἰωάννης","FALSE"
"71","ταῖς","FALSE"
"72","ἑπτὰ","FALSE"
"73","ἐκκλησίαις","FALSE"
"74","ταῖς","FALSE"
"75","ἐν","FALSE"
"76","τῇ","FALSE"
"77","Ἀσίᾳ","FALSE"
"78","·","TRUE"
"79","χάρις","FALSE"
"80","ὑμῖν","FALSE"
"81","καὶ","FALSE"
"82","εἰρήνη","FALSE"
"83","ἀπὸ","FALSE"
"84","ὁ","FALSE"
"85","ὢν","FALSE"
"86","καὶ","FALSE"
"87","ὁ","FALSE"
"88","ἦν","FALSE"
"89","καὶ","FALSE"
"90","ὁ","FALSE"
"91","ἐρχόμενος","FALSE"
"92",",","TRUE"
"93","καὶ","FALSE"
"94","ἀπὸ","FALSE"
"95","τῶν","FALSE"
"96","ἑπτὰ","FALSE"
"97","πνευμάτων","FALSE"
"98","ἃ","FALSE"
"99","ἐνώπιον","FALSE"
"100","τοῦ","FALSE"
"101","θρόνου","FALSE"
"102","αὐτοῦ","FALSE"
"103",",","TRUE"
"104","καὶ","FALSE"
"105","ἀπὸ","FALSE"
"106","Ἰησοῦ","FALSE"
"107","Χριστοῦ","FALSE"
"108",",","TRUE"
"109","ὁ","FALSE"
"110","μάρτυς","FALSE"
"111","ὁ","FALSE"
"112","πιστός","FALSE"
"113",",","TRUE"
"114","ὁ","FALSE"
"115","πρωτότοκος","FALSE"
"116","τῶν","FALSE"
"117","νεκρῶν","FALSE"
"118","καὶ","FALSE"
"119","ὁ","FALSE"
"120","ἄρχων","FALSE"
"121","τῶν","FALSE"
"122","βασιλέων","FALSE"
"123","τῆς","FALSE"
"124","γῆς","FALSE"
"125",".","TRUE"
"126","Τῷ","FALSE"
"127","ἀγαπῶντι","FALSE"
"128","ἡμᾶς","FALSE"
"129","καὶ","FALSE"
"130","λύσαντι","FALSE"
"131","ἡμᾶς","FALSE"
"132","ἐκ","FALSE"
"133","τῶν","FALSE"
"134","ἁμαρτιῶν","FALSE"
"135","ἡμῶν","FALSE"
"136","ἐν","FALSE"
"137","τῷ","FALSE"
"138","αἵματι","FALSE"
"139","αὐτοῦ","FALSE"
"140","—καὶ","FALSE"
"141","ἐποίησεν","FALSE"
"142","ἡμᾶς","FALSE"
"143","βασιλείαν","FALSE"
"144",",","TRUE"
"145","ἱερεῖς","FALSE"
"146","τῷ","FALSE"
"147","θεῷ","FALSE"
"148","καὶ","FALSE"
"149","πατρὶ","FALSE"
"150","αὐτοῦ","FALSE"
"151","—αὐτῷ","FALSE"
"152","ἡ","FALSE"
"153","δόξα","FALSE"
"154","καὶ","FALSE"
"155","τὸ","FALSE"
"156","κράτος","FALSE"
"157","εἰς","FALSE"
"158","τοὺς","FALSE"
"159","αἰῶνας","FALSE"
"160","τῶν","FALSE"
"161","αἰώνων","FALSE"
"162","·","TRUE"
"163","ἀμήν","FALSE"
"164",".","TRUE"
"165","Ἰδοὺ","FALSE"
"166","ἔρχεται","FALSE"
"167","μετὰ","FALSE"
"168","τῶν","FALSE"
"169","νεφελῶν","FALSE"
"170",",","TRUE"
"171","καὶ","FALSE"
"172","ὄψεται","FALSE"
"173","αὐτὸν","FALSE"
"174","πᾶς","FALSE"
"175","ὀφθαλμὸς","FALSE"
"176","καὶ","FALSE"
"177","οἵτινες","FALSE"
"178","αὐτὸν","FALSE"
"179","ἐξεκέντησαν","FALSE"
"180",",","TRUE"
"181","καὶ","FALSE"
"182","κόψονται","FALSE"
"183","ἐπʼ","FALSE"
"184","αὐτὸν","FALSE"
"185","πᾶσαι","FALSE"
"186","αἱ","FALSE"
"187","φυλαὶ","FALSE"
"188","τῆς","FALSE"
"189","γῆς","FALSE"
"190",".","TRUE"
"191","ναί","FALSE"
"192",",","TRUE"
"193","ἀμήν","FALSE"
"194",".","TRUE"
"195","Ἐγώ","FALSE"
"196","εἰμι","FALSE"
"197","τὸ","FALSE"
"198","Ἄλφα","FALSE"
"199","καὶ","FALSE"
"200","τὸ","FALSE"
"201","Ὦ","FALSE"
"202",",","TRUE"
"203","λέγει","FALSE"
"204","κύριος","FALSE"
"205",",","TRUE"
"206","ὁ","FALSE"
"207","θεός","FALSE"
"208",",","TRUE"
"209","ὁ","FALSE"
"210","ὢν","FALSE"
"211","καὶ","FALSE"
"212","ὁ","FALSE"
"213","ἦν","FALSE"
"214","καὶ","FALSE"
"215","ὁ","FALSE"
"216","ἐρχόμενος","FALSE"
"217",",","TRUE"
"218","ὁ","FALSE"
"219","παντοκράτωρ","FALSE"
"220",".","TRUE"
"221","Ἐγὼ","FALSE"
"222","Ἰωάννης","FALSE"
"223",",","TRUE"
"224","ὁ","FALSE"
"225","ἀδελφὸς","FALSE"
"226","ὑμῶν","FALSE"
"227","καὶ","FALSE"
"228","συγκοινωνὸς","FALSE"
"229","ἐν","FALSE"
"230","τῇ","FALSE"
"231","θλίψει","FALSE"
"232","καὶ","FALSE"
"233","βασιλείᾳ","FALSE"
"234","καὶ","FALSE"
"235","ὑπομονῇ","FALSE"
"236","ἐν","FALSE"
"237","Ἰησοῦ","FALSE"
"238",",","TRUE"
"239","ἐγενόμην","FALSE"
"240","ἐν","FALSE"
"241","τῇ","FALSE"
"242","νήσῳ","FALSE"
"243","τῇ","FALSE"
"244","καλουμένῃ","FALSE"
"245","Πάτμῳ","FALSE"
"246","διὰ","FALSE"
"247","τὸν","FALSE"
"248","λόγον","FALSE"
"249","τοῦ","FALSE"
"250","θεοῦ","FALSE"
"251","καὶ","FALSE"
"252","τὴν","FALSE"
"253","μαρτυρίαν","FALSE"
"254","Ἰησοῦ","FALSE"
"255",".","TRUE"
"256","ἐγενόμην","FALSE"
"257","ἐν","FALSE"
"258","πνεύματι","FALSE"
"259","ἐν","FALSE"
"260","τῇ","FALSE"
"261","κυριακῇ","FALSE"
"262","ἡμέρᾳ","FALSE"
"263",",","TRUE"
"264","καὶ","FALSE"
"265","ἤκουσα","FALSE"
"266","ὀπίσω","FALSE"
"267","μου","FALSE"
"268","φωνὴν","FALSE"
"269","μεγάλην","FALSE"
"270","ὡς","FALSE"
"271","σάλπιγγος","FALSE"
"272","λεγούσης","FALSE"
"273","·","TRUE"
"274","Ὃ","FALSE"
"275","βλέπεις","FALSE"
"276","γράψον","FALSE"
"277","εἰς","FALSE"
"278","βιβλίον","FALSE"
"279","καὶ","FALSE"
"280","πέμψον","FALSE"
"281","ταῖς","FALSE"
"282","ἑπτὰ","FALSE"
"283","ἐκκλησίαις","FALSE"
"284",",","TRUE"
"285","εἰς","FALSE"
"286","Ἔφεσον","FALSE"
"287","καὶ","FALSE"
"288","εἰς","FALSE"
"289","Σμύρναν","FALSE"
"290","καὶ","FALSE"
"291","εἰς","FALSE"
"292","Πέργαμον","FALSE"
"293","καὶ","FALSE"
"294","εἰς","FALSE"
"295","Θυάτειρα","FALSE"
"296","καὶ","FALSE"
"297","εἰς","FALSE"
"298","Σάρδεις","FALSE"
"299","καὶ","FALSE"
"300","εἰς","FALSE"
"301","Φιλαδέλφειαν","FALSE"
"302","καὶ","FALSE"
"303","εἰς","FALSE"
"304","Λαοδίκειαν","FALSE"
"305",".","TRUE"
"306","Καὶ","FALSE"
"307","ἐπέστρεψα","FALSE"
"308","βλέπειν","FALSE"
"309","τὴν","FALSE"
"310","φωνὴν","FALSE"
"311","ἥτις","FALSE"
"312","ἐλάλει","FALSE"
"313","μετʼ","FALSE"
"314","ἐμοῦ","FALSE"
"315","·","TRUE"
"316","καὶ","FALSE"
"317","ἐπιστρέψας","FALSE"
"318","εἶδον","FALSE"
"319","ἑπτὰ","FALSE"
"320","λυχνίας","FALSE"
"321","χρυσᾶς","FALSE"
"322",",","TRUE"
"323","καὶ","FALSE"
"324","ἐν","FALSE"
"325","μέσῳ","FALSE"
"326","τῶν","FALSE"
"327","λυχνιῶν","FALSE"
"328","ὅμοιον","FALSE"
"329","υἱὸν","FALSE"
"330","ἀνθρώπου","FALSE"
"331",",","TRUE"
"332","ἐνδεδυμένον","FALSE"
"333","ποδήρη","FALSE"
"334","καὶ","FALSE"
"335","περιεζωσμένον","FALSE"
"336","πρὸς","FALSE"
"337","τοῖς","FALSE"
"338","μαστοῖς","FALSE"
"339","ζώνην","FALSE"
"340","χρυσᾶν","FALSE"
"341","·","TRUE"
"342","ἡ","FALSE"
"343","δὲ","FALSE"
"344","κεφαλὴ","FALSE"
"345","αὐτοῦ","FALSE"
"346","καὶ","FALSE"
"347","αἱ","FALSE"
"348","τρίχες","FALSE"
"349","λευκαὶ","FALSE"
"350","ὡς","FALSE"
"351","ἔριον","FALSE"
"352","λευκόν","FALSE"
"353",",","TRUE"
"354","ὡς","FALSE"
"355","χιών","FALSE"
"356",",","TRUE"
"357","καὶ","FALSE"
"358","οἱ","FALSE"
"359","ὀφθαλμοὶ","FALSE"
"360","αὐτοῦ","FALSE"
"361","ὡς","FALSE"
"362","φλὸξ","FALSE"
"363","πυρός","FALSE"
"364",",","TRUE"
"365","καὶ","FALSE"
"366","οἱ","FALSE"
"367","πόδες","FALSE"
"368","αὐτοῦ","FALSE"
"369","ὅμοιοι","FALSE"
"370","χαλκολιβάνῳ","FALSE"
"371",",","TRUE"
"372","ὡς","FALSE"
"373","ἐν","FALSE"
"374","καμίνῳ","FALSE"
"375","πεπυρωμένης","FALSE"
"376",",","TRUE"
"377","καὶ","FALSE"
"378","ἡ","FALSE"
"379","φωνὴ","FALSE"
"380","αὐτοῦ","FALSE"
"381","ὡς","FALSE"
"382","φωνὴ","FALSE"
"383","ὑδάτων","FALSE"
"384","πολλῶν","FALSE"
"385",",","TRUE"
"386","καὶ","FALSE"
"387","ἔχων","FALSE"
"388","ἐν","FALSE"
"389","τῇ","FALSE"
"390","δεξιᾷ","FALSE"
"391","χειρὶ","FALSE"
"392","αὐτοῦ","FALSE"
"393","ἀστέρας","FALSE"
"394","ἑπτά","FALSE"
"395",",","TRUE"
"396","καὶ","FALSE"
"397","ἐκ","FALSE"
"398","τοῦ","FALSE"
"399","στόματος","FALSE"
"400","αὐτοῦ","FALSE"
"401","ῥομφαία","FALSE"
"402","δίστομος","FALSE"
"403","ὀξεῖα","FALSE"
"404","ἐκπορευομένη","FALSE"
"405",",","TRUE"
"406","καὶ","FALSE"
"407","ἡ","FALSE"
"408","ὄψις","FALSE"
"409","αὐτοῦ","FALSE"
"410","ὡς","FALSE"
"411","ὁ","FALSE"
"412","ἥλιος","FALSE"
"413","φαίνει","FALSE"
"414","ἐν","FALSE"
"415","τῇ","FALSE"
"416","δυνάμει","FALSE"
"417","αὐτοῦ","FALSE"
"418",".","TRUE"
"419","Καὶ","FALSE"
"420","ὅτε","FALSE"
"421","εἶδον","FALSE"
"422","αὐτόν","FALSE"
"423",",","TRUE"
"424","ἔπεσα","FALSE"
"425","πρὸς","FALSE"
"426","τοὺς","FALSE"
"427","πόδας","FALSE"
"428","αὐτοῦ","FALSE"
"429","ὡς","FALSE"
"430","νεκρός","FALSE"
"431","·","TRUE"
"432","καὶ","FALSE"
"433","ἔθηκεν","FALSE"
"434","τὴν","FALSE"
"435","δεξιὰν","FALSE"
"436","αὐτοῦ","FALSE"
"437","ἐπʼ","FALSE"
"438","ἐμὲ","FALSE"
"439","λέγων","FALSE"
"440","·","TRUE"
"441","Μὴ","FALSE"
"442","φοβοῦ","FALSE"
"443","·","TRUE"
"444","ἐγώ","FALSE"
"445","εἰμι","FALSE"
"446","ὁ","FALSE"
"447","πρῶτος","FALSE"
"448","καὶ","FALSE"
"449","ὁ","FALSE"
"450","ἔσχατος","FALSE"
"451",",","TRUE"
"452","καὶ","FALSE"
"453","ὁ","FALSE"
"454","ζῶν","FALSE"
"455","—καὶ","FALSE"
"456","ἐγενόμην","FALSE"
"457","νεκρὸς","FALSE"
"458","καὶ","FALSE"
"459","ἰδοὺ","FALSE"
"460","ζῶν","FALSE"
"461","εἰμι","FALSE"
"462","εἰς","FALSE"
"463","τοὺς","FALSE"
"464","αἰῶνας","FALSE"
"465","τῶν","FALSE"
"466","αἰώνων","FALSE"
"467","—καὶ","FALSE"
"468","ἔχω","FALSE"
"469","τὰς","FALSE"
"470","κλεῖς","FALSE"
"471","τοῦ","FALSE"
"472","θανάτου","FALSE"
"473","καὶ","FALSE"
"474","τοῦ","FALSE"
"475","ᾅδου","FALSE"
"476",".","TRUE"
"477","γράψον","FALSE"
"478","οὖν","FALSE"
"479","ἃ","FALSE"
"480","εἶδες","FALSE"
"481","καὶ","FALSE"
"482","ἃ","FALSE"
"483","εἰσὶν","FALSE"
"484","καὶ","FALSE"
"485","ἃ","FALSE"
"486","μέλλει","FALSE"
"487","γίνεσθαι","FALSE"
"488","μετὰ","FALSE"
"489","ταῦτα","FALSE"
"490",".","TRUE"
"491","τὸ","FALSE"
"492","μυστήριον","FALSE"
"493","τῶν","FALSE"
"494","ἑπτὰ","FALSE"
"495","ἀστέρων","FALSE"
"496","οὓς","FALSE"
"497","εἶδες","FALSE"
"498","ἐπὶ","FALSE"
"499","τῆς","FALSE"
"500","δεξιᾶς","FALSE"
"501","μου","FALSE"
"502",",","TRUE"
"503","καὶ","FALSE"
"504","τὰς","FALSE"
"505","ἑπτὰ","FALSE"
"506","λυχνίας","FALSE"
"507","τὰς","FALSE"
"508","χρυσᾶς","FALSE"
"509","·","TRUE"
"510","οἱ","FALSE"
"511","ἑπτὰ","FALSE"
"512","ἀστέρες","FALSE"
"513","ἄγγελοι","FALSE"
"514","τῶν","FALSE"
"515","ἑπτὰ","FALSE"
"516","ἐκκλησιῶν","FALSE"
"517","εἰσίν","FALSE"
"518",",","TRUE"
"519","καὶ","FALSE"
"520","αἱ","FALSE"
"521","λυχνίαι","FALSE"
"522","αἱ","FALSE"
"523","ἑπτὰ","FALSE"
"524","ἑπτὰ","FALSE"
"525","ἐκκλησίαι","FALSE"
"526","εἰσίν","FALSE"
"527",".","TRUE"
"528","Τῷ","FALSE"
"529","ἀγγέλῳ","FALSE"
"530","τῆς","FALSE"
"531","ἐν","FALSE"
"532","Ἐφέσῳ","FALSE"
"533","ἐκκλησίας","FALSE"
"534","γράψον","FALSE"
"535","·","TRUE"
"536","Τάδε","FALSE"
"537","λέγει","FALSE"
"538","ὁ","FALSE"
"539","κρατῶν","FALSE"
"540","τοὺς","FALSE"
"541","ἑπτὰ","FALSE"
"542","ἀστέρας","FALSE"
"543","ἐν","FALSE"
"544","τῇ","FALSE"
"545","δεξιᾷ","FALSE"
"546","αὐτοῦ","FALSE"
"547",",","TRUE"
"548","ὁ","FALSE"
"549","περιπατῶν","FALSE"
"550","ἐν","FALSE"
"551","μέσῳ","FALSE"
"552","τῶν","FALSE"
"553","ἑπτὰ","FALSE"
"554","λυχνιῶν","FALSE"
"555","τῶν","FALSE"
"556","χρυσῶν","FALSE"
"557","·","TRUE"
"558","Οἶδα","FALSE"
"559","τὰ","FALSE"
"560","ἔργα","FALSE"
"561","σου","FALSE"
"562",",","TRUE"
"563","καὶ","FALSE"
"564","τὸν","FALSE"
"565","κόπον","FALSE"
"566","καὶ","FALSE"
"567","τὴν","FALSE"
"568","ὑπομονήν","FALSE"
"569","σου","FALSE"
"570",",","TRUE"
"571","καὶ","FALSE"
"572","ὅτι","FALSE"
"573","οὐ","FALSE"
"574","δύνῃ","FALSE"
"575","βαστάσαι","FALSE"
"576","κακούς","FALSE"
"577",",","TRUE"
"578","καὶ","FALSE"
"579","ἐπείρασας","FALSE"
"580","τοὺς","FALSE"
"581","λέγοντας","FALSE"
"582","ἑαυτοὺς","FALSE"
"583","ἀποστόλους","FALSE"
"584",",","TRUE"
"585","καὶ","FALSE"
"586","οὐκ","FALSE"
"587","εἰσίν","FALSE"
"588",",","TRUE"
"589","καὶ","FALSE"
"590","εὗρες","FALSE"
"591","αὐτοὺς","FALSE"
"592","ψευδεῖς","FALSE"
"593","·","TRUE"
"594","καὶ","FALSE"
"595","ὑπομονὴν","FALSE"
"596","ἔχεις","FALSE"
"597",",","TRUE"
"598","καὶ","FALSE"
"599","ἐβάστασας","FALSE"
"600","διὰ","FALSE"
"601","τὸ","FALSE"
"602","ὄνομά","FALSE"
"603","μου","FALSE"
"604",",","TRUE"
"605","καὶ","FALSE"
