"ID","TOKEN","IS_STOP"
"1","Ἀποκάλυψις","FALSE"
"2","Ἰησοῦ","FALSE"
"3","Χριστοῦ","FALSE"
"4",",","FALSE"
"5","ἣν","TRUE"
"6","ἔδωκεν","FALSE"
"7","αὐτῷ","TRUE"
"8","ὁ","TRUE"
"9","θεὸς","FALSE"
"10","δεῖξαι","FALSE"
"11","τοῖς","TRUE"
"12","δούλοις","FALSE"
"13","αὐτοῦ","TRUE"
"14",",","FALSE"
"15","ἃ","TRUE"
"16","δεῖ","FALSE"
"17","γενέσθαι","FALSE"
"18","ἐν","TRUE"
"19","τάχει","FALSE"
"20",",","FALSE"
"21","καὶ","TRUE"
"22","ἐσήμανεν","FALSE"
"23","ἀποστείλας","FALSE"
"24","διὰ","TRUE"
"25","τοῦ","TRUE"
"26","ἀγγέλου","FALSE"
"27","αὐτοῦ","TRUE"
"28","τῷ","TRUE"
"29","δούλῳ","FALSE"
"30","αὐτοῦ","TRUE"
"31","Ἰωάννῃ","FALSE"
"32",",","FALSE"
"33","ὃς","TRUE"
"34","ἐμαρτύρησεν","FALSE"
"35","τὸν","TRUE"
"36","λόγον","FALSE"
"37","τοῦ","TRUE"
"38","θεοῦ","FALSE"
"39","καὶ","TRUE"
"40","τὴν","TRUE"
"41","μαρτυρίαν","FALSE"
"42","Ἰησοῦ","FALSE"
"43","Χριστοῦ","FALSE"
"44",",","FALSE"
"45","ὅσα","FALSE"
"46","εἶδεν","FALSE"
"47",".","FALSE"
"48","μακάριος","FALSE"
"49","ὁ","TRUE"
"50","ἀναγινώσκων","FALSE"
"51","καὶ","TRUE"
"52","οἱ","TRUE"
"53","ἀκούοντες","FALSE"
"54","τοὺς","TRUE"
"55","λόγους","FALSE"
"56","τῆς","TRUE"
"57","προφητείας","FALSE"
"58","καὶ","TRUE"
"59","τηροῦντες","FALSE"
"60","τὰ","TRUE"
"61","ἐν","TRUE"
"62","αὐτῇ","TRUE"
"63","γεγραμμένα","FALSE"
"64",",","FALSE"
"65","ὁ","TRUE"
"66","γὰρ","TRUE"
"67","καιρὸς","FALSE"
"68","ἐγγύς","FALSE"
"69",".","FALSE"
"70","Ἰωάννης","FALSE"
"71","ταῖς","TRUE"
"72","ἑπτὰ","FALSE"
"73","ἐκκλησίαις","FALSE"
"74","ταῖς","TRUE"
"75","ἐν","TRUE"
"76","τῇ","TRUE"
"77","Ἀσίᾳ","FALSE"
"78","·","FALSE"
"79","χάρις","FALSE"
"80","ὑμῖν","TRUE"
"81","καὶ","TRUE"
"82","εἰρήνη","FALSE"
"83","ἀπὸ","TRUE"
"84","ὁ","TRUE"
"85","ὢν","TRUE"
"86","καὶ","TRUE"
"87","ὁ","TRUE"
"88","ἦν","TRUE"
"89","καὶ","TRUE"
"90","ὁ","TRUE"
"91","ἐρχόμενος","FALSE"
"92",",","FALSE"
"93","καὶ","TRUE"
"94","ἀπὸ","TRUE"
"95","τῶν","TRUE"
"96","ἑπτὰ","FALSE"
"97","πνευμάτων","FALSE"
"98","ἃ","TRUE"
"99","ἐνώπιον","FALSE"
"100","τοῦ","TRUE"
"101","θρόνου","FALSE"
"102","αὐτοῦ","TRUE"
"103",",","FALSE"
"104","καὶ","TRUE"
"105","ἀπὸ","TRUE"
"106","Ἰησοῦ","FALSE"
"107","Χριστοῦ","FALSE"
"108",",","FALSE"
"109","ὁ","TRUE"
"110","μάρτυς","FALSE"
"111","ὁ","TRUE"
"112","πιστός","FALSE"
"113",",","FALSE"
"114","ὁ","TRUE"
"115","πρωτότοκος","FALSE"
"116","τῶν","TRUE"
"117","νεκρῶν","FALSE"
"118","καὶ","TRUE"
"119","ὁ","TRUE"
"120","ἄρχων","FALSE"
"121","τῶν","TRUE"
"122","βασιλέων","FALSE"
"123","τῆς","TRUE"
"124","γῆς","FALSE"
"125",".","FALSE"
"126","Τῷ","TRUE"
"127","ἀγαπῶντι","FALSE"
"128","ἡμᾶς","TRUE"
"129","καὶ","TRUE"
"130","λύσαντι","FALSE"
"131","ἡμᾶς","TRUE"
"132","ἐκ","TRUE"
"133","τῶν","TRUE"
"134","ἁμαρτιῶν","FALSE"
"135","ἡμῶν","TRUE"
"136","ἐν","TRUE"
"137","τῷ","TRUE"
"138","αἵματι","FALSE"
"139","αὐτοῦ","TRUE"
"140","—καὶ","FALSE"
"141","ἐποίησεν","FALSE"
"142","ἡμᾶς","TRUE"
"143","βασιλείαν","FALSE"
"144",",","FALSE"
"145","ἱερεῖς","FALSE"
"146","τῷ","TRUE"
"147","θεῷ","FALSE"
"148","καὶ","TRUE"
"149","πατρὶ","FALSE"
"150","αὐτοῦ","TRUE"
"151","—αὐτῷ","FALSE"
"152","ἡ","TRUE"
"153","δόξα","FALSE"
"154","καὶ","TRUE"
"155","τὸ","TRUE"
"156","κράτος","FALSE"
"157","εἰς","TRUE"
"158","τοὺς","TRUE"
"159","αἰῶνας","FALSE"
"160","τῶν","TRUE"
"161","αἰώνων","FALSE"
"162","·","FALSE"
"163","ἀμήν","FALSE"
"164",".","FALSE"
"165","Ἰδοὺ","FALSE"
"166","ἔρχεται","FALSE"
"167","μετὰ","TRUE"
"168","τῶν","TRUE"
"169","νεφελῶν","FALSE"
"170",",","FALSE"
"171","καὶ","TRUE"
"172","ὄψεται","FALSE"
"173","αὐτὸν","TRUE"
"174","πᾶς","FALSE"
"175","ὀφθαλμὸς","FALSE"
"176","καὶ","TRUE"
"177","οἵτινες","TRUE"
"178","αὐτὸν","TRUE"
"179","ἐξεκέντησαν","FALSE"
"180",",","FALSE"
"181","καὶ","TRUE"
"182","κόψονται","FALSE"
"183","ἐπʼ","FALSE"
"184","αὐτὸν","TRUE"
"185","πᾶσαι","FALSE"
"186","αἱ","TRUE"
"187","φυλαὶ","FALSE"
"188","τῆς","TRUE"
"189","γῆς","FALSE"
"190",".","FALSE"
"191","ναί","FALSE"
"192",",","FALSE"
"193","ἀμήν","FALSE"
"194",".","FALSE"
"195","Ἐγώ","TRUE"
"196","εἰμι","TRUE"
"197","τὸ","TRUE"
"198","Ἄλφα","FALSE"
"199","καὶ","TRUE"
"200","τὸ","TRUE"
"201","Ὦ","TRUE"
"202",",","FALSE"
"203","λέγει","FALSE"
"204","κύριος","FALSE"
"205",",","FALSE"
"206","ὁ","TRUE"
"207","θεός","FALSE"
"208",",","FALSE"
"209","ὁ","TRUE"
"210","ὢν","TRUE"
"211","καὶ","TRUE"
"212","ὁ","TRUE"
"213","ἦν","TRUE"
"214","καὶ","TRUE"
"215","ὁ","TRUE"
"216","ἐρχόμενος","FALSE"
"217",",","FALSE"
"218","ὁ","TRUE"
"219","παντοκράτωρ","FALSE"
"220",".","FALSE"
"221","Ἐγὼ","TRUE"
"222","Ἰωάννης","FALSE"
"223",",","FALSE"
"224","ὁ","TRUE"
"225","ἀδελφὸς","FALSE"
"226","ὑμῶν","TRUE"
"227","καὶ","TRUE"
"228","συγκοινωνὸς","FALSE"
"229","ἐν","TRUE"
"230","τῇ","TRUE"
"231","θλίψει","FALSE"
"232","καὶ","TRUE"
"233","βασιλείᾳ","FALSE"
"234","καὶ","TRUE"
"235","ὑπομονῇ","FALSE"
"236","ἐν","TRUE"
"237","Ἰησοῦ","FALSE"
"238",",","FALSE"
"239","ἐγενόμην","FALSE"
"240","ἐν","TRUE"
"241","τῇ","TRUE"
"242","νήσῳ","FALSE"
"243","τῇ","TRUE"
"244","καλουμένῃ","FALSE"
"245","Πάτμῳ","FALSE"
"246","διὰ","TRUE"
"247","τὸν","TRUE"
"248","λόγον","FALSE"
"249","τοῦ","TRUE"
"250","θεοῦ","FALSE"
"251","καὶ","TRUE"
"252","τὴν","TRUE"
"253","μαρτυρίαν","FALSE"
"254","Ἰησοῦ","FALSE"
"255",".","FALSE"
"256","ἐγενόμην","FALSE"
"257","ἐν","TRUE"
"258","πνεύματι","FALSE"
"259","ἐν","TRUE"
"260","τῇ","TRUE"
"261","κυριακῇ","FALSE"
"262","ἡμέρᾳ","FALSE"
"263",",","FALSE"
"264","καὶ","TRUE"
"265","ἤκουσα","FALSE"
"266","ὀπίσω","FALSE"
"267","μου","TRUE"
"268","φωνὴν","FALSE"
"269","μεγάλην","FALSE"
"270","ὡς","TRUE"
"271","σάλπιγγος","FALSE"
"272","λεγούσης","FALSE"
"273","·","FALSE"
"274","Ὃ","TRUE"
"275","βλέπεις","FALSE"
"276","γράψον","FALSE"
"277","εἰς","TRUE"
"278","βιβλίον","FALSE"
"279","καὶ","TRUE"
"280","πέμψον","FALSE"
"281","ταῖς","TRUE"
"282","ἑπτὰ","FALSE"
"283","ἐκκλησίαις","FALSE"
"284",",","FALSE"
"285","εἰς","TRUE"
"286","Ἔφεσον","FALSE"
"287","καὶ","TRUE"
"288","εἰς","TRUE"
"289","Σμύρναν","FALSE"
"290","καὶ","TRUE"
"291","εἰς","TRUE"
"292","Πέργαμον","FALSE"
"293","καὶ","TRUE"
"294","εἰς","TRUE"
"295","Θυάτειρα","FALSE"
"296","καὶ","TRUE"
"297","εἰς","TRUE"
"298","Σάρδεις","FALSE"
"299","καὶ","TRUE"
"300","εἰς","TRUE"
"301","Φιλαδέλφειαν","FALSE"
"302","καὶ","TRUE"
"303","εἰς","TRUE"
"304","Λαοδίκειαν","FALSE"
"305",".","FALSE"
"306","Καὶ","TRUE"
"307","ἐπέστρεψα","FALSE"
"308","βλέπειν","FALSE"
"309","τὴν","TRUE"
"310","φωνὴν","FALSE"
"311","ἥτις","TRUE"
"312","ἐλάλει","FALSE"
"313","μετʼ","FALSE"
"314","ἐμοῦ","TRUE"
"315","·","FALSE"
"316","καὶ","TRUE"
"317","ἐπιστρέψας","FALSE"
"318","εἶδον","FALSE"
"319","ἑπτὰ","FALSE"
"320","λυχνίας","FALSE"
"321","χρυσᾶς","FALSE"
"322",",","FALSE"
"323","καὶ","TRUE"
"324","ἐν","TRUE"
"325","μέσῳ","FALSE"
"326","τῶν","TRUE"
"327","λυχνιῶν","FALSE"
"328","ὅμοιον","FALSE"
"329","υἱὸν","FALSE"
"330","ἀνθρώπου","FALSE"
"331",",","FALSE"
"332","ἐνδεδυμένον","FALSE"
"333","ποδήρη","FALSE"
"334","καὶ","TRUE"
"335","περιεζωσμένον","FALSE"
"336","πρὸς","TRUE"
"337","τοῖς","TRUE"
"338","μαστοῖς","FALSE"
"339","ζώνην","FALSE"
"340","χρυσᾶν","FALSE"
"341","·","FALSE"
"342","ἡ","TRUE"
"343","δὲ","TRUE"
"344","κεφαλὴ","FALSE"
"345","αὐτοῦ","TRUE"
"346","καὶ","TRUE"
"347","αἱ","TRUE"
"348","τρίχες","FALSE"
"349","λευκαὶ","FALSE"
"350","ὡς","TRUE"
"351","ἔριον","FALSE"
"352","λευκόν","FALSE"
"353",",","FALSE"
"354","ὡς","TRUE"
"355","χιών","FALSE"
"356",",","FALSE"
"357","καὶ","TRUE"
"358","οἱ","TRUE"
"359","ὀφθαλμοὶ","FALSE"
"360","αὐτοῦ","TRUE"
"361","ὡς","TRUE"
"362","φλὸξ","FALSE"
"363","πυρός","FALSE"
"364",",","FALSE"
"365","καὶ","TRUE"
"366","οἱ","TRUE"
"367","πόδες","FALSE"
"368","αὐτοῦ","TRUE"
"369","ὅμοιοι","FALSE"
"370","χαλκολιβάνῳ","FALSE"
"371",",","FALSE"
"372","ὡς","TRUE"
"373","ἐν","TRUE"
"374","καμίνῳ","FALSE"
"375","πεπυρωμένης","FALSE"
"376",",","FALSE"
"377","καὶ","TRUE"
"378","ἡ","TRUE"
"379","φωνὴ","FALSE"
"380","αὐτοῦ","TRUE"
"381","ὡς","TRUE"
"382","φωνὴ","FALSE"
"383","ὑδάτων","FALSE"
"384","πολλῶν","FALSE"
"385",",","FALSE"
"386","καὶ","TRUE"
"387","ἔχων","FALSE"
"388","ἐν","TRUE"
"389","τῇ","TRUE"
"390","δεξιᾷ","FALSE"
"391","χειρὶ","FALSE"
"392","αὐτοῦ","TRUE"
"393","ἀστέρας","FALSE"
"394","ἑπτά","FALSE"
"395",",","FALSE"
"396","καὶ","TRUE"
"397","ἐκ","TRUE"
"398","τοῦ","TRUE"
"399","στόματος","FALSE"
"400","αὐτοῦ","TRUE"
"401","ῥομφαία","FALSE"
"402","δίστομος","FALSE"
"403","ὀξεῖα","FALSE"
"404","ἐκπορευομένη","FALSE"
"405",",","FALSE"
"406","καὶ","TRUE"
"407","ἡ","TRUE"
"408","ὄψις","FALSE"
"409","αὐτοῦ","TRUE"
"410","ὡς","TRUE"
"411","ὁ","TRUE"
"412","ἥλιος","FALSE"
"413","φαίνει","FALSE"
"414","ἐν","TRUE"
"415","τῇ","TRUE"
"416","δυνάμει","FALSE"
"417","αὐτοῦ","TRUE"
"418",".","FALSE"
"419","Καὶ","TRUE"
"420","ὅτε","FALSE"
"421","εἶδον","FALSE"
"422","αὐτόν","TRUE"
"423",",","FALSE"
"424","ἔπεσα","FALSE"
"425","πρὸς","TRUE"
"426","τοὺς","TRUE"
"427","πόδας","FALSE"
"428","αὐτοῦ","TRUE"
"429","ὡς","TRUE"
"430","νεκρός","FALSE"
"431","·","FALSE"
"432","καὶ","TRUE"
"433","ἔθηκεν","FALSE"
"434","τὴν","TRUE"
"435","δεξιὰν","FALSE"
"436","αὐτοῦ","TRUE"
"437","ἐπʼ","FALSE"
"438","ἐμὲ","TRUE"
"439","λέγων","FALSE"
"440","·","FALSE"
"441","Μὴ","TRUE"
"442","φοβοῦ","FALSE"
"443","·","FALSE"
"444","ἐγώ","TRUE"
"445","εἰμι","TRUE"
"446","ὁ","TRUE"
"447","πρῶτος","FALSE"
"448","καὶ","TRUE"
"449","ὁ","TRUE"
"450","ἔσχατος","FALSE"
"451",",","FALSE"
"452","καὶ","TRUE"
"453","ὁ","TRUE"
"454","ζῶν","FALSE"
"455","—καὶ","FALSE"
"456","ἐγενόμην","FALSE"
"457","νεκρὸς","FALSE"
"458","καὶ","TRUE"
"459","ἰδοὺ","FALSE"
"460","ζῶν","FALSE"
"461","εἰμι","TRUE"
"462","εἰς","TRUE"
"463","τοὺς","TRUE"
"464","αἰῶνας","FALSE"
"465","τῶν","TRUE"
"466","αἰώνων","FALSE"
"467","—καὶ","FALSE"
"468","ἔχω","FALSE"
"469","τὰς","TRUE"
"470","κλεῖς","FALSE"
"471","τοῦ","TRUE"
"472","θανάτου","FALSE"
"473","καὶ","TRUE"
"474","τοῦ","TRUE"
"475","ᾅδου","FALSE"
"476",".","FALSE"
"477","γράψον","FALSE"
"478","οὖν","TRUE"
"479","ἃ","TRUE"
"480","εἶδες","FALSE"
"481","καὶ","TRUE"
"482","ἃ","TRUE"
"483","εἰσὶν","TRUE"
"484","καὶ","TRUE"
"485","ἃ","TRUE"
"486","μέλλει","FALSE"
"487","γίνεσθαι","FALSE"
"488","μετὰ","TRUE"
"489","ταῦτα","TRUE"
"490",".","FALSE"
"491","τὸ","TRUE"
"492","μυστήριον","FALSE"
"493","τῶν","TRUE"
"494","ἑπτὰ","FALSE"
"495","ἀστέρων","FALSE"
"496","οὓς","TRUE"
"497","εἶδες","FALSE"
"498","ἐπὶ","TRUE"
"499","τῆς","TRUE"
"500","δεξιᾶς","FALSE"
"501","μου","TRUE"
"502",",","FALSE"
"503","καὶ","TRUE"
"504","τὰς","TRUE"
"505","ἑπτὰ","FALSE"
"506","λυχνίας","FALSE"
"507","τὰς","TRUE"
"508","χρυσᾶς","FALSE"
"509","·","FALSE"
"510","οἱ","TRUE"
"511","ἑπτὰ","FALSE"
"512","ἀστέρες","FALSE"
"513","ἄγγελοι","FALSE"
"514","τῶν","TRUE"
"515","ἑπτὰ","FALSE"
"516","ἐκκλησιῶν","FALSE"
"517","εἰσίν","TRUE"
"518",",","FALSE"
"519","καὶ","TRUE"
"520","αἱ","TRUE"
"521","λυχνίαι","FALSE"
"522","αἱ","TRUE"
"523","ἑπτὰ","FALSE"
"524","ἑπτὰ","FALSE"
"525","ἐκκλησίαι","FALSE"
"526","εἰσίν","TRUE"
"527",".","FALSE"
"528","Τῷ","TRUE"
"529","ἀγγέλῳ","FALSE"
"530","τῆς","TRUE"
"531","ἐν","TRUE"
"532","Ἐφέσῳ","FALSE"
"533","ἐκκλησίας","FALSE"
"534","γράψον","FALSE"
"535","·","FALSE"
"536","Τάδε","TRUE"
"537","λέγει","FALSE"
"538","ὁ","TRUE"
"539","κρατῶν","FALSE"
"540","τοὺς","TRUE"
"541","ἑπτὰ","FALSE"
"542","ἀστέρας","FALSE"
"543","ἐν","TRUE"
"544","τῇ","TRUE"
"545","δεξιᾷ","FALSE"
"546","αὐτοῦ","TRUE"
"547",",","FALSE"
"548","ὁ","TRUE"
"549","περιπατῶν","FALSE"
"550","ἐν","TRUE"
"551","μέσῳ","FALSE"
"552","τῶν","TRUE"
"553","ἑπτὰ","FALSE"
"554","λυχνιῶν","FALSE"
"555","τῶν","TRUE"
"556","χρυσῶν","FALSE"
"557","·","FALSE"
"558","Οἶδα","FALSE"
"559","τὰ","TRUE"
"560","ἔργα","FALSE"
"561","σου","TRUE"
"562",",","FALSE"
"563","καὶ","TRUE"
"564","τὸν","TRUE"
"565","κόπον","FALSE"
"566","καὶ","TRUE"
"567","τὴν","TRUE"
"568","ὑπομονήν","FALSE"
"569","σου","TRUE"
"570",",","FALSE"
"571","καὶ","TRUE"
"572","ὅτι","TRUE"
"573","οὐ","TRUE"
"574","δύνῃ","FALSE"
"575","βαστάσαι","FALSE"
"576","κακούς","FALSE"
"577",",","FALSE"
"578","καὶ","TRUE"
"579","ἐπείρασας","FALSE"
"580","τοὺς","TRUE"
"581","λέγοντας","FALSE"
"582","ἑαυτοὺς","TRUE"
"583","ἀποστόλους","FALSE"
"584",",","FALSE"
"585","καὶ","TRUE"
"586","οὐκ","TRUE"
"587","εἰσίν","TRUE"
"588",",","FALSE"
"589","καὶ","TRUE"
"590","εὗρες","FALSE"
"591","αὐτοὺς","TRUE"
"592","ψευδεῖς","FALSE"
"593","·","FALSE"
"594","καὶ","TRUE"
"595","ὑπομονὴν","FALSE"
"596","ἔχεις","FALSE"
"597",",","FALSE"
"598","καὶ","TRUE"
"599","ἐβάστασας","FALSE"
"600","διὰ","TRUE"
"601","τὸ","TRUE"
"602","ὄνομά","FALSE"
"603","μου","TRUE"
"604",",","FALSE"
"605","καὶ","TRUE"
