"ID","TOKEN","IS_PUNCT"
"1","Βίβλος","FALSE"
"2","γενέσεως","FALSE"
"3","Ἰησοῦ","FALSE"
"4","χριστοῦ","FALSE"
"5","υἱοῦ","FALSE"
"6","Δαυὶδ","FALSE"
"7","υἱοῦ","FALSE"
"8","Ἀβραάμ","FALSE"
"9",".","TRUE"
"10","Ἀβραὰμ","FALSE"
"11","ἐγέννησεν","FALSE"
"12","τὸν","FALSE"
"13","Ἰσαάκ","FALSE"
"14",",","TRUE"
"15","Ἰσαὰκ","FALSE"
"16","δὲ","FALSE"
"17","ἐγέννησεν","FALSE"
"18","τὸν","FALSE"
"19","Ἰακώβ","FALSE"
"20",",","TRUE"
"21","Ἰακὼβ","FALSE"
"22","δὲ","FALSE"
"23","ἐγέννησεν","FALSE"
"24","τὸν","FALSE"
"25","Ἰούδαν","FALSE"
"26","καὶ","FALSE"
"27","τοὺς","FALSE"
"28","ἀδελφοὺς","FALSE"
"29","αὐτοῦ","FALSE"
"30",",","TRUE"
"31","Ἰούδας","FALSE"
"32","δὲ","FALSE"
"33","ἐγέννησεν","FALSE"
"34","τὸν","FALSE"
"35","Φαρὲς","FALSE"
"36","καὶ","FALSE"
"37","τὸν","FALSE"
"38","Ζάρα","FALSE"
"39","ἐκ","FALSE"
"40","τῆς","FALSE"
"41","Θαμάρ","FALSE"
"42",",","TRUE"
"43","Φαρὲς","FALSE"
"44","δὲ","FALSE"
"45","ἐγέννησεν","FALSE"
"46","τὸν","FALSE"
"47","Ἑσρώμ","FALSE"
"48",",","TRUE"
"49","Ἑσρὼμ","FALSE"
"50","δὲ","FALSE"
"51","ἐγέννησεν","FALSE"
"52","τὸν","FALSE"
"53","Ἀράμ","FALSE"
"54",",","TRUE"
"55","Ἀρὰμ","FALSE"
"56","δὲ","FALSE"
"57","ἐγέννησεν","FALSE"
"58","τὸν","FALSE"
"59","Ἀμιναδάβ","FALSE"
"60",",","TRUE"
"61","Ἀμιναδὰβ","FALSE"
"62","δὲ","FALSE"
"63","ἐγέννησεν","FALSE"
"64","τὸν","FALSE"
"65","Ναασσών","FALSE"
"66",",","TRUE"
"67","Ναασσὼν","FALSE"
"68","δὲ","FALSE"
"69","ἐγέννησεν","FALSE"
"70","τὸν","FALSE"
"71","Σαλμών","FALSE"
"72",",","TRUE"
"73","Σαλμὼν","FALSE"
"74","δὲ","FALSE"
"75","ἐγέννησεν","FALSE"
"76","τὸν","FALSE"
"77","Βόες","FALSE"
"78","ἐκ","FALSE"
"79","τῆς","FALSE"
"80","Ῥαχάβ","FALSE"
"81",",","TRUE"
"82","Βόες","FALSE"
"83","δὲ","FALSE"
"84","ἐγέννησεν","FALSE"
"85","τὸν","FALSE"
"86","Ἰωβὴδ","FALSE"
"87","ἐκ","FALSE"
"88","τῆς","FALSE"
"89","Ῥούθ","FALSE"
"90",",","TRUE"
"91","Ἰωβὴδ","FALSE"
"92","δὲ","FALSE"
"93","ἐγέννησεν","FALSE"
"94","τὸν","FALSE"
"95","Ἰεσσαί","FALSE"
"96",",","TRUE"
"97","Ἰεσσαὶ","FALSE"
"98","δὲ","FALSE"
"99","ἐγέννησεν","FALSE"
"100","τὸν","FALSE"
"101","Δαυὶδ","FALSE"
"102","τὸν","FALSE"
"103","βασιλέα","FALSE"
"104",".","TRUE"
"105","Δαυὶδ","FALSE"
"106","δὲ","FALSE"
"107","ἐγέννησεν","FALSE"
"108","τὸν","FALSE"
"109","Σολομῶνα","FALSE"
"110","ἐκ","FALSE"
"111","τῆς","FALSE"
"112","τοῦ","FALSE"
"113","Οὐρίου","FALSE"
"114",",","TRUE"
"115","Σολομὼν","FALSE"
"116","δὲ","FALSE"
"117","ἐγέννησεν","FALSE"
"118","τὸν","FALSE"
"119","Ῥοβοάμ","FALSE"
"120",",","TRUE"
"121","Ῥοβοὰμ","FALSE"
"122","δὲ","FALSE"
"123","ἐγέννησεν","FALSE"
"124","τὸν","FALSE"
"125","Ἀβιά","FALSE"
"126",",","TRUE"
"127","Ἀβιὰ","FALSE"
"128","δὲ","FALSE"
"129","ἐγέννησεν","FALSE"
"130","τὸν","FALSE"
"131","Ἀσάφ","FALSE"
"132",",","TRUE"
"133","Ἀσὰφ","FALSE"
"134","δὲ","FALSE"
"135","ἐγέννησεν","FALSE"
"136","τὸν","FALSE"
"137","Ἰωσαφάτ","FALSE"
"138",",","TRUE"
"139","Ἰωσαφὰτ","FALSE"
"140","δὲ","FALSE"
"141","ἐγέννησεν","FALSE"
"142","τὸν","FALSE"
"143","Ἰωράμ","FALSE"
"144",",","TRUE"
"145","Ἰωρὰμ","FALSE"
"146","δὲ","FALSE"
"147","ἐγέννησεν","FALSE"
"148","τὸν","FALSE"
"149","Ὀζίαν","FALSE"
"150",",","TRUE"
"151","Ὀζίας","FALSE"
"152","δὲ","FALSE"
"153","ἐγέννησεν","FALSE"
"154","τὸν","FALSE"
"155","Ἰωαθάμ","FALSE"
"156",",","TRUE"
"157","Ἰωαθὰμ","FALSE"
"158","δὲ","FALSE"
"159","ἐγέννησεν","FALSE"
"160","τὸν","FALSE"
"161","Ἀχάζ","FALSE"
"162",",","TRUE"
"163","Ἀχὰζ","FALSE"
"164","δὲ","FALSE"
"165","ἐγέννησεν","FALSE"
"166","τὸν","FALSE"
"167","Ἑζεκίαν","FALSE"
"168",",","TRUE"
"169","Ἑζεκίας","FALSE"
"170","δὲ","FALSE"
"171","ἐγέννησεν","FALSE"
"172","τὸν","FALSE"
"173","Μανασσῆ","FALSE"
"174",",","TRUE"
"175","Μανασσῆς","FALSE"
"176","δὲ","FALSE"
"177","ἐγέννησεν","FALSE"
"178","τὸν","FALSE"
"179","Ἀμώς","FALSE"
"180",",","TRUE"
"181","Ἀμὼς","FALSE"
"182","δὲ","FALSE"
"183","ἐγέννησεν","FALSE"
"184","τὸν","FALSE"
"185","Ἰωσίαν","FALSE"
"186",",","TRUE"
"187","Ἰωσίας","FALSE"
"188","δὲ","FALSE"
"189","ἐγέννησεν","FALSE"
"190","τὸν","FALSE"
"191","Ἰεχονίαν","FALSE"
"192","καὶ","FALSE"
"193","τοὺς","FALSE"
"194","ἀδελφοὺς","FALSE"
"195","αὐτοῦ","FALSE"
"196","ἐπὶ","FALSE"
"197","τῆς","FALSE"
"198","μετοικεσίας","FALSE"
"199","Βαβυλῶνος","FALSE"
"200",".","TRUE"
"201","Μετὰ","FALSE"
"202","δὲ","FALSE"
"203","τὴν","FALSE"
"204","μετοικεσίαν","FALSE"
"205","Βαβυλῶνος","FALSE"
"206","Ἰεχονίας","FALSE"
"207","ἐγέννησεν","FALSE"
"208","τὸν","FALSE"
"209","Σαλαθιήλ","FALSE"
"210",",","TRUE"
"211","Σαλαθιὴλ","FALSE"
"212","δὲ","FALSE"
"213","ἐγέννησεν","FALSE"
"214","τὸν","FALSE"
"215","Ζοροβαβέλ","FALSE"
"216",",","TRUE"
"217","Ζοροβαβὲλ","FALSE"
"218","δὲ","FALSE"
"219","ἐγέννησεν","FALSE"
"220","τὸν","FALSE"
"221","Ἀβιούδ","FALSE"
"222",",","TRUE"
"223","Ἀβιοὺδ","FALSE"
"224","δὲ","FALSE"
"225","ἐγέννησεν","FALSE"
"226","τὸν","FALSE"
"227","Ἐλιακίμ","FALSE"
"228",",","TRUE"
"229","Ἐλιακὶμ","FALSE"
"230","δὲ","FALSE"
"231","ἐγέννησεν","FALSE"
"232","τὸν","FALSE"
"233","Ἀζώρ","FALSE"
"234",",","TRUE"
"235","Ἀζὼρ","FALSE"
"236","δὲ","FALSE"
"237","ἐγέννησεν","FALSE"
"238","τὸν","FALSE"
"239","Σαδώκ","FALSE"
"240",",","TRUE"
"241","Σαδὼκ","FALSE"
"242","δὲ","FALSE"
"243","ἐγέννησεν","FALSE"
"244","τὸν","FALSE"
"245","Ἀχίμ","FALSE"
"246",",","TRUE"
"247","Ἀχὶμ","FALSE"
"248","δὲ","FALSE"
"249","ἐγέννησεν","FALSE"
"250","τὸν","FALSE"
"251","Ἐλιούδ","FALSE"
"252",",","TRUE"
"253","Ἐλιοὺδ","FALSE"
"254","δὲ","FALSE"
"255","ἐγέννησεν","FALSE"
"256","τὸν","FALSE"
"257","Ἐλεάζαρ","FALSE"
"258",",","TRUE"
"259","Ἐλεάζαρ","FALSE"
"260","δὲ","FALSE"
"261","ἐγέννησεν","FALSE"
"262","τὸν","FALSE"
"263","Ματθάν","FALSE"
"264",",","TRUE"
"265","Ματθὰν","FALSE"
"266","δὲ","FALSE"
"267","ἐγέννησεν","FALSE"
"268","τὸν","FALSE"
"269","Ἰακώβ","FALSE"
"270",",","TRUE"
"271","Ἰακὼβ","FALSE"
"272","δὲ","FALSE"
"273","ἐγέννησεν","FALSE"
"274","τὸν","FALSE"
"275","Ἰωσὴφ","FALSE"
"276","τὸν","FALSE"
"277","ἄνδρα","FALSE"
"278","Μαρίας","FALSE"
"279",",","TRUE"
"280","ἐξ","FALSE"
"281","ἧς","FALSE"
"282","ἐγεννήθη","FALSE"
"283","Ἰησοῦς","FALSE"
"284","ὁ","FALSE"
"285","λεγόμενος","FALSE"
"286","χριστός","FALSE"
"287",".","TRUE"
"288","Πᾶσαι","FALSE"
"289","οὖν","FALSE"
"290","αἱ","FALSE"
"291","γενεαὶ","FALSE"
"292","ἀπὸ","FALSE"
"293","Ἀβραὰμ","FALSE"
"294","ἕως","FALSE"
"295","Δαυὶδ","FALSE"
"296","γενεαὶ","FALSE"
"297","δεκατέσσαρες","FALSE"
"298",",","TRUE"
"299","καὶ","FALSE"
"300","ἀπὸ","FALSE"
"301","Δαυὶδ","FALSE"
"302","ἕως","FALSE"
"303","τῆς","FALSE"
"304","μετοικεσίας","FALSE"
"305","Βαβυλῶνος","FALSE"
"306","γενεαὶ","FALSE"
"307","δεκατέσσαρες","FALSE"
"308",",","TRUE"
"309","καὶ","FALSE"
"310","ἀπὸ","FALSE"
"311","τῆς","FALSE"
"312","μετοικεσίας","FALSE"
"313","Βαβυλῶνος","FALSE"
"314","ἕως","FALSE"
"315","τοῦ","FALSE"
"316","χριστοῦ","FALSE"
"317","γενεαὶ","FALSE"
"318","δεκατέσσαρες","FALSE"
"319",".","TRUE"
"320","Τοῦ","FALSE"
"321","δὲ","FALSE"
"322","Ἰησοῦ","FALSE"
"323","χριστοῦ","FALSE"
"324","ἡ","FALSE"
"325","γένεσις","FALSE"
"326","οὕτως","FALSE"
"327","ἦν","FALSE"
"328",".","TRUE"
"329","μνηστευθείσης","FALSE"
"330","τῆς","FALSE"
"331","μητρὸς","FALSE"
"332","αὐτοῦ","FALSE"
"333","Μαρίας","FALSE"
"334","τῷ","FALSE"
"335","Ἰωσήφ","FALSE"
"336",",","TRUE"
"337","πρὶν","FALSE"
"338","ἢ","FALSE"
"339","συνελθεῖν","FALSE"
"340","αὐτοὺς","FALSE"
"341","εὑρέθη","FALSE"
"342","ἐν","FALSE"
"343","γαστρὶ","FALSE"
"344","ἔχουσα","FALSE"
"345","ἐκ","FALSE"
"346","πνεύματος","FALSE"
"347","ἁγίου","FALSE"
"348",".","TRUE"
"349","Ἰωσὴφ","FALSE"
"350","δὲ","FALSE"
"351","ὁ","FALSE"
"352","ἀνὴρ","FALSE"
"353","αὐτῆς","FALSE"
"354",",","TRUE"
"355","δίκαιος","FALSE"
"356","ὢν","FALSE"
"357","καὶ","FALSE"
"358","μὴ","FALSE"
"359","θέλων","FALSE"
"360","αὐτὴν","FALSE"
"361","δειγματίσαι","FALSE"
"362",",","TRUE"
"363","ἐβουλήθη","FALSE"
"364","λάθρᾳ","FALSE"
"365","ἀπολῦσαι","FALSE"
"366","αὐτήν","FALSE"
"367",".","TRUE"
"368","ταῦτα","FALSE"
"369","δὲ","FALSE"
"370","αὐτοῦ","FALSE"
"371","ἐνθυμηθέντος","FALSE"
"372","ἰδοὺ","FALSE"
"373","ἄγγελος","FALSE"
"374","κυρίου","FALSE"
"375","κατʼ","FALSE"
"376","ὄναρ","FALSE"
"377","ἐφάνη","FALSE"
"378","αὐτῷ","FALSE"
"379","λέγων","FALSE"
"380","·","TRUE"
"381","Ἰωσὴφ","FALSE"
"382","υἱὸς","FALSE"
"383","Δαυίδ","FALSE"
"384",",","TRUE"
"385","μὴ","FALSE"
"386","φοβηθῇς","FALSE"
"387","παραλαβεῖν","FALSE"
"388","Μαρίαν","FALSE"
"389","τὴν","FALSE"
"390","γυναῖκά","FALSE"
"391","σου","FALSE"
"392",",","TRUE"
"393","τὸ","FALSE"
"394","γὰρ","FALSE"
"395","ἐν","FALSE"
"396","αὐτῇ","FALSE"
"397","γεννηθὲν","FALSE"
"398","ἐκ","FALSE"
"399","πνεύματός","FALSE"
"400","ἐστιν","FALSE"
"401","ἁγίου","FALSE"
"402","·","TRUE"
"403","τέξεται","FALSE"
"404","δὲ","FALSE"
"405","υἱὸν","FALSE"
"406","καὶ","FALSE"
"407","καλέσεις","FALSE"
"408","τὸ","FALSE"
"409","ὄνομα","FALSE"
"410","αὐτοῦ","FALSE"
"411","Ἰησοῦν","FALSE"
"412",",","TRUE"
"413","αὐτὸς","FALSE"
"414","γὰρ","FALSE"
"415","σώσει","FALSE"
"416","τὸν","FALSE"
"417","λαὸν","FALSE"
"418","αὐτοῦ","FALSE"
"419","ἀπὸ","FALSE"
"420","τῶν","FALSE"
"421","ἁμαρτιῶν","FALSE"
"422","αὐτῶν","FALSE"
"423",".","TRUE"
"424","τοῦτο","FALSE"
"425","δὲ","FALSE"
"426","ὅλον","FALSE"
"427","γέγονεν","FALSE"
"428","ἵνα","FALSE"
"429","πληρωθῇ","FALSE"
"430","τὸ","FALSE"
"431","ῥηθὲν","FALSE"
"432","ὑπὸ","FALSE"
"433","κυρίου","FALSE"
"434","διὰ","FALSE"
