"ID","TOKEN","LEMMA"
"1","ΜΩΣΗΣ","ΜΩΣΗΣ"
"2","ἀφ᾽","ἀφ᾽"
"3","οὗ","ὅς"
"4","δ᾽","δ᾽"
"5","Ἰακὼβ","Ἰακώβ"
"6","γῆν","γῆ"
"7","λιπὼν","λείπω"
"8","Χαναναίαν","Χαναναία"
"9","κατῆλθ᾽","κατῆλθ᾽"
"10","ἔχων","ἔχω"
"11","Αἴγυπτον","Αἴγυπτος"
"12","ἑπτάκις","ἑπτάκις"
"13","δέκα","δέκα"
"14","ψυχὰς","ψυχή"
"15","σὺν","σύν"
"16","αὑτῷ","ἑαυτοῦ"
"17","καὶ","καί"
"18","ἐπεγέννησεν","ἐπεγέννησεν"
"19","πολύν","πολύς"
"20","λαὸν","λαός"
"21","κακῶς","κακῶς"
"22","πράσσοντα","πράσσω"
"23","καὶ","καί"
"24","τεθλιμμένον","τεθλιμμένος"
"25",",",","
"26","ἐς","εἰς"
"27","ἄχρι","ἄχρι"
"28","τούτων","οὗτος"
"29","τῶν","ὁ"
"30","χρόνων","χρόνος"
"31","κακούμενον","κακόω"
"32","κακῶν","κακός"
"33","ὑπ᾽","ὑπ᾽"
"34","ἀνδρῶν","ἀνήρ"
"35","καὶ","καί"
"36","δυναστείας","δυναστεία"
"37","χερός","χείρ"
"38",".","."
"39","ἰδὼν","ὁράω"
"40","γὰρ","γάρ"
"41","ἡμῶν","ἡμεῖς"
"42","γένναν","γέννα"
"43","ἅλις","ἅλις"
"44","ηὐξημένην","αὐξάνω"
"45","δόλον","δόλος"
"46","καθ᾽","καθ᾽"
"47","ἡμῶν","ἡμεῖς"
"48","πολὺν","πολύς"
"49","ἐμηχανήσατο","μηχανάομαι"
"50","βασιλεὺς","βασιλεύς"
"51","Φαραώ","Φαραώ"
"52",",",","
"53","τοὺς","ὁ"
"54","μὲν","μέν"
"55","ἐν","ἐν"
"56","πλινθεύμασιν","πλινθεύμα"
"57","οἰκοδομίαις","οἰκοδομία"
"58","τε","τε"
"59","βαρέσιν","βαρύς"
"60","αἰκίζων","αἰκίζω"
"61","βροτούς","βροτός"
"62","πόλεις","πόλις"
"63","τ᾽","τ᾽μι"
"64","ἐπύργου","ἐπύργω"
"65","σφῶν","σφεῖς"
"66","ἕκατι","ἕκητι"
"67","δυσμόρων","δυσμόρω"
"68",".","."
"69","ἔπειτα","ἔπειτα"
"70","κηρύσσει","κηρύσσω"
"71","μὲν","μέν"
"72","Ἑβραίων","Ἑβραῖος"
"73","γένει","γένος"
"74","τἀρσενικὰ","τἀρσενικός"
"75","ῥίπτειν","ῥίπτω"
"76","ποταμὸν","ποταμός"
"77","ἐς","εἰς"
"78","βαθύρροον","βαθύρροος"
"79",".","."
"80","ἐνταῦθα","ἐνταῦθα"
"81","μήτηρ","μήτηρ"
"82","ἡ","ὁ"
"83","τεκοῦσ᾽","τεκοῦσ᾽"
"84","ἔκρυπτέ","ἔκρυπτέ"
"85","με","ἐγώ"
"86","τρεῖς","τρεῖς"
"87","μῆνας","μείς"
"88",",",","
"89","ὡς","ὡς"
"90","ἔφασκεν","φάσκω"
"91",".","."
"92","οὐ","οὐ"
"93","λαθοῦσα","λανθάνω"
"94","δέ","δέ"
"95","ὑπεξέθηκε","ὑπεξτίθημι"
"96",",",","
"97","κόσμον","κόσμος"
"98","ἀμφιθεῖσά","ἀμφιθεῖσά"
"99","μοι","ἐγώ"
"100",",",","
"101","παρ᾽","παρ᾽"
"102","ἄκρα","ἄκρον"
"103","ποταμοῦ","ποταμός"
"104","λάσιον","λάσιος"
"105","εἰς","εἰς"
"106","ἕλος","ἕλος"
"107","δασύ","δασύς"
"108","·","·"
"109","Μαριὰμ","Μαρία"
"110","δ᾽","δ᾽"
"111","ἀδελφή","ἀδελφή"
"112","μου","ἐγώ"
"113","κατώπτευεν","κατώπτευεν"
"114","πέλας","πέλας"
"115",".","."
"116","κἄπειτα","ἔπειτα"
"117","θυγάτηρ","θυγάτηρ"
"118","βασιλέως","βασιλεύς"
"119","ἅβραις","ἅβρα"
"120","ὁμοῦ","ὁμοῦ"
"121","κατῆλθε","κατέρχομαι"
"122","λουτροῖς","λουτρόν"
"123","χρῶτα","χρώς"
"124","φαιδρῦναι","φαιδρῦναι"
"125","νέον","νέος"
"126","·","·"
"127","ἰδοῦσα","ὁράω"
"128","δ᾽","δ᾽"
"129","εὐθὺς","εὐθύς"
"130","καὶ","καί"
"131","λαβοῦσ᾽","λαβοῦσ᾽"
"132","ἀνείλετο","ἀναιρέω"
"133",",",","
"134","ἔγνω","γιγνώσκω"
"135","δ᾽","δ᾽"
"136","Ἑβραῖον","Ἑβραῖος"
"137","ὄντα","εἰμί"
"138","·","·"
"139","καὶ","καί"
"140","λέγει","λέγω"
"141","τάδε","ὅδε"
"142","Μαριὰμ","Μαρία"
"143","ἀδελφὴ","ἀδελφή"
"144","προσδραμοῦσα","προσδραμέω"
"145","βασιλίδι","βασιλίς"
"146","·","·"
"147","θέλεις","ἐθέλω"
"148","τροφόν","τροφός"
"149","σοι","σύ"
"150","παιδὶ","παῖς"
"151","τῷδ᾽","τῷδ᾽"
"152","εὕρω","εὑρίσκω"
"153","ταχύ","ταχύς"
"154","ἐκ","ἐκ"
"155","τῶν","ὁ"
"156","Ἑβραίων","Ἑβραῖος"
"157",";",";"
"158","ἡ","ὁ"
"159","δ᾽","δ᾽"
"160","ἐπέσπευσεν","ἐπέσπευσεν"
"161","κόρην","κόρη"
"162",".","."
"163","μολοῦσα","βλώσκω"
"164","δ᾽","δ᾽"
"165","εἶπε","λέγω"
"166","μητρὶ","μήτηρ"
"167","καὶ","καί"
"168","παρῆν","πάρειμι"
"169","ταχύ","ταχύς"
"170","αὐτή","αὐτός"
"171","τε","τε"
"172","μήτηρ","μήτηρ"
"173","καὶ","καί"
"174","ἔλαβέν","ἔλαβέν"
"175","μ᾽","μ᾽"
"176","ἐς","εἰς"
"177","ἀγκάλας","ἀγκάλη"
"178",".","."
"179","εἶπεν","λέγω"
"180","δὲ","δέ"
"181","θυγάτηρ","θυγάτηρ"
"182","βασιλέως","βασιλεύς"
"183","·","·"
"184","τοῦτον","οὗτος"
"185",",",","
"186","γύναι","γυνή"
"187",",",","
"188","τρόφευε","τρόφευε"
"189",",",","
"190","κἀ","κἀ"
"191","γὼ","γὼ"
"192","μισθὸν","μισθός"
"193","ἀποδώσω","ἀποδίδωμι"
"194","σέθεν","σύ"
"195",".","."
"196","ὄνομα","ὄνομα"
"197","δὲ","δέ"
"198","Μωσῆν","Μωσῆς"
"199","ὠνόμαζε","ὀνομάζω"
"200",",",","
"201","τοῦ","ὁ"
"202","χάριν","χάρις"
"203","ὑγρᾶς","ὑγρός"
"204","ἀνεῖλε","ἀναιρέω"
"205","ποταμίας","ποταμία"
"206","ἀπ᾽","ἀπ᾽"
"207","ᾐόνος","ᾐόνος"
"208",".","."
