"ID","TOKEN","UPOS"
"1","Παῦλος","PROPN"
"2","δοῦλος","NOUN"
"3","Χριστοῦ","PROPN"
"4","Ἰησοῦ","PROPN"
"5",",","PUNCT"
"6","κλητὸς","ADJ"
"7","ἀπόστολος","NOUN"
"8",",","PUNCT"
"9","ἀφωρισμένος","VERB"
"10","εἰς","ADP"
"11","εὐαγγέλιον","NOUN"
"12","θεοῦ","NOUN"
"13","ὃ","PRON"
"14","προεπηγγείλατο","VERB"
"15","διὰ","ADP"
"16","τῶν","DET"
"17","προφητῶν","NOUN"
"18","αὐτοῦ","PRON"
"19","ἐν","ADP"
"20","γραφαῖς","NOUN"
"21","ἁγίαις","ADJ"
"22","περὶ","ADP"
"23","τοῦ","DET"
"24","υἱοῦ","NOUN"
"25","αὐτοῦ","PRON"
"26",",","PUNCT"
"27","τοῦ","DET"
"28","γενομένου","VERB"
"29","ἐκ","ADP"
"30","σπέρματος","NOUN"
"31","Δαυὶδ","PROPN"
"32","κατὰ","ADP"
"33","σάρκα","NOUN"
"34",",","PUNCT"
"35","τοῦ","DET"
"36","ὁρισθέντος","VERB"
"37","υἱοῦ","NOUN"
"38","θεοῦ","NOUN"
"39","ἐν","ADP"
"40","δυνάμει","NOUN"
"41","κατὰ","ADP"
"42","πνεῦμα","NOUN"
"43","ἁγιωσύνης","NOUN"
"44","ἐξ","ADP"
"45","ἀναστάσεως","NOUN"
"46","νεκρῶν","ADJ"
"47",",","PUNCT"
"48","Ἰησοῦ","PROPN"
"49","Χριστοῦ","PROPN"
"50","τοῦ","DET"
"51","κυρίου","NOUN"
"52","ἡμῶν","PRON"
"53",",","PUNCT"
"54","διʼ","ADP"
"55","οὗ","PRON"
"56","ἐλάβομεν","VERB"
"57","χάριν","NOUN"
"58","καὶ","CCONJ"
"59","ἀποστολὴν","NOUN"
"60","εἰς","ADP"
"61","ὑπακοὴν","NOUN"
"62","πίστεως","NOUN"
"63","ἐν","ADP"
"64","πᾶσιν","DET"
"65","τοῖς","DET"
"66","ἔθνεσιν","NOUN"
"67","ὑπὲρ","ADP"
"68","τοῦ","DET"
"69","ὀνόματος","NOUN"
"70","αὐτοῦ","PRON"
"71",",","PUNCT"
"72","ἐν","ADP"
"73","οἷς","PRON"
"74","ἐστε","AUX"
"75","καὶ","ADV"
"76","ὑμεῖς","PRON"
"77","κλητοὶ","ADJ"
"78","Ἰησοῦ","PROPN"
"79","Χριστοῦ","PROPN"
"80",",","PUNCT"
"81","πᾶσιν","DET"
"82","τοῖς","DET"
"83","οὖσιν","AUX"
"84","ἐν","ADP"
"85","Ῥώμῃ","PROPN"
"86","ἀγαπητοῖς","ADJ"
"87","θεοῦ","NOUN"
"88",",","PUNCT"
"89","κλητοῖς","ADJ"
"90","ἁγίοις","ADJ"
"91","·","PUNCT"
"92","χάρις","NOUN"
"93","ὑμῖν","PRON"
"94","καὶ","CCONJ"
"95","εἰρήνη","NOUN"
"96","ἀπὸ","ADP"
"97","θεοῦ","NOUN"
"98","πατρὸς","NOUN"
"99","ἡμῶν","PRON"
"100","καὶ","CCONJ"
"101","κυρίου","NOUN"
"102","Ἰησοῦ","PROPN"
"103","Χριστοῦ","PROPN"
"104",".","PUNCT"
"105","Πρῶτον","ADJ"
"106","μὲν","ADV"
"107","εὐχαριστῶ","VERB"
"108","τῷ","DET"
"109","θεῷ","NOUN"
"110","μου","PRON"
"111","διὰ","ADP"
"112","Ἰησοῦ","PROPN"
"113","Χριστοῦ","PROPN"
"114","περὶ","ADP"
"115","πάντων","DET"
"116","ὑμῶν","PRON"
"117",",","PUNCT"
"118","ὅτι","SCONJ"
"119","ἡ","DET"
"120","πίστις","NOUN"
"121","ὑμῶν","PRON"
"122","καταγγέλλεται","VERB"
"123","ἐν","ADP"
"124","ὅλῳ","ADJ"
