"ID","TOKEN","IS_PUNCT"
"1","Παῦλος","FALSE"
"2","δοῦλος","FALSE"
"3","Χριστοῦ","FALSE"
"4","Ἰησοῦ","FALSE"
"5",",","TRUE"
"6","κλητὸς","FALSE"
"7","ἀπόστολος","FALSE"
"8",",","TRUE"
"9","ἀφωρισμένος","FALSE"
"10","εἰς","FALSE"
"11","εὐαγγέλιον","FALSE"
"12","θεοῦ","FALSE"
"13","ὃ","FALSE"
"14","προεπηγγείλατο","FALSE"
"15","διὰ","FALSE"
"16","τῶν","FALSE"
"17","προφητῶν","FALSE"
"18","αὐτοῦ","FALSE"
"19","ἐν","FALSE"
"20","γραφαῖς","FALSE"
"21","ἁγίαις","FALSE"
"22","περὶ","FALSE"
"23","τοῦ","FALSE"
"24","υἱοῦ","FALSE"
"25","αὐτοῦ","FALSE"
"26",",","TRUE"
"27","τοῦ","FALSE"
"28","γενομένου","FALSE"
"29","ἐκ","FALSE"
"30","σπέρματος","FALSE"
"31","Δαυὶδ","FALSE"
"32","κατὰ","FALSE"
"33","σάρκα","FALSE"
"34",",","TRUE"
"35","τοῦ","FALSE"
"36","ὁρισθέντος","FALSE"
"37","υἱοῦ","FALSE"
"38","θεοῦ","FALSE"
"39","ἐν","FALSE"
"40","δυνάμει","FALSE"
"41","κατὰ","FALSE"
"42","πνεῦμα","FALSE"
"43","ἁγιωσύνης","FALSE"
"44","ἐξ","FALSE"
"45","ἀναστάσεως","FALSE"
"46","νεκρῶν","FALSE"
"47",",","TRUE"
"48","Ἰησοῦ","FALSE"
"49","Χριστοῦ","FALSE"
"50","τοῦ","FALSE"
"51","κυρίου","FALSE"
"52","ἡμῶν","FALSE"
"53",",","TRUE"
"54","διʼ","FALSE"
"55","οὗ","FALSE"
"56","ἐλάβομεν","FALSE"
"57","χάριν","FALSE"
"58","καὶ","FALSE"
"59","ἀποστολὴν","FALSE"
"60","εἰς","FALSE"
"61","ὑπακοὴν","FALSE"
"62","πίστεως","FALSE"
"63","ἐν","FALSE"
"64","πᾶσιν","FALSE"
"65","τοῖς","FALSE"
"66","ἔθνεσιν","FALSE"
"67","ὑπὲρ","FALSE"
"68","τοῦ","FALSE"
"69","ὀνόματος","FALSE"
"70","αὐτοῦ","FALSE"
"71",",","TRUE"
"72","ἐν","FALSE"
"73","οἷς","FALSE"
"74","ἐστε","FALSE"
"75","καὶ","FALSE"
"76","ὑμεῖς","FALSE"
"77","κλητοὶ","FALSE"
"78","Ἰησοῦ","FALSE"
"79","Χριστοῦ","FALSE"
"80",",","TRUE"
"81","πᾶσιν","FALSE"
"82","τοῖς","FALSE"
"83","οὖσιν","FALSE"
"84","ἐν","FALSE"
"85","Ῥώμῃ","FALSE"
"86","ἀγαπητοῖς","FALSE"
"87","θεοῦ","FALSE"
"88",",","TRUE"
"89","κλητοῖς","FALSE"
"90","ἁγίοις","FALSE"
"91","·","TRUE"
"92","χάρις","FALSE"
"93","ὑμῖν","FALSE"
"94","καὶ","FALSE"
"95","εἰρήνη","FALSE"
"96","ἀπὸ","FALSE"
"97","θεοῦ","FALSE"
"98","πατρὸς","FALSE"
"99","ἡμῶν","FALSE"
"100","καὶ","FALSE"
"101","κυρίου","FALSE"
"102","Ἰησοῦ","FALSE"
"103","Χριστοῦ","FALSE"
"104",".","TRUE"
"105","Πρῶτον","FALSE"
"106","μὲν","FALSE"
"107","εὐχαριστῶ","FALSE"
"108","τῷ","FALSE"
"109","θεῷ","FALSE"
"110","μου","FALSE"
"111","διὰ","FALSE"
"112","Ἰησοῦ","FALSE"
"113","Χριστοῦ","FALSE"
"114","περὶ","FALSE"
"115","πάντων","FALSE"
"116","ὑμῶν","FALSE"
"117",",","TRUE"
"118","ὅτι","FALSE"
"119","ἡ","FALSE"
"120","πίστις","FALSE"
"121","ὑμῶν","FALSE"
"122","καταγγέλλεται","FALSE"
"123","ἐν","FALSE"
"124","ὅλῳ","FALSE"
"125","τῷ","FALSE"
"126","κόσμῳ","FALSE"
"127",".","TRUE"
"128","μάρτυς","FALSE"
"129","γάρ","FALSE"
"130","μού","FALSE"
"131","ἐστιν","FALSE"
"132","ὁ","FALSE"
"133","θεός","FALSE"
"134",",","TRUE"
"135","ᾧ","FALSE"
"136","λατρεύω","FALSE"
"137","ἐν","FALSE"
"138","τῷ","FALSE"
"139","πνεύματί","FALSE"
"140","μου","FALSE"
"141","ἐν","FALSE"
"142","τῷ","FALSE"
"143","εὐαγγελίῳ","FALSE"
