"ID","TOKEN","LEMMA"
"1","Παῦλος","Παῦλος"
"2","δοῦλος","δοῦλος"
"3","Χριστοῦ","Χριστός"
"4","Ἰησοῦ","Ἰησοῦς"
"5",",",","
"6","κλητὸς","κλητός"
"7","ἀπόστολος","ἀπόστολος"
"8",",",","
"9","ἀφωρισμένος","ἀφορίζω"
"10","εἰς","εἰς"
"11","εὐαγγέλιον","εὐαγγέλιον"
"12","θεοῦ","θεός"
"13","ὃ","ὁ"
"14","προεπηγγείλατο","προεπηγγείλημι"
"15","διὰ","διά"
"16","τῶν","ὁ"
"17","προφητῶν","προφήτης"
"18","αὐτοῦ","αὐτός"
"19","ἐν","ἐν"
"20","γραφαῖς","γραφή"
"21","ἁγίαις","ἅγιος"
"22","περὶ","περί"
"23","τοῦ","ὁ"
"24","υἱοῦ","υἱός"
"25","αὐτοῦ","αὐτός"
"26",",",","
"27","τοῦ","ὁ"
"28","γενομένου","γίγνομαι"
"29","ἐκ","ἐκ"
"30","σπέρματος","σπέρμα"
"31","Δαυὶδ","Δαυὶδ"
"32","κατὰ","κατά"
"33","σάρκα","σάρξ"
"34",",",","
"35","τοῦ","ὁ"
"36","ὁρισθέντος","ὁρισθένς"
"37","υἱοῦ","υἱός"
"38","θεοῦ","θεός"
"39","ἐν","ἐν"
"40","δυνάμει","δύναμις"
"41","κατὰ","κατά"
"42","πνεῦμα","πνεῦμα"
"43","ἁγιωσύνης","ἁγιωσύνης"
"44","ἐξ","ἐκ"
"45","ἀναστάσεως","ἀνάστασις"
"46","νεκρῶν","νεκρός"
"47",",",","
"48","Ἰησοῦ","Ἰησοῦς"
"49","Χριστοῦ","Χριστός"
"50","τοῦ","ὁ"
"51","κυρίου","κύριος"
"52","ἡμῶν","ἡμεῖς"
"53",",",","
"54","διʼ","διά"
"55","οὗ","ὅς"
"56","ἐλάβομεν","λαμβάνω"
"57","χάριν","χάρις"
"58","καὶ","καί"
"59","ἀποστολὴν","ἀποστολή"
"60","εἰς","εἰς"
"61","ὑπακοὴν","ὑπακοή"
"62","πίστεως","πίστις"
"63","ἐν","ἐν"
"64","πᾶσιν","πᾶς"
"65","τοῖς","ὁ"
"66","ἔθνεσιν","ἔθνος"
"67","ὑπὲρ","ὑπέρ"
"68","τοῦ","ὁ"
"69","ὀνόματος","ὄνομα"
"70","αὐτοῦ","αὐτός"
"71",",",","
"72","ἐν","ἐν"
"73","οἷς","ὅς"
"74","ἐστε","εἰμί"
"75","καὶ","καί"
"76","ὑμεῖς","ὑμεῖς"
"77","κλητοὶ","κλητός"
"78","Ἰησοῦ","Ἰησοῦς"
"79","Χριστοῦ","Χριστός"
"80",",",","
"81","πᾶσιν","πᾶς"
"82","τοῖς","ὁ"
"83","οὖσιν","εἰμί"
"84","ἐν","ἐν"
"85","Ῥώμῃ","Ῥώμη"
"86","ἀγαπητοῖς","ἀγαπητός"
"87","θεοῦ","θεός"
"88",",",","
"89","κλητοῖς","κλητός"
"90","ἁγίοις","ἅγιος"
"91","·","·"
"92","χάρις","χάρις"
"93","ὑμῖν","ὑμεῖς"
"94","καὶ","καί"
"95","εἰρήνη","εἰρήνη"
"96","ἀπὸ","ἀπό"
"97","θεοῦ","θεός"
"98","πατρὸς","πατήρ"
"99","ἡμῶν","ἡμεῖς"
"100","καὶ","καί"
"101","κυρίου","κύριος"
"102","Ἰησοῦ","Ἰησοῦς"
"103","Χριστοῦ","Χριστός"
"104",".","."
"105","Πρῶτον","πρῶτος"
"106","μὲν","μέν"
"107","εὐχαριστῶ","εὐχαριστέω"
"108","τῷ","ὁ"
"109","θεῷ","θεός"
"110","μου","ἐγώ"
"111","διὰ","διά"
"112","Ἰησοῦ","Ἰησοῦς"
"113","Χριστοῦ","Χριστός"
"114","περὶ","περί"
"115","πάντων","πᾶς"
"116","ὑμῶν","ὑμεῖς"
"117",",",","
"118","ὅτι","ὅτι"
"119","ἡ","ὁ"
"120","πίστις","πίστις"
"121","ὑμῶν","ὑμεῖς"
"122","καταγγέλλεται","καταγγέλλω"
"123","ἐν","ἐν"
"124","ὅλῳ","ὅλος"
"125","τῷ","ὁ"
"126","κόσμῳ","κόσμος"
"127",".","."
"128","μάρτυς","μάρτυς"
"129","γάρ","γάρ"
"130","μού","ἐγώ"
"131","ἐστιν","εἰμί"
"132","ὁ","ὁ"
"133","θεός","θεός"
"134",",",","
"135","ᾧ","ὅς"
"136","λατρεύω","λατρεύω"
"137","ἐν","ἐν"
"138","τῷ","ὁ"
"139","πνεύματί","πνεῦμα"
"140","μου","ἐγώ"
"141","ἐν","ἐν"
"142","τῷ","ὁ"
"143","εὐαγγελίῳ","εὐαγγέλιον"
"144","τοῦ","ὁ"
"145","υἱοῦ","υἱός"
"146","αὐτοῦ","αὐτός"
"147",",",","
"148","ὡς","ὡς"
"149","ἀδιαλείπτως","ἀδιαλείπτως"
"150","μνείαν","μνεία"
"151","ὑμῶν","ὑμεῖς"
"152","ποιοῦμαι","ποιέω"
"153","πάντοτε","πάντοτε"
"154","ἐπὶ","ἐπί"
"155","τῶν","ὁ"
"156","προσευχῶν","προσευχή"
"157","μου","ἐγώ"
"158",",",","
"159","δεόμενος","δέω"
"160","εἴ","εἰ"
"161","πως","πως"
"162","ἤδη","ἤδη"
"163","ποτὲ","ποτε"
"164","εὐοδωθήσομαι","εὐοδωθήσομαι"
"165","ἐν","ἐν"
"166","τῷ","ὁ"
"167","θελήματι","θέλημα"
"168","τοῦ","ὁ"
"169","θεοῦ","θεός"
"170","ἐλθεῖν","ἔρχομαι"
"171","πρὸς","πρός"
"172","ὑμᾶς","ὑμεῖς"
"173",".","."
"174","ἐπιποθῶ","ἐπιποθέω"
"175","γὰρ","γάρ"
"176","ἰδεῖν","ὁράω"
"177","ὑμᾶς","ὑμεῖς"
"178",",",","
"179","ἵνα","ἵνα"
"180","τι","τίς"
"181","μεταδῶ","μεταδίδωμι"
"182","χάρισμα","χάρισμα"
"183","ὑμῖν","ὑμεῖς"
"184","πνευματικὸν","πνευματικός"
"185","εἰς","εἰς"
"186","τὸ","ὁ"
"187","στηριχθῆναι","στηρίζω"
"188","ὑμᾶς","ὑμεῖς"
"189",",",","
"190","τοῦτο","οὗτος"
"191","δέ","δέ"
"192","ἐστιν","εἰμί"
"193","συμπαρακληθῆναι","συμπαρακλέω"
"194","ἐν","ἐν"
"195","ὑμῖν","ὑμεῖς"
"196","διὰ","διά"
"197","τῆς","ὁ"
"198","ἐν","ἐν"
"199","ἀλλήλοις","ἀλλήλων"
"200","πίστεως","πίστις"
"201","ὑμῶν","ὑμεῖς"
"202","τε","τε"
"203","καὶ","καί"
"204","ἐμοῦ","ἐμός"
"205",".","."
"206","οὐ","οὐ"
"207","θέλω","ἐθέλω"
"208","δὲ","δέ"
"209","ὑμᾶς","ὑμεῖς"
"210","ἀγνοεῖν","ἀγνοέω"
"211",",",","
"212","ἀδελφοί","ἀδελφός"
"213",",",","
"214","ὅτι","ὅτι"
"215","πολλάκις","πολλάκις"
"216","προεθέμην","προτίθημι"
"217","ἐλθεῖν","ἔρχομαι"
"218","πρὸς","πρός"
"219","ὑμᾶς","ὑμεῖς"
"220",",",","
"221","καὶ","καί"
"222","ἐκωλύθην","ἐκωλύθην"
