"ID","TOKEN","NER"
"1","Παῦλος","PERSON"
"2","δοῦλος","O"
"3","Χριστοῦ","PERSON"
"4","Ἰησοῦ","LOC"
"5",",","LOC"
"6","κλητὸς","O"
"7","ἀπόστολος","O"
"8",",","O"
"9","ἀφωρισμένος","O"
"10","εἰς","O"
"11","εὐαγγέλιον","O"
"12","θεοῦ","O"
"13","ὃ","O"
"14","προεπηγγείλατο","O"
"15","διὰ","O"
"16","τῶν","O"
"17","προφητῶν","O"
"18","αὐτοῦ","O"
"19","ἐν","O"
"20","γραφαῖς","O"
"21","ἁγίαις","O"
"22","περὶ","O"
"23","τοῦ","O"
"24","υἱοῦ","O"
"25","αὐτοῦ","O"
"26",",","O"
"27","τοῦ","O"
"28","γενομένου","O"
"29","ἐκ","O"
"30","σπέρματος","O"
"31","Δαυὶδ","PERSON"
"32","κατὰ","O"
"33","σάρκα","O"
"34",",","O"
"35","τοῦ","O"
"36","ὁρισθέντος","O"
"37","υἱοῦ","O"
"38","θεοῦ","O"
"39","ἐν","O"
"40","δυνάμει","O"
"41","κατὰ","O"
"42","πνεῦμα","O"
"43","ἁγιωσύνης","O"
"44","ἐξ","O"
"45","ἀναστάσεως","O"
"46","νεκρῶν","O"
"47",",","O"
"48","Ἰησοῦ","LOC"
"49","Χριστοῦ","LOC"
"50","τοῦ","O"
"51","κυρίου","O"
"52","ἡμῶν","O"
"53",",","O"
"54","διʼ","O"
"55","οὗ","O"
"56","ἐλάβομεν","O"
"57","χάριν","O"
"58","καὶ","O"
"59","ἀποστολὴν","O"
"60","εἰς","O"
"61","ὑπακοὴν","O"
"62","πίστεως","O"
"63","ἐν","O"
"64","πᾶσιν","O"
"65","τοῖς","O"
"66","ἔθνεσιν","NORP"
"67","ὑπὲρ","O"
"68","τοῦ","O"
"69","ὀνόματος","O"
"70","αὐτοῦ","O"
"71",",","O"
"72","ἐν","O"
"73","οἷς","O"
"74","ἐστε","O"
"75","καὶ","O"
"76","ὑμεῖς","O"
"77","κλητοὶ","O"
"78","Ἰησοῦ","LOC"
"79","Χριστοῦ","LOC"
"80",",","O"
"81","πᾶσιν","O"
"82","τοῖς","O"
"83","οὖσιν","O"
"84","ἐν","O"
"85","Ῥώμῃ","LOC"
"86","ἀγαπητοῖς","O"
"87","θεοῦ","O"
"88",",","O"
"89","κλητοῖς","O"
"90","ἁγίοις","O"
"91","·","O"
"92","χάρις","O"
"93","ὑμῖν","O"
"94","καὶ","O"
"95","εἰρήνη","O"
"96","ἀπὸ","O"
"97","θεοῦ","O"
"98","πατρὸς","O"
"99","ἡμῶν","O"
"100","καὶ","O"
"101","κυρίου","O"
"102","Ἰησοῦ","LOC"
"103","Χριστοῦ","LOC"
"104",".","O"
"105","Πρῶτον","O"
"106","μὲν","O"
"107","εὐχαριστῶ","O"
"108","τῷ","O"
"109","θεῷ","O"
"110","μου","O"
"111","διὰ","O"
"112","Ἰησοῦ","LOC"
"113","Χριστοῦ","LOC"
"114","περὶ","O"
"115","πάντων","O"
"116","ὑμῶν","O"
"117",",","O"
"118","ὅτι","O"
"119","ἡ","O"
"120","πίστις","O"
"121","ὑμῶν","O"
"122","καταγγέλλεται","O"
"123","ἐν","O"
"124","ὅλῳ","O"
"125","τῷ","O"
"126","κόσμῳ","O"
"127",".","O"
"128","μάρτυς","O"
"129","γάρ","O"
"130","μού","O"
"131","ἐστιν","O"
"132","ὁ","O"
"133","θεός","O"
"134",",","O"
"135","ᾧ","O"
"136","λατρεύω","O"
"137","ἐν","O"
"138","τῷ","O"
"139","πνεύματί","O"
"140","μου","O"
"141","ἐν","O"
"142","τῷ","O"
"143","εὐαγγελίῳ","O"
"144","τοῦ","O"
"145","υἱοῦ","O"
"146","αὐτοῦ","O"
"147",",","O"
"148","ὡς","O"
"149","ἀδιαλείπτως","O"
"150","μνείαν","O"
"151","ὑμῶν","O"
"152","ποιοῦμαι","O"
"153","πάντοτε","O"
"154","ἐπὶ","O"
"155","τῶν","O"
"156","προσευχῶν","O"
"157","μου","O"
"158",",","O"
"159","δεόμενος","O"
"160","εἴ","O"
"161","πως","O"
"162","ἤδη","O"
"163","ποτὲ","O"
"164","εὐοδωθήσομαι","O"
"165","ἐν","O"
"166","τῷ","O"
"167","θελήματι","O"
"168","τοῦ","O"
"169","θεοῦ","O"
"170","ἐλθεῖν","O"
"171","πρὸς","O"
"172","ὑμᾶς","O"
"173",".","O"
"174","ἐπιποθῶ","O"
"175","γὰρ","O"
"176","ἰδεῖν","O"
"177","ὑμᾶς","O"
"178",",","O"
"179","ἵνα","O"
"180","τι","O"
"181","μεταδῶ","O"
"182","χάρισμα","O"
"183","ὑμῖν","O"
"184","πνευματικὸν","O"
"185","εἰς","O"
"186","τὸ","O"
"187","στηριχθῆναι","O"
"188","ὑμᾶς","O"
"189",",","O"
"190","τοῦτο","O"
"191","δέ","O"
"192","ἐστιν","O"
"193","συμπαρακληθῆναι","O"
"194","ἐν","O"
"195","ὑμῖν","O"
"196","διὰ","O"
"197","τῆς","O"
"198","ἐν","O"
"199","ἀλλήλοις","O"
"200","πίστεως","O"
"201","ὑμῶν","O"
"202","τε","O"
"203","καὶ","O"
"204","ἐμοῦ","O"
"205",".","O"
"206","οὐ","O"
"207","θέλω","O"
"208","δὲ","O"
"209","ὑμᾶς","O"
"210","ἀγνοεῖν","O"
"211",",","O"
"212","ἀδελφοί","O"
"213",",","O"
"214","ὅτι","O"
"215","πολλάκις","O"
"216","προεθέμην","O"
"217","ἐλθεῖν","O"
"218","πρὸς","O"
"219","ὑμᾶς","O"
"220",",","O"
"221","καὶ","O"
"222","ἐκωλύθην","O"
"223","ἄχρι","O"
"224","τοῦ","O"
"225","δεῦρο","O"
"226",",","O"
"227","ἵνα","O"
"228","τινὰ","O"
"229","καρπὸν","O"
"230","σχῶ","O"
"231","καὶ","O"
"232","ἐν","O"
"233","ὑμῖν","O"
"234","καθὼς","O"
"235","καὶ","O"
"236","ἐν","O"
"237","τοῖς","O"
"238","λοιποῖς","O"
"239","ἔθνεσιν","O"
