"ID","TOKEN","LEMMA"
"1","ΙΩΗΛ","ΙΩΗΛ"
"2","ΛΟΓΟΣ","ΛΟΓΟΣ"
"3","ΟΣ","οΣ"
"4","Κυρίου","Κύριος"
"5","ὃς","ὅς"
"6","ἐγενήθη","γίγνομαι"
"7","πρὸς","πρός"
"8","Ἰωήλ","Ἰωήλς"
"9","τὸν","ὁ"
"10","τοῦ","ὁ"
"11","Βαθουήλ","Βαθουήλ"
"12",".","."
"13","Ἀκούσατε","Ἀκούσατος"
"14","ταῦτα","οὗτος"
"15",",",","
"16","οἱ","ὁ"
"17","πρεσβύτεροι","πρέσβυς"
"18",",",","
"19","καὶ","καί"
"20","ἐνωτίσασθε","ἐνωτίζομαι"
"21",",",","
"22","πάντες","πᾶς"
"23","οἱ","ὁ"
"24","κατοικοῦντες","κατοικέω"
"25","τὴν","ὁ"
"26","γῆν","γῆ"
"27",".","."
"28","εἰ","εἰ"
"29","γέγονεν","γίγνομαι"
"30","τοιαῦτα","τοιοῦτος"
"31","ἐν","ἐν"
"32","ταῖς","ὁ"
"33","ἡμέραις","ἡμέρα"
"34","ἡμῶν","ἡμεῖς"
"35",",",","
"36","ἤ","ἤ"
"37","ἐν","ἐν"
"38","ταῖς","ὁ"
"39","ἡμέραις","ἡμέρα"
"40","τῶν","ὁ"
"41","πατέρων","πατήρ"
"42","ὑμῶν","ὑμεῖς"
"43",";",";"
"44","ὑπέρ","ὑπέρ"
"45","αὐτῶν","αὐτός"
"46","τοῖς","ὁ"
"47","τέκνοις","τέκνον"
"48","ὑμῶν","ὑμεῖς"
"49","διηγήσασθε","διηγήσασθε"
"50",",",","
"51","καὶ","καί"
"52","τὰ","ὁ"
"53","τέκνα","τέκνον"
"54","ὑμῶν","ὑμεῖς"
"55","τοῖς","ὁ"
"56","τέκνοις","τέκνον"
"57","αὐτῶν","αὐτός"
"58",",",","
"59","καὶ","καί"
"60","τὰ","ὁ"
"61","τέκνα","τέκνον"
"62","αὐτῶν","αὐτός"
"63","εἰς","εἰς"
"64","γενεὰν","γενεά"
"65","ἑτέραν","ἕτερος"
"66",".","."
"67","τὰ","ὁ"
"68","κατάλοιπα","κατάλοιπος"
