"ID","TOKEN","LEMMA"
"1","ΚΑΙ","ΚΑΙ"
"2","ἐγένετο","γίγνομαι"
"3","μετὰ","μετά"
"4","τὸ","ὁ"
"5","ἀποθανεῖν","ἀποθνῄσκω"
"6","Σαοὐλ","Σαοὐλ"
"7",",",","
"8","καὶ","καί"
"9","Δαυεὶδ","Δαυίδ"
"10","ἀνέστρεψεν","ἀνατρέπω"
"11","Β","ΑΒΓ"
"12",".","."
"13","τύπτων","τύπτω"
"14","τὸν","ὁ"
"15","Ἀμαλήκ","Ἀμαλήκ"
"16","·","·"
"17","καὶ","καί"
"18","ἐκάθισεν","καθίζω"
"19","Δαυεὶδ","Δαυίδ"
"20","ἐν","ἐν"
"21","Σεκ","Σεκ"
"22","καὶ","καί"
"23","ἐγενήθη","γίγνομαι"
"24","τῆ","ὁ"
"25","ἡμέρᾳ","ἡμέρα"
"26","τῇ","ὁ"
"27","τρίτῃ","τρίτος"
"28","καὶ","καί"
"29","ἰδοὺ","ἰδού"
"30","ἀνὴρ","ἀνήρ"
"31","ἦλθεν","ἔρχομαι"
"32","ἐκ","ἐκ"
"33","τῆ","ὁ"
"34","ἐκ","ἐκ"
"35","τοῦ","ὁ"
"36","λαοῦ","λαός"
"37","Σαούλ","Σαῦλος"
"38",",",","
"39","καὶ","καί"
"40","τὰ","ὁ"
"41","ἱμάτια","ἱμάτιον"
"42","αὐτοῦ","αὐτός"
"43","διερρωγότα","διαρρήγνυμι"
"44","καὶ","καί"
"45","γῆ","γῆ"
"46","ἐπὶ","ἐπί"
"47","τῆς","ὁ"
"48","κεφαλῆς","κεφαλή"
"49","αὐτοῦ","αὐτός"
"50","·","·"
"51","καὶ","καί"
"52","ἐγένετο","γίγνομαι"
"53","ἐν","ἐν"
"54","τῷ","ὁ"
"55","εἰσελθεῖν","εἰσέρχομαι"
"56","αὐτὸν","αὐτός"
"57","πρὸς","πρός"
"58","Δαυεὶδ","Δαυίδ"
"59","καὶ","καί"
"60","ἔπεσεν","πίπτω"
"61","ἐπὶ","ἐπί"
"62","τὴν","ὁ"
"63","γῆν","γῆ"
"64","καὶ","καί"
"65","προσεκύνησεν","προσκυνέω"
"66","αὐτῷ","αὐτός"
"67",".","."
"68","καὶ","καί"
"69","εἶπεν","λέγω"
"70","Δαυεὶδ","Δαυίδ"
"71","Πόθεν","πόθεν"
"72","σὺ","σύ"
"73","παραγίνῃ","παραγίνω"
"74",";",";"
"75","καὶ","καί"
"76","εἶπεν","λέγω"
"77","πρὸς","πρός"
"78","αὐτόν","αὐτός"
"79","Ἐκ","ἐκ"
"80","τῆς","ὁ"
"81","παρεμβολῆς","παρεμβολή"
"82","·","·"
"83","Ἰσραὴλ","Ἰσραήλ"
"84","ἐγὼ","ἐγώ"
"85","διασέσωμαι","διασέσω"
"86",".","."
"87","καὶ","καί"
"88","εἶπεν","λέγω"
"89","αὐτῷ","αὐτός"
"90","Δαυεὶδ","Δαυίδ"
"91","τίς","τίς"
"92","ὁ","ὁ"
"93","λόγος","λόγος"
"94","οὗτος","οὗτος"
"95",";",";"
"96","ἀπάγγειλόν","ἀπάγγειλος"
"97","μοι","ἐγώ"
"98",".","."
"99","καὶ","καί"
"100","εἶπεν","λέγω"
"101","ὅτι","ὅτι"
"102","Ἔφυγεν","Ἔφυγεν"
"103","ὁ","ὁ"
"104","λαὸς","λαός"
"105","ἐκ","ἐκ"
"106","τοῦ","ὁ"
"107","πολέμου","πόλεμος"
"108",",",","
"109","καὶ","καί"
"110","πεπτώκασι","πεπτώκας"
