"ID","TOKEN","LEMMA"
"1","Ταῦτα","οὗτος"
"2","μὲν","μέν"
"3","δὴ","δή"
"4","ἀπὸ","ἀπό"
"5","τῆς","ὁ"
"6","προειρημένης","προαγορεύω"
"7","τοῦ","ὁ"
"8","Πολυΐστορος","Πολυΐστορος"
"9","γραφῆς","γραφή"
"10",".","."
"11","καὶ","καί"
"12","ὁ","ὁ"
"13","Ἰώσηπος","Ἰώσηπος"
"14","δὲ","δέ"
"15","ἐν","ἐν"
"16","τῇ","ὁ"
"17","πρώτῃ","πρῶτος"
"18","τῆς","ὁ"
"19","Ἀρχαιολογίας","Ἀρχαιολογία"
"20","τοῦ","ὁ"
"21","αὐτοῦ","αὐτός"
"22","μνημονεύει","μνημονεύω"
"23","διὰ","διά"
"24","τούτων","οὗτος"
"25","·","·"
"26","Λέγεται","λέγω"
"27","δὲ","δέ"
"28","ὡς","ὡς"
"29","οὗτος","οὗτος"
"30","ὁ","ὁ"
"31","Ἀφρὴν","Ἀφρήν"
"32","στρατεύσας","στρατεύω"
"33","ἐπὶ","ἐπί"
"34","τὴν","ὁ"
"35","Λιβύην","Λιβύη"
"36","κατέσχεν","κατέχω"
"37","αὐτὴν","αὐτός"
"38","καὶ","καί"
"39","οἱ","ὁ"
"40","υἱωνοὶ","υἱωνός"
"41","αὐτοῦ","αὐτός"
"42","κατοικήσαντες","κατοικέω"
"43","ἐν","ἐν"
"44","αὐτῇ","αὐτός"
"45","τὴν","ὁ"
"46","γῆν","γῆ"
"47","ἀπὸ","ἀπό"
"48","τοῦ","ὁ"
"49","ἐκείνου","ἐκεῖνος"
"50","ὀνόματος","ὄνομα"
"51","Ἀφρικὰ","Ἀφρικός"
"52","προσηγόρευσαν","προσαγορεύω"
"53",".","."
"54","μαρτυρεῖ","μαρτυρέω"
"55","δέ","δέ"
"56","μου","ἐγώ"
"57","τῷ","ὁ"
"58","λόγῳ","λόγος"
"59","Ἀλέξανδρος","Ἀλέξανδρος"
"60","ὁ","ὁ"
"61","Πολυΐστωρ","Πολυΐστωρ"
