"ID","TOKEN","NER"
"1","Ταῦτα","O"
"2","μὲν","O"
"3","δὴ","O"
"4","ἀπὸ","O"
"5","τῆς","O"
"6","προειρημένης","O"
"7","τοῦ","O"
"8","Πολυΐστορος","PERSON"
"9","γραφῆς","O"
"10",".","O"
"11","καὶ","O"
"12","ὁ","O"
"13","Ἰώσηπος","PERSON"
"14","δὲ","O"
"15","ἐν","O"
"16","τῇ","O"
"17","πρώτῃ","O"
"18","τῆς","O"
"19","Ἀρχαιολογίας","O"
"20","τοῦ","O"
"21","αὐτοῦ","O"
"22","μνημονεύει","O"
"23","διὰ","O"
"24","τούτων","O"
"25","·","O"
"26","Λέγεται","O"
"27","δὲ","O"
"28","ὡς","O"
"29","οὗτος","O"
"30","ὁ","O"
"31","Ἀφρὴν","O"
"32","στρατεύσας","O"
"33","ἐπὶ","O"
"34","τὴν","O"
"35","Λιβύην","LOC"
"36","κατέσχεν","O"
"37","αὐτὴν","O"
"38","καὶ","O"
"39","οἱ","O"
"40","υἱωνοὶ","O"
"41","αὐτοῦ","O"
"42","κατοικήσαντες","O"
"43","ἐν","O"
"44","αὐτῇ","O"
"45","τὴν","O"
"46","γῆν","O"
"47","ἀπὸ","O"
"48","τοῦ","O"
"49","ἐκείνου","O"
"50","ὀνόματος","O"
"51","Ἀφρικὰ","ORG"
"52","προσηγόρευσαν","O"
"53",".","O"
"54","μαρτυρεῖ","O"
"55","δέ","O"
"56","μου","O"
"57","τῷ","O"
"58","λόγῳ","O"
"59","Ἀλέξανδρος","PERSON"
"60","ὁ","O"
"61","Πολυΐστωρ","O"
"62","λέγων","O"
"63","οὕτως","O"
"64","·","O"
"65","Κλεόδημος","PERSON"
"66","δέ","O"
"67","φησιν","O"
"68","ὁ","O"
"69","προφήτης","O"
"70",",","O"
"71","ὁ","O"
"72","καὶ","O"
"73","Μαλχᾶς","PERSON"
"74",",","O"
"75","ἱστορῶν","O"
"76","τὰ","O"
"77","περὶ","O"
"78","Ἰουδαίων","NORP"
"79",",","O"
"80","καθὼς","O"
"81","καὶ","O"
"82","Μωσῆς","PERSON"
"83","ἱστόρηκεν","O"
"84","ὁ","O"
"85","νομοθέτης","O"
"86","αὐτῶν","O"
"87",",","O"
"88","ὅτι","O"
"89","ἐκ","O"
"90","τῆς","O"
"91","Χεττούρας","NORP"
"92","Ἁβραάμῳ","PERSON"
"93","ἐγένοντο","O"
"94","παῖδες","O"
"95","ἱκανοί","O"
"96","·","O"
"97","λέγει","O"
"98","δὲ","O"
"99","αὐτῶν","O"
"100","καὶ","O"
"101","τὰ","O"
"102","ὀνόματα","O"
"103",",","O"
"104","ὀνομάζων","O"
"105","τρεῖς","O"
"106",",","O"
"107","Ἀφέρ","LOC"
"108",",","O"
"109","Ἀσσουρί","NORP"
"110",",","O"
"111","Ἀφράν","LOC"
"112","·","O"
"113","καὶ","O"
"114","ἀπὸ","O"
"115","Ἀσσουρὶ","NORP"
"116","μὲν","O"
"117","τὴν","O"
"118","Ἀσσυρίαν","NORP"
"119",",","O"
"120","ἀπὸ","O"
"121","δὲ","O"
"122","τῶν","O"
"123","δύο","O"
"124",",","O"
"125","Ἀφρά","ORG"
"126","τε","O"
"127","καὶ","O"
"128","Ἀφέρ","LOC"
"129",",","O"
"130","πόλιν","O"
"131","τε","O"
"132","Ἀφρὰν","LOC"
"133","καὶ","O"
"134","τὴν","O"
"135","χώραν","O"
"136","Ἀφρικὰ","NORP"
"137","ὀνομασθῆναι","O"
"138",".","O"
"139","τούτους","O"
"140","δὲ","O"
"141","Ἡρακλεῖ","GOD"
"142","συστρατεῦσαι","O"
"143","ἐπὶ","O"
"144","Λιβύην","LOC"
"145","καὶ","O"
"146","Ἀνταῖον","PERSON"
"147","·","O"
"148","γήμαντα","O"
"149","δὲ","O"
"150","τὴν","O"
"151","Ἀφρὰ","NORP"
"152","θυγατέρα","O"
"153","Ἡρακλέα","GOD"
"154","γεννῆσαι","O"
"155","υἱὸν","O"
"156","ἐξ","O"
"157","αὐτῆς","O"
"158","Διόδωρον","PERSON"
"159",".","O"
"160","τούτου","O"
"161","δὲ","O"
"162","γενέσθαι","O"
"163","Σοφωνᾶν","ORG"
"164",",","O"
"165","ἀφ᾽","O"
"166","οὗ","O"
"167","τοὺς","O"
"168","βαρβάρους","O"
"169","Σοφὰς","O"
"170","λέγεσθαι","O"
"171",".","O"
"172","Τὰ","O"
"173","μὲν","O"
"174","οὖν","O"
"175","περὶ","O"
"176","τοῦ","O"
"177","Ἀβραὰμ","PERSON"
"178","ὡς","O"
"179","ἐν","O"
"180","ὀλίγοις","O"
"181","τοσαῦτα","O"
"182","παρακείσθω","O"
"183",".","O"
