"ID","TOKEN","NER"
"1","Πρὸς","O"
"2","Λεπτίνην","PERSON"
"3","ὑπὲρ","O"
"4","ἀτελείας","O"
"5","εἴπερ","O"
"6","τι","O"
"7","τῶν","O"
"8","πάντων","O"
"9",",","O"
"10","ὦ","O"
"11","ἄνδρες","O"
"12","Ἀθηναῖοι","NORP"
"13",",","O"
"14","πρὸς","O"
"15","τὸ","O"
"16","κοινῇ","O"
"17","λυσιτελοῦν","O"
"18","ἔχον","O"
"19","τῇ","O"
"20","πόλει","O"
"21","καὶ","O"
"22","φέρον","O"
"23","ἐπὶ","O"
"24","πλεῖστον","O"
"25","εἰς","O"
"26","δόξαν","O"
"27","·","O"
"28","καὶ","O"
"29","τὸν","O"
"30","τοῦ","O"
"31","Λεπτίνου","PERSON"
"32","νόμον","O"
"33",",","O"
"34","ὡς","O"
"35","οὐ","O"
"36","καλῶς","O"
"37","ἔχονθʼ","O"
"38","ἡμῖν","O"
"39",",","O"
"40","ἐκποδὼν","O"
"41","πεποιῆσθαι","O"
"42",".","O"
"43","εἰ","O"
"44","γὰρ","O"
"45","ὁ","O"
"46","μὲν","O"
"47","διʼ","O"
"48","ὧν","O"
"49","γράφει","O"
"50","καὶ","O"
"51","νομοθετεῖ","O"
"52","οὕτω","O"
"53","παντάπασιν","O"
"54","ἀτέλειαν","O"
"55","ἀναιρεῖ","O"
"56",",","O"
"57","ὡς","O"
"58","μὴ","O"
"59","ὅτι","O"
"60","τοὺς","O"
"61","ἔχοντας","O"
"62","αὐτὴν","O"
"63","ἀφελέσθαι","O"
"64",",","O"
"65","ἀλλὰ","O"
"66","καὶ","O"
"67","ἡμᾶς","O"
"68","αὐτοὺς","O"
"69","τὸ","O"
"70","μηκέθʼ","O"
"71","οἵους","O"
"72","τʼ","O"
"73","εἶναι","O"
"74","ταύτης","O"
"75","ὁντινοῦν","O"
"76","ἀξιῶσαι","O"
"77","·","O"
"78","ἡμῖν","O"
"79","δὲ","O"
"80","διʼ","O"
"81","αὐτῆς","O"
"82","ταύτης","O"
"83","τὰ","O"
"84","κράτιστα","O"
"85","παρὰ","O"
"86","πάντων","O"
"87","μετὰ","O"
"88","τοὺς","O"
"89","θεοὺς","O"
"90","ἀπαντᾷ","O"
"91",",","O"
"92","οὐ","O"
"93","μόνον","O"
"94","ἃ","O"
"95","καθʼ","O"
"96","ἡμῶν","O"
"97","ἐστιν","O"
"98","ἀτεχνῶς","O"
"99",",","O"
"100","τούτοις","O"
"101","μηδʼ","O"
"102","ὁπωστιοῦν","O"
"103","ἡμᾶς","O"
"104","χρῆσθαι","O"
"105","προσῆκεν","O"
"106",",","O"
"107","ἀλλὰ","O"
"108","καὶ","O"
"109","τὸν","O"
"110","ταῦτʼ","O"
"111","εἰργασμένον","O"
"112","κολάζειν","O"
"113","τε","O"
"114","καὶ","O"
"115","μισεῖν","O"
"116","καὶ","O"
"117","τῆς","O"
"118","πόλεως","O"
"119","ὥσπερ","O"
"120","τινὰ","O"
"121","κῆρα","O"
"122","παντάπασιν","O"
"123","ἐξελαύνειν","O"
"124",".","O"
"125","δεῖ","O"
"126","γάρ","O"
"127","που","O"
"128","δυοῖν","O"
"129","θάτερον","O"
"130",",","O"
"131","μᾶλλον","O"
"132","δὲ","O"
"133","πᾶσα","O"
"134","ἀνάγκη","O"
"135","·","O"
"136","εἰ","O"
"137","μὲν","O"
"138","ἡμῶν","O"
"139","αὐτῶν","O"
"140","ὡς","O"
"141","ἀληθῶς","O"
"142","ποιούμεθα","O"
"143","λόγον","O"
"144",",","O"
"145","μηδένα","O"
"146","τούτου","O"
"147","τὸ","O"
"148","παράπαν","O"
"149","λόγον","O"
"150","ποιεῖσθαι","O"
"151",",","O"
"152","μᾶλλον","O"
"153","δʼ","O"
"154","ὅπως","O"
"155","αὐτίκα","O"
"156","πεπαύσεται","O"
"157","πάντα","O"
"158","ποιεῖσθαι","O"
"159","λόγον","O"
"160","·","O"
"161","εἰ","O"
"162","δʼ","O"
"163","ὅπως","O"
"164","κύριος","O"
"165","ἔσται","O"
"166","·","O"
"167","τοῦτο","O"
"168","δʼ","O"
"169","ἀπείη","O"
"170",".","O"
"171","ποιησόμεθα","O"
"172","λόγον","O"
"173",",","O"
"174","δόξομεν","O"
"175","εὖ","O"
"176","οἶδα","O"
"177","πᾶσιν","O"
"178",",","O"
"179","ἡμῶν","O"
"180","μὲν","O"
"181","αὐτῶν","O"
"182","οὐδʼ","O"
"183","ὁντινοῦν","O"
"184","λόγον","O"
"185","ποιεῖσθαι","O"
"186",",","O"
"187","τοῦ","O"
"188","δʼ","O"
"189","ὅπως","O"
"190","τὰ","O"
"191","ἡμέτερα","O"
"192","αὐτῶν","O"
"193","ἕξει","O"
"194","κακῶς","O"
"195","πολύν","O"
"196","τινα","O"
"197","λόγον","O"
"198","ποιεῖσθαι","O"
"199",".","O"
"200","καὶ","O"
"201","τίς","O"
"202","ἂν","O"
"203","ταῦτα","O"
"204","φήσειε","O"
"205",";","O"
"206","καίτοι","O"
"207","εἰ","O"
"208","τὸ","O"
"209","πρὸς","O"
"210","τὴν","O"
"211","πόλιν","O"
"212","ἐρραστωνεῦσθαι","O"
"213","καὶ","O"
"214","μὴ","O"
"215","τὴν","O"
"216","γιγνομένην","O"
"217","ταυτησὶ","O"
"218","πρόνοιαν","O"
"219","ἴσχειν","O"
"220","οὐκ","O"
"221","ἀγαθοῦ","O"
"222","τινος","O"
"223","καὶ","O"
"224","δημοτικοῦ","O"
"225","φάσκομεν","O"
"226","εἶναι","O"
"227","πολίτου","O"
"228","·","O"
"229","ὅταν","O"
