"ID","TOKEN","IS_PUNCT"
"1","Ἐν","FALSE"
"2","ἀρχῇ","FALSE"
"3","ἦν","FALSE"
"4","ὁ","FALSE"
"5","λόγος","FALSE"
"6",",","TRUE"
"7","καὶ","FALSE"
"8","ὁ","FALSE"
"9","λόγος","FALSE"
"10","ἦν","FALSE"
"11","πρὸς","FALSE"
"12","τὸν","FALSE"
"13","θεόν","FALSE"
"14",",","TRUE"
"15","καὶ","FALSE"
"16","θεὸς","FALSE"
"17","ἦν","FALSE"
"18","ὁ","FALSE"
"19","λόγος","FALSE"
"20",".","TRUE"
"21","οὗτος","FALSE"
"22","ἦν","FALSE"
"23","ἐν","FALSE"
"24","ἀρχῇ","FALSE"
"25","πρὸς","FALSE"
"26","τὸν","FALSE"
"27","θεόν","FALSE"
"28",".","TRUE"
"29","πάντα","FALSE"
"30","διʼ","FALSE"
"31","αὐτοῦ","FALSE"
"32","ἐγένετο","FALSE"
"33",",","TRUE"
"34","καὶ","FALSE"
"35","χωρὶς","FALSE"
"36","αὐτοῦ","FALSE"
"37","ἐγένετο","FALSE"
"38","οὐδὲ","FALSE"
"39","ἕν","FALSE"
"40",".","TRUE"
"41","ὃ","FALSE"
"42","γέγονεν","FALSE"
"43","ἐν","FALSE"
"44","αὐτῷ","FALSE"
"45","ζωὴ","FALSE"
"46","ἦν","FALSE"
"47",",","TRUE"
"48","καὶ","FALSE"
"49","ἡ","FALSE"
"50","ζωὴ","FALSE"
"51","ἦν","FALSE"
"52","τὸ","FALSE"
"53","φῶς","FALSE"
"54","τῶν","FALSE"
"55","ἀνθρώπων","FALSE"
"56","·","TRUE"
"57","καὶ","FALSE"
"58","τὸ","FALSE"
"59","φῶς","FALSE"
"60","ἐν","FALSE"
"61","τῇ","FALSE"
"62","σκοτίᾳ","FALSE"
"63","φαίνει","FALSE"
"64",",","TRUE"
"65","καὶ","FALSE"
"66","ἡ","FALSE"
"67","σκοτία","FALSE"
"68","αὐτὸ","FALSE"
"69","οὐ","FALSE"
"70","κατέλαβεν","FALSE"
"71",".","TRUE"
"72","Ἐγένετο","FALSE"
"73","ἄνθρωπος","FALSE"
"74","ἀπεσταλμένος","FALSE"
"75","παρὰ","FALSE"
"76","θεοῦ","FALSE"
"77",",","TRUE"
"78","ὄνομα","FALSE"
"79","αὐτῷ","FALSE"
"80","Ἰωάννης","FALSE"
"81","·","TRUE"
"82","οὗτος","FALSE"
"83","ἦλθεν","FALSE"
"84","εἰς","FALSE"
"85","μαρτυρίαν","FALSE"
"86",",","TRUE"
"87","ἵνα","FALSE"
"88","μαρτυρήσῃ","FALSE"
"89","περὶ","FALSE"
"90","τοῦ","FALSE"
"91","φωτός","FALSE"
"92",",","TRUE"
"93","ἵνα","FALSE"
"94","πάντες","FALSE"
"95","πιστεύσωσιν","FALSE"
"96","διʼ","FALSE"
"97","αὐτοῦ","FALSE"
"98",".","TRUE"
"99","οὐκ","FALSE"
"100","ἦν","FALSE"
"101","ἐκεῖνος","FALSE"
"102","τὸ","FALSE"
"103","φῶς","FALSE"
"104",",","TRUE"
"105","ἀλλʼ","FALSE"
"106","ἵνα","FALSE"
"107","μαρτυρήσῃ","FALSE"
"108","περὶ","FALSE"
"109","τοῦ","FALSE"
"110","φωτός","FALSE"
"111",".","TRUE"
"112","ἦν","FALSE"
"113","τὸ","FALSE"
"114","φῶς","FALSE"
"115","τὸ","FALSE"
"116","ἀληθινὸν","FALSE"
"117","ὃ","FALSE"
"118","φωτίζει","FALSE"
"119","πάντα","FALSE"
"120","ἄνθρωπον","FALSE"
"121","ἐρχόμενον","FALSE"
"122","εἰς","FALSE"
"123","τὸν","FALSE"
"124","κόσμον","FALSE"
"125",".","TRUE"
"126","Ἐν","FALSE"
"127","τῷ","FALSE"
"128","κόσμῳ","FALSE"
"129","ἦν","FALSE"
"130",",","TRUE"
"131","καὶ","FALSE"
"132","ὁ","FALSE"
"133","κόσμος","FALSE"
"134","διʼ","FALSE"
"135","αὐτοῦ","FALSE"
"136","ἐγένετο","FALSE"
"137",",","TRUE"
"138","καὶ","FALSE"
"139","ὁ","FALSE"
"140","κόσμος","FALSE"
"141","αὐτὸν","FALSE"
"142","οὐκ","FALSE"
"143","ἔγνω","FALSE"
"144",".","TRUE"
"145","εἰς","FALSE"
"146","τὰ","FALSE"
"147","ἴδια","FALSE"
"148","ἦλθεν","FALSE"
"149",",","TRUE"
"150","καὶ","FALSE"
"151","οἱ","FALSE"
"152","ἴδιοι","FALSE"
"153","αὐτὸν","FALSE"
"154","οὐ","FALSE"
"155","παρέλαβον","FALSE"
"156",".","TRUE"
"157","ὅσοι","FALSE"
"158","δὲ","FALSE"
"159","ἔλαβον","FALSE"
"160","αὐτόν","FALSE"
"161",",","TRUE"
"162","ἔδωκεν","FALSE"
"163","αὐτοῖς","FALSE"
"164","ἐξουσίαν","FALSE"
"165","τέκνα","FALSE"
"166","θεοῦ","FALSE"
"167","γενέσθαι","FALSE"
"168",",","TRUE"
"169","τοῖς","FALSE"
"170","πιστεύουσιν","FALSE"
"171","εἰς","FALSE"
"172","τὸ","FALSE"
"173","ὄνομα","FALSE"
"174","αὐτοῦ","FALSE"
"175",",","TRUE"
"176","οἳ","FALSE"
"177","οὐκ","FALSE"
"178","ἐξ","FALSE"
"179","αἱμάτων","FALSE"
"180","οὐδὲ","FALSE"
"181","ἐκ","FALSE"
"182","θελήματος","FALSE"
"183","σαρκὸς","FALSE"
"184","οὐδὲ","FALSE"
"185","ἐκ","FALSE"
"186","θελήματος","FALSE"
"187","ἀνδρὸς","FALSE"
"188","ἀλλʼ","FALSE"
"189","ἐκ","FALSE"
"190","θεοῦ","FALSE"
"191","ἐγεννήθησαν","FALSE"
"192",".","TRUE"
"193","Καὶ","FALSE"
"194","ὁ","FALSE"
"195","λόγος","FALSE"
"196","σὰρξ","FALSE"
"197","ἐγένετο","FALSE"
"198","καὶ","FALSE"
"199","ἐσκήνωσεν","FALSE"
"200","ἐν","FALSE"
"201","ἡμῖν","FALSE"
"202",",","TRUE"
"203","καὶ","FALSE"
"204","ἐθεασάμεθα","FALSE"
"205","τὴν","FALSE"
"206","δόξαν","FALSE"
"207","αὐτοῦ","FALSE"
"208",",","TRUE"
"209","δόξαν","FALSE"
"210","ὡς","FALSE"
"211","μονογενοῦς","FALSE"
"212","παρὰ","FALSE"
"213","πατρός","FALSE"
"214",",","TRUE"
"215","πλήρης","FALSE"
