"ID","TOKEN","UPOS"
"1","Ἐν","ADP"
"2","ἀρχῇ","NOUN"
"3","ἦν","AUX"
"4","ὁ","DET"
"5","λόγος","NOUN"
"6",",","PUNCT"
"7","καὶ","CCONJ"
"8","ὁ","DET"
"9","λόγος","NOUN"
"10","ἦν","AUX"
"11","πρὸς","ADP"
"12","τὸν","DET"
"13","θεόν","NOUN"
"14",",","PUNCT"
"15","καὶ","CCONJ"
"16","θεὸς","NOUN"
"17","ἦν","AUX"
"18","ὁ","DET"
"19","λόγος","NOUN"
"20",".","PUNCT"
"21","οὗτος","ADJ"
"22","ἦν","AUX"
"23","ἐν","ADP"
"24","ἀρχῇ","NOUN"
"25","πρὸς","ADP"
"26","τὸν","DET"
"27","θεόν","NOUN"
"28",".","PUNCT"
"29","πάντα","ADJ"
"30","διʼ","ADP"
"31","αὐτοῦ","PRON"
"32","ἐγένετο","VERB"
"33",",","PUNCT"
"34","καὶ","CCONJ"
"35","χωρὶς","ADP"
"36","αὐτοῦ","PRON"
"37","ἐγένετο","VERB"
"38","οὐδὲ","ADV"
"39","ἕν","NUM"
"40",".","PUNCT"
"41","ὃ","PRON"
"42","γέγονεν","VERB"
"43","ἐν","ADP"
"44","αὐτῷ","PRON"
"45","ζωὴ","NOUN"
"46","ἦν","AUX"
"47",",","PUNCT"
"48","καὶ","CCONJ"
"49","ἡ","DET"
"50","ζωὴ","NOUN"
"51","ἦν","AUX"
"52","τὸ","DET"
"53","φῶς","NOUN"
"54","τῶν","DET"
"55","ἀνθρώπων","NOUN"
"56","·","PUNCT"
"57","καὶ","CCONJ"
"58","τὸ","DET"
"59","φῶς","NOUN"
"60","ἐν","ADP"
"61","τῇ","DET"
"62","σκοτίᾳ","NOUN"
"63","φαίνει","VERB"
"64",",","PUNCT"
"65","καὶ","CCONJ"
"66","ἡ","DET"
"67","σκοτία","NOUN"
"68","αὐτὸ","PRON"
"69","οὐ","ADV"
"70","κατέλαβεν","VERB"
"71",".","PUNCT"
"72","Ἐγένετο","VERB"
"73","ἄνθρωπος","NOUN"
"74","ἀπεσταλμένος","VERB"
"75","παρὰ","ADP"
"76","θεοῦ","NOUN"
"77",",","PUNCT"
"78","ὄνομα","NOUN"
"79","αὐτῷ","PRON"
"80","Ἰωάννης","PROPN"
"81","·","PUNCT"
"82","οὗτος","ADJ"
"83","ἦλθεν","VERB"
"84","εἰς","ADP"
"85","μαρτυρίαν","NOUN"
"86",",","PUNCT"
"87","ἵνα","SCONJ"
"88","μαρτυρήσῃ","VERB"
"89","περὶ","ADP"
"90","τοῦ","DET"
"91","φωτός","NOUN"
"92",",","PUNCT"
"93","ἵνα","SCONJ"
"94","πάντες","ADJ"
"95","πιστεύσωσιν","VERB"
"96","διʼ","ADP"
"97","αὐτοῦ","PRON"
"98",".","PUNCT"
"99","οὐκ","ADV"
"100","ἦν","AUX"
"101","ἐκεῖνος","ADJ"
"102","τὸ","DET"
"103","φῶς","NOUN"
"104",",","PUNCT"
"105","ἀλλʼ","CCONJ"
"106","ἵνα","SCONJ"
"107","μαρτυρήσῃ","VERB"
"108","περὶ","ADP"
"109","τοῦ","DET"
"110","φωτός","NOUN"
"111",".","PUNCT"
"112","ἦν","AUX"
"113","τὸ","DET"
"114","φῶς","NOUN"
"115","τὸ","DET"
"116","ἀληθινὸν","ADJ"
"117","ὃ","PRON"
"118","φωτίζει","VERB"
