"ID","TOKEN","IS_PUNCT"
"1","ΑΓΓΕΛ","FALSE"
"2",".","TRUE"
"3","ὡς","FALSE"
"4","γὰρ","FALSE"
"5","σὺν","FALSE"
"6","ὄχλῳ","FALSE"
"7","τῷδ᾽","FALSE"
"8","ἀφώρμησεν","FALSE"
"9","δόμων","FALSE"
"10","ΑΙΓΥΠΤ","FALSE"
"11",".","TRUE"
"12","βασιλεὺς","FALSE"
"13","Φαραὼ","FALSE"
"14","μυρίων","FALSE"
"15","ὅπλων","FALSE"
"16","μέτα","FALSE"
"17","ἵππου","FALSE"
"18","τε","FALSE"
"19","πάσης","FALSE"
"20","καὶ","FALSE"
"21","ἁρμάτων","FALSE"
"22","τετραόρων","FALSE"
"23","καὶ","FALSE"
"24","προστάταισι","FALSE"
"25","καὶ","FALSE"
"26","παραστάταις","FALSE"
"27","ὁμοῦ","FALSE"
"28",",","TRUE"
"29","ἦν","FALSE"
"30","φρικτὸς","FALSE"
"31","ἀνδρῶν","FALSE"
"32","ἐκτεταγμένων","FALSE"
"33","ὄχλος","FALSE"
"34",".","TRUE"
"35","πεζοὶ","FALSE"
"36","μὲν","FALSE"
"37","ἐν","FALSE"
"38","μέσοισι","FALSE"
"39","καὶ","FALSE"
"40","φαλαγγικοί","FALSE"
"41","διεκδρομὰς","FALSE"
"42","ἔχοντες","FALSE"
"43","ἅρμασιν","FALSE"
"44","τόπους","FALSE"
"45","·","TRUE"
"46","ἱππεῖς","FALSE"
"47","δ᾽","FALSE"
"48","ἔταξε","FALSE"
"49","τοὺς","FALSE"
"50","μὲν","FALSE"
"51","ἐξ","FALSE"
"52","εὐωνύμων","FALSE"
"53",",","TRUE"
"54","ἐκ","FALSE"
"55","δεξιῶν","FALSE"
"56","δὲ","FALSE"
"57","πάντας","FALSE"
"58","Αἰγυπτίου","FALSE"
"59","στρατοῦ","FALSE"
"60",".","TRUE"
"61","τὸν","FALSE"
"62","πάντα","FALSE"
"63","δ᾽","FALSE"
"64","αὐτῶν","FALSE"
"65","ἀριθμὸν","FALSE"
"66","ἠρόμην","FALSE"
"67","ἐγώ","FALSE"
"68","στρατοῦ","FALSE"
"69","·","TRUE"
"70","μυριάδες","FALSE"
"71","ἦσαν","FALSE"
"72","ἑκατὸν","FALSE"
"73","εὐάνδρου","FALSE"
"74","λεώς","FALSE"
"75",".","TRUE"
"76","ἐπεὶ","FALSE"
"77","δ᾽","FALSE"
"78","Ἑβραίων","FALSE"
"79","οὑ","FALSE"
"80","μὸς","FALSE"
"81","ἤντησε","FALSE"
"82","στρατός","FALSE"
"83",",","TRUE"
"84","οἱ","FALSE"
"85","μὲν","FALSE"
"86","παρ᾽","FALSE"
"87","ἀκτὴν","FALSE"
"88","πλησίον","FALSE"
"89","βεβλημένοι","FALSE"
"90","Ἐρυθρᾶς","FALSE"
"91","Θαλάσσης","FALSE"
"92","ἦσαν","FALSE"
"93","ἠθροϊσμένοι","FALSE"
"94","·","TRUE"
"95","οἱ","FALSE"
"96","μὲν","FALSE"
"97","τέκνοισι","FALSE"
"98","νηπίοις","FALSE"
"99","δίδουν","FALSE"
"100","βοράν","FALSE"
"101","ὁμοῦ","FALSE"
"102","τε","FALSE"
"103","καὶ","FALSE"
"104","δάμαρσιν","FALSE"
"105",",","TRUE"
"106","ἔμπονοι","FALSE"
"107","κόπῳ","FALSE"
"108","·","TRUE"
"109","κτήνη","FALSE"
"110","τε","FALSE"
"111","πολλὰ","FALSE"
"112","καὶ","FALSE"
"113","δόμων","FALSE"
"114","ἀποσκευή","FALSE"
"115","·","TRUE"
"116","αὐτοὶ","FALSE"
"117","δ᾽","FALSE"
"118","ἄνοπλοι","FALSE"
"119","πάντες","FALSE"
"120","εἰς","FALSE"
"121","μάχην","FALSE"
"122","χέρας","FALSE"
"123","ἰδόντες","FALSE"
"124","ἡμᾶς","FALSE"
"125","ἠλάλαξαν","FALSE"
"126","ἔνδακρυν","FALSE"
"127","φωνὴν","FALSE"
"128","πρὸς","FALSE"
"129","αἰθέρα","FALSE"
"130","τ᾽","FALSE"
"131","ἐστάθησαν","FALSE"
"132","ἀθρόοι","FALSE"
"133",",","TRUE"
"134","θεὸν","FALSE"
"135","πατρῷον","FALSE"
"136",".","TRUE"
"137","ἦν","FALSE"
"138","πολὺς","FALSE"
"139","δ᾽","FALSE"
"140","ἀνδρῶν","FALSE"
"141","ὄχλος","FALSE"
"142",".","TRUE"
"143","ἡμᾶς","FALSE"
"144","δὲ","FALSE"
"145","χάρμα","FALSE"
"146","πάντας","FALSE"
"147","εἶχεν","FALSE"
"148","ἐν","FALSE"
"149","μέρει","FALSE"
"150",".","TRUE"
"151","ἔπειθ᾽","FALSE"
"152","ὑπ᾽","FALSE"
"153","αὐτοὺς","FALSE"
"154","θήκαμεν","FALSE"
"155","παρεμβολήν","FALSE"
"156","Βεελζεφών","FALSE"
"157","τις","FALSE"
"158","κλήͺζεται","FALSE"
"159","πόλις","FALSE"
"160","βροτοῖσ","FALSE"
"161",".","TRUE"
"162","ἐπεὶ","FALSE"
"163","δὲ","FALSE"
"164","Τιτὰν","FALSE"
"165","ἥλιος","FALSE"
"166","δυσμαῖς","FALSE"
"167","προσῆν","FALSE"
"168",",","TRUE"
"169","ἐπέσχομεν","FALSE"
"170",",","TRUE"
