"ID","TOKEN","UPOS"
"1","ΑΓΓΕΛ","VERB"
"2",".","PUNCT"
"3","ὡς","SCONJ"
"4","γὰρ","ADV"
"5","σὺν","ADP"
"6","ὄχλῳ","NOUN"
"7","τῷδ᾽","DET"
"8","ἀφώρμησεν","VERB"
"9","δόμων","NOUN"
"10","ΑΙΓΥΠΤ","PROPN"
"11",".","PUNCT"
"12","βασιλεὺς","NOUN"
"13","Φαραὼ","PROPN"
"14","μυρίων","NUM"
"15","ὅπλων","NOUN"
"16","μέτα","ADP"
"17","ἵππου","NOUN"
"18","τε","CCONJ"
"19","πάσης","DET"
"20","καὶ","CCONJ"
"21","ἁρμάτων","NOUN"
"22","τετραόρων","ADJ"
"23","καὶ","CCONJ"
"24","προστάταισι","NOUN"
"25","καὶ","CCONJ"
"26","παραστάταις","NOUN"
"27","ὁμοῦ","ADV"
"28",",","PUNCT"
"29","ἦν","AUX"
"30","φρικτὸς","ADJ"
"31","ἀνδρῶν","NOUN"
"32","ἐκτεταγμένων","VERB"
"33","ὄχλος","NOUN"
"34",".","PUNCT"
"35","πεζοὶ","ADJ"
"36","μὲν","ADV"
"37","ἐν","ADP"
"38","μέσοισι","ADJ"
"39","καὶ","CCONJ"
"40","φαλαγγικοί","NOUN"
"41","διεκδρομὰς","NOUN"
"42","ἔχοντες","VERB"
"43","ἅρμασιν","NOUN"
"44","τόπους","NOUN"
"45","·","PUNCT"
"46","ἱππεῖς","NOUN"
"47","δ᾽","ADV"
"48","ἔταξε","VERB"
"49","τοὺς","PRON"
"50","μὲν","ADV"
"51","ἐξ","ADP"
"52","εὐωνύμων","ADJ"
"53",",","PUNCT"
"54","ἐκ","ADP"
"55","δεξιῶν","ADJ"
"56","δὲ","ADV"
"57","πάντας","DET"
"58","Αἰγυπτίου","ADJ"
"59","στρατοῦ","NOUN"
"60",".","PUNCT"
"61","τὸν","DET"
"62","πάντα","DET"
"63","δ᾽","ADV"
"64","αὐτῶν","PRON"
"65","ἀριθμὸν","NOUN"
"66","ἠρόμην","VERB"
"67","ἐγώ","PRON"
"68","στρατοῦ","NOUN"
"69","·","PUNCT"
"70","μυριάδες","NOUN"
"71","ἦσαν","AUX"
"72","ἑκατὸν","NUM"
"73","εὐάνδρου","ADJ"
"74","λεώς","NOUN"
"75",".","PUNCT"
"76","ἐπεὶ","SCONJ"
"77","δ᾽","ADV"
"78","Ἑβραίων","ADJ"
"79","οὑ","ADJ"
"80","μὸς","ADJ"
"81","ἤντησε","VERB"
"82","στρατός","NOUN"
"83",",","PUNCT"
"84","οἱ","PRON"
"85","μὲν","ADV"
"86","παρ᾽","ADP"
"87","ἀκτὴν","NOUN"
"88","πλησίον","ADV"
"89","βεβλημένοι","VERB"
"90","Ἐρυθρᾶς","ADJ"
"91","Θαλάσσης","NOUN"
"92","ἦσαν","AUX"
"93","ἠθροϊσμένοι","VERB"
"94","·","PUNCT"
"95","οἱ","PRON"
"96","μὲν","ADV"
"97","τέκνοισι","NOUN"
"98","νηπίοις","ADJ"
"99","δίδουν","VERB"
"100","βοράν","NOUN"
"101","ὁμοῦ","ADV"
"102","τε","CCONJ"
"103","καὶ","CCONJ"
"104","δάμαρσιν","NOUN"
"105",",","PUNCT"
"106","ἔμπονοι","ADJ"
"107","κόπῳ","NOUN"
"108","·","PUNCT"
"109","κτήνη","NOUN"
"110","τε","CCONJ"
"111","πολλὰ","ADJ"
"112","καὶ","CCONJ"
"113","δόμων","NOUN"
"114","ἀποσκευή","NOUN"
"115","·","PUNCT"
"116","αὐτοὶ","ADJ"
"117","δ᾽","ADV"
"118","ἄνοπλοι","ADJ"
"119","πάντες","DET"
"120","εἰς","ADP"
"121","μάχην","NOUN"
"122","χέρας","NOUN"
"123","ἰδόντες","VERB"
"124","ἡμᾶς","PRON"
"125","ἠλάλαξαν","VERB"
"126","ἔνδακρυν","ADJ"
"127","φωνὴν","NOUN"
"128","πρὸς","ADP"
"129","αἰθέρα","NOUN"
"130","τ᾽","CCONJ"
"131","ἐστάθησαν","VERB"
"132","ἀθρόοι","ADJ"
"133",",","PUNCT"
"134","θεὸν","NOUN"
"135","πατρῷον","ADJ"
"136",".","PUNCT"
"137","ἦν","AUX"
"138","πολὺς","ADJ"
"139","δ᾽","ADV"
"140","ἀνδρῶν","NOUN"
"141","ὄχλος","NOUN"
"142",".","PUNCT"
"143","ἡμᾶς","PRON"
"144","δὲ","ADV"
"145","χάρμα","NOUN"
"146","πάντας","DET"
"147","εἶχεν","VERB"
"148","ἐν","ADP"
"149","μέρει","NOUN"
"150",".","PUNCT"
"151","ἔπειθ᾽","ADV"
"152","ὑπ᾽","ADP"
"153","αὐτοὺς","PRON"
"154","θήκαμεν","VERB"
"155","παρεμβολήν","NOUN"
"156","Βεελζεφών","ADJ"
"157","τις","DET"
"158","κλήͺζεται","CCONJ"
"159","πόλις","NOUN"
"160","βροτοῖσ","NOUN"
"161",".","PUNCT"
"162","ἐπεὶ","SCONJ"
"163","δὲ","ADV"
"164","Τιτὰν","NOUN"
"165","ἥλιος","NOUN"
"166","δυσμαῖς","NOUN"
"167","προσῆν","VERB"
"168",",","PUNCT"
"169","ἐπέσχομεν","VERB"
"170",",","PUNCT"
"171","θέλοντες","VERB"
"172","ὄρθριον","ADJ"
"173","μάχην","NOUN"
"174",",","PUNCT"
"175","πεποιθότες","VERB"
"176","λαοῖσι","NOUN"
"177","καὶ","CCONJ"
"178","φρικτοῖς","ADJ"
"179","ὅπλοις","NOUN"
"180",".","PUNCT"
"181","ἔπειτα","ADV"
"182","θείων","ADJ"
"183","ἄρχεται","VERB"
"184","τεραστίων","NOUN"
"185","θαυμάστ᾽","ADJ"
"186","ἰδέσθαι","VERB"
"187",".","PUNCT"
"188","καί","ADV"
"189","τις","DET"
"190","ἐξαίφνης","ADV"
"191","μέγας","ADJ"
"192","στῦλος","NOUN"
"193","νεφώδης","ADJ"
"194","ἐστάθη","VERB"
"195","πρὸ","ADP"
"196","γῆς","NOUN"
"197",",","PUNCT"
"198","μέγας","ADJ"
"199",",","PUNCT"
"200","παρεμβολῆς","NOUN"
"201","ἡμῶν","PRON"
"202","τε","CCONJ"
"203","καὶ","CCONJ"
"204","Ἑβραίων","ADJ"
"205","μέσος","ADJ"
"206",".","PUNCT"
"207","κἄπειθ᾽","ADV"
"208","ὁ","DET"
"209","κείνων","DET"
"210","ἡγεμὼν","NOUN"
"211","Μωσῆς","PROPN"
"212",",","PUNCT"
"213","λαβών","VERB"
"214","ῥάβδον","NOUN"
"215","θεοῦ","NOUN"
"216",",","PUNCT"
"217","τῇ","DET"
"218","δὴ","ADV"
"219","πρὶν","ADV"
"220","Αἰγύπτῳ","PROPN"
"221","κακά","ADJ"
"222","σημεῖα","NOUN"
"223","καὶ","CCONJ"
"224","τεράατ᾽","NOUN"
"225","ἐξεμήσατο","VERB"
"226",",","PUNCT"
"227","ἔτυψ᾽","VERB"
"228","Ἐρυθρᾶς","ADJ"
"229","νῶτα","NOUN"
"230","καὶ","CCONJ"
"231","ἔσχισεν","VERB"
"232","μέσον","ADJ"
"233","βάθος","NOUN"
"234","Θαλάσσης","NOUN"
"235","·","PUNCT"
"236","οἱ","DET"
"237","δὲ","ADV"
"238","σύμπαντες","ADJ"
"239","σθένει","NOUN"
"240","ὤρουσαν","VERB"
"241","ὠκεῖς","ADJ"
"242","ἁλμυρᾶς","ADJ"
"243","δι᾽","ADP"
"244","ἀτραποῦ","NOUN"
"245",".","PUNCT"
"246","ἡμεῖς","PRON"
"247","δ᾽","ADV"
"248","ἐπ᾽","ADP"
"249","αὐτῆς","PRON"
"250","ᾠχόμεσθα","VERB"
"251","συντόμως","ADV"
"252","κατ᾽","ADP"
"253","ἴχνος","NOUN"
"254","αὐτῶν","PRON"
"255","·","PUNCT"
"256","νυκτὸς","NOUN"
"257","εἰσεκύρσαμεν","VERB"
"258","βοηδρομοῦντες","VERB"
"259","·","PUNCT"
"260","ἁρμάτων","NOUN"
"261","δ᾽","ADV"
"262","ἄφνω","ADV"
"263","τροχοί","NOUN"
"264","οὐκ","ADV"
"265","ἐστρέφοντο","VERB"
"266",",","PUNCT"
"267","δέσμιοι","ADJ"
"268","δ᾽","ADV"
"269","ὣς","SCONJ"
"270","ἥρμοσαν","VERB"
"271",".","PUNCT"
"272","ἀπ᾽","ADP"
"273","οὐρανοῦ","NOUN"
"274","δὲ","ADV"
"275","φέγγος","NOUN"
"276","ὡς","ADV"
"277","πυρὸς","NOUN"
"278","μέγα","ADJ"
"279","ὤφθη","VERB"
"280","τι","DET"
"281","ἡμῖν","PRON"
"282","·","PUNCT"
"283","ὡς","ADV"
"284","μὲν","ADV"
"285","εἰκάζειν","VERB"
"286",",","PUNCT"
"287","παρῆν","VERB"
"288","αὐτοῖς","PRON"
"289","ἀρωγὸς","NOUN"
"290","ὁ","DET"
"291","θεός","NOUN"
"292",".","PUNCT"
"293","ὡς","SCONJ"
"294","δ᾽","ADV"
"295","ἤδη","ADV"
"296","πέραν","ADV"
"297","ἦσαν","AUX"
"298","θαλάσσης","NOUN"
"299",",","PUNCT"
"300","κῦμα","NOUN"
"301","δ᾽","ADV"
"302","ἐρροίβδει","VERB"
"303","μέγα","ADJ"
"304","σύνεγγυς","ADP"
"305","ἡμῶν","PRON"
"306",".","PUNCT"
"307","καί","CCONJ"
"308","τις","DET"
"309","ἠλάλαξ᾽","NOUN"
"310","ἰδών","VERB"
"311","·","PUNCT"
"312","φεύγωμεν","VERB"
"313","οἴκοι","ADV"
"314","πρόσθεν","ADP"
"315","Ὑψίστου","ADJ"
"316","χέρας","NOUN"
"317","·","PUNCT"
"318","οἷς","PRON"
"319","μὲν","ADV"
"320","γάρ","ADV"
"321","ἐστ᾽","VERB"
"322","ἀρωγός","NOUN"
"323",",","PUNCT"
"324","ἡμῖν","PRON"
"325","δ᾽","ADV"
"326","ἀθλίοις","ADJ"
"327","ὄλεθρον","NOUN"
"328","ἕρδει","VERB"
"329",".","PUNCT"
"330","καὶ","CCONJ"
"331","συνεκλύσθη","VERB"
"332","πόρος","NOUN"
"333","Ἐρυθρᾶς","ADJ"
"334","Θαλάσσης","NOUN"
"335","καὶ","CCONJ"
"336","στρατὸν","NOUN"
"337","διώλεσε","VERB"
"338",".","PUNCT"
