"ID","TOKEN","LEMMA"
"1","κγ","κγ"
"2",".","."
"3","Ἐκ","ἐκ"
"4","τῶν","ὁ"
"5","Γαληνοῦ","Γαληνός"
"6","·","·"
"7","τίναϲ","τίναϲ"
"8","δεῖ","δεῖ"
"9","καθαίρειν","καθαίρω"
"10",",",","
"11","καὶ","καί"
"12","ποίοιϲ","ποίοιϲ"
"13","καθαρτηρίοιϲ","καθαρτηρίοιϲ"
"14",",",","
"15","καὶ","καί"
"16","πότε","πότε"
"17",".","."
"18","Τοὺϲ","Τούϲ"
"19","ὑγιεινὰ","ὑγιεινός"
"20","τὰ","ὁ"
"21","ϲώματα","ϲώμα"
"22","ἔχονταϲ","ἔχονταϲ"
"23","ἐργῶδεϲ","ἐργῶδεϲ"
"24","καθαίρειν","καθαίρω"
"25","·","·"
"26","καὶ","καί"
"27","γὰρ","γάρ"
"28","ἰλιγγιῶϲι","ἰλιγγιῶϲι"
"29","καὶ","καί"
"30","ϲτροφοῦνται","ϲτροφοῦνται"
"31",",",","
"32","καὶ","καί"
"33","δυϲχερῶϲ","δυϲχερῶϲ"
"34","αὐτοῖϲ","αεὐτοῖϲ"
"35","ἡ","ὁ"
"36","κάθαρϲιϲ","κάθαρϲιϲ"
"37","προχωρεῖ","προχωρέω"
"38",",",","
"39","καὶ","καί"
"40","πρὸϲ","πρὸϲ"
"41","τούτοιϲ","τούτοιϲ"
"42","ἔτι","ἔτι"
"43","ταχέωϲ","ταχέωϲ"
"44","ἐκλύονται","ἐκλύονται"
"45","·","·"
"46","γίνεται","γίγνομαι"
"47","δὲ","δέ"
"48","ταῦτα","οὗτος"
"49","πάντα","πᾶς"
"50",",",","
"51","τοῦ","ὁ"
"52","καθαρτικοῦ","καθαρτικός"
"53","φαρμάκου","φάρμακος"
"54","τὸν","ὁ"
"55","οἰκεῖον","οἰκεῖος"
"56","μὲν","μέν"
"57","ἕλκειν","ἕλκω"
"58","ἐφιεμένου","ἐφίημι"
"59","χυμόν","χυμός"
"60",",",","
"61","τῷ","ὁ"
"62","δ᾿","δ"
"63","ἀπορεῖν","ἀπορέω"
"64","αὐτοῦ","αὐτός"
