"ID","TOKEN","LEMMA"
"1","ἀνθρώπων","ἄνθρωπος"
"2","ὡς","ὡς"
"3","ἐγὼ","ἐγώ"
"4","εἶδον","ὁράω"
"5",".","."
"6","ὁ","ὁ"
"7","εἷς","εἷς"
"8","τῶν","ὁ"
"9","ἁγίων","ἅγιος"
"10","ἀγγέλων","ἄγγελος"
"11","ὁ","ὁ"
"12","ἐπὶ","ἐπί"
"13","τοῦ","ὁ"
"14","κόσμου","κόσμος"
"15","καὶ","καί"
"16","τοῦ","ὁ"
"17","ταρτάρου","ταρτάρος"
"18",".","."
"19","Ῥαφαήλ","Ῥαφαήλ"
"20",",",","
"21","ὁ","ὁ"
"22","εἷς","εἷς"
"23","τῶν","ὁ"
"24","ἁγίων","ἅγιος"
"25","ἀγγέλων","ἄγγελος"
"26","ὁ","ὁ"
"27","ἐπὶ","ἐπί"
"28","τῶν","ὁ"
"29","πνευμάτων","πνεῦμα"
"30","τῶν","ὁ"
"31","ἀνθρώπων","ἄνθρωπος"
"32",",",","
"33","Ῥαγουήλ","Ῥαγουήλ"
"34",",",","
"35","ὁ","ὁ"
"36","εἷς","εἷς"
"37","τῶν","ὁ"
"38","ἁγίων","ἅγιος"
"39","ἀγγέλων","ἄγγελος"
"40","ὁ","ὁ"
"41","ἐκδικῶν","ἐκδικέω"
"42","τὸν","ὁ"
"43","κόσμον","κόσμος"
"44","τῶν","ὁ"
"45","φωστήρων","φωστήρος"
"46",".","."
"47","Μιχαήλ","Μιχαήλ"
"48",",",","
"49","ὁ","ὁ"
"50","εἷς","εἷς"
"51","τῶν","ὁ"
"52","ἁγίων","ἅγιος"
"53","ἀγγέλων","ἄγγελος"
"54","ὃς","ὅς"
"55","ἐπὶ","ἐπί"
"56","τῶν","ὁ"
"57","τοῦ","ὁ"
"58","λαοῦ","λαός"
"59","ἀγαθῶν","ἀγαθός"
"60","τέτακται","τάσσω"
"61","καὶ","καί"
"62","ἐπὶ","ἐπί"
"63","τῷ","ὁ"
"64","χάῳ","χάῳ"
"65",".","."
"66","Σαριήλ","Σαριήλ"
"67",",",","
"68","ὁ","ὁ"
"69","εἷς","εἷς"
"70","τῶν","ὁ"
"71","ἁγίων","ἅγιος"
"72","ἀγγέλων","ἄγγελος"
"73","ὁ","ὁ"
"74","ἐπὶ","ἐπί"
"75","τῶν","ὁ"
"76","πνευμάτων","πνεῦμα"
"77","οἵτινες","ὅστις"
"78","ἐπὶ","ἐπί"
"79","τῷ","ὁ"
"80","πνεύματι","πνεῦμα"
"81","ἁμαρτάνουσιν","ἁμαρτάνω"
"82",".","."
"83","Γαβριήλ","Γαβριήλ"
"84",",",","
"85","ὁ","ὁ"
"86","εἷς","εἷς"
"87","τῶν","ὁ"
"88","ἁγίων","ἅγιος"
"89","ἀγγέλων","ἄγγελος"
"90","ὁ","ὁ"
"91","ἐπὶ","ἐπί"
"92","τοῦ","ὁ"
"93","παραδείσου","παράδεισος"
"94","καὶ","καί"
"95","τῶν","ὁ"
"96","δρακόντων","δράκων"
"97","καὶ","καί"
"98","χερουβίν","χερουβίν"
"99",",",","
"100","Ῥεμειήλ","Ῥεμειήλ"
"101",",",","
"102","ὁ","ὁ"
"103","εἷς","εἷς"
"104","τῶν","ὁ"
"105","ἁγίων","ἅγιος"
"106","ἀγγέλλων","ἀγγέλλω"
"107","ὃν","ὅς"
"108","ἔταξεν","τάσσω"
"109","ὁ","ὁ"
"110","θεὸς","θεός"
"111","ἐπὶ","ἐπί"
"112","τῶν","ὁ"
"113","ἀνισταμένων","ἀνισταμένων"
"114",".","."
"115","ὀνόματα","ὄνομα"
