"ID","TOKEN","UPOS"
"1",".","PUNCT"
"2","Νόμος","NOUN"
"3","τὸν","DET"
"4","εὑρόντα","VERB"
"5","θησαυρὸν","NOUN"
"6","χιλίας","NUM"
"7","τῇ","DET"
"8","πόλει","NOUN"
"9","διδόναι","VERB"
"10",".","PUNCT"
"11","φιλάργυρος","ADJ"
"12","εὑρὼν","VERB"
"13","θησαυρόν","NOUN"
"14",",","PUNCT"
"15","πεντα","NUM"
"16","κοσίας","NUM"
"17","δραχμάς","NOUN"
"18",",","PUNCT"
"19","καὶ","CCONJ"
"20","ἀπαιτηθεὶς","VERB"
"21","χιλίας","NUM"
"22","ἀποθα","VERB"
"23","νεῖν","VERB"
"24","ἀξιοῖ","VERB"
"25",".","PUNCT"
"26","Η","DET"
"27","μελέτη","NOUN"
"28",".","PUNCT"
"29","ἔχετε","VERB"
"30",",","PUNCT"
"31","ὦ","INTJ"
"32","βουλή","NOUN"
"33",",","PUNCT"
"34","τὰς","DET"
"35","πεντακοσίας","NUM"
"36","δραχμάς","NOUN"
"37",",","PUNCT"
"38","τὸν","DET"
"39","θαυμαστὸν","ADJ"
"40","θησαυρόν","NOUN"
"41",",","PUNCT"
"42","καὶ","CCONJ"
"43","τόσ","ADJ"
"44","αὐτ","PRON"
"45","ἃς","PRON"
"46","ἑτέρας","ADJ"
"47","ἀπὸ","ADP"
"48","τῆς","DET"
"49","προτέρας","ADJ"
"50","οὐσίας","NOUN"
"51","τῆς","DET"
"52","ἐμῆς","ADJ"
"53","τοῦ","DET"
"54","δυστυχοῦς","ADJ"
"55",".","PUNCT"
"56","προσ","ADV"
"57","αφέλεσθε","VERB"
"58","δή","ADV"
"59","τι","ADJ"
"60","καὶ","CCONJ"
"61","τρίτον","ADJ"
"62",",","PUNCT"
"63","εἰ","SCONJ"
"64","βούλεσθε","VERB"
"65",",","PUNCT"
"66","τὴν","DET"
"67","ἐμὴν","ADJ"
"68","ψυχὴν","NOUN"
"69","μικροῦ","ADJ"
"70","μοι","PRON"
"71","μεταδόντες","VERB"
"72","κωνείου","NOUN"
"73",".","PUNCT"
"74","δεῖ","VERB"
"75","γὰρ","ADV"
"76","ὑμᾶς","PRON"
"77","μὲν","ADV"
"78","καὶ","CCONJ"
"79","χαίρειν","VERB"
"80","καὶ","CCONJ"
"81","ζῆν","VERB"
"82","ἐθέλειν","VERB"
"83","ἔχοντας","VERB"
"84","τὰ","DET"
"85","ἀλλότρια","ADJ"
"86",",","PUNCT"
"87","τὸν","DET"
"88","δὲ","ADV"
"89","ἠναγκασμένον","VERB"
"90","διδόναι","VERB"
"91","τοσαύτας","DET"
"92","δραχμὰς","NOUN"
"93","ἐμὲ","PRON"
"94","τὰς","PRON"
"95","μὲν","ADV"
"96","ἄρτι","ADV"
"97","κτησάμενον","VERB"
"98",",","PUNCT"
"99","τὰς","PRON"
"100","δὲ","ADV"
"101","πάλαι","ADV"
"102","τελευτᾶν","VERB"
"103",".","PUNCT"
"104","τί","PRON"
"105","γὰρ","ADV"
"106","δεῖ","VERB"
"107","ζῆν","VERB"
"108","ἄνθρωπον","NOUN"
"109","νοῦν","NOUN"
"110","ἔχοντα","VERB"
