"ID","TOKEN","LEMMA"
"1","Παλινῳδία","Παλινῳδία"
"2","ἐπὶ","ἐπί"
"3","Σμύρνῃ","Σμύρνα"
"4","καὶ","καί"
"5","τῷ","ὁ"
"6","ταύτης","οὗτος"
"7","ἀνοικισμῷ","ἀνοικισμός"
"8","ἐμοὶ","ἐγώ"
"9","δὲ","δέ"
"10",",",","
"11","ὦ","ὦ"
"12","ἄνδρες","ἀνήρ"
"13","Ἕλληνες","Ἕλλην"
"14",",",","
"15","συνέβη","συμβαίνω"
"16","ταυτὸν","ταυτός"
"17","ὅπερ","ὅς"
"18","τοῖς","ὁ"
"19","ἐν","ἐν"
"20","ταῖς","ὁ"
"21","τραγῳδίαις","τραγῳδία"
"22","μέχρι","μέχρι"
"23","πολλοῦ","πολύς"
"24","σιωπῶσιν","σιωπῶσις"
"25",",",","
"26","ἔπειτα","ἔπειτα"
"27","καιροῦ","καιρός"
"28","παρασχόντος","παρέχω"
"29","φθεγξαμένοις","φθεγξαμένος"
"30","ἢ","ἤ"
"31","πρὸς","πρός"
"32","χορὸν","χορός"
"33",",",","
"34","ἢ","ἤ"
"35","πρὸς","πρός"
"36","ὁντιναδήποτε","ὁντιναδήποτε"
"37",".","."
"38","πάντα","πᾶς"
"39","γὰρ","γάρ"
"40","τὸν","ὁ"
"41","ἄνω","ἄνω"
"42","χρόνον","χρόνος"
"43","κατασχὼν","κατέχω"
"44","ἐμαυτὸν","ἐμαυτοῦ"
"45","ἐξ","ἐκ"
"46","οὗ","ὅς"
"47","ταῦθʼ","οὗτος"
"48","ἃ","ὅς"
"49","σύνιστε","σύνοιδα"
"50","ἐγένετο","γίγνομαι"
"51",",",","
"52","καὶ","καί"
"53","οὔτε","οὔτε"
"54","πρὸς","πρός"
"55","παραμυθίαν","παραμυθία"
"56","τῶν","ὁ"
"57","πολιτῶν","πολίτης"
"58","ὁρμήσας","ὁρμέω"
"59","οὔτʼ","οὔτε"
"60","ἄλλο","ἄλλος"
"61","πράξας","πράσσω"
"62","οὐδὲν","οὐδείς"
"63","ἀλλʼ","ἀλλά"
"64","ἢ","ἤ"
"65","τοῖς","ὁ"
"66","προστάταις","προστάτης"
"67","ὅσα","ὅσος"
"68","καιρὸς","καιρός"
"69","ἦν","εἰμί"
"70","ἐπιστείλας","ἐπιστέλλω"
"71","καὶ","καί"
"72","τἀκεῖθεν","ἐκεῖθεν"
"73","ἀποσκοπῶν","ἀποσκοπέω"
"74",",",","
"75","ἐπειδὴ","ἐπειδή"
"76","καλῶς","καλῶς"
"77","ποιοῦντες","ποιέω"
"78","οἱ","ὁ"
"79","θεοὶ","θεός"
"80","καὶ","καί"
"81","οἱ","ὁ"
"82","θεῶν","θεός"
"83","γνώμῃ","γνώμη"
"84","βασιλεῖς","βασιλεύς"
"85","ἡμῖν","ἡμεῖς"
"86","αὐτοί","αὐτός"
"87","τε","τε"
"88","κυβερνώμενοι","κυβερνώμενος"
"89","καὶ","καί"
"90","τὰ","ὁ"
"91","τῶν","ὁ"
"92","ἀνθρώπων","ἄνθρωπος"
"93","ἄγοντες","ἄγω"
"94","πράγματα","πρᾶγμα"
"95","τὴν","ὁ"
"96","ἀλλοτρίαν","ἀλλότριος"
"97","τῆς","ὁ"
"98","πόλεως","πόλις"
"99","ἀπωσάμενοι","ἀπωθέω"
"100","τύχην","τύχη"
"101","τὴν","ὁ"
"102","χρηστὴν","χρηστός"
"103","καὶ","καί"
"104","πάλαι","πάλαι"
"105","προσήκουσαν","προσήκω"
"106","ἀντεισήγαγον","ἀντεισήγαγος"
"107",",",","
"108","οἶμαί","οἴομαι"
"109","τι","τίς"
"110","κἂν","ἐάν"
"111","αὐτὸς","αὐτός"
"112","ἐν","ἐν"
"113","καιρῷ","καιρός"
"114","τυχεῖν","τυγχάνω"
"115","εἰπών","λέγω"
"116",".","."
"117","εἰ","εἰ"
"118","μὲν","μέν"
"119","οὖν","οὖν"
"120","ἐξῆν","ἔξεστι"
"121","ἐμοὶ","ἐγώ"
"122","κινεῖσθαι","κινέω"
"123","ὅποι","ὅποι"
"124","βούλομαι","βούλομαι"
"125",",",","
"126","παρὼν","πάρειμι"
"127","ἂν","ἄν"
"128","ὑμῖν","ὑμεῖς"
"129","διελεγόμην","διαλέγω"
"130","·","·"
"131","κατέχοντος","κατέχω"
"132","δὲ","δέ"
"133","τοῦ","ὁ"
"134","σωτῆρος","σωτήρ"
"135","ἡ","ὁ"
"136","διὰ","διά"
"137","τῶν","ὁ"
"138","γραμμάτων","γράμμα"
"139","ὁμιλία","ὁμιλία"
"140","κατελείπετο","καταλείπω"
"141",".","."
"142","καὶ","καί"
"143","τοῦτʼ","οὗτος"
"144","εἰ","εἰ"
"145","μέν","μέν"
"146","ἐστιν","εἰμί"
"147","εἰς","εἰς"
"148","παράδειγμα","παράδειγμα"
"149","ἀνενεγκεῖν","ἀναφέρω"
"150",",",","
"151","οὐ","οὐ"
"152","χρὴ","χρή"
"153","θαυμάσαι","θαυμάζω"
"154","·","·"
"155","εἰ","εἰ"
"156","δʼ","δέ"
"157","ἄλλῳ","ἄλλος"
"158","μὲν","μέν"
"159","οὐδενί","οὐδείς"
"160","πω","πω"
"161","μέχρι","μέχρι"
"162","τούτου","οὗτος"
"163","πέπρακται","πράσσω"
"164",",",","
"165","προσήκει","προσήκω"
"166","δὲ","δέ"
"167","ἡμῖν","ἡμεῖς"
"168",",",","
"169","οὐκ","οὐ"
"170","ὀρθῶς","ὀρθῶς"
"171","ἔχει","ἔχω"
"172","νεμεσῆσαι","νεμεσέω"
"173",".","."
"174","ἡνίκα","ἡνίκα"
"175","μὲν","μέν"
"176","οὖν","οὖν"
"177","τὰ","ὁ"
"178","συμβάντα","συμβαίνω"
"179","ἐπυθόμην","πυνθάνομαι"
"180",",",","
"181","—οὐ","—οὐ"
"182","γὰρ","γάρ"
"183","παρών","πάρειμι"
"184","γε","γε"
"185","ἔτυχον","τυγχάνω"
"186",",",","
"187","ἀλλʼ","ἀλλά"
"188","ἔφθην","φθάνω"
"189","προεξελθὼν","προεξέρχομαι"
"190",",",","
"191","ὅτου","ὅστις"
"192","δὲ","δέ"
"193","γνώμῃ","γνώμη"
"194","λογίζεσθε","λογίζομαι"
"195","—","—"
"196","μονῳδίας","μονῳδία"
"197","τινὰς","τίς"
"198","ᾖδον","ἀείδω"
"199",",",","
"200","ἕως","ἕως"
"201","ἔλαθον","λανθάνω"
"202","λόγους","λόγος"
"203","τινὰς","τίς"
"204","σωθεὶς","σῴζω"
"205","ὑπὸ","ὑπό"
"206","τοῦ","ὁ"
"207","πάθους","πάθος"
"208",".","."
"209","οὐδὲ","οὐδέ"
"210","γὰρ","γάρ"
"211","ἦν","εἰμί"
"212","ἄλλως","ἄλλως"
"213","ἀνταρκέσαι","ἀνταρκέζω"
"214",",",","
"215","μὴ","μή"
"216","τούτοις","οὗτος"
"217","ἐφέντα","ἐφέντα"
"218","ἑαυτόν","ἑαυτοῦ"
"219",".","."
"220","νῦν","νῦν"
"221","δʼ","δέ"
"222","ὥρα","ὁράω"
"223","μοι","ἐγώ"
"224","τὸν","ὁ"
"225","Στησίχορον","Στησίχορος"
"226","μιμήσασθαι","μιμέομαι"
"227","τῇ","ὁ"
"228","παλινῳδίᾳ","παλινῳδία"
"229",",",","
"230","καὶ","καί"
"231","μὴ","μή"
"232","τότε","τότε"
"233","ἀβούλητα","ἀβούλητος"
"234","ᾁδοντα","ᾁδοντα"
"235","τἀκ","ἐκ"
"236","τῶν","ὁ"
"237","εὐχῶν","εὐχή"
"238","νυνὶ","νυνί"
"239","σιωπῆσαι","σιωπάω"
"240",".","."
"241","τοσοῦτον","τοσοῦτος"
"242","δὲ","δέ"
"243","τοῦ","ὁ"
"244","Στησιχόρου","Στησίχορος"
"245","διοίσειν","διαφέρω"
"246","μοι","ἐγώ"
"247","δοκῶ","δοκέω"
"248",",",","
"249","ὁ","ὁ"
"250","μὲν","μέν"
"251","γὰρ","γάρ"
"252","ἀνθʼ","ἀντί"
"253","ὧν","ὅς"
"254","κακῶς","κακῶς"
"255","εἶπε","λέγω"
"256","τὴν","ὁ"
"257","Ἑλένην","Ἑλένη"
"258",",",","
"259","ἀντὶ","ἀντί"
"260","τούτων","οὗτος"
"261","ὕμνησε","ὑμνέω"
"262","τὰ","ὁ"
"263","δεύτερα","δεύτερος"
"264",",",","
"265","ἐγὼ","ἐγώ"
"266","δὲ","δέ"
"267","ἃ","ὅς"
"268","τηνικαῦτα","τηνικαῦτα"
"269","ἐκόσμουν","κοσμέω"
"270","ὀδυρόμενος","ὀδύρομαι"
"271",",",","
"272","ταῦτα","οὗτος"
"273","νῦν","νῦν"
"274","ἐπὶ","ἐπί"
"275","τοῦ","ὁ"
"276","γεγηθέναι","γηθέω"
"277","κοσμήσω","κοσμέω"
"278",",",","
"279","καθαρὰν","καθαρός"
"280","ὀδυρμοῦ","ὀδυρμός"
"281","τὴν","ὁ"
"282","εὐφημίαν","εὐφημία"
"283","παρεχόμενος","παρέχω"
"284",".","."
"285","ἡμῖν","ἡμεῖς"
"286","γὰρ","γάρ"
"287",",",","
"288","ὦ","ὦ"
"289","ἄνδρες","ἀνήρ"
"290","Ἕλληνες","Ἕλλην"
"291",",",","
"292","πταῖσαι","πταῖω"
"293","μὲν","μέν"
"294","συνέβη","συμβαίνω"
"295","κατὰ","κατά"
"296","τὴν","ὁ"
"297","κοινὴν","κοινός"
"298","ἀνθρώπων","ἄνθρωπος"
"299","τύχην","τύχη"
"300",",",","
"301","ἣν","ὅς"
"302","οὐχ","οὐ"
"303","οἷόν","οἷος"
"304","τε","τε"
"305","ἀμοίρους","ἄμοιρος"
"306","κακῶν","κακός"
"307","εἰς","εἰς"
"308","τέλος","τέλος"
"309","διεξελθεῖν","διεξέρχομαι"
"310",",",","
"311","ἀναφέρειν","ἀναφέρω"
"312","δὲ","δέ"
"313","τῇ","ὁ"
"314","τῆς","ὁ"
"315","πόλεως","πόλις"
"316","τύχῃ","τύχη"
"317",",",","
"318","διʼ","διά"
"319","ἣν","ὅς"
"320","οὐδενὸς","οὐδείς"
"321","τῶν","ὁ"
"322","καλῶν","καλός"
"323","ἄμοιρος","ἄμοιρος"
"324","πώποτε","πώποτε"
"325","ἐγένετο","γίγνομαι"
"326",".","."
"327","γνοίη","γιγνώσκω"
"328","δʼ","δέ"
"329","ἄν","ἄν"
"330","τις","τίς"
"331","καὶ","καί"
"332","τῷ","ὁ"
"333","χρόνῳ","χρόνος"
"334","τεκμαιρόμενος","τεκμαίρομαι"
"335",".","."
"336","τὸ","ὁ"
"337","γὰρ","γάρ"
"338","ἡνίκʼ","ἡνίκα"
"339","ἔμελλεν","μέλλω"
"340","οὐ","οὐ"
"341","πεσοῦσα","πίπτω"
"342","κείσεσθαι","κείσομαι"
"343",",",","
"344","οὐδʼ","οὐδέ"
"345","ἀνθρώπου","ἄνθρωπος"
"346","τελευτῇ","τελευτή"
"347","παραπλησίως","παραπλήσιος"
"348","πράξειν","πράσσω"
"349",",",","
"350","ὥσπερ","ὥσπερ"
"351","ἄλλαι","ἄλλος"
"352","τινὲς","τίς"
"353","ἤδη","ἤδη"
"354","πρότερον","πρότερος"
"355","πόλεις","πόλις"
"356",",",","
"357","ἀλλʼ","ἀλλά"
"358","ἐπὶ","ἐπί"
"359","κρειττόνων","κρείσσων"
"360","κρηπίδων","κρηπίς"
"361","ἀναστήσεσθαι","ἀνίστημι"
"362",",",","
"363","τηνικαῦτα","τηνικαῦτα"
"364","ὑπολισθεῖν","ὑπολισθέω"
"365",",",","
"366","πῶς","πῶς"
"367","οὐκ","οὐ"
"368","εὐτυχίας","εὐτυχία"
"369","μέρει","μέρος"
"370","προσθείη","προστίθημι"
"371","τις","τίς"
"372","ἂν","ἄν"
"373","εὖ","εὖ"
"374","φρονῶν","φρονέω"
"375",";",";"
"376","συζυγίαν","συζυγία"
"377","δὲ","δέ"
"378",",",","
"379","ὡς","ὡς"
"380","ἔοικεν","ἔοικα"
"381",",",","
"382","ὁ","ὁ"
"383","δαίμων","δαίμων"
"384","ἐσκέψατο","σκοπέω"
"385",".","."
"386","τοῖς","ὁ"
"387","τε","τε"
"388","γὰρ","γάρ"
"389","πάντα","πᾶς"
"390","ἀρίστοις","ἄριστος"
"391","βασιλεῦσι","βασιλεύς"
"392","καὶ","καί"
"393","πάσας","πᾶς"
"394","πόλεις","πόλις"
"395","ὑφʼ","ὑπό"
"396","ἑαυτοῖς","ἑαυτοῦ"
"397","ἔχουσι","ἔχω"
"398","τὴν","ὁ"
"399","καλλίστην","καλός"
"400","οἰκίσαι","οἰκίζω"
"401","φιλοτιμίαν","φιλοτιμία"
